 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F438W
 -6.4753 -6.2411 -6.0998 -5.9266 -5.7010 -5.5110 -5.4215 -5.3676 -5.2548 -5.0592
 -4.8229 -4.5570 -4.2803 -4.0095 -3.7417 -3.1068 -2.5361 -2.0727 -1.6953
 -6.1500 -5.8214 -5.5780 -5.3750 -5.2032 -5.0595 -4.9349 -4.8141 -4.6814 -4.5268
 -4.3438 -4.1284 -3.8862 -3.6375 -3.3978 -2.8489 -2.3658 -1.9632 -1.6460 -1.4052
 -5.9347 -5.5548 -5.2499 -5.0130 -4.8395 -4.6954 -4.5490 -4.4003 -4.2541 -4.1084
 -3.9489 -3.7680 -3.5600 -3.3368 -3.1216 -2.6418 -2.2295 -1.8795 -1.6066 -1.3966
 -1.2271
 -5.8294 -5.4413 -5.1155 -4.8406 -4.6099 -4.4187 -4.2638 -4.1262 -3.9729 -3.8040
 -3.6382 -3.4758 -3.3017 -3.1074 -2.9131 -2.4855 -2.1272 -1.8216 -1.5772 -1.3878
 -1.2342 -1.1030
 -5.7614 -5.3779 -5.0494 -4.7632 -4.5109 -4.2888 -4.0938 -3.9225 -3.7701 -3.6207
 -3.4537 -3.2786 -3.1119 -2.9409 -2.7652 -2.3755 -2.0553 -1.7840 -1.5620 -1.3887
 -1.2481 -1.1273 -1.0196 -0.9215
 -5.7035 -5.3327 -5.0100 -4.7232 -4.4642 -4.2283 -4.0140 -3.8200 -3.6439 -3.4818
 -3.3272 -3.1688 -3.0051 -2.8415 -2.6727 -2.3037 -2.0089 -1.7617 -1.5565 -1.3949
 -1.2651 -1.1539 -1.0543 -0.9628 -0.8777 -0.7982 -0.7250 -0.6545 -0.5895 -0.5502
 -5.6467 -5.2933 -4.9818 -4.7008 -4.4421 -4.2020 -3.9788 -3.7719 -3.5816 -3.4064
 -3.2429 -3.0872 -2.9346 -2.7851 -2.6298 -2.2663 -1.9826 -1.7511 -1.5572 -1.4033
 -1.2817 -1.1793 -1.0881 -1.0038 -0.9248 -0.8502 -0.7805 -0.7156 -0.6547 -0.6016
 -0.5717
 -5.5955 -5.2573 -4.9585 -4.6867 -4.4330 -4.1939 -3.9677 -3.7546 -3.5552 -3.3705
 -3.1990 -3.0387 -2.8872 -2.7423 -2.6003 -2.2577 -1.9734 -1.7491 -1.5627 -1.4123
 -1.2956 -1.2006 -1.1176 -1.0414 -0.9696 -0.9011 -0.8363 -0.7753 -0.7186 -0.6673
 -0.6258
 -5.5504 -5.2249 -4.9358 -4.6732 -4.4266 -4.1916 -3.9665 -3.7515 -3.5478 -3.3566
 -3.1783 -3.0126 -2.8581 -2.7129 -2.5745 -2.2517 -1.9748 -1.7513 -1.5695 -1.4209
 -1.3056 -1.2152 -1.1395 -1.0717 -1.0081 -0.9471 -0.8887 -0.8329 -0.7801 -0.7316
 -0.6894
 -5.5206 -5.2089 -4.9237 -4.6656 -4.4253 -4.1956 -3.9747 -3.7613 -3.5565 -3.3618
 -3.1786 -3.0075 -2.8485 -2.7008 -2.5620 -2.2484 -1.9812 -1.7593 -1.5797 -1.4325
 -1.3162 -1.2268 -1.1557 -1.0951 -1.0400 -0.9875 -0.9370 -0.8880 -0.8408 -0.7963
 -0.7551
 -5.5086 -5.1992 -4.9181 -4.6599 -4.4207 -4.1962 -3.9805 -3.7713 -3.5689 -3.3743
 -3.1888 -3.0139 -2.8504 -2.6986 -2.5573 -2.2449 -1.9851 -1.7667 -1.5884 -1.4429
 -1.3264 -1.2362 -1.1665 -1.1105 -1.0626 -1.0186 -0.9767 -0.9359 -0.8960 -0.8575
 -0.8211
 -5.5144 -5.1958 -4.9107 -4.6522 -4.4126 -4.1888 -3.9770 -3.7735 -3.5758 -3.3848
 -3.2008 -3.0252 -2.8592 -2.7038 -2.5604 -2.2412 -1.9865 -1.7735 -1.5956
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F438W
 -6.4149 -6.1448 -5.9275 -5.7489 -5.5958 -5.4535 -5.3090 -5.1523 -4.9790 -4.7868
 -4.5697 -4.3278 -4.0722 -3.8213 -3.5708 -3.0233 -2.5296 -2.0944 -1.7431
 -6.0096 -5.6944 -5.4415 -5.2413 -5.0781 -4.9357 -4.8007 -4.6601 -4.5091 -4.3434
 -4.1563 -3.9445 -3.7121 -3.4787 -3.2587 -2.7705 -2.3481 -1.9786 -1.6723 -1.4313
 -5.7334 -5.3694 -5.0841 -4.8707 -4.6843 -4.5283 -4.3909 -4.2582 -4.1219 -3.9772
 -3.8183 -3.6395 -3.4369 -3.2225 -3.0183 -2.5760 -2.2077 -1.8900 -1.6212 -1.4061
 -1.2304
 -5.5993 -5.1988 -4.8819 -4.6372 -4.4432 -4.2794 -4.1286 -3.9801 -3.8365 -3.6963
 -3.5530 -3.4007 -3.2309 -3.0400 -2.8496 -2.4398 -2.1084 -1.8286 -1.5898 -1.3952
 -1.2372 -1.1034
 -5.5988 -5.1836 -4.8375 -4.5618 -4.3409 -4.1571 -3.9959 -3.8451 -3.6945 -3.5377
 -3.3791 -3.2273 -3.0761 -2.9124 -2.7368 -2.3496 -2.0424 -1.7885 -1.5727 -1.3943
 -1.2488 -1.1254 -1.0163 -0.9175
 -5.6506 -5.2206 -4.8600 -4.5576 -4.3023 -4.0852 -3.8987 -3.7355 -3.5890 -3.4531
 -3.3078 -3.1446 -2.9826 -2.8253 -2.6639 -2.2931 -2.0011 -1.7642 -1.5650 -1.3991
 -1.2639 -1.1498 -1.0490 -0.9569 -0.8716 -0.7924 -0.7195 -0.6490 -0.5838 -0.5445
 -5.7362 -5.2944 -4.9205 -4.6048 -4.3343 -4.0992 -3.8920 -3.7079 -3.5420 -3.3883
