 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F1280W
 -2.4366 -2.5170 -2.5939 -2.6643 -2.7398 -2.9412 -3.1363 -3.3176 -3.4890 -3.6526
 -3.8080 -3.9555 -4.0960 -4.2302 -4.3584 -4.4813 -4.5994 -4.7134 -4.8240 -4.9316
 -5.0367
 -1.6508 -1.7234 -1.7976 -1.8731 -1.9508 -2.0310 -2.1124 -2.1943 -2.2758 -2.3565
 -2.4363 -2.5151 -2.5918 -2.6643 -2.7374 -2.9324 -3.1275 -3.3134 -3.4892 -3.6549
 -3.8114 -3.9599 -4.1011 -4.2359 -4.3647 -4.4879 -4.6061 -4.7202 -4.8305 -4.9373
 -5.0408
 -1.7183 -1.7834 -1.8463 -1.9136 -1.9827 -2.0546 -2.1293 -2.2058 -2.2834 -2.3611
 -2.4384 -2.5152 -2.5909 -2.6647 -2.7368 -2.9248 -3.1157 -3.3021 -3.4811 -3.6507
 -3.8094 -3.9590 -4.1011 -4.2366 -4.3660 -4.4898 -4.6084 -4.7224 -4.8347 -4.9410
 -5.0437
 -1.7992 -1.8577 -1.9064 -1.9647 -2.0285 -2.0922 -2.1588 -2.2280 -2.2998 -2.3729
 -2.4466 -2.5206 -2.5942 -2.6672 -2.7391 -2.9217 -3.1066 -3.2906 -3.4703 -3.6428
 -3.8050 -3.9566 -4.0997 -4.2361 -4.3663 -4.4908 -4.6103 -4.7248 -4.8348 -4.9409
 -5.0439
 -1.8936 -1.9463 -1.9779 -2.0263 -2.0854 -2.1433 -2.2023 -2.2636 -2.3278 -2.3944
 -2.4629 -2.5327 -2.6030 -2.6736 -2.7443 -2.9231 -3.1002 -3.2789 -3.4568
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F1280W
 -1.5574 -1.6650 -1.7652 -1.8596 -1.9487 -2.0316 -2.1055 -2.1771 -2.2466 -2.3139
 -2.3794 -2.4472 -2.5176 -2.5909 -2.6650 -2.8495 -3.0288 -3.2083 -3.3818
 -1.5379 -1.6585 -1.7763 -1.8875 -1.9909 -2.0862 -2.1728 -2.2502 -2.3205 -2.3849
 -2.4439 -2.5020 -2.5659 -2.6363 -2.7098 -2.8943 -3.0740 -3.2508 -3.4204 -3.5813
 -1.5268 -1.6428 -1.7571 -1.8702 -1.9822 -2.0902 -2.1907 -2.2821 -2.3629 -2.4314
 -2.4903 -2.5427 -2.5990 -2.6657 -2.7383 -2.9232 -3.1025 -3.2771 -3.4463 -3.6078
 -3.7612
 -1.5203 -1.6336 -1.7441 -1.8522 -1.9585 -2.0630 -2.1664 -2.2674 -2.3624 -2.4481
 -2.5184 -2.5750 -2.6257 -2.6866 -2.7558 -2.9418 -3.1217 -3.2950 -3.4634 -3.6249
 -3.7787 -3.9250
 -1.5174 -1.6287 -1.7366 -1.8413 -1.9436 -2.0436 -2.1413 -2.2368 -2.3316 -2.4250
 -2.5136 -2.5864 -2.6449 -2.7036 -2.7707 -2.9539 -3.1343 -3.3072 -3.4747 -3.6361
 -3.7901 -3.9366 -4.0763 -4.2100
 -1.5180 -1.6271 -1.7329 -1.8353 -1.9348 -2.0318 -2.1263 -2.2184 -2.3081 -2.3962
 -2.4843 -2.5700 -2.6404 -2.7074 -2.7792 -2.9616 -3.1424 -3.3152 -3.4820 -3.6432
 -3.7975 -3.9443 -4.0842 -4.2180 -4.3462 -4.4697 -4.5893 -4.7055 -4.8182 -4.9284
 -1.5245 -1.6295 -1.7325 -1.8327 -1.9300 -2.0247 -2.1171 -2.2073 -2.2951 -2.3803
 -2.4639 -2.5471 -2.6227 -2.6932 -2.7703 -2.9660 -3.1472 -3.3201 -3.4865 -3.6475
 -3.8021 -3.9494 -4.0896 -4.2236 -4.3518 -4.4750 -4.5938 -4.7089 -4.8207 -4.9294
 -5.0364
 -1.5405 -1.6389 -1.7371 -1.8337 -1.9285 -2.0211 -2.1117 -2.2002 -2.2868 -2.3711
 -2.4532 -2.5336 -2.6078 -2.6797 -2.7549 -2.9584 -3.1485 -3.3224 -3.4887 -3.6496
 -3.8046 -3.9524 -4.0932 -4.2276 -4.3560 -4.4791 -4.5976 -4.7119 -4.8228 -4.9306
 -5.0357
 -1.5696 -1.6598 -1.7508 -1.8420 -1.9328 -2.0226 -2.1110 -2.1978 -2.2830 -2.3666
 -2.4482 -2.5280 -2.6038 -2.6747 -2.7469 -2.9463 -3.1442 -3.3239 -3.4913 -3.6525
 -3.8080 -3.9567 -4.0982 -4.2331 -4.3621 -4.4855 -4.6040 -4.7181 -4.8284 -4.9355
 -5.0397
 -1.6078 -1.6909 -1.7740 -1.8580 -1.9429 -2.0282 -2.1132 -2.1975 -2.2808 -2.3628
 -2.4435 -2.5221 -2.5986 -2.6718 -2.7431 -2.9343 -3.1309 -3.3166 -3.4877 -3.6501
 -3.8063 -3.9557 -4.0981 -4.2337 -4.3632 -4.4872 -4.6060 -4.7202 -4.8303 -4.9369
 -5.0425
 -1.6539 -1.7322 -1.8093 -1.8857 -1.9635 -2.0424 -2.1226 -2.2032 -2.2837 -2.3634
 -2.4423 -2.5198 -2.5960 -2.6702 -2.7426 -2.9275 -3.1187 -3.3055 -3.4804 -3.6452
 -3.8029 -3.9534 -4.0966 -4.2331 -4.3634 -4.4880 -4.6076 -4.7222 -4.8325 -4.9390
 -5.0422
 -1.7031 -1.7803 -1.8541 -1.9253 -1.9961 -2.0682 -2.1418 -2.2171 -2.2936 -2.3702
 -2.4466 -2.5222 -2.6034 -2.6762 -2.7454 -2.9259 -3.1076 -3.2906 -3.4694
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F1280W
 -1.5432 -1.6455 -1.7396 -1.8255 -1.9040 -1.9799 -2.0580 -2.1406 -2.2227 -2.3000
 -2.3727 -2.4442 -2.5173 -2.5924 -2.6678 -2.8528 -3.0308 -3.2054 -3.3774
 -1.5652 -1.6787 -1.7836 -1.8804 -1.9697 -2.0525 -2.1319 -2.2123 -2.2912 -2.3650
 -2.4328 -2.4979 -2.5661 -2.6387 -2.7134 -2.8989 -3.0767 -3.2495 -3.4180 -3.5788
 -1.5485 -1.6684 -1.7853 -1.8958 -1.9979 -2.0915 -2.1771 -2.2580 -2.3362 -2.4096
 -2.4759 -2.5365 -2.5988 -2.6679 -2.7414 -2.9275 -3.1063 -3.2780 -3.4447 -3.6052
 -3.7584
 -1.5330 -1.6482 -1.7620 -1.8741 -1.9841 -2.0909 -2.1905 -2.2810 -2.3635 -2.4395
 -2.5083 -2.5683 -2.6250 -2.6887 -2.7597 -2.9453 -3.1253 -3.2968 -3.4622 -3.6222
 -3.7756 -3.9220
 -1.5252 -1.6372 -1.7468 -1.8548 -1.9611 -2.0654 -2.1675 -2.2666 -2.3611 -2.4476
 -2.5242 -2.5913 -2.6486 -2.7064 -2.7732 -2.9566 -3.1373 -3.3091 -3.4738 -3.6331
 -3.7865 -3.9332 -4.0731 -4.2072
 -1.5220 -1.6323 -1.7394 -1.8441 -1.9468 -2.0477 -2.1460 -2.2413 -2.3341 -2.4253
 -2.5127 -2.5915 -2.6598 -2.7211 -2.7850 -2.9638 -3.1447 -3.3170 -3.4814 -3.6401
 -3.7935 -3.9404 -4.0806 -4.2147 -4.3433 -4.4675 -4.5878 -4.7043 -4.8172 -4.9271
 -1.5211 -1.6304 -1.7361 -1.8388 -1.9388 -2.0366 -2.1323 -2.2253 -2.3153 -2.4021
 -2.4871 -2.5702 -2.6467 -2.7179 -2.7890 -2.9688 -3.1492 -3.3219 -3.4864 -3.6446
 -3.7979 -3.9451 -4.0857 -4.2200 -4.3485 -4.4721 -4.5916 -4.7073 -4.8196 -4.9282
 -5.0348
 -1.5225 -1.6302 -1.7349 -1.8362 -1.9345 -2.0301 -2.1236 -2.2147 -2.3032 -2.3888
 -2.4712 -2.5512 -2.6274 -2.6999 -2.7751 -2.9707 -3.1517 -3.3247 -3.4894 -3.6474
 -3.8004 -3.9480 -4.0890 -4.2237 -4.3524 -4.4759 -4.5949 -4.7099 -4.8214 -4.9295
 -5.0343
 -1.5308 -1.6345 -1.7369 -1.8367 -1.9337 -2.0279 -2.1195 -2.2090 -2.2964 -2.3813
 -2.4633 -2.5423 -2.6175 -2.6885 -2.7610 -2.9611 -3.1545 -3.3284 -3.4935 -3.6514
 -3.8043 -3.9522 -4.0938 -4.2291 -4.3583 -4.4820 -4.6010 -4.7157 -4.8266 -4.9341
 -5.0385
 -1.5455 -1.6435 -1.7415 -1.8383 -1.9332 -2.0258 -2.1159 -2.2039 -2.2899 -2.3740
 -2.4557 -2.5348 -2.6106 -2.6826 -2.7529 -2.9451 -3.1448 -3.3268 -3.4930 -3.6511
 -3.8037 -3.9516 -4.0937 -4.2296 -4.3593 -4.4835 -4.6027 -4.7174 -4.8280 -4.9351
 -5.0412
 -1.5703 -1.6614 -1.7535 -1.8455 -1.9368 -2.0269 -2.1152 -2.2016 -2.2861 -2.3690
 -2.4501 -2.5290 -2.6055 -2.6787 -2.7503 -2.9342 -3.1300 -3.3192 -3.4905 -3.6495
 -3.8020 -3.9499 -4.0924 -4.2289 -4.3593 -4.4842 -4.6040 -4.7190 -4.8298 -4.9368
 -5.0403
 -1.6047 -1.6894 -1.7749 -1.8609 -1.9471 -2.0331 -2.1185 -2.2028 -2.2858 -2.3672
 -2.4470 -2.5255 -2.6058 -2.6798 -2.7532 -2.9284 -3.1101 -3.3056 -3.4860
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F1280W
 -1.5225 -1.6200 -1.7089 -1.7893 -1.8624 -1.9352 -2.0145 -2.1029 -2.1916 -2.2774
 -2.3594 -2.4388 -2.5165 -2.5936 -2.6696 -2.8534 -3.0295 -3.2009 -3.3697
 -1.5642 -1.6702 -1.7676 -1.8559 -1.9361 -2.0103 -2.0865 -2.1691 -2.2525 -2.3337
 -2.4114 -2.4866 -2.5617 -2.6378 -2.7140 -2.8999 -3.0773 -3.2483 -3.4142 -3.5748
 -1.5755 -1.6899 -1.7955 -1.8919 -1.9791 -2.0579 -2.1334 -2.2130 -2.2938 -2.3729
 -2.4484 -2.5204 -2.5919 -2.6657 -2.7412 -2.9282 -3.1070 -3.2782 -3.4426 -3.6016
 -3.7546
 -1.5538 -1.6746 -1.7911 -1.9000 -1.9990 -2.0873 -2.1662 -2.2447 -2.3242 -2.4022
 -2.4769 -2.5473 -2.6153 -2.6854 -2.7588 -2.9457 -3.1255 -3.2971 -3.4610 -3.6189
 -3.7715 -3.9179
 -1.5348 -1.6515 -1.7649 -1.8751 -1.9823 -2.0853 -2.1789 -2.2634 -2.3446 -2.4236
 -2.4992 -2.5699 -2.6359 -2.7019 -2.7718 -2.9565 -3.1371 -3.3090 -3.4729 -3.6301
 -3.7822 -3.9287 -4.0688 -4.2032
 -1.5265 -1.6375 -1.7460 -1.8528 -1.9575 -2.0595 -2.1581 -2.2527 -2.3430 -2.4286
 -2.5094 -2.5846 -2.6535 -2.7178 -2.7834 -2.9635 -3.1443 -3.3166 -3.4807 -3.6376
 -3.7891 -3.9356 -4.0759 -4.2103 -4.3393 -4.4639 -4.5848 -4.7022 -4.8161 -4.9259
 -1.5248 -1.6336 -1.7389 -1.8421 -1.9438 -2.0439 -2.1411 -2.2345 -2.3240 -2.4112
 -2.4968 -2.5794 -2.6568 -2.7277 -2.7946 -2.9685 -3.1487 -3.3214 -3.4858 -3.6427
 -3.7938 -3.9400 -4.0805 -4.2150 -4.3439 -4.4681 -4.5881 -4.7046 -4.8178 -4.9271
 -5.0329
 -1.5250 -1.6334 -1.7373 -1.8382 -1.9371 -2.0344 -2.1299 -2.2226 -2.3117 -2.3970
 -2.4792 -2.5599 -2.6399 -2.7178 -2.7934 -2.9732 -3.1514 -3.3244 -3.4891 -3.6462
 -3.7970 -3.9428 -4.0834 -4.2181 -4.3473 -4.4712 -4.5909 -4.7066 -4.8189 -4.9278
 -5.0327
 -1.5268 -1.6350 -1.7386 -1.8387 -1.9361 -2.0313 -2.1247 -2.2160 -2.3048 -2.3901
 -2.4716 -2.5497 -2.6255 -2.7011 -2.7780 -2.9742 -3.1556 -3.3287 -3.4938 -3.6511
 -3.8018 -3.9473 -4.0879 -4.2231 -4.3526 -4.4767 -4.5964 -4.7117 -4.8235 -4.9319
 -5.0369
 -1.5276 -1.6349 -1.7380 -1.8379 -1.9347 -2.0287 -2.1205 -2.2101 -2.2977 -2.3828
 -2.4648 -2.5433 -2.6182 -2.6908 -2.7637 -2.9586 -3.1542 -3.3290 -3.4944 -3.6518
 -3.8023 -3.9474 -4.0878 -4.2232 -4.3532 -4.4778 -4.5976 -4.7129 -4.8243 -4.9323
 -5.0369
 -1.5323 -1.6366 -1.7382 -1.8373 -1.9334 -2.0270 -2.1179 -2.2064 -2.2927 -2.3770
 -2.4589 -2.5381 -2.6140 -2.6868 -2.7579 -2.9434 -3.1412 -3.3274 -3.4942 -3.6519
 -3.8023 -3.9469 -4.0870 -4.2226 -4.3530 -4.4782 -4.5985 -4.7141 -4.8256 -4.9333
 -5.0376
 -1.5441 -1.6429 -1.7414 -1.8384 -1.9334 -2.0262 -2.1165 -2.2041 -2.2896 -2.3729
 -2.4542 -2.5334 -2.6102 -2.6844 -2.7606 -2.9286 -3.1166 -3.3239 -3.4932
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F1280W
 -1.5097 -1.6050 -1.6916 -1.7704 -1.8428 -1.9154 -1.9949 -2.0838 -2.1749 -2.2650
 -2.3518 -2.4352 -2.5159 -2.5941 -2.6701 -2.8527 -3.0276 -3.1981 -3.3646
 -1.5575 -1.6614 -1.7565 -1.8424 -1.9203 -1.9922 -2.0663 -2.1480 -2.2324 -2.3169
 -2.3995 -2.4799 -2.5587 -2.6367 -2.7137 -2.8994 -3.0761 -3.2468 -3.4120 -3.5718
 -1.5781 -1.6887 -1.7907 -1.8837 -1.9671 -2.0416 -2.1133 -2.1915 -2.2722 -2.3534
 -2.4332 -2.5108 -2.5871 -2.6635 -2.7402 -2.9276 -3.1059 -3.2772 -3.4415 -3.5995
 -3.7523
 -1.5696 -1.6898 -1.8012 -1.9031 -1.9947 -2.0755 -2.1481 -2.2238 -2.3022 -2.3812
 -2.4591 -2.5347 -2.6084 -2.6822 -2.7573 -2.9450 -3.1245 -3.2961 -3.4602 -3.6174
 -3.7694 -3.9158
 -1.5517 -1.6668 -1.7780 -1.8905 -1.9961 -2.0910 -2.1720 -2.2483 -2.3259 -2.4037
 -2.4805 -2.5549 -2.6266 -2.6974 -2.7698 -2.9558 -3.1361 -3.3080 -3.4722 -3.6291
 -3.7804 -3.9266 -4.0667 -4.2011
 -1.5348 -1.6420 -1.7527 -1.8618 -1.9683 -2.0705 -2.1660 -2.2540 -2.3373 -2.4179
 -2.4961 -2.5716 -2.6431 -2.7117 -2.7808 -2.9627 -3.1433 -3.3156 -3.4800 -3.6369
 -3.7877 -3.9335 -4.0736 -4.2080 -4.3371 -4.4620 -4.5831 -4.7008 -4.8151 -4.9254
 -1.5251 -1.6345 -1.7408 -1.8452 -1.9481 -2.0487 -2.1450 -2.2361 -2.3239 -2.4104
 -2.4950 -2.5762 -2.6526 -2.7241 -2.7920 -2.9678 -3.1479 -3.3205 -3.4851 -3.6422
 -3.7927 -3.9380 -4.0780 -4.2124 -4.3414 -4.4657 -4.5861 -4.7029 -4.8165 -4.9265
 -5.0324
 -1.5259 -1.6340 -1.7377 -1.8387 -1.9381 -2.0360 -2.1315 -2.2234 -2.3111 -2.3954
 -2.4782 -2.5610 -2.6430 -2.7222 -2.7970 -2.9726 -3.1508 -3.3237 -3.4886 -3.6458
 -3.7962 -3.9410 -4.0807 -4.2152 -4.3443 -4.4685 -4.5884 -4.7045 -4.8172 -4.9267
 -5.0321
 -1.5288 -1.6369 -1.7399 -1.8392 -1.9361 -2.0315 -2.1252 -2.2166 -2.3050 -2.3895
 -2.4704 -2.5491 -2.6273 -2.7063 -2.7858 -2.9778 -3.1552 -3.3283 -3.4935 -3.6509
 -3.8013 -3.9457 -4.0852 -4.2199 -4.3493 -4.4737 -4.5936 -4.7093 -4.8215 -4.9305
 -5.0359
 -1.5283 -1.6372 -1.7402 -1.8392 -1.9351 -2.0287 -2.1208 -2.2106 -2.2985 -2.3836
 -2.4651 -2.5432 -2.6186 -2.6931 -2.7688 -2.9659 -3.1560 -3.3288 -3.4943 -3.6518
 -3.8021 -3.9462 -4.0853 -4.2199 -4.3497 -4.4744 -4.5945 -4.7101 -4.8219 -4.9304
 -5.0354
 -1.5280 -1.6361 -1.7397 -1.8387 -1.9345 -2.0276 -2.1185 -2.2072 -2.2940 -2.3786
 -2.4606 -2.5396 -2.6153 -2.6884 -2.7607 -2.9493 -3.1465 -3.3287 -3.4945 -3.6521
 -3.8023 -3.9462 -4.0849 -4.2195 -4.3495 -4.4747 -4.5952 -4.7110 -4.8228 -4.9310
 -5.0357
 -1.5313 -1.6366 -1.7390 -1.8378 -1.9337 -2.0266 -2.1171 -2.2051 -2.2910 -2.3748
 -2.4565 -2.5359 -2.6126 -2.6866 -2.7615 -2.9280 -3.1267 -3.3280 -3.4941
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F1280W
 -1.4959 -1.5886 -1.6728 -1.7503 -1.8224 -1.8952 -1.9750 -2.0645 -2.1581 -2.2521
 -2.3433 -2.4306 -2.5139 -2.5937 -2.6704 -2.8515 -3.0248 -3.1944 -3.3602
 -1.5493 -1.6510 -1.7437 -1.8275 -1.9037 -1.9743 -2.0463 -2.1268 -2.2121 -2.3000
 -2.3873 -2.4723 -2.5547 -2.6348 -2.7127 -2.8982 -3.0739 -3.2443 -3.4094 -3.5684
 -1.5757 -1.6838 -1.7834 -1.8736 -1.9543 -2.0257 -2.0944 -2.1703 -2.2506 -2.3337
 -2.4177 -2.5004 -2.5812 -2.6604 -2.7384 -2.9264 -3.1040 -3.2750 -3.4397 -3.5973
 -3.7497
 -1.5807 -1.6957 -1.8022 -1.8995 -1.9866 -2.0629 -2.1308 -2.2036 -2.2806 -2.3602
 -2.4410 -2.5214 -2.6003 -2.6779 -2.7550 -2.9437 -3.1228 -3.2941 -3.4587 -3.6159
 -3.7673 -3.9136
 -1.5560 -1.6783 -1.7952 -1.9038 -2.0018 -2.0875 -2.1600 -2.2309 -2.3057 -2.3827
 -2.4609 -2.5390 -2.6159 -2.6915 -2.7668 -2.9545 -3.1345 -3.3062 -3.4708 -3.6280
 -3.7789 -3.9246 -4.0646 -4.1990
 -1.5337 -1.6497 -1.7639 -1.8758 -1.9836 -2.0844 -2.1728 -2.2494 -2.3251 -2.4016
 -2.4785 -2.5550 -2.6301 -2.7037 -2.7768 -2.9614 -3.1420 -3.3140 -3.4787 -3.6361
 -3.7866 -3.9317 -4.0714 -4.2056 -4.3347 -4.4596 -4.5809 -4.6990 -4.8137 -4.9245
 -1.5252 -1.6362 -1.7447 -1.8513 -1.9561 -2.0574 -2.1523 -2.2400 -2.3243 -2.4071
 -2.4878 -2.5664 -2.6425 -2.7156 -2.7866 -2.9666 -3.1468 -3.3193 -3.4840 -3.6414
 -3.7919 -3.9364 -4.0757 -4.2098 -4.3387 -4.4631 -4.5837 -4.7008 -4.8148 -4.9254
 -5.0319
 -1.5250 -1.6335 -1.7380 -1.8401 -1.9407 -2.0395 -2.1346 -2.2244 -2.3097 -2.3930
 -2.4766 -2.5604 -2.6425 -2.7209 -2.7951 -2.9713 -3.1499 -3.3227 -3.4875 -3.6450
 -3.7954 -3.9396 -4.0784 -4.2123 -4.3413 -4.4655 -4.5856 -4.7021 -4.8154 -4.9252
 -5.0314
 -1.5296 -1.6372 -1.7400 -1.8392 -1.9364 -2.0322 -2.1260 -2.2167 -2.3034 -2.3864
 -2.4670 -2.5472 -2.6284 -2.7103 -2.7909 -2.9783 -3.1544 -3.3275 -3.4927 -3.6502
 -3.8007 -3.9446 -4.0830 -4.2168 -4.3460 -4.4703 -4.5904 -4.7065 -4.8190 -4.9285
 -5.0345
 -1.5304 -1.6393 -1.7418 -1.8400 -1.9352 -2.0285 -2.1203 -2.2101 -2.2976 -2.3817
 -2.4625 -2.5405 -2.6173 -2.6946 -2.7734 -2.9722 -3.1560 -3.3283 -3.4937 -3.6512
 -3.8015 -3.9453 -4.0834 -4.2170 -4.3462 -4.4708 -4.5909 -4.7069 -4.8191 -4.9279
 -5.0334
 -1.5291 -1.6388 -1.7427 -1.8409 -1.9356 -2.0278 -2.1181 -2.2066 -2.2935 -2.3780
 -2.4597 -2.5382 -2.6140 -2.6883 -2.7626 -2.9554 -3.1512 -3.3287 -3.4941 -3.6517
 -3.8019 -3.9456 -4.0835 -4.2168 -4.3460 -4.4709 -4.5914 -4.7075 -4.8196 -4.9281
 -5.0333
 -1.5275 -1.6367 -1.7411 -1.8405 -1.9355 -2.0277 -2.1174 -2.2051 -2.2909 -2.3749
 -2.4567 -2.5362 -2.6128 -2.6868 -2.7585 -2.9279 -3.1400 -3.3287 -3.4939
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F1280W
 -1.4814 -1.5716 -1.6539 -1.7305 -1.8022 -1.8750 -1.9550 -2.0455 -2.1420 -2.2395
 -2.3343 -2.4250 -2.5109 -2.5924 -2.6698 -2.8502 -3.0212 -3.1896 -3.3553
 -1.5404 -1.6397 -1.7301 -1.8118 -1.8865 -1.9559 -2.0261 -2.1057 -2.1926 -2.2837
 -2.3751 -2.4643 -2.5500 -2.6322 -2.7112 -2.8969 -3.0712 -3.2408 -3.4060 -3.5647
 -1.5713 -1.6773 -1.7745 -1.8622 -1.9404 -2.0098 -2.0758 -2.1494 -2.2294 -2.3148
 -2.4026 -2.4898 -2.5747 -2.6568 -2.7364 -2.9251 -3.1018 -3.2721 -3.4372 -3.5952
 -3.7470
 -1.5839 -1.6956 -1.7989 -1.8930 -1.9770 -2.0500 -2.1146 -2.1841 -2.2594 -2.3397
 -2.4235 -2.5082 -2.5916 -2.6729 -2.7522 -2.9424 -3.1209 -3.2916 -3.4567 -3.6145
 -3.7656 -3.9114
 -1.5731 -1.6933 -1.8049 -1.9073 -1.9993 -2.0796 -2.1471 -2.2136 -2.2856 -2.3619
 -2.4417 -2.5233 -2.6047 -2.6847 -2.7631 -2.9532 -3.1330 -3.3041 -3.4690 -3.6269
 -3.7777 -3.9229 -4.0627 -4.1970
 -1.5424 -1.6626 -1.7805 -1.8938 -1.9993 -2.0932 -2.1715 -2.2391 -2.3091 -2.3827
 -2.4591 -2.5376 -2.6166 -2.6948 -2.7718 -2.9601 -3.1408 -3.3124 -3.4770 -3.6350
 -3.7858 -3.9304 -4.0697 -4.2037 -4.3326 -4.4573 -4.5787 -4.6970 -4.8120 -4.9231
 -1.5269 -1.6403 -1.7519 -1.8618 -1.9691 -2.0716 -2.1656 -2.2470 -2.3230 -2.3986
 -2.4747 -2.5515 -2.6285 -2.7048 -2.7799 -2.9651 -3.1458 -3.3180 -3.4826 -3.6404
 -3.7912 -3.9355 -4.0742 -4.2077 -4.3365 -4.4607 -4.5813 -4.6987 -4.8129 -4.9238
 -5.0309
 -1.5234 -1.6329 -1.7393 -1.8436 -1.9464 -2.0467 -2.1418 -2.2292 -2.3115 -2.3932
 -2.4752 -2.5566 -2.6362 -2.7136 -2.7884 -2.9696 -3.1491 -3.3219 -3.4865 -3.6440
 -3.7948 -3.9389 -4.0770 -4.2103 -4.3388 -4.4629 -4.5830 -4.6996 -4.8130 -4.9233
 -5.0301
 -1.5280 -1.6358 -1.7391 -1.8394 -1.9378 -2.0347 -2.1289 -2.2182 -2.3026 -2.3837
 -2.4642 -2.5461 -2.6291 -2.7118 -2.7919 -2.9766 -3.1538 -3.3268 -3.4919 -3.6494
 -3.8000 -3.9440 -4.0820 -4.2149 -4.3434 -4.4674 -4.5875 -4.7037 -4.8165 -4.9262
 -5.0327
 -1.5312 -1.6393 -1.7417 -1.8398 -1.9351 -2.0287 -2.1208 -2.2102 -2.2963 -2.3788
 -2.4584 -2.5368 -2.6157 -2.6959 -2.7772 -2.9761 -3.1555 -3.3278 -3.4931 -3.6505
 -3.8009 -3.9448 -4.0826 -4.2153 -4.3436 -4.4677 -4.5877 -4.7038 -4.8161 -4.9252
 -5.0311
 -1.5316 -1.6413 -1.7445 -1.8422 -1.9362 -2.0277 -2.1177 -2.2060 -2.2923 -2.3759
 -2.4566 -2.5348 -2.6111 -2.6871 -2.7640 -2.9615 -3.1546 -3.3284 -3.4937 -3.6513
 -3.8015 -3.9453 -4.0831 -4.2156 -4.3437 -4.4679 -4.5880 -4.7040 -4.8163 -4.9250
 -5.0305
 -1.5292 -1.6399 -1.7446 -1.8435 -1.9376 -2.0285 -2.1173 -2.2044 -2.2899 -2.3737
 -2.4551 -2.5342 -2.6107 -2.6852 -2.7523 -2.9328 -3.1511 -3.3286 -3.4937
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F1280W
 -1.4655 -1.5530 -1.6337 -1.7094 -1.7816 -1.8526 -1.9320 -2.0257 -2.1256 -2.2260
 -2.3237 -2.4171 -2.5055 -2.5886 -2.6672 -2.8474 -3.0163 -3.1834 -3.3490
 -1.5302 -1.6269 -1.7147 -1.7943 -1.8667 -1.9338 -2.0022 -2.0824 -2.1720 -2.2666
 -2.3616 -2.4541 -2.5427 -2.6271 -2.7075 -2.8937 -3.0668 -3.2355 -3.4011 -3.5603
 -1.5655 -1.6691 -1.7637 -1.8486 -1.9239 -1.9905 -2.0537 -2.1253 -2.2065 -2.2948
 -2.3863 -2.4774 -2.5657 -2.6506 -2.7319 -2.9219 -3.0978 -3.2673 -3.4329 -3.5919
 -3.7438
