 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  R   
 -2.4191 -2.1001 -1.7510 -1.4549 -1.3051 -1.2958 -1.6545 -1.5942 -1.5214 -1.4306
 -1.3287 -1.2572 -1.1385 -1.0197 -0.9086 -0.6978 -0.5497 -0.4554 -0.3999
 -2.1558 -1.9251 -1.7604 -1.6551 -1.5924 -1.5352 -1.4721 -1.4072 -1.3431 -1.2784
 -1.2044 -1.1172 -1.0214 -0.9273 -0.8407 -0.6638 -0.5395 -0.4605 -0.4127 -0.3845
 -2.0289 -1.8173 -1.6448 -1.5105 -1.4134 -1.3527 -1.3183 -1.2817 -1.2300 -1.1670
 -1.1034 -1.0364 -0.9587 -0.8770 -0.8003 -0.6439 -0.5365 -0.4686 -0.4270 -0.4018
 -0.3875
 -1.9291 -1.7403 -1.5801 -1.4459 -1.3369 -1.2532 -1.1923 -1.1508 -1.1191 -1.0791
 -1.0254 -0.9691 -0.9079 -0.8398 -0.7722 -0.6312 -0.5351 -0.4764 -0.4406 -0.4183
 -0.4050 -0.3982
 -1.8226 -1.6619 -1.5220 -1.3991 -1.2917 -1.2012 -1.1286 -1.0717 -1.0263 -0.9881
 -0.9497 -0.9053 -0.8585 -0.8049 -0.7485 -0.6217 -0.5332 -0.4812 -0.4516 -0.4331
 -0.4216 -0.4156 -0.4138 -0.4145
 -1.7055 -1.5718 -1.4548 -1.3490 -1.2516 -1.1634 -1.0866 -1.0231 -0.9710 -0.9262
 -0.8851 -0.8451 -0.8067 -0.7649 -0.7197 -0.6115 -0.5291 -0.4810 -0.4574 -0.4442
 -0.4362 -0.4321 -0.4314 -0.4336 -0.4382 -0.4462 -0.4588 -0.4768 -0.5009 -0.5314
 -1.5847 -1.4715 -1.3752 -1.2876 -1.2046 -1.1251 -1.0510 -0.9852 -0.9296 -0.8826
 -0.8406 -0.8006 -0.7625 -0.7259 -0.6879 -0.5964 -0.5220 -0.4759 -0.4561 -0.4490
 -0.4464 -0.4460 -0.4478 -0.4516 -0.4569 -0.4624 -0.4704 -0.4839 -0.5051 -0.5346
 -0.5688
 -1.4623 -1.3669 -1.2865 -1.2144 -1.1462 -1.0790 -1.0125 -0.9495 -0.8932 -0.8446
 -0.8029 -0.7650 -0.7287 -0.6940 -0.6594 -0.5781 -0.5119 -0.4674 -0.4486 -0.4460
 -0.4497 -0.4549 -0.4609 -0.4677 -0.4752 -0.4833 -0.4911 -0.5011 -0.5164 -0.5394
 -0.5715
 -1.3427 -1.2632 -1.1935 -1.1327 -1.0767 -1.0212 -0.9651 -0.9091 -0.8556 -0.8073
 -0.7656 -0.7293 -0.6962 -0.6648 -0.6336 -0.5591 -0.4988 -0.4573 -0.4376 -0.4365
 -0.4450 -0.4566 -0.4685 -0.4801 -0.4913 -0.5021 -0.5132 -0.5262 -0.5414 -0.5585
 -0.5773
 -1.2260 -1.1604 -1.1031 -1.0494 -1.0013 -0.9556 -0.9096 -0.8625 -0.8153 -0.7701
 -0.7291 -0.6937 -0.6629 -0.6351 -0.6083 -0.5421 -0.4861 -0.4469 -0.4266 -0.4241
 -0.4339 -0.4501 -0.4680 -0.4856 -0.5021 -0.5173 -0.5317 -0.5456 -0.5643 -0.5791
 -0.5912
 -1.1121 -1.0585 -1.0153 -0.9697 -0.9254 -0.8854 -0.8470 -0.8083 -0.7688 -0.7294
 -0.6916 -0.6574 -0.6278 -0.6025 -0.5797 -0.5246 -0.4733 -0.4362 -0.4161 -0.4119
 -0.4207 -0.4381 -0.4600 -0.4833 -0.5058 -0.5266 -0.5458 -0.5636 -0.5804 -0.5970
 -0.6145
 -1.0010 -0.9575 -0.9301 -0.8946 -0.8535 -0.8165 -0.7823 -0.7495 -0.7168 -0.6840
 -0.6515 -0.6205 -0.5924 -0.5685 -0.5478 -0.5066 -0.4604 -0.4252 -0.4061
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  R   
 -2.7104 -2.4677 -2.2124 -1.9776 -1.7973 -1.6754 -1.6935 -1.5896 -1.4875 -1.3840
 -1.2773 -1.1808 -1.0704 -0.9657 -0.8697 -0.6775 -0.5389 -0.4467 -0.3920
 -2.4240 -2.1947 -2.0216 -1.8670 -1.7273 -1.6077 -1.5070 -1.4195 -1.3386 -1.2592
 -1.1765 -1.0874 -0.9940 -0.9039 -0.8212 -0.6517 -0.5312 -0.4523 -0.4043 -0.3752
 -2.2835 -2.0132 -1.7970 -1.6376 -1.5349 -1.4604 -1.3846 -1.3067 -1.2332 -1.1648
 -1.0982 -1.0281 -0.9498 -0.8692 -0.7937 -0.6390 -0.5302 -0.4599 -0.4177 -0.3924
 -0.3780
 -2.2045 -1.9357 -1.7128 -1.5360 -1.4018 -1.3056 -1.2457 -1.2069 -1.1612 -1.1019
 -1.0391 -0.9785 -0.9152 -0.8455 -0.7777 -0.6331 -0.5320 -0.4676 -0.4300 -0.4077
 -0.3946 -0.3880
 -2.1398 -1.8873 -1.6740 -1.4990 -1.3581 -1.2475 -1.1637 -1.1025 -1.0620 -1.0303
 -0.9885 -0.9374 -0.8828 -0.8241 -0.7632 -0.6296 -0.5338 -0.4733 -0.4398 -0.4211
 -0.4101 -0.4045 -0.4032 -0.4059
 -2.0672 -1.8381 -1.6422 -1.4780 -1.3403 -1.2258 -1.1326 -1.0586 -1.0002 -0.9544
 -0.9182 -0.8827 -0.8429 -0.7970 -0.7461 -0.6247 -0.5335 -0.4754 -0.4452 -0.4309
 -0.4235 -0.4201 -0.4200 -0.4229 -0.4284 -0.4369 -0.4492 -0.4674 -0.4947 -0.5260
 -1.9819 -1.7770 -1.6018 -1.4526 -1.3245 -1.2134 -1.1176 -1.0367 -0.9701 -0.9151
 -0.8684 -0.8278 -0.7923 -0.7569 -0.7173 -0.6151 -0.5297 -0.4731 -0.4447 -0.4350
 -0.4327 -0.4331 -0.4356 -0.4401 -0.4463 -0.4542 -0.4648 -0.4787 -0.4986 -0.5286
 -0.5630
 -1.8868 -1.7049 -1.5494 -1.4162 -1.3002 -1.1972 -1.1047 -1.0221 -0.9505 -0.8901
