 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F160W
  2.1008  0.6937 -0.8806 -0.6294  1.6501  4.2346  3.2428  1.8586  1.2299  1.3474
  1.5353  1.6576  1.7779  1.8547  1.8760  1.7487
  2.2154  1.6198  0.8758  0.9082  1.7919  2.9364  2.5693  2.0418  1.7638  1.7515
  1.7801  1.8010  1.8262  1.8372  1.8222  1.7047  1.5707  1.4339  1.2827
  2.1314  2.0051  1.7844  1.7379  1.8637  2.1491  2.1145  2.0504  1.9867  1.9333
  1.8946  1.8675  1.8434  1.8174  1.7841  1.6749  1.5542  1.4208  1.2806  1.1431
  1.0119
  1.8488  1.8496  1.8452  1.8597  1.8654  1.8726  1.8784  1.8842  1.8985  1.8927
  1.8790  1.8572  1.8295  1.7954  1.7617  1.6593  1.5378  1.4063  1.2717  1.1393
  1.0084  0.8786  0.7499
  1.7910  1.7937  1.7928  1.7983  1.8023  1.8079  1.8132  1.8166  1.8166  1.8127
  1.8037  1.7890  1.7687  1.7425  1.7101  1.6176  1.5110  1.3911  1.2630  1.1330
  1.0041  0.8770  0.7517  0.6283  0.5065
  1.7096  1.7181  1.7234  1.7276  1.7326  1.7387  1.7452  1.7495  1.7497  1.7451
  1.7361  1.7236  1.7068  1.6861  1.6600  1.5772  1.4814  1.3720  1.2516  1.1258
  0.9996  0.8750  0.7525  0.6318  0.5128  0.3956
  1.6046  1.6228  1.6370  1.6476  1.6563  1.6650  1.6744  1.6829  1.6876  1.6869
  1.6803  1.6680  1.6522  1.6340  1.6114  1.5381  1.4490  1.3490  1.2375  1.1177
  0.9949  0.8726  0.7522  0.6338  0.5173  0.4027  0.2898  0.1782  0.0683 -0.0372
  1.4760  1.5078  1.5336  1.5540  1.5705  1.5845  1.5982  1.6115  1.6227  1.6289
  1.6284  1.6209  1.6070  1.5887  1.5682  1.5018  1.4181  1.3237  1.2203  1.1078
  0.9896  0.8699  0.7514  0.6349  0.5205  0.4081  0.2976  0.1886  0.0807 -0.0256
 -0.1280
  1.3270  1.3722  1.4111  1.4443  1.4718  1.4948  1.5150  1.5341  1.5518  1.5659
  1.5740  1.5741  1.5664  1.5515  1.5315  1.4697  1.3905  1.2995  1.2009  1.0952
  0.9828  0.8666  0.7503  0.6355  0.5229  0.4123  0.3036  0.1968  0.0914 -0.0127
 -0.1159
  1.1727  1.2245  1.2721  1.3159  1.3564  1.3913  1.4216  1.4486  1.4734  1.4958
  1.5132  1.5228  1.5236  1.5155  1.4997  1.4397  1.3656  1.2774  1.1809  1.0792
  0.9722  0.8605  0.7466  0.6334  0.5221  0.4130  0.3059  0.2007  0.0973 -0.0048
 -0.1056
  1.0233  1.0738  1.1254  1.1779  1.2286  1.2755  1.3170  1.3541  1.3875  1.4178
  1.4434  1.4626  1.4738  1.4758  1.4682  1.4180  1.3431  1.2589  1.1646  1.0650
  0.9617  0.8546  0.7446  0.6337  0.5238  0.4160  0.3104  0.2070  0.1055  0.0056
 -0.0948
  0.8600  0.9201  0.9783  1.0347  1.0919  1.1474  1.1999  1.2475  1.2909  1.3316
  1.3677  1.3971  1.4178  1.4282  1.4277  1.3901  1.3223  1.2418  1.1505  1.0525
  0.9510  0.8470  0.7407  0.6328  0.5250  0.4184  0.3140  0.2118  0.1119  0.0138
 -0.0827
  0.6829  0.7634  0.8308  0.8863  0.9463  1.0070  1.0733  1.1300  1.1825  1.2302
  1.2732  1.3119  1.3465  1.3727  1.3782  1.3561  1.3032  1.2261  1.1386
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F160W
  1.7310  1.7476  1.7990  1.9004  2.0522  2.2721  2.1232  2.0145  1.9700  1.9691
  1.9576  1.9379  1.9259  1.9067  1.8712  1.7372
  1.7702  1.7766  1.8051  1.8668  1.9638  2.1048  2.0636  2.0265  2.0047  1.9928
  1.9721  1.9446  1.9168  1.8837  1.8424  1.7143  1.5758  1.4353  1.2948
  1.7951  1.7949  1.8067  1.8382  1.8925  1.9726  1.9951  2.0036  2.0000  1.9862
  1.9637  1.9341  1.8984  1.8578  1.8132  1.6900  1.5589  1.4226  1.2851  1.1482
  1.0127
  1.8057  1.8025  1.8038  1.8146  1.8383  1.8755  1.9177  1.9459  1.9557  1.9491
  1.9325  1.9062  1.8709  1.8289  1.7836  1.6643  1.5397  1.4090  1.2753  1.1419
  1.0099  0.8795  0.7513
  1.8020  1.7994  1.7964  1.7960  1.8012  1.8135  1.8314  1.8533  1.8719  1.8816
  1.8784  1.8610  1.8342  1.7970  1.7536  1.6372  1.5182  1.3945  1.2654  1.1352
  1.0062  0.8790  0.7535  0.6298  0.5078
  1.7840  1.7856  1.7845  1.7824  1.7812  1.7826  1.7874  1.7937  1.7995  1.8046
  1.8050  1.7971  1.7806  1.7549  1.7195  1.6095  1.4943  1.3775  1.2548  1.1285
  1.0021  0.8773  0.7546  0.6337  0.5145  0.3970
  1.7484  1.7562  1.7599  1.7606  1.7595  1.7578  1.7566  1.7562  1.7546  1.7503
  1.7430  1.7328  1.7186  1.7001  1.6735  1.5798  1.4695  1.3579  1.2421  1.1211
  0.9978  0.8752  0.7546  0.6359  0.5192  0.4043  0.2911  0.1794  0.0695 -0.0359
  1.6919  1.7078  1.7184  1.7244  1.7271  1.7271  1.7255  1.7228  1.7190  1.7122
  1.7015  1.6867  1.6686  1.6486  1.6251  1.5453  1.4441  1.3367  1.2269  1.1120
  0.9929  0.8728  0.7541  0.6373  0.5226  0.4099  0.2989  0.1898  0.0819 -0.0245
 -0.1268
  1.6515  1.6510  1.6577  1.6708  1.6795  1.6841  1.6857  1.6848  1.6816  1.6758
