 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F547M
 -2.5580 -0.9723  0.2380 -0.5206 -3.2969 -7.8463 -6.4011 -4.2911 -3.2097 -3.2342
 -3.0891 -2.9580 -3.3586 -3.8331 -3.8753 -3.2613
 -5.7294 -4.8858 -3.9919 -3.9430 -4.7688 -6.6990 -5.9992 -4.9672 -4.2542 -3.9742
 -3.7181 -3.5606 -3.6584 -3.7994 -3.7492 -3.2170 -2.8794 -2.6864 -2.6621
 -6.7048 -6.3198 -5.7628 -5.3808 -5.2206 -5.5801 -5.3165 -4.9498 -4.5753 -4.2502
 -4.0009 -3.8417 -3.7614 -3.6961 -3.5831 -3.1481 -2.8447 -2.6663 -2.5799 -2.5076
 -2.3758
 -5.4842 -5.2743 -5.0747 -4.8340 -4.6525 -4.4895 -4.3530 -4.2392 -4.1728 -4.0622
 -3.9376 -3.8015 -3.6677 -3.5232 -3.3770 -3.0546 -2.8201 -2.6573 -2.5430 -2.4605
 -2.3966 -2.3438 -2.2978
 -5.0934 -4.9378 -4.7826 -4.6073 -4.4461 -4.2905 -4.1479 -4.0215 -3.9100 -3.8072
 -3.7037 -3.5938 -3.4818 -3.3679 -3.2536 -2.9907 -2.7922 -2.6532 -2.5532 -2.4776
 -2.4176 -2.3675 -2.3237 -2.2858 -2.2540
 -4.7176 -4.6071 -4.4914 -4.3674 -4.2350 -4.0993 -3.9659 -3.8412 -3.7282 -3.6259
 -3.5312 -3.4394 -3.3457 -3.2530 -3.1585 -2.9410 -2.7697 -2.6484 -2.5605 -2.4924
 -2.4372 -2.3905 -2.3494 -2.3127 -2.2798 -2.2515
 -4.3568 -4.2822 -4.2011 -4.1143 -4.0193 -3.9159 -3.8070 -3.6983 -3.5946 -3.4983
 -3.4097 -3.3271 -3.2479 -3.1706 -3.0917 -2.9055 -2.7526 -2.6429 -2.5649 -2.5049
 -2.4554 -2.4128 -2.3749 -2.3404 -2.3086 -2.2798 -2.2547 -2.2379 -2.2326 -2.2360
 -4.0111 -3.9631 -3.9117 -3.8573 -3.7974 -3.7295 -3.6529 -3.5701 -3.4848 -3.4011
 -3.3214 -3.2464 -3.1759 -3.1085 -3.0424 -2.8808 -2.7421 -2.6372 -2.5645 -2.5117
 -2.4690 -2.4319 -2.3985 -2.3675 -2.3383 -2.3108 -2.2845 -2.2634 -2.2517 -2.2516
 -2.2610
 -3.6968 -3.6679 -3.6389 -3.6100 -3.5781 -3.5411 -3.4966 -3.4433 -3.3823 -3.3169
 -3.2501 -3.1845 -3.1216 -3.0614 -3.0029 -2.8618 -2.7345 -2.6333 -2.5609 -2.5116
 -2.4753 -2.4449 -2.4174 -2.3915 -2.3664 -2.3420 -2.3189 -2.2965 -2.2791 -2.2712
 -2.2759
 -3.4163 -3.4038 -3.3928 -3.3832 -3.3725 -3.3589 -3.3400 -3.3136 -3.2781 -3.2338
 -3.1833 -3.1298 -3.0754 -3.0218 -2.9694 -2.8432 -2.7260 -2.6288 -2.5563 -2.5065
 -2.4734 -2.4493 -2.4289 -2.4094 -2.3900 -2.3703 -2.3508 -2.3318 -2.3147 -2.3025
 -2.2955
 -3.1726 -3.1739 -3.1763 -3.1797 -3.1840 -3.1869 -3.1866 -3.1812 -3.1683 -3.1458
 -3.1140 -3.0754 -3.0322 -2.9867 -2.9404 -2.8257 -2.7183 -2.6247 -2.5526 -2.5010
 -2.4673 -2.4463 -2.4318 -2.4195 -2.4071 -2.3937 -2.3795 -2.3648 -2.3502 -2.3370
 -2.3245
 -2.9760 -2.9782 -2.9860 -2.9989 -3.0137 -3.0277 -3.0405 -3.0497 -3.0535 -3.0478
 -3.0332 -3.0110 -2.9826 -2.9493 -2.9121 -2.8104 -2.7092 -2.6198 -2.5480 -2.4957
 -2.4603 -2.4389 -2.4273 -2.4207 -2.4153 -2.4092 -2.4017 -2.3929 -2.3830 -2.3729
 -2.3638
 -2.8264 -2.8166 -2.8219 -2.8408 -2.8616 -2.8813 -2.9031 -2.9225 -2.9376 -2.9456
 -2.9463 -2.9403 -2.9281 -2.9096 -2.8846 -2.7974 -2.6987 -2.6141 -2.5425
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F547M
 -5.6846 -5.3372 -5.1051 -4.9847 -4.9817 -5.3975 -5.1460 -4.9100 -4.7213 -4.5575
 -4.3269 -4.0942 -3.9755 -3.9057 -3.7858 -3.3203
 -5.5491 -5.2133 -4.9705 -4.8132 -4.7425 -4.9080 -4.7546 -4.5976 -4.4520 -4.3114
 -4.1426 -3.9708 -3.8393 -3.7258 -3.5926 -3.2032 -2.9019 -2.6909 -2.5448
 -5.3995 -5.0820 -4.8382 -4.6579 -4.5387 -4.5292 -4.4320 -4.3255 -4.2113 -4.0908
 -3.9653 -3.8358 -3.7033 -3.5687 -3.4325 -3.1057 -2.8519 -2.6699 -2.5416 -2.4486
 -2.3776
 -5.2358 -4.9433 -4.7082 -4.5188 -4.3704 -4.2611 -4.1782 -4.0938 -3.9992 -3.8958
 -3.7948 -3.6892 -3.5677 -3.4344 -3.3055 -3.0278 -2.8125 -2.6554 -2.5425 -2.4588
