 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F475W
 -5.6857 -3.9121 -2.3095 -2.6620 -5.3433-10.1346 -8.3616 -5.7442 -4.3411 -4.3617
 -4.2381 -4.1485 -4.6405 -5.1488 -5.1754 -4.4121
 -7.8173 -6.7625 -5.6686 -5.4720 -6.3197 -8.4427 -7.6713 -6.4747 -5.6353 -5.3277
 -5.0555 -4.9009 -5.0221 -5.1531 -5.0597 -4.3690 -3.9272 -3.6501 -3.5706
 -8.3222 -7.7734 -7.1328 -6.7253 -6.6054 -7.0647 -6.8286 -6.4580 -6.0574 -5.6975
 -5.4149 -5.2329 -5.1318 -5.0303 -4.8659 -4.2787 -3.8513 -3.5944 -3.4484 -3.3225
 -3.1266
 -7.2004 -6.9448 -6.7021 -6.4219 -6.2003 -6.0007 -5.8335 -5.6939 -5.6074 -5.4711
 -5.3163 -5.1444 -4.9695 -4.7804 -4.5940 -4.1412 -3.8038 -3.5600 -3.3814 -3.2458
 -3.1364 -3.0430 -2.9606
 -6.8044 -6.6030 -6.4025 -6.1821 -5.9749 -5.7747 -5.5908 -5.4274 -5.2830 -5.1498
 -5.0155 -4.8722 -4.7233 -4.5702 -4.4159 -4.0466 -3.7505 -3.5362 -3.3783 -3.2556
 -3.1549 -3.0681 -2.9906 -2.9207 -2.8573
 -6.4172 -6.2610 -6.0988 -5.9269 -5.7454 -5.5603 -5.3787 -5.2090 -5.0553 -4.9167
 -4.7886 -4.6642 -4.5367 -4.4084 -4.2777 -3.9707 -3.7106 -3.5186 -3.3770 -3.2659
 -3.1737 -3.0935 -3.0212 -2.9547 -2.8932 -2.8367
 -6.0387 -5.9188 -5.7910 -5.6563 -5.5118 -5.3575 -5.1972 -5.0387 -4.8889 -4.7513
 -4.6262 -4.5105 -4.3999 -4.2907 -4.1794 -3.9135 -3.6841 -3.5072 -3.3775 -3.2767
 -3.1928 -3.1192 -3.0524 -2.9903 -2.9318 -2.8772 -2.8272 -2.7830 -2.7478 -2.7285
 -5.6690 -5.5764 -5.4791 -5.3777 -5.2694 -5.1516 -5.0239 -4.8903 -4.7564 -4.6283
 -4.5094 -4.3999 -4.2986 -4.2023 -4.1076 -3.8751 -3.6686 -3.5017 -3.3779 -3.2846
 -3.2086 -3.1423 -3.0817 -3.0250 -2.9710 -2.9195 -2.8706 -2.8266 -2.7896 -2.7627
 -2.7512
 -5.3224 -5.2518 -5.1791 -5.1047 -5.0264 -4.9420 -4.8491 -4.7470 -4.6379 -4.5274
 -4.4197 -4.3183 -4.2239 -4.1359 -4.0515 -3.8478 -3.6595 -3.5015 -3.3793 -3.2887
 -3.2186 -3.1596 -3.1062 -3.0561 -3.0079 -2.9611 -2.9164 -2.8732 -2.8347 -2.8049
 -2.7861
 -5.0039 -4.9522 -4.9003 -4.8483 -4.7940 -4.7361 -4.6724 -4.6009 -4.5204 -4.4323
 -4.3412 -4.2511 -4.1646 -4.0830 -4.0056 -3.8232 -3.6506 -3.5011 -3.3813 -3.2900
 -3.2221 -3.1687 -3.1227 -3.0801 -3.0390 -2.9984 -2.9588 -2.9205 -2.8845 -2.8534
 -2.8274
 -4.7124 -4.6806 -4.6471 -4.6121 -4.5767 -4.5390 -4.4978 -4.4514 -4.3976 -4.3347
 -4.2646 -4.1904 -4.1149 -4.0403 -3.9684 -3.7997 -3.6438 -3.5014 -3.3845 -3.2927
 -3.2236 -3.1721 -3.1316 -3.0964 -3.0631 -3.0301 -2.9973 -2.9647 -2.9329 -2.9029
 -2.8747
 -4.4622 -4.4370 -4.4145 -4.3945 -4.3744 -4.3522 -4.3282 -4.3006 -4.2677 -4.2256
 -4.1754 -4.1195 -4.0599 -3.9983 -3.9361 -3.7818 -3.6346 -3.5001 -3.3857 -3.2947
 -3.2246 -3.1724 -3.1339 -3.1039 -3.0778 -3.0528 -3.0279 -3.0025 -2.9768 -2.9516
 -2.9279
 -4.2533 -4.2213 -4.2025 -4.1955 -4.1871 -4.1757 -4.1649 -4.1516 -4.1341 -4.1101
 -4.0795 -4.0429 -4.0007 -3.9570 -3.9087 -3.7695 -3.6230 -3.4972 -3.3849
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F475W
 -7.2963 -6.9767 -6.7614 -6.6565 -6.6814 -7.1463 -6.8545 -6.5558 -6.3094 -6.1056
 -5.8382 -5.5739 -5.4386 -5.3377 -5.1691 -4.5656
 -7.1710 -6.8432 -6.5975 -6.4351 -6.3670 -6.5488 -6.3692 -6.1729 -5.9863 -5.8085
 -5.6021 -5.3932 -5.2294 -5.0775 -4.8985 -4.3863 -3.9690 -3.6587 -3.4311
 -7.0309 -6.7056 -6.4432 -6.2413 -6.1045 -6.0852 -5.9669 -5.8338 -5.6885 -5.5332
 -5.3700 -5.2006 -5.0266 -4.8493 -4.6699 -4.2341 -3.8755 -3.6036 -3.4027 -3.2498
 -3.1275
 -6.8760 -6.5639 -6.2985 -6.0751 -5.8939 -5.7555 -5.6476 -5.5385 -5.4159 -5.2794
 -5.1418 -4.9960 -4.8303 -4.6531 -4.4833 -4.1090 -3.8005 -3.5621 -3.3842 -3.2472
 -3.1361 -3.0419 -2.9575
 -6.7063 -6.4181 -6.1634 -5.9365 -5.7351 -5.5597 -5.4113 -5.2869 -5.1686 -5.0473
 -4.9176 -4.7794 -4.6404 -4.4888 -4.3387 -4.0110 -3.7440 -3.5342 -3.3757 -3.2520
 -3.1505 -3.0631 -2.9856 -2.9157 -2.8524
 -6.5218 -6.2682 -6.0379 -5.8255 -5.6281 -5.4462 -5.2807 -5.1330 -5.0016 -4.8806
 -4.7592 -4.6312 -4.5034 -4.3708 -4.2351 -3.9395 -3.7028 -3.5158 -3.3732 -3.2611
 -3.1681 -3.0873 -3.0148 -2.9485 -2.8874 -2.8312
 -6.3166 -6.1012 -5.9027 -5.7145 -5.5342 -5.3610 -5.1962 -5.0419 -4.9001 -4.7699
 -4.6472 -4.5278 -4.4084 -4.2918 -4.1696 -3.8932 -3.6751 -3.5036 -3.3729 -3.2709
 -3.1862 -3.1121 -3.0451 -2.9831 -2.9252 -2.8712 -2.8217 -2.7781 -2.7433 -2.7244
 -6.1010 -5.9202 -5.7531 -5.5935 -5.4362 -5.2805 -5.1270 -4.9778 -4.8352 -4.7017
 -4.5768 -4.4586 -4.3443 -4.2351 -4.1252 -3.8689 -3.6599 -3.4968 -3.3726 -3.2781
 -3.2013 -3.1344 -3.0737 -3.0172 -2.9637 -2.9128 -2.8654 -2.8217 -2.7847 -2.7583
 -2.7471
 -5.8499 -5.7246 -5.5947 -5.4608 -5.3281 -5.1940 -5.0574 -4.9204 -4.7853 -4.6543
 -4.5298 -4.4126 -4.3014 -4.1953 -4.0925 -3.8544 -3.6544 -3.4952 -3.3716 -3.2817
 -3.2084 -3.1513 -3.0978 -3.0479 -3.0001 -2.9539 -2.9099 -2.8707 -2.8366 -2.8071
 -2.7818
 -5.6546 -5.5444 -5.4327 -5.3199 -5.2079 -5.0948 -4.9779 -4.8574 -4.7345 -4.6119
 -4.4918 -4.3769 -4.2681 -4.1651 -4.0663 -3.8407 -3.6498 -3.4953 -3.3739 -3.2824
 -3.2141 -3.1603 -3.1142 -3.0717 -3.0310 -2.9910 -2.9520 -2.9144 -2.8790 -2.8474
 -2.8230
 -5.4700 -5.3740 -5.2767 -5.1782 -5.0825 -4.9859 -4.8877 -4.7851 -4.6783 -4.5684
 -4.4575 -4.3482 -4.2429 -4.1428 -4.0476 -3.8305 -3.6474 -3.4966 -3.3770 -3.2844
 -3.2154 -3.1639 -3.1233 -3.0881 -3.0552 -3.0226 -2.9904 -2.9584 -2.9272 -2.8979
 -2.8702
 -5.2977 -5.2136 -5.1294 -5.0452 -4.9650 -4.8864 -4.8048 -4.6978 -4.6078 -4.5134
 -4.4155 -4.3161 -4.2173 -4.1215 -4.0299 -3.8209 -3.6435 -3.4968 -3.3786 -3.2862
 -3.2160 -3.1641 -3.1258 -3.0959 -3.0702 -3.0456 -3.0211 -2.9962 -2.9711 -2.9465
 -2.9233
 -5.1377 -5.0630 -4.9908 -4.9208 -4.8554 -4.7963 -4.6913 -4.6194 -4.5430 -4.4416
 -4.3588 -4.2726 -4.1844 -4.0962 -4.0132 -3.8119 -3.6381 -3.4959 -3.3787
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F475W
 -7.7459 -7.5890 -7.5287 -7.3290 -6.9642 -6.6549 -6.5681 -6.5785 -6.4931 -6.2687
 -6.0049 -5.7326 -5.4881 -5.2714 -5.0536 -4.5372
 -7.3352 -7.0739 -6.9055 -6.7089 -6.4688 -6.2662 -6.1578 -6.0893 -5.9827 -5.8161
 -5.6211 -5.4065 -5.1904 -4.9860 -4.7900 -4.3459 -3.9638 -3.6600 -3.4149
 -7.0247 -6.6955 -6.4524 -6.2501 -6.0798 -5.9382 -5.8167 -5.7027 -5.5839 -5.4523
 -5.3026 -5.1314 -4.9429 -4.7534 -4.5758 -4.1890 -3.8654 -3.6031 -3.3971 -3.2401
