 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F547M
 -4.2140 -4.1216 -4.3540 -4.2768 -4.0421 -3.7452 -3.4302 -3.2086 -3.0047 -2.8013
 -2.6170 -2.4481 -2.2905 -2.1420 -2.0018 -1.7050 -1.4218 -1.1775 -1.0320
 -4.1701 -3.9145 -3.7095 -3.5696 -3.4863 -3.3664 -3.1745 -2.9621 -2.7631 -2.5764
 -2.4027 -2.2425 -2.0954 -1.9599 -1.8345 -1.5581 -1.3302 -1.1536 -1.0251 -0.9302
 -3.9065 -3.6583 -3.4383 -3.2510 -3.0973 -2.9895 -2.8996 -2.7636 -2.5925 -2.4162
 -2.2547 -2.1060 -1.9694 -1.8442 -1.7297 -1.4842 -1.2879 -1.1358 -1.0232 -0.9382
 -0.8712
 -3.6923 -3.4673 -3.2579 -3.0691 -2.9012 -2.7522 -2.6262 -2.5291 -2.4279 -2.2965
 -2.1507 -2.0113 -1.8838 -1.7668 -1.6597 -1.4334 -1.2581 -1.1254 -1.0253 -0.9487
 -0.8870 -0.8355
 -3.5110 -3.3078 -3.1171 -2.9391 -2.7760 -2.6265 -2.4895 -2.3658 -2.2628 -2.1672
 -2.0633 -1.9453 -1.8263 -1.7154 -1.6141 -1.4002 -1.2376 -1.1176 -1.0284 -0.9598
 -0.9034 -0.8556 -0.8141 -0.7782
 -3.3588 -3.1701 -2.9965 -2.8329 -2.6799 -2.5375 -2.4050 -2.2819 -2.1691 -2.0666
 -1.9731 -1.8812 -1.7830 -1.6820 -1.5850 -1.3791 -1.2235 -1.1107 -1.0294 -0.9687
 -0.9186 -0.8753 -0.8372 -0.8030 -0.7711 -0.7431 -0.7211 -0.7067 -0.7010 -0.7047
 -3.2361 -3.0548 -2.8901 -2.7396 -2.5974 -2.4641 -2.3390 -2.2215 -2.1125 -2.0108
 -1.9155 -1.8257 -1.7393 -1.6527 -1.5656 -1.3667 -1.2140 -1.1034 -1.0271 -0.9730
 -0.9298 -0.8923 -0.8588 -0.8281 -0.7998 -0.7719 -0.7470 -0.7285 -0.7191 -0.7201
 -0.7299
 -3.1435 -2.9635 -2.8012 -2.6560 -2.5228 -2.3980 -2.2807 -2.1701 -2.0662 -1.9688
 -1.8772 -1.7900 -1.7060 -1.6251 -1.5459 -1.3605 -1.2089 -1.0979 -1.0221 -0.9716
 -0.9348 -0.9041 -0.8764 -0.8506 -0.8265 -0.8033 -0.7796 -0.7586 -0.7441 -0.7389
 -0.7450
 -3.0813 -2.8975 -2.7327 -2.5825 -2.4536 -2.3348 -2.2242 -2.1201 -2.0222 -1.9295
 -1.8418 -1.7588 -1.6792 -1.6019 -1.5266 -1.3520 -1.2054 -1.0939 -1.0157 -0.9654
 -0.9325 -0.9082 -0.8874 -0.8681 -0.8493 -0.8306 -0.8124 -0.7951 -0.7811 -0.7709
 -0.7639
 -3.0501 -2.8581 -2.6867 -2.5341 -2.3985 -2.2784 -2.1714 -2.0723 -1.9797 -1.8924
 -1.8094 -1.7303 -1.6549 -1.5816 -1.5104 -1.3449 -1.2029 -1.0919 -1.0117 -0.9588
 -0.9260 -0.9054 -0.8908 -0.8785 -0.8664 -0.8538 -0.8407 -0.8273 -0.8143 -0.8027
 -0.7920
 -3.0470 -2.8439 -2.6630 -2.5021 -2.3595 -2.2335 -2.1227 -2.0250 -1.9359 -1.8530
 -1.7749 -1.7004 -1.6290 -1.5604 -1.4941 -1.3371 -1.1994 -1.0894 -1.0084 -0.9529
 -0.9183 -0.8980 -0.8869 -0.8804 -0.8753 -0.8697 -0.8631 -0.8554 -0.8468 -0.8382
 -0.8306
 -3.0594 -2.8447 -2.6534 -2.4833 -2.3327 -2.1999 -2.0834 -1.9816 -1.8916 -1.8106
 -1.7364 -1.6668 -1.6001 -1.5358 -1.4735 -1.3269 -1.1948 -1.0862 -1.0046
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F547M
 -4.5507 -4.4375 -4.2792 -4.0032 -3.6985 -3.4140 -3.1709 -2.9596 -2.7626 -2.5761
 -2.4036 -2.2472 -2.1055 -1.9762 -1.8569 -1.6000 -1.3701 -1.1707 -1.0269
 -4.1638 -3.9264 -3.7887 -3.6987 -3.5026 -3.2447 -2.9995 -2.7877 -2.5970 -2.4180
 -2.2532 -2.1043 -1.9702 -1.8493 -1.7393 -1.5018 -1.3040 -1.1418 -1.0164 -0.9218
 -3.9426 -3.6823 -3.4662 -3.3014 -3.2054 -3.0889 -2.8867 -2.6727 -2.4840 -2.3132
 -2.1554 -2.0127 -1.8842 -1.7685 -1.6640 -1.4426 -1.2648 -1.1225 -1.0123 -0.9279
 -0.8610
