 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -2.6800 -2.5208 -2.3711 -2.2284 -2.0901 -1.9568 -1.8319 -1.7168 -1.6116 -1.5144
 -1.4231 -1.3357 -1.2511 -1.1691 -1.0886 -0.8955 -0.7297 -0.5988 -0.4977 -0.4213
 -0.3632 -0.3168 -0.2774 -0.2421 -0.2098 -0.1793 -0.1493 -0.1219 -0.0998 -0.0851
 -0.0791
 -2.6104 -2.4528 -2.3055 -2.1637 -2.0348 -1.9092 -1.7886 -1.6754 -1.5715 -1.4761
 -1.3874 -1.3034 -1.2222 -1.1431 -1.0657 -0.8839 -0.7246 -0.5952 -0.4945 -0.4189
 -0.3632 -0.3212 -0.2873 -0.2580 -0.2312 -0.2058 -0.1817 -0.1589 -0.1391 -0.1225
 -0.1089
 -2.5603 -2.4019 -2.2540 -2.1157 -1.9863 -1.8649 -1.7504 -1.6406 -1.5377 -1.4431
 -1.3559 -1.2747 -1.1972 -1.1216 -1.0479 -0.8746 -0.7213 -0.5941 -0.4936 -0.4172
 -0.3613 -0.3211 -0.2914 -0.2678 -0.2470 -0.2276 -0.2090 -0.1909 -0.1737 -0.1579
 -0.1435
 -2.5256 -2.3637 -2.2136 -2.0742 -1.9447 -1.8241 -1.7119 -1.6068 -1.5067 -1.4127
 -1.3260 -1.2462 -1.1714 -1.1001 -1.0308 -0.8654 -0.7172 -0.5926 -0.4927 -0.4156
 -0.3587 -0.3182 -0.2902 -0.2705 -0.2554 -0.2422 -0.2298 -0.2176 -0.2054 -0.1937
 -0.1831
 -2.4897 -2.3179 -2.1642 -2.0255 -1.8990 -1.7822 -1.6732 -1.5705 -1.4736 -1.3827
 -1.2975 -1.2181 -1.1447 -1.0760 -1.0103 -0.8546 -0.7121 -0.5903 -0.4914
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -3.9272 -3.8307 -3.6904 -3.4375 -3.1536 -2.8841 -2.6551 -2.4612 -2.2837 -2.1158
 -1.9570 -1.8091 -1.6727 -1.5466 -1.4295 -1.1739 -0.9370 -0.7179 -0.5497
 -3.5891 -3.3705 -3.2460 -3.1673 -2.9886 -2.7480 -2.5161 -2.3175 -2.1423 -1.9784
 -1.8238 -1.6804 -1.5488 -1.4286 -1.3181 -1.0749 -0.8641 -0.6801 -0.5278 -0.4068
 -3.4034 -3.1570 -2.9522 -2.7981 -2.7117 -2.6075 -2.4211 -2.2202 -2.0429 -1.8833
 -1.7331 -1.5933 -1.4649 -1.3480 -1.2412 -1.0102 -0.8162 -0.6507 -0.5132 -0.4027
 -0.3136
 -3.2757 -3.0335 -2.8150 -2.6206 -2.4601 -2.3434 -2.2597 -2.1407 -1.9764 -1.8183
 -1.6718 -1.5356 -1.4099 -1.2951 -1.1905 -0.9664 -0.7830 -0.6306 -0.5049 -0.4033
 -0.3208 -0.2519
 -3.1784 -2.9479 -2.7317 -2.5361 -2.3623 -2.2070 -2.0751 -1.9700 -1.8811 -1.7658
 -1.6312 -1.4979 -1.3746 -1.2617 -1.1585 -0.9382 -0.7610 -0.6173 -0.5006 -0.4065
 -0.3301 -0.2662 -0.2112 -0.1629
 -3.1098 -2.8828 -2.6737 -2.4787 -2.3023 -2.1436 -1.9989 -1.8678 -1.7548 -1.6629
 -1.5728 -1.4667 -1.3521 -1.2410 -1.1389 -0.9208 -0.7470 -0.6085 -0.4981 -0.4104
 -0.3397 -0.2809 -0.2304 -0.1856 -0.1444 -0.1073 -0.0754 -0.0494 -0.0304 -0.0211
 -3.0519 -2.8316 -2.6303 -2.4391 -2.2621 -2.1022 -1.9575 -1.8246 -1.7023 -1.5926
 -1.4959 -1.4093 -1.3204 -1.2246 -1.1272 -0.9108 -0.7384 -0.6025 -0.4960 -0.4129
 -0.3475 -0.2941 -0.2485 -0.2081 -0.1714 -0.1363 -0.1044 -0.0780 -0.0588 -0.0479
 -0.0448
 -3.0092 -2.7920 -2.5976 -2.4110 -2.2354 -2.0738 -1.9281 -1.7959 -1.6746 -1.5621
 -1.4590 -1.3649 -1.2787 -1.1964 -1.1125 -0.9058 -0.7335 -0.5984 -0.4937 -0.4133
 -0.3520 -0.3036 -0.2633 -0.2280 -0.1959 -0.1644 -0.1348 -0.1092 -0.0892 -0.0761
 -0.0706
 -2.9876 -2.7662 -2.5720 -2.3897 -2.2166 -2.0544 -1.9064 -1.7726 -1.6516 -1.5405
 -1.4376 -1.3421 -1.2529 -1.1695 -1.0904 -0.9003 -0.7301 -0.5947 -0.4903 -0.4110
 -0.3519 -0.3076 -0.2726 -0.2430 -0.2164 -0.1915 -0.1683 -0.1476 -0.1295 -0.1136
 -0.0999
 -2.9909 -2.7568 -2.5582 -2.3791 -2.2086 -2.0474 -1.8969 -1.7598 -1.6364 -1.5248
 -1.4227 -1.3283 -1.2397 -1.1561 -1.0767 -0.8944 -0.7309 -0.5946 -0.4892 -0.4092
 -0.3503 -0.3077 -0.2765 -0.2522 -0.2315 -0.2125 -0.1946 -0.1775 -0.1614 -0.1468
 -0.1337
 -3.0129 -2.7643 -2.5576 -2.3764 -2.2070 -2.0474 -1.8968 -1.7563 -1.6285 -1.5136
 -1.4100 -1.3157 -1.2283 -1.1461 -1.0679 -0.8883 -0.7302 -0.5959 -0.4891 -0.4078
 -0.3477 -0.3049 -0.2754 -0.2549 -0.2395 -0.2266 -0.2148 -0.2034 -0.1922 -0.1816
 -0.1722
 -3.0484 -2.7888 -2.5702 -2.3805 -2.2104 -2.0520 -1.9023 -1.7611 -1.6295 -1.5095
 -1.4018 -1.3050 -1.2170 -1.1358 -1.0593 -0.8835 -0.7285 -0.5966 -0.4895
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.1241 -3.9200 -3.5916 -3.2602 -2.9481 -2.6809 -2.4736 -2.2921 -2.1235 -1.9671
 -1.8200 -1.6826 -1.5558 -1.4392 -1.3321 -1.0982 -0.8958 -0.7129 -0.5524
 -3.6595 -3.5593 -3.4408 -3.1716 -2.8783 -2.6064 -2.3795 -2.1925 -2.0236 -1.8686
 -1.7230 -1.5875 -1.4628 -1.3491 -1.2455 -1.0234 -0.8364 -0.6720 -0.5280 -0.4071
 -3.4715 -3.2313 -3.0935 -3.0199 -2.8252 -2.5694 -2.3305 -2.1303 -1.9597 -1.8058
 -1.6621 -1.5282 -1.4048 -1.2924 -1.1904 -0.9739 -0.7957 -0.6432 -0.5119 -0.4011
 -0.3098
 -3.3838 -3.1131 -2.8893 -2.7233 -2.6282 -2.5162 -2.3122 -2.1019 -1.9217 -1.7670
 -1.6252 -1.4929 -1.3706 -1.2587 -1.1572 -0.9429 -0.7693 -0.6243 -0.5020 -0.3994
 -0.3144 -0.2436
 -3.3337 -3.0597 -2.8169 -2.6078 -2.4346 -2.3020 -2.2090 -2.0817 -1.9080 -1.7449
 -1.6037 -1.4732 -1.3518 -1.2403 -1.1388 -0.9246 -0.7531 -0.6125 -0.4964 -0.4003
 -0.3211 -0.2551 -0.1989 -0.1497
 -3.3094 -3.0345 -2.7856 -2.5645 -2.3696 -2.2007 -2.0581 -1.9432 -1.8486 -1.7299
 -1.5930 -1.4633 -1.3429 -1.2319 -1.1303 -0.9150 -0.7437 -0.6054 -0.4933 -0.4022
 -0.3282 -0.2671 -0.2153 -0.1702 -0.1298 -0.0939 -0.0629 -0.0369 -0.0174 -0.0090
 -3.3076 -3.0306 -2.7772 -2.5495 -2.3476 -2.1699 -2.0116 -1.8695 -1.7460 -1.6443
 -1.5525 -1.4511 -1.3396 -1.2298 -1.1279 -0.9113 -0.7388 -0.6011 -0.4913 -0.4038
 -0.3342 -0.2779 -0.2308 -0.1900 -0.1536 -0.1201 -0.0902 -0.0651 -0.0455 -0.0331
 -0.0319
 -3.3217 -3.0449 -2.7873 -2.5531 -2.3440 -2.1589 -1.9952 -1.8481 -1.7145 -1.5942
 -1.4891 -1.3994 -1.3140 -1.2234 -1.1286 -0.9115 -0.7371 -0.5987 -0.4896 -0.4043
 -0.3379 -0.2859 -0.2436 -0.2078 -0.1759 -0.1469 -0.1193 -0.0947 -0.0751 -0.0623
 -0.0572
 -3.3549 -3.0707 -2.8118 -2.5718 -2.3543 -2.1614 -1.9912 -1.8400 -1.7038 -1.5795
 -1.4663 -1.3653 -1.2756 -1.1938 -1.1140 -0.9124 -0.7363 -0.5962 -0.4870 -0.4024
 -0.3380 -0.2892 -0.2516 -0.2210 -0.1944 -0.1703 -0.1484 -0.1292 -0.1125 -0.0982
 -0.0860
 -3.4115 -3.1173 -2.8515 -2.6098 -2.3855 -2.1828 -2.0036 -1.8456 -1.7053 -1.5788
 -1.4633 -1.3582 -1.2627 -1.1759 -1.0962 -0.9121 -0.7401 -0.5975 -0.4865 -0.4013
 -0.3370 -0.2898 -0.2554 -0.2294 -0.2083 -0.1897 -0.1730 -0.1573 -0.1428 -0.1301
 -0.1202
 -3.4896 -3.1682 -2.8992 -2.6569 -2.4319 -2.2221 -2.0322 -1.8642 -1.7164 -1.5851
 -1.4670 -1.3597 -1.2617 -1.1720 -1.0892 -0.9069 -0.7442 -0.6010 -0.4873 -0.4004
 -0.3352 -0.2878 -0.2548 -0.2321 -0.2158 -0.2029 -0.1919 -0.1817 -0.1720 -0.1631
 -0.1555
 -3.5891 -3.2396 -2.9552 -2.7097 -2.4835 -2.2729 -2.0778 -1.8991 -1.7405 -1.6007
 -1.4769 -1.3661 -1.2657 -1.1740 -1.0894 -0.9038 -0.7451 -0.6058 -0.4899
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.1583 -3.8689 -3.5037 -3.1716 -2.8675 -2.6050 -2.3983 -2.2214 -2.0600 -1.9074
 -1.7649 -1.6319 -1.5088 -1.3958 -1.2920 -1.0668 -0.8761 -0.7056 -0.5515
 -3.7528 -3.6787 -3.4329 -3.1138 -2.8155 -2.5440 -2.3230 -2.1394 -1.9758 -1.8241
 -1.6826 -1.5507 -1.4290 -1.3178 -1.2164 -1.0005 -0.8217 -0.6657 -0.5273 -0.4076
 -3.4982 -3.3011 -3.2342 -3.0688 -2.7925 -2.5251 -2.2865 -2.0911 -1.9242 -1.7730
 -1.6327 -1.5019 -1.3810 -1.2704 -1.1700 -0.9579 -0.7854 -0.6383 -0.5106 -0.4005
 -0.3081
 -3.4201 -3.1427 -2.9393 -2.8314 -2.7369 -2.5205 -2.2827 -2.0711 -1.8957 -1.7429
 -1.6038 -1.4742 -1.3539 -1.2436 -1.1432 -0.9319 -0.7624 -0.6206 -0.5001 -0.3976
 -0.3115 -0.2392
 -3.3922 -3.0969 -2.8453 -2.6442 -2.4973 -2.4041 -2.2738 -2.0767 -1.8876 -1.7277
 -1.5885 -1.4600 -1.3405 -1.2302 -1.1295 -0.9174 -0.7486 -0.6097 -0.4941 -0.3972
 -0.3166 -0.2491 -0.1919 -0.1422
 -3.3946 -3.0895 -2.8222 -2.5920 -2.3994 -2.2394 -2.1149 -2.0169 -1.8880 -1.7277
 -1.5825 -1.4545 -1.3356 -1.2256 -1.1245 -0.9106 -0.7410 -0.6033 -0.4907 -0.3981
 -0.3222 -0.2594 -0.2065 -0.1608 -0.1208 -0.0854 -0.0544 -0.0288 -0.0103 -0.0013
 -3.4230 -3.1088 -2.8293 -2.5850 -2.3739 -2.1925 -2.0352 -1.8988 -1.7875 -1.6903
 -1.5770 -1.4545 -1.3364 -1.2267 -1.1254 -0.9092 -0.7376 -0.5998 -0.4887 -0.3992
 -0.3272 -0.2688 -0.2204 -0.1789 -0.1425 -0.1101 -0.0816 -0.0570 -0.0369 -0.0247
 -0.0238
 -3.4691 -3.1511 -2.8604 -2.6030 -2.3786 -2.1847 -2.0158 -1.8662 -1.7325 -1.6151
 -1.5154 -1.4254 -1.3307 -1.2298 -1.1299 -0.9117 -0.7375 -0.5982 -0.4876 -0.3997
 -0.3303 -0.2757 -0.2318 -0.1951 -0.1632 -0.1346 -0.1078 -0.0842 -0.0655 -0.0532
 -0.0481
 -3.5333 -3.2065 -2.9099 -2.6404 -2.4025 -2.1959 -2.0168 -1.8598 -1.7196 -1.5928
 -1.4789 -1.3789 -1.2916 -1.2094 -1.1251 -0.9150 -0.7383 -0.5968 -0.4855 -0.3982
 -0.3306 -0.2789 -0.2390 -0.2073 -0.1804 -0.1566 -0.1353 -0.1159 -0.0990 -0.0859
 -0.0767
 -3.6177 -3.2781 -2.9782 -2.7022 -2.4514 -2.2303 -2.0387 -1.8720 -1.7255 -1.5942
 -1.4752 -1.3677 -1.2717 -1.1857 -1.1069 -0.9193 -0.7436 -0.5993 -0.4859 -0.3978
 -0.3304 -0.2799 -0.2428 -0.2152 -0.1934 -0.1750 -0.1587 -0.1438 -0.1303 -0.1188
 -0.1100
 -3.7235 -3.3607 -3.0545 -2.7766 -2.5203 -2.2866 -2.0801 -1.9006 -1.7443 -1.6065
 -1.4833 -1.3719 -1.2711 -1.1800 -1.0969 -0.9155 -0.7501 -0.6040 -0.4877 -0.3977
 -0.3293 -0.2787 -0.2428 -0.2181 -0.2007 -0.1875 -0.1768 -0.1672 -0.1584 -0.1506
 -0.1437
 -3.8519 -3.4569 -3.1368 -2.8565 -2.5993 -2.3604 -2.1422 -1.9482 -1.7788 -1.6308
 -1.5005 -1.3843 -1.2796 -1.1848 -1.0983 -0.9118 -0.7530 -0.6108 -0.4914
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.1752 -3.7890 -3.4163 -3.0940 -2.8095 -2.5530 -2.3450 -2.1651 -2.0061 -1.8577
 -1.7191 -1.5898 -1.4700 -1.3598 -1.2587 -1.0397 -0.8570 -0.6951 -0.5491
 -3.8941 -3.7157 -3.3860 -3.0542 -2.7621 -2.5002 -2.2822 -2.0985 -1.9352 -1.7871
 -1.6490 -1.5205 -1.4015 -1.2925 -1.1928 -0.9811 -0.8080 -0.6586 -0.5257 -0.4081
 -3.5370 -3.4346 -3.3269 -3.0483 -2.7505 -2.4847 -2.2529 -2.0602 -1.8938 -1.7450
 -1.6077 -1.4799 -1.3615 -1.2527 -1.1535 -0.9443 -0.7759 -0.6332 -0.5088 -0.4000
 -0.3068
 -3.4424 -3.1767 -3.0349 -2.9659 -2.7563 -2.4929 -2.2529 -2.0458 -1.8723 -1.7215
 -1.5849 -1.4578 -1.3398 -1.2311 -1.1317 -0.9223 -0.7557 -0.6168 -0.4981 -0.3958
 -0.3087 -0.2351
 -3.4316 -3.1202 -2.8734 -2.7027 -2.6103 -2.4881 -2.2707 -2.0551 -1.8684 -1.7114
 -1.5740 -1.4476 -1.3300 -1.2213 -1.1214 -0.9106 -0.7439 -0.6068 -0.4917 -0.3944
 -0.3123 -0.2433 -0.1847 -0.1343
 -3.4595 -3.1260 -2.8446 -2.6146 -2.4351 -2.3034 -2.2064 -2.0670 -1.8839 -1.7144
 -1.5713 -1.4450 -1.3279 -1.2192 -1.1189 -0.9058 -0.7376 -0.6010 -0.4882 -0.3944
 -0.3165 -0.2518 -0.1974 -0.1507 -0.1098 -0.0743 -0.0442 -0.0194 -0.0009  0.0075
 -3.5198 -3.1668 -2.8631 -2.6063 -2.3925 -2.2162 -2.0691 -1.9506 -1.8489 -1.7235
 -1.5778 -1.4478 -1.3309 -1.2224 -1.1217 -0.9062 -0.7356 -0.5981 -0.4862 -0.3949
 -0.3204 -0.2596 -0.2094 -0.1668 -0.1301 -0.0978 -0.0693 -0.0453 -0.0267 -0.0149
 -0.0133
 -3.6011 -3.2373 -2.9137 -2.6350 -2.3993 -2.2008 -2.0327 -1.8862 -1.7586 -1.6503
 -1.5525 -1.4465 -1.3363 -1.2288 -1.1283 -0.9105 -0.7367 -0.5975 -0.4855 -0.3953
 -0.3232 -0.2656 -0.2195 -0.1813 -0.1488 -0.1204 -0.0956 -0.0739 -0.0558 -0.0425
 -0.0374
 -3.7008 -3.3247 -2.9884 -2.6902 -2.4337 -2.2164 -2.0321 -1.8735 -1.7333 -1.6078
 -1.4968 -1.3999 -1.3123 -1.2239 -1.1323 -0.9159 -0.7391 -0.5972 -0.4841 -0.3943
 -0.3236 -0.2685 -0.2258 -0.1922 -0.1645 -0.1407 -0.1199 -0.1015 -0.0857 -0.0731
 -0.0655
 -3.8182 -3.4294 -3.0861 -2.7755 -2.4995 -2.2618 -2.0599 -1.8875 -1.7380 -1.6052
 -1.4856 -1.3782 -1.2830 -1.1987 -1.1197 -0.9241 -0.7461 -0.6010 -0.4856 -0.3948
 -0.3241 -0.2701 -0.2297 -0.1997 -0.1766 -0.1578 -0.1418 -0.1278 -0.1154 -0.1051
 -0.0976
 -3.9523 -3.5432 -3.1934 -2.8775 -2.5901 -2.3342 -2.1126 -1.9233 -1.7609 -1.6193
 -1.4937 -1.3807 -1.2788 -1.1876 -1.1054 -0.9239 -0.7547 -0.6070 -0.4886 -0.3957
 -0.3240 -0.2698 -0.2305 -0.2028 -0.1836 -0.1695 -0.1588 -0.1498 -0.1420 -0.1354
 -0.1293
 -4.1070 -3.6678 -3.3054 -2.9858 -2.6944 -2.4286 -2.1905 -1.9826 -1.8038 -1.6494
 -1.5147 -1.3954 -1.2886 -1.1923 -1.1053 -0.9197 -0.7604 -0.6154 -0.4936
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.1706 -3.7414 -3.3623 -3.0453 -2.7675 -2.5172 -2.3095 -2.1226 -1.9614 -1.8181
 -1.6826 -1.5562 -1.4392 -1.3314 -1.2323 -1.0179 -0.8404 -0.6866 -0.5472
 -3.8905 -3.7152 -3.3455 -3.0097 -2.7199 -2.4655 -2.2520 -2.0661 -1.9028 -1.7577
 -1.6224 -1.4966 -1.3801 -1.2730 -1.1748 -0.9658 -0.7962 -0.6517 -0.5234 -0.4083
 -3.6440 -3.5858 -3.3410 -3.0161 -2.7145 -2.4487 -2.2251 -2.0343 -1.8688 -1.7223
 -1.5875 -1.4624 -1.3463 -1.2393 -1.1412 -0.9337 -0.7678 -0.6283 -0.5069 -0.3995
 -0.3059
 -3.4652 -3.2472 -3.1868 -3.0173 -2.7351 -2.4639 -2.2257 -2.0240 -1.8527 -1.7035
 -1.5689 -1.4443 -1.3285 -1.2214 -1.1230 -0.9149 -0.7500 -0.6133 -0.4962 -0.3943
 -0.3064 -0.2314
 -3.4536 -3.1378 -2.9183 -2.8153 -2.7186 -2.4908 -2.2491 -2.0342 -1.8520 -1.6967
 -1.5609 -1.4366 -1.3210 -1.2139 -1.1150 -0.9051 -0.7395 -0.6040 -0.4896 -0.3919
 -0.3085 -0.2379 -0.1778 -0.1263
 -3.5017 -3.1440 -2.8585 -2.6435 -2.4998 -2.4099 -2.2678 -2.0620 -1.8681 -1.7020
 -1.5605 -1.4357 -1.3204 -1.2133 -1.1140 -0.9017 -0.7343 -0.5987 -0.4860 -0.3911
 -0.3115 -0.2447 -0.1884 -0.1405 -0.0993 -0.0640 -0.0338 -0.0087  0.0092  0.0174
 -3.5930 -3.2012 -2.8788 -2.6176 -2.4115 -2.2519 -2.1308 -2.0284 -1.8892 -1.7215
 -1.5692 -1.4400 -1.3245 -1.2174 -1.1180 -0.9032 -0.7330 -0.5963 -0.4841 -0.3912
 -0.3144 -0.2510 -0.1986 -0.1544 -0.1167 -0.0843 -0.0567 -0.0335 -0.0149 -0.0037
 -0.0021
 -3.7155 -3.2991 -2.9440 -2.6498 -2.4096 -2.2140 -2.0536 -1.9180 -1.8043 -1.7005
 -1.5813 -1.4502 -1.3325 -1.2252 -1.1255 -0.9087 -0.7352 -0.5963 -0.4836 -0.3917
 -0.3168 -0.2563 -0.2072 -0.1671 -0.1334 -0.1046 -0.0802 -0.0587 -0.0414 -0.0299
 -0.0252
 -3.8532 -3.4213 -3.0434 -2.7188 -2.4481 -2.2255 -2.0419 -1.8867 -1.7510 -1.6312
 -1.5264 -1.4297 -1.3309 -1.2313 -1.1334 -0.9155 -0.7388 -0.5970 -0.4829 -0.3910
 -0.3173 -0.2588 -0.2129 -0.1766 -0.1473 -0.1229 -0.1023 -0.0844 -0.0696 -0.0588
 -0.0523
 -4.0076 -3.5623 -3.1719 -2.8267 -2.5275 -2.2768 -2.0692 -1.8957 -1.7474 -1.6163
 -1.4988 -1.3938 -1.3003 -1.2156 -1.1327 -0.9266 -0.7473 -0.6021 -0.4854 -0.3923
 -0.3185 -0.2609 -0.2169 -0.1837 -0.1584 -0.1386 -0.1225 -0.1090 -0.0977 -0.0881
 -0.0827
 -4.1748 -3.7123 -3.3124 -2.9565 -2.6390 -2.3628 -2.1290 -1.9335 -1.7688 -1.6270
 -1.5018 -1.3893 -1.2880 -1.1976 -1.1165 -0.9320 -0.7579 -0.6095 -0.4896 -0.3942
 -0.3194 -0.2617 -0.2185 -0.1873 -0.1652 -0.1496 -0.1382 -0.1295 -0.1226 -0.1173
 -0.1123
 -4.3574 -3.8673 -3.4573 -3.0951 -2.7691 -2.4770 -2.2208 -2.0014 -1.8159 -1.6583
 -1.5222 -1.4026 -1.2955 -1.1992 -1.1125 -0.9283 -0.7667 -0.6193 -0.4960
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.0361 -3.6173 -3.2661 -2.9751 -2.7088 -2.4702 -2.2728 -2.0927 -1.9292 -1.7877
 -1.6551 -1.5311 -1.4164 -1.3106 -1.2132 -1.0020 -0.8240 -0.6726 -0.5441
 -3.9455 -3.6405 -3.2716 -2.9516 -2.6764 -2.4296 -2.2259 -2.0426 -1.8784 -1.7355
 -1.6026 -1.4791 -1.3649 -1.2595 -1.1626 -0.9554 -0.7875 -0.6457 -0.5211 -0.4083
 -3.7836 -3.6271 -3.3029 -2.9706 -2.6772 -2.4198 -2.2015 -2.0152 -1.8503 -1.7051
 -1.5726 -1.4496 -1.3356 -1.2303 -1.1334 -0.9270 -0.7619 -0.6244 -0.5051 -0.3991
 -0.3056
 -3.5765 -3.3757 -3.2805 -3.0044 -2.7055 -2.4376 -2.2039 -2.0067 -1.8377 -1.6894
 -1.5568 -1.4341 -1.3203 -1.2149 -1.1176 -0.9103 -0.7458 -0.6105 -0.4946 -0.3933
 -0.3047 -0.2284
 -3.4553 -3.1587 -3.0101 -2.9492 -2.7362 -2.4712 -2.2286 -2.0173 -1.8383 -1.6848
 -1.5505 -1.4278 -1.3141 -1.2086 -1.1109 -0.9018 -0.7363 -0.6018 -0.4882 -0.3901
 -0.3056 -0.2332 -0.1716 -0.1188
 -3.5141 -3.1478 -2.8746 -2.6987 -2.6151 -2.4874 -2.2641 -2.0458 -1.8540 -1.6911
 -1.5511 -1.4279 -1.3141 -1.2085 -1.1105 -0.8992 -0.7317 -0.5968 -0.4844 -0.3888
 -0.3074 -0.2386 -0.1803 -0.1307 -0.0883 -0.0522 -0.0218  0.0031  0.0206  0.0283
 -3.6317 -3.2121 -2.8825 -2.6283 -2.4433 -2.3190 -2.2240 -2.0744 -1.8851 -1.7103
 -1.5609 -1.4329 -1.3187 -1.2129 -1.1146 -0.9012 -0.7309 -0.5947 -0.4826 -0.3885
 -0.3096 -0.2437 -0.1888 -0.1425 -0.1034 -0.0702 -0.0418 -0.0187 -0.0014  0.0091
  0.0104
 -3.7952 -3.3314 -2.9536 -2.6526 -2.4155 -2.2322 -2.0888 -1.9745 -1.8685 -1.7347
 -1.5823 -1.4449 -1.3273 -1.2212 -1.1225 -0.9071 -0.7337 -0.5951 -0.4822 -0.3889
 -0.3116 -0.2481 -0.1961 -0.1534 -0.1179 -0.0881 -0.0634 -0.0430 -0.0267 -0.0153
 -0.0112
 -3.9823 -3.4873 -3.0718 -2.7281 -2.4506 -2.2294 -2.0525 -1.9061 -1.7805 -1.6709
 -1.5674 -1.4551 -1.3375 -1.2304 -1.1315 -0.9146 -0.7381 -0.5965 -0.4820 -0.3885
 -0.3122 -0.2504 -0.2011 -0.1617 -0.1300 -0.1042 -0.0831 -0.0660 -0.0521 -0.0421
 -0.0369
 -4.1768 -3.6688 -3.2299 -2.8535 -2.5374 -2.2795 -2.0716 -1.9018 -1.7586 -1.6325
 -1.5199 -1.4190 -1.3248 -1.2324 -1.1413 -0.9272 -0.7477 -0.6026 -0.4853 -0.3904
 -0.3139 -0.2529 -0.2052 -0.1683 -0.1401 -0.1182 -0.1013 -0.0880 -0.0775 -0.0698
 -0.0654
 -4.3772 -3.8591 -3.4055 -3.0102 -2.6661 -2.3739 -2.1326 -1.9355 -1.7726 -1.6338
 -1.5114 -1.4013 -1.3021 -1.2126 -1.1310 -0.9380 -0.7599 -0.6112 -0.4907 -0.3934
 -0.3157 -0.2545 -0.2075 -0.1723 -0.1467 -0.1285 -0.1157 -0.1067 -0.1003 -0.0961
 -0.0928
 -4.5836 -4.0583 -3.5858 -3.1806 -2.8204 -2.5053 -2.2339 -2.0066 -1.8185 -1.6612
 -1.5269 -1.4089 -1.3032 -1.2078 -1.1006 -0.9470 -0.7747 -0.6223 -0.4982
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -3.9567 -3.5477 -3.2096 -2.9355 -2.6721 -2.4419 -2.2434 -2.0672 -1.9051 -1.7663
 -1.6355 -1.5135 -1.4006 -1.2965 -1.2006 -0.9916 -0.8157 -0.6667 -0.5411
 -3.9951 -3.5848 -3.2196 -2.9104 -2.6463 -2.4068 -2.2025 -2.0239 -1.8602 -1.7199
 -1.5890 -1.4674 -1.3549 -1.2511 -1.1554 -0.9495 -0.7821 -0.6417 -0.5193 -0.4087
 -3.7563 -3.6238 -3.2564 -2.9333 -2.6495 -2.3991 -2.1840 -2.0008 -1.8361 -1.6933
 -1.5625 -1.4412 -1.3290 -1.2252 -1.1294 -0.9239 -0.7588 -0.6220 -0.5042 -0.3994
 -0.3061
