 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F335M
 -3.0006 -3.1160 -3.1461 -3.1620 -3.2110 -3.2784 -3.3531 -3.4257 -3.5090 -3.5904
 -3.6712 -3.7512 -3.8298 -3.9082 -3.9861 -4.1765 -4.3589 -4.5258 -4.6951
 -3.0950 -3.1436 -3.1946 -3.2496 -3.3029 -3.3461 -3.3998 -3.4675 -3.5434 -3.6224
 -3.7017 -3.7804 -3.8585 -3.9358 -4.0123 -4.1991 -4.3790 -4.5517 -4.7171 -4.8751
 -3.1415 -3.1898 -3.2419 -3.2973 -3.3550 -3.4143 -3.4664 -3.5165 -3.5788 -3.6507
 -3.7263 -3.8031 -3.8799 -3.9562 -4.0318 -4.2165 -4.3947 -4.5666 -4.7314 -4.8888
 -5.0393
 -3.1900 -3.2362 -3.2867 -3.3413 -3.3997 -3.4603 -3.5211 -3.5797 -3.6331 -3.6897
 -3.7542 -3.8249 -3.8983 -3.9727 -4.0470 -4.2297 -4.4063 -4.5775 -4.7422 -4.8993
 -5.0491 -5.1927
 -3.2463 -3.2852 -3.3323 -3.3840 -3.4400 -3.4996 -3.5612 -3.6227 -3.6836 -3.7421
 -3.7980 -3.8567 -3.9208 -3.9895 -4.0608 -4.2400 -4.4147 -4.5850 -4.7496 -4.9071
 -5.0568 -5.1998 -5.3369 -5.4690
 -3.3106 -3.3425 -3.3819 -3.4292 -3.4812 -3.5373 -3.5966 -3.6576 -3.7192 -3.7807
 -3.8403 -3.8979 -3.9554 -4.0156 -4.0791 -4.2495 -4.4212 -4.5897 -4.7538 -4.9122
 -5.0625 -5.2054 -5.3421 -5.4733 -5.6000 -5.7227 -5.8418 -5.9576 -6.0703 -6.1802
 -3.3813 -3.4079 -3.4386 -3.4799 -3.5266 -3.5780 -3.6331 -3.6909 -3.7508 -3.8115
 -3.8718 -3.9310 -3.9891 -4.0468 -4.1057 -4.2621 -4.4275 -4.5922 -4.7551 -4.9142
 -5.0659 -5.2096 -5.3463 -5.4772 -5.6031 -5.7246 -5.8421 -5.9563 -6.0674 -6.1759
 -6.2821
 -3.4569 -3.4796 -3.5051 -3.5390 -3.5791 -3.6245 -3.6743 -3.7275 -3.7836 -3.8417
 -3.9006 -3.9592 -4.0170 -4.0744 -4.1318 -4.2798 -4.4361 -4.5957 -4.7550 -4.9132
 -5.0663 -5.2117 -5.3494 -5.4806 -5.6062 -5.7269 -5.8433 -5.9561 -6.0658 -6.1728
 -6.2775
 -3.5357 -3.5556 -3.5790 -3.6091 -3.6418 -3.6804 -3.7239 -3.7715 -3.8226 -3.8763
 -3.9320 -3.9887 -4.0452 -4.1013 -4.1574 -4.3000 -4.4490 -4.6024 -4.7577 -4.9130
 -5.0662 -5.2136 -5.3531 -5.4854 -5.6116 -5.7324 -5.8488 -5.9610 -6.0697 -6.1753
 -6.2780
 -3.6162 -3.6341 -3.6566 -3.6829 -3.7129 -3.7460 -3.7824 -3.8233 -3.8681 -3.9163
 -3.9671 -4.0200 -4.0740 -4.1281 -4.1823 -4.3195 -4.4614 -4.6092 -4.7594 -4.9104
 -5.0611 -5.2089 -5.3505 -5.4848 -5.6122 -5.7337 -5.8503 -5.9623 -6.0705 -6.1751
 -6.2784
 -3.6961 -3.7155 -3.7379 -3.7631 -3.7907 -3.8205 -3.8522 -3.8862 -3.9242 -3.9656
 -4.0104 -4.0579 -4.1075 -4.1586 -4.2104 -4.3417 -4.4766 -4.6174 -4.7625 -4.9095
 -5.0566 -5.2024 -5.3447 -5.4811 -5.6106 -5.7336 -5.8510 -5.9636 -6.0718 -6.1763
 -6.2774
 -3.7711 -3.8069 -3.8361 -3.8610 -3.8843 -3.9076 -3.9328 -3.9609 -3.9921 -4.0266
 -4.0643 -4.1052 -4.1489 -4.1949 -4.2426 -4.3668 -4.4953 -4.6287 -4.7680
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F335M
 -3.0288 -3.0771 -3.1040 -3.1387 -3.1914 -3.2568 -3.3327 -3.4149 -3.4989 -3.5828
 -3.6652 -3.7462 -3.8258 -3.9043 -3.9819 -4.1716 -4.3542 -4.5269 -4.6946
 -3.0549 -3.0962 -3.1436 -3.1873 -3.2273 -3.2880 -3.3613 -3.4416 -3.5250 -3.6093
 -3.6923 -3.7737 -3.8535 -3.9319 -4.0090 -4.1962 -4.3758 -4.5483 -4.7136 -4.8716
 -3.0881 -3.1340 -3.1817 -3.2319 -3.2865 -3.3329 -3.3908 -3.4642 -3.5448 -3.6279
 -3.7107 -3.7923 -3.8723 -3.9508 -4.0279 -4.2144 -4.3925 -4.5635 -4.7277 -4.8850
 -5.0355
 -3.1242 -3.1712 -3.2217 -3.2756 -3.3320 -3.3899 -3.4467 -3.5003 -3.5668 -3.6441
 -3.7248 -3.8057 -3.8854 -3.9638 -4.0408 -4.2270 -4.4045 -4.5745 -4.7382 -4.8950
 -5.0449 -5.1886
 -3.1646 -3.2099 -3.2598 -3.3136 -3.3709 -3.4314 -3.4941 -3.5556 -3.6138 -3.6733
 -3.7426 -3.8181 -3.8958 -3.9733 -4.0498 -4.2354 -4.4125 -4.5821 -4.7455 -4.9023
 -5.0521 -5.1952 -5.3325 -5.4652
 -3.2110 -3.2526 -3.2997 -3.3513 -3.4070 -3.4664 -3.5289 -3.5931 -3.6573 -3.7203
 -3.7813 -3.8435 -3.9109 -3.9830 -4.0573 -4.2411 -4.4176 -4.5867 -4.7499 -4.9071
 -5.0573 -5.2004 -5.3372 -5.4688 -5.5959 -5.7189 -5.8383 -5.9545 -6.0676 -6.1775
 -3.2664 -3.3021 -3.3440 -3.3917 -3.4441 -3.5005 -3.5605 -3.6234 -3.6878 -3.7529
 -3.8176 -3.8808 -3.9423 -4.0049 -4.0704 -4.2460 -4.4208 -4.5890 -4.7516 -4.9092
 -5.0604 -5.2041 -5.3411 -5.4723 -5.5984 -5.7202 -5.8382 -5.9528 -6.0644 -6.1732
 -6.2794
 -3.3287 -3.3605 -3.3957 -3.4376 -3.4853 -3.5375 -3.5937 -3.6532 -3.7153 -3.7788
 -3.8432 -3.9078 -3.9712 -4.0331 -4.0946 -4.2545 -4.4237 -4.5901 -4.7514 -4.9086
 -5.0608 -5.2060 -5.3437 -5.4752 -5.6011 -5.7222 -5.8391 -5.9525 -6.0626 -6.1699
 -6.2747
 -3.3970 -3.4258 -3.4564 -3.4919 -3.5336 -3.5806 -3.6322 -3.6874 -3.7457 -3.8062
 -3.8683 -3.9314 -3.9944 -4.0566 -4.1182 -4.2718 -4.4310 -4.5935 -4.7529 -4.9086
 -5.0609 -5.2078 -5.3472 -5.4797 -5.6061 -5.7273 -5.8441 -5.9570 -6.0663 -6.1723
 -6.2751
 -3.4691 -3.4953 -3.5236 -3.5547 -3.5898 -3.6304 -3.6761 -3.7260 -3.7797 -3.8361
 -3.8947 -3.9548 -4.0157 -4.0766 -4.1371 -4.2876 -4.4403 -4.5962 -4.7521 -4.9053
 -5.0561 -5.2033 -5.3446 -5.4789 -5.6064 -5.7282 -5.8451 -5.9576 -6.0662 -6.1713
 -6.2753
 -3.5404 -3.5685 -3.5966 -3.6250 -3.6549 -3.6896 -3.7289 -3.7727 -3.8206 -3.8721
 -3.9263 -3.9826 -4.0402 -4.0987 -4.1572 -4.3035 -4.4512 -4.6015 -4.7530 -4.9031
 -5.0511 -5.1970 -5.3389 -5.4751 -5.6046 -5.7278 -5.8456 -5.9585 -6.0672 -6.1721
 -6.2736
 -3.6092 -3.6454 -3.6754 -3.7025 -3.7293 -3.7583 -3.7916 -3.8291 -3.8708 -3.9162
 -3.9651 -4.0167 -4.0703 -4.1252 -4.1810 -4.3217 -4.4641 -4.6089 -4.7557
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F335M
 -3.0549 -3.0674 -3.0886 -3.1253 -3.1738 -3.2369 -3.3156 -3.3993 -3.4843 -3.5697
 -3.6535 -3.7356 -3.8161 -3.8951 -3.9728 -4.1623 -4.3451 -4.5209 -4.6889
 -3.0399 -3.0805 -3.1057 -3.1415 -3.1975 -3.2643 -3.3408 -3.4235 -3.5085 -3.5944
 -3.6790 -3.7620 -3.8432 -3.9226 -4.0006 -4.1889 -4.3690 -4.5419 -4.7076 -4.8661
 -3.0608 -3.0963 -3.1361 -3.1779 -3.2193 -3.2843 -3.3600 -3.4412 -3.5252 -3.6107
 -3.6956 -3.7791 -3.8608 -3.9407 -4.0190 -4.2074 -4.3865 -4.5576 -4.7217 -4.8790
 -5.0298
 -3.0850 -3.1280 -3.1723 -3.2185 -3.2694 -3.3168 -3.3787 -3.4557 -3.5380 -3.6221
 -3.7067 -3.7902 -3.8722 -3.9524 -4.0309 -4.2198 -4.3987 -4.5689 -4.7320 -4.8886
 -5.0386 -5.1826
 -3.1115 -3.1577 -3.2068 -3.2586 -3.3127 -3.3690 -3.4260 -3.4820 -3.5520 -3.6319
 -3.7149 -3.7979 -3.8797 -3.9600 -4.0386 -4.2277 -4.4068 -4.5767 -4.7393 -4.8955
 -5.0452 -5.1885 -5.3261 -5.4590
 -3.1430 -3.1888 -3.2387 -3.2922 -3.3492 -3.4088 -3.4703 -3.5324 -3.5929 -3.6543
 -3.7261 -3.8050 -3.8854 -3.9652 -4.0436 -4.2326 -4.4117 -4.5817 -4.7441 -4.9000
 -5.0498 -5.1931 -5.3302 -5.4621 -5.5897 -5.7133 -5.8333 -5.9500 -6.0634 -6.1732
 -3.1814 -3.2243 -3.2721 -3.3244 -3.3806 -3.4402 -3.5029 -3.5678 -3.6332 -3.6978
 -3.7608 -3.8260 -3.8961 -3.9709 -4.0475 -4.2355 -4.4144 -4.5843 -4.7465 -4.9025
 -5.0525 -5.1961 -5.3333 -5.4649 -5.5914 -5.7138 -5.8325 -5.9478 -6.0598 -6.1688
 -6.2750
 -3.2275 -3.2665 -3.3102 -3.3592 -3.4128 -3.4702 -3.5310 -3.5948 -3.6609 -3.7277
 -3.7941 -3.8604 -3.9255 -3.9907 -4.0581 -4.2375 -4.4155 -4.5850 -4.7470 -4.9028
