 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F182M
  1.1638  1.3789  1.5422  1.5554  1.5100  1.4656  1.4188  1.3761  1.3186  1.2620
  1.2036  1.1416  1.0753  1.0055  0.9337  0.7591  0.5851  0.4130  0.2575
  1.2355  1.2583  1.2858  1.3373  1.4033  1.4192  1.3895  1.3428  1.2912  1.2370
  1.1794  1.1176  1.0518  0.9835  0.9146  0.7445  0.5792  0.4176  0.2596  0.1059
  1.1506  1.1708  1.1849  1.1993  1.2206  1.2670  1.3063  1.3000  1.2620  1.2101
  1.1550  1.0953  1.0311  0.9639  0.8959  0.7281  0.5661  0.4081  0.2529  0.1019
 -0.0448
  1.0657  1.0925  1.1064  1.1140  1.1195  1.1252  1.1405  1.1721  1.1856  1.1664
  1.1239  1.0696  1.0088  0.9437  0.8768  0.7108  0.5516  0.3972  0.2458  0.0971
 -0.0474 -0.1876
  0.9675  1.0109  1.0320  1.0412  1.0439  1.0436  1.0411  1.0399  1.0505  1.0606
  1.0546  1.0254  0.9785  0.9201  0.8562  0.6930  0.5358  0.3853  0.2379  0.0917
 -0.0508 -0.1891 -0.3232 -0.4536
  0.8546  0.9139  0.9514  0.9685  0.9743  0.9737  0.9698  0.9633  0.9549  0.9488
  0.9465  0.9387  0.9155  0.8768  0.8264  0.6742  0.5193  0.3719  0.2285  0.0859
 -0.0548 -0.1917 -0.3242 -0.4528 -0.5784 -0.7008 -0.8200 -0.9358 -1.0480 -1.1567
  0.7296  0.8018  0.8579  0.8871  0.9017  0.9055  0.9029  0.8972  0.8887  0.8779
  0.8648  0.8504  0.8331  0.8081  0.7726  0.6489  0.5016  0.3566  0.2173  0.0792
 -0.0589 -0.1946 -0.3262 -0.4536 -0.5771 -0.6970 -0.8138 -0.9279 -1.0396 -1.1488
 -1.2538
  0.5950  0.6775  0.7460  0.7906  0.8178  0.8312  0.8342  0.8311  0.8246  0.8159
  0.8040  0.7878  0.7668  0.7416  0.7117  0.6104  0.4801  0.3404  0.2043  0.0707
 -0.0634 -0.1973 -0.3283 -0.4551 -0.5778 -0.6966 -0.8120 -0.9243 -1.0341 -1.1415
 -1.2469
  0.4533  0.5443  0.6198  0.6765  0.7175  0.7431  0.7563  0.7600  0.7571  0.7511
  0.7429  0.7309  0.7133  0.6893  0.6598  0.5676  0.4514  0.3213  0.1883  0.0584
 -0.0715 -0.2023 -0.3323 -0.4593 -0.5821 -0.7007 -0.8157 -0.9271 -1.0355 -1.1413
 -1.2445
  0.3070  0.4053  0.4859  0.5506  0.6008  0.6379  0.6630  0.6770  0.6819  0.6807
  0.6760  0.6686  0.6573  0.6391  0.6143  0.5299  0.4232  0.3017  0.1740  0.0469
 -0.0789 -0.2053 -0.3324 -0.4584 -0.5813 -0.7003 -0.8154 -0.9266 -1.0343 -1.1390
 -1.2424
  0.1598  0.2599  0.3442  0.4144  0.4718  0.5174  0.5525  0.5776  0.5928  0.5999
  0.6010  0.5982  0.5924  0.5826  0.5668  0.4961  0.3958  0.2824  0.1606  0.0359
 -0.0876 -0.2104 -0.3336 -0.4569 -0.5788 -0.6979 -0.8136 -0.9253 -1.0334 -1.1381
 -1.2397
  0.0184  0.0950  0.1725  0.2473  0.3161  0.3760  0.4248  0.4614  0.4873  0.5042
  0.5139  0.5178  0.5177  0.5143  0.5067  0.4589  0.3701  0.2626  0.1466
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F182M
  1.4608  1.5552  1.5803  1.5494  1.5041  1.4574  1.4105  1.3605  1.3072  1.2521
  1.1941  1.1334  1.0701  1.0040  0.9359  0.7639  0.5936  0.4264  0.2660
  1.3413  1.3645  1.4309  1.4974  1.4861  1.4427  1.3936  1.3435  1.2908  1.2362
  1.1784  1.1178  1.0547  0.9889  0.9211  0.7503  0.5833  0.4209  0.2627  0.1088
  1.2674  1.2744  1.2834  1.3115  1.3793  1.4083  1.3767  1.3264  1.2733  1.2194
  1.1624  1.1025  1.0401  0.9750  0.9078  0.7381  0.5728  0.4126  0.2568  0.1054
 -0.0416
  1.1981  1.2094  1.2104  1.2070  1.2138  1.2448  1.2925  1.2949  1.2533  1.2008
  1.1453  1.0868  1.0256  0.9617  0.8954  0.7268  0.5626  0.4043  0.2506  0.1013
 -0.0435 -0.1840
  1.1228  1.1453  1.1512  1.1478  1.1411  1.1336  1.1370  1.1554  1.1781  1.1648
  1.1228  1.0687  1.0099  0.9479  0.8830  0.7160  0.5526  0.3959  0.2443  0.0969
 -0.0462 -0.1849 -0.3194 -0.4502
  1.0360  1.0735  1.0897  1.0917  1.0850  1.0738  1.0590  1.0439  1.0380  1.0475
  1.0500  1.0284  0.9859  0.9306  0.8690  0.7051  0.5427  0.3872  0.2377  0.0923
 -0.0495 -0.1868 -0.3198 -0.4488 -0.5743 -0.6965 -0.8157 -0.9319 -1.0451 -1.1540
  0.9357  0.9887  1.0187  1.0310  1.0301  1.0210  1.0067  0.9880  0.9661  0.9472
  0.9359  0.9314  0.9181  0.8879  0.8432  0.6929  0.5325  0.3781  0.2303  0.0873
 -0.0527 -0.1892 -0.3212 -0.4490 -0.5729 -0.6935 -0.8110 -0.9255 -1.0369 -1.1454
 -1.2511
  0.8235  0.8883  0.9336  0.9593  0.9685  0.9659  0.9551  0.9392  0.9186  0.8943
  0.8691  0.8471  0.8295  0.8111  0.7842  0.6712  0.5210  0.3685  0.2222  0.0817
 -0.0559 -0.1912 -0.3227 -0.4501 -0.5731 -0.6923 -0.8081 -0.9209 -1.0310 -1.1387
 -1.2442
  0.7015  0.7758  0.8333  0.8728  0.8950  0.9024  0.8984  0.8870  0.8704  0.8495
  0.8248  0.7978  0.7703  0.7436  0.7167  0.6279  0.5009  0.3556  0.2114  0.0728
 -0.0620 -0.1953 -0.3263 -0.4538 -0.5770 -0.6961 -0.8114 -0.9234 -1.0323 -1.1384
 -1.2417
  0.5735  0.6553  0.7208  0.7698  0.8053  0.8253  0.8320  0.8281  0.8167  0.8005
  0.7805  0.7568  0.7298  0.7000  0.6684  0.5816  0.4718  0.3407  0.2016  0.0652
 -0.0668 -0.1967 -0.3255 -0.4524 -0.5759 -0.6953 -0.8107 -0.9224 -1.0305 -1.1356
 -1.2395
  0.4476  0.5277  0.5969  0.6536  0.7002  0.7318  0.7504  0.7572  0.7541  0.7438
  0.7287  0.7102  0.6880  0.6620  0.6319  0.5431  0.4402  0.3209  0.1902  0.0570
 -0.0729 -0.1999 -0.3255 -0.4502 -0.5729 -0.6926 -0.8087 -0.9208 -1.0293 -1.1344
 -1.2363
  0.3249  0.3930  0.4616  0.5252  0.5802  0.6231  0.6527  0.6703  0.6775  0.6760
  0.6675  0.6543  0.6376  0.6173  0.5930  0.5119  0.4113  0.2994  0.1769
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F182M
  1.6275  1.6280  1.5813  1.5274  1.4799  1.4341  1.3853  1.3353  1.2838  1.2314
  1.1753  1.1164  1.0554  0.9924  0.9276  0.7607  0.5945  0.4315  0.2709
  1.4324  1.5232  1.5608  1.5213  1.4695  1.4199  1.3722  1.3226  1.2717  1.2196
  1.1636  1.1045  1.0433  0.9801  0.9152  0.7488  0.5840  0.4234  0.2662  0.1124
  1.3498  1.3519  1.4043  1.4786  1.4623  1.4128  1.3612  1.3110  1.2599  1.2079
  1.1525  1.0938  1.0329  0.9700  0.9054  0.7394  0.5752  0.4161  0.2610  0.1098
 -0.0373
  1.2992  1.2887  1.2803  1.2970  1.3606  1.3917  1.3544  1.3015  1.2486  1.1961
  1.1417  1.0838  1.0236  0.9613  0.8973  0.7322  0.5681  0.4096  0.2561  0.1067
 -0.0383 -0.1792
  1.2446  1.2446  1.2304  1.2147  1.2102  1.2319  1.2792  1.2828  1.2385  1.1841
  1.1301  1.0736  1.0143  0.9530  0.8900  0.7263  0.5624  0.4042  0.2515  0.1035
 -0.0401 -0.1792 -0.3141 -0.4453
  1.1797  1.1945  1.1900  1.1727  1.1506  1.1332  1.1290  1.1443  1.1691  1.1586
  1.1150  1.0615  1.0040  0.9442  0.8824  0.7210  0.5575  0.3994  0.2473  0.1003
 -0.0422 -0.1802 -0.3136 -0.4431 -0.5690 -0.6916 -0.8112 -0.9279 -1.0414 -1.1498
  1.1031  1.1325  1.1420  1.1344  1.1155  1.0920  1.0682  1.0468  1.0340  1.0376
  1.0428  1.0255  0.9857  0.9322  0.8732  0.7155  0.5530  0.3951  0.2435  0.0974
