 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F430M
  1.1043  1.1792  1.1466  0.6871 -0.1722 -0.8944 -0.9402 -0.9264 -0.8885 -0.8464
 -1.0429 -1.1036 -0.8799 -0.6056 -0.4863 -0.6550
  0.6541  0.7100  0.7307  0.5527  0.1781 -0.1800 -0.2881 -0.3978 -0.4908 -0.5609
 -0.6759 -0.7018 -0.6066 -0.5023 -0.4773 -0.6674 -0.8379 -1.0167 -1.2159
  0.4054  0.4098  0.4191  0.3698  0.2591  0.1189  0.0034 -0.1338 -0.2622 -0.3665
 -0.4342 -0.4568 -0.4513 -0.4549 -0.4896 -0.6798 -0.8584 -1.0441 -1.2218 -1.3871
 -1.5178
  0.3582  0.2786  0.2118  0.1384  0.0708  0.0024 -0.0657 -0.1346 -0.2025 -0.2634
 -0.3178 -0.3684 -0.4142 -0.4636 -0.5232 -0.6922 -0.8863 -1.0589 -1.2259 -1.3859
 -1.5380 -1.6832 -1.8220
  0.2587  0.2028  0.1507  0.0930  0.0331 -0.0301 -0.0951 -0.1609 -0.2269 -0.2916
 -0.3522 -0.4078 -0.4592 -0.5097 -0.5625 -0.7135 -0.8933 -1.0712 -1.2393 -1.3985
 -1.5500 -1.6945 -1.8328 -1.9657 -2.0943
  0.1563  0.1164  0.0757  0.0313 -0.0186 -0.0736 -0.1325 -0.1933 -0.2553 -0.3173
 -0.3783 -0.4367 -0.4915 -0.5419 -0.5949 -0.7353 -0.9013 -1.0790 -1.2485 -1.4081
 -1.5595 -1.7037 -1.8416 -1.9738 -2.1011 -2.2243
  0.0510  0.0194 -0.0132 -0.0467 -0.0843 -0.1281 -0.1779 -0.2318 -0.2883 -0.3461
 -0.4045 -0.4619 -0.5173 -0.5691 -0.6204 -0.7576 -0.9103 -1.0823 -1.2535 -1.4147
 -1.5665 -1.7108 -1.8485 -1.9803 -2.1069 -2.2290 -2.3473 -2.4622 -2.5742 -2.6837
 -0.0573 -0.0882 -0.1160 -0.1410 -0.1672 -0.1980 -0.2350 -0.2787 -0.3274 -0.3792
 -0.4330 -0.4877 -0.5420 -0.5939 -0.6441 -0.7752 -0.9219 -1.0840 -1.2540 -1.4177
 -1.5712 -1.7160 -1.8538 -1.9855 -2.1117 -2.2332 -2.3505 -2.4641 -2.5745 -2.6823
 -2.7880
 -0.1661 -0.1992 -0.2261 -0.2474 -0.2659 -0.2851 -0.3083 -0.3383 -0.3758 -0.4189
 -0.4658 -0.5155 -0.5669 -0.6183 -0.6677 -0.7926 -0.9324 -1.0872 -1.2514 -1.4161
 -1.5724 -1.7190 -1.8575 -1.9895 -2.1157 -2.2368 -2.3536 -2.4664 -2.5757 -2.6820
 -2.7858
 -0.2631 -0.3060 -0.3385 -0.3616 -0.3771 -0.3885 -0.4003 -0.4163 -0.4394 -0.4702
 -0.5073 -0.5493 -0.5951 -0.6434 -0.6912 -0.8120 -0.9445 -1.0930 -1.2514 -1.4135
 -1.5720 -1.7217 -1.8621 -1.9950 -2.1216 -2.2428 -2.3594 -2.4719 -2.5807 -2.6862
 -2.7887
 -0.3542 -0.4024 -0.4403 -0.4689 -0.4865 -0.4970 -0.5031 -0.5088 -0.5178 -0.5344
 -0.5598 -0.5922 -0.6297 -0.6704 -0.7132 -0.8285 -0.9566 -1.0978 -1.2500 -1.4072
 -1.5645 -1.7167 -1.8601 -1.9950 -2.1227 -2.2444 -2.3611 -2.4733 -2.5816 -2.6865
 -2.7904
 -0.4297 -0.4884 -0.5339 -0.5675 -0.5908 -0.6049 -0.6105 -0.6120 -0.6125 -0.6183
 -0.6307 -0.6495 -0.6743 -0.7049 -0.7410 -0.8490 -0.9724 -1.1048 -1.2507 -1.4027
