 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -4.4068 -3.6887 -3.3144 -3.2783 -3.6058 -4.0721 -4.5758 -4.4383 -4.3059 -4.1662
 -4.0192 -3.9119 -3.7490 -3.5869 -3.4345 -3.1116 -2.8395 -2.6356 -2.4767
 -5.2589 -4.9232 -4.6802 -4.5206 -4.4173 -4.3231 -4.2229 -4.1209 -4.0198 -3.9177
 -3.8043 -3.6747 -3.5354 -3.3988 -3.2710 -2.9911 -2.7665 -2.5948 -2.4684 -2.3732
 -5.0538 -4.7393 -4.4924 -4.3019 -4.1604 -4.0631 -3.9969 -3.9269 -3.8381 -3.7362
 -3.6341 -3.5277 -3.4088 -3.2869 -3.1722 -2.9260 -2.7295 -2.5779 -2.4647 -2.3784
 -2.3099
 -4.8959 -4.6137 -4.3828 -4.1932 -4.0387 -3.9153 -3.8182 -3.7428 -3.6777 -3.6008
 -3.5068 -3.4106 -3.3098 -3.2029 -3.0991 -2.8762 -2.7015 -2.5671 -2.4655 -2.3869
 -2.3237 -2.2709
 -4.7451 -4.4999 -4.2928 -4.1154 -3.9627 -3.8325 -3.7229 -3.6301 -3.5495 -3.4767
 -3.4020 -3.3188 -3.2318 -3.1382 -3.0449 -2.8400 -2.6803 -2.5592 -2.4679 -2.3967
 -2.3388 -2.2900 -2.2475 -2.2088
 -4.5934 -4.3829 -4.2024 -4.0429 -3.9000 -3.7723 -3.6595 -3.5608 -3.4735 -3.3935
 -3.3175 -3.2421 -3.1669 -3.0869 -3.0040 -2.8141 -2.6645 -2.5521 -2.4693 -2.4054
 -2.3532 -2.3089 -2.2700 -2.2351 -2.2018 -2.1717 -2.1468 -2.1289 -2.1193 -2.1186
 -4.4483 -4.2635 -4.1068 -3.9665 -3.8374 -3.7180 -3.6082 -3.5088 -3.4194 -3.3381
 -3.2615 -3.1873 -3.1149 -3.0433 -2.9702 -2.7960 -2.6530 -2.5453 -2.4676 -2.4101
 -2.3643 -2.3254 -2.2911 -2.2600 -2.2311 -2.2031 -2.1778 -2.1577 -2.1444 -2.1397
 -2.1452
 -4.3123 -4.1481 -4.0088 -3.8846 -3.7701 -3.6618 -3.5588 -3.4627 -3.3745 -3.2934
 -3.2182 -3.1467 -3.0771 -3.0092 -2.9416 -2.7815 -2.6453 -2.5395 -2.4635 -2.4098
 -2.3697 -2.3369 -2.3082 -2.2821 -2.2576 -2.2342 -2.2106 -2.1893 -2.1734 -2.1653
 -2.1665
 -4.1892 -4.0418 -3.9124 -3.7993 -3.6964 -3.5988 -3.5049 -3.4148 -3.3300 -3.2511
 -3.1779 -3.1091 -3.0434 -2.9794 -2.9161 -2.7663 -2.6373 -2.5344 -2.4582 -2.4052
 -2.3685 -2.3413 -2.3190 -2.2989 -2.2798 -2.2611 -2.2431 -2.2272 -2.2135 -2.2018
 -2.1919
 -4.0790 -3.9446 -3.8266 -3.7184 -3.6219 -3.5330 -3.4478 -3.3652 -3.2858 -3.2105
 -3.1399 -3.0740 -3.0118 -2.9520 -2.8936 -2.7533 -2.6305 -2.5305 -2.4544 -2.4003
 -2.3638 -2.3397 -2.3226 -2.3088 -2.2961 -2.2834 -2.2707 -2.2578 -2.2495 -2.2376
 -2.2237
 -3.9817 -3.8565 -3.7514 -3.6462 -3.5509 -3.4656 -3.3866 -3.3110 -3.2379 -3.1676
 -3.1007 -3.0379 -2.9789 -2.9229 -2.8690 -2.7398 -2.6227 -2.5257 -2.4505 -2.3956
 -2.3581 -2.3341 -2.3197 -2.3110 -2.3045 -2.2984 -2.2920 -2.2848 -2.2770 -2.2693
 -2.2626
 -3.8972 -3.7775 -3.6868 -3.5834 -3.4874 -3.4017 -3.3246 -3.2534 -3.1858 -3.1210
 -3.0588 -2.9997 -2.9440 -2.8916 -2.8423 -2.7258 -2.6139 -2.5200 -2.4465
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -6.0632 -5.4031 -4.9248 -4.6221 -4.4990 -4.4730 -4.5031 -4.3506 -4.2043 -4.0581
 -3.9081 -3.7706 -3.6168 -3.4710 -3.3365 -3.0496 -2.8118 -2.6242 -2.4759
 -5.7401 -5.3236 -5.0234 -4.7716 -4.5554 -4.3753 -4.2248 -4.0943 -3.9738 -3.8555
 -3.7330 -3.6022 -3.4667 -3.3364 -3.2161 -2.9601 -2.7541 -2.5901 -2.4647 -2.3677
 -5.4267 -4.9900 -4.6639 -4.4295 -4.2739 -4.1559 -4.0377 -3.9191 -3.8069 -3.7015
 -3.5977 -3.4886 -3.3696 -3.2493 -3.1372 -2.9017 -2.7177 -2.5722 -2.4600 -2.3733
 -2.3042
 -5.2611 -4.8427 -4.5188 -4.2713 -4.0849 -3.9476 -3.8533 -3.7817 -3.6988 -3.5995
 -3.4982 -3.4001 -3.2980 -3.1892 -3.0851 -2.8620 -2.6923 -2.5609 -2.4595 -2.3805
 -2.3169 -2.2637
 -5.1471 -4.7578 -4.4497 -4.2062 -4.0137 -3.8620 -3.7426 -3.6484 -3.5760 -3.5103
 -3.4289 -3.3369 -3.2427 -3.1453 -3.0477 -2.8359 -2.6751 -2.5534 -2.4609 -2.3891
 -2.3307 -2.2816 -2.2391 -2.2017
 -5.0439 -4.6890 -4.4029 -4.1712 -3.9813 -3.8247 -3.6956 -3.5886 -3.4979 -3.4194
 -3.3497 -3.2773 -3.1976 -3.1105 -3.0205 -2.8186 -2.6634 -2.5475 -2.4616 -2.3965
 -2.3439 -2.2993 -2.2605 -2.2259 -2.1946 -2.1665 -2.1424 -2.1234 -2.1130 -2.1124
 -4.9413 -4.6199 -4.3581 -4.1416 -3.9595 -3.8043 -3.6713 -3.5573 -3.4590 -3.3720
 -3.2925 -3.2184 -3.1479 -3.0748 -2.9961 -2.8060 -2.6548 -2.5419 -2.4601 -2.4004
 -2.3539 -2.3148 -2.2806 -2.2498 -2.2215 -2.1954 -2.1720 -2.1521 -2.1376 -2.1333
 -2.1390
 -4.8418 -4.5503 -4.3106 -4.1096 -3.9374 -3.7871 -3.6547 -3.5376 -3.4344 -3.3430
 -3.2599 -3.1823 -3.1095 -3.0392 -2.9692 -2.7957 -2.6484 -2.5368 -2.4564 -2.3999
 -2.3587 -2.3257 -2.2970 -2.2712 -2.2470 -2.2242 -2.2032 -2.1841 -2.1678 -2.1586
 -2.1602
 -4.7478 -4.4815 -4.2594 -4.0719 -3.9098 -3.7660 -3.6366 -3.5196 -3.4143 -3.3198
 -3.2347 -3.1564 -3.0826 -3.0123 -2.9442 -2.7826 -2.6420 -2.5315 -2.4510 -2.3953
 -2.3573 -2.3297 -2.3072 -2.2873 -2.2686 -2.2505 -2.2331 -2.2167 -2.2020 -2.1905
 -2.1854
 -4.6699 -4.4251 -4.2158 -4.0372 -3.8823 -3.7443 -3.6187 -3.5034 -3.3978 -3.3017
 -3.2146 -3.1355 -3.0625 -2.9934 -2.9270 -2.7716 -2.6369 -2.5284 -2.4471 -2.3902
 -2.3525 -2.3279 -2.3106 -2.2969 -2.2845 -2.2723 -2.2601 -2.2480 -2.2363 -2.2261
 -2.2169
 -4.6064 -4.3798 -4.1799 -4.0069 -3.8558 -3.7214 -3.5990 -3.4858 -3.3811 -3.2844
 -3.1960 -3.1156 -3.0424 -2.9748 -2.9107 -2.7615 -2.6311 -2.5250 -2.4436 -2.3853
 -2.3464 -2.3221 -2.3077 -2.2990 -2.2927 -2.2870 -2.2811 -2.2746 -2.2677 -2.2609
 -2.2551
 -4.5550 -4.3442 -4.1546 -3.9847 -3.8345 -3.7008 -3.5796 -3.4679 -3.3640 -3.2675
 -3.1783 -3.0967 -3.0210 -2.9533 -2.8953 -2.7523 -2.6246 -2.5213 -2.4405
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -7.3244 -6.7417 -6.2353 -5.7989 -5.4240 -5.0929 -4.7882 -4.5020 -4.2496 -4.0332
 -3.8438 -3.6739 -3.5188 -3.3805 -3.2563 -2.9946 -2.7829 -2.6102 -2.4709
 -6.8672 -6.3008 -5.8056 -5.3848 -5.0321 -4.7349 -4.4769 -4.2443 -4.0400 -3.8620
 -3.7023 -3.5535 -3.4127 -3.2832 -3.1663 -2.9235 -2.7338 -2.5809 -2.4586 -2.3628
 -6.2909 -5.7855 -5.3938 -5.0574 -4.7560 -4.4934 -4.2658 -4.0659 -3.8908 -3.7376
 -3.6000 -3.4701 -3.3425 -3.2206 -3.1087 -2.8773 -2.7011 -2.5626 -2.4525 -2.3655
 -2.2958
 -5.9590 -5.4166 -4.9962 -4.6778 -4.4430 -4.2671 -4.1036 -3.9401 -3.7852 -3.6458
 -3.5213 -3.4067 -3.2938 -3.1805 -3.0733 -2.8493 -2.6809 -2.5516 -2.4506 -2.3709
 -2.3067 -2.2531
 -5.7997 -5.2517 -4.8223 -4.4911 -4.2358 -4.0429 -3.9004 -3.7911 -3.6942 -3.5838
 -3.4678 -3.3582 -3.2553 -3.1528 -3.0513 -2.8329 -2.6689 -2.5454 -2.4509 -2.3775
 -2.3185 -2.2692 -2.2267 -2.1897
