 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  I   
 -0.8368 -0.8455 -0.8442 -0.8324 -0.8133 -0.7583 -0.7197 -0.7008 -0.7003 -0.7157
 -0.7432 -0.7780 -0.8160 -0.8559 -0.8977 -0.9418 -0.9884 -1.0381 -1.0915 -1.1491
 -1.2072
 -1.3024 -1.1680 -1.0612 -0.9790 -0.9170 -0.8704 -0.8360 -0.8115 -0.7948 -0.7844
 -0.7795 -0.7812 -0.7879 -0.7925 -0.7901 -0.7540 -0.7190 -0.7018 -0.7017 -0.7171
 -0.7450 -0.7811 -0.8210 -0.8622 -0.9045 -0.9481 -0.9936 -1.0411 -1.0910 -1.1447
 -1.2033
 -1.2658 -1.1444 -1.0467 -0.9704 -0.9118 -0.8666 -0.8307 -0.8025 -0.7807 -0.7643
 -0.7520 -0.7433 -0.7387 -0.7388 -0.7416 -0.7379 -0.7141 -0.6991 -0.6998 -0.7152
 -0.7433 -0.7808 -0.8232 -0.8669 -0.9109 -0.9552 -1.0005 -1.0469 -1.0950 -1.1459
 -1.1995
 -1.2145 -1.1073 -1.0195 -0.9515 -0.8983 -0.8564 -0.8225 -0.7941 -0.7704 -0.7508
 -0.7349 -0.7223 -0.7124 -0.7052 -0.7012 -0.7025 -0.7010 -0.6928 -0.6945 -0.7095
 -0.7371 -0.7753 -0.8200 -0.8668 -0.9136 -0.9598 -1.0060 -1.0523 -1.0993 -1.1477
 -1.1982
 -1.1571 -1.0607 -0.9817 -0.9208 -0.8736 -0.8362 -0.8057 -0.7796 -0.7569 -0.7370
 -0.7199 -0.7057 -0.6940 -0.6845 -0.6770 -0.6695 -0.6743 -0.6799 -0.6858 -0.7010
 -0.7279 -0.7658 -0.8118 -0.8617 -0.9119 -0.9612 -1.0096 -1.0572 -1.1045 -1.1521
 -1.2005
 -1.1019 -1.0136 -0.9413 -0.8842 -0.8402 -0.8063 -0.7792 -0.7563 -0.7361 -0.7181
 -0.7020 -0.6881 -0.6764 -0.6667 -0.6690 -0.6389 -0.6340 -0.6604 -0.6737
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =  I   
 -2.0957 -1.9656 -1.8524 -1.7467 -1.6394 -1.5223 -1.3884 -1.2456 -1.1381 -1.0614
 -0.9998 -0.9443 -0.8927 -0.8452 -0.8027 -0.7167 -0.6561 -0.6214 -0.6139
 -1.8980 -1.7617 -1.6505 -1.5556 -1.4691 -1.3813 -1.2807 -1.1799 -1.1005 -1.0406
 -0.9897 -0.9410 -0.8937 -0.8494 -0.8094 -0.7293 -0.6739 -0.6439 -0.6376 -0.6527
 -1.7558 -1.6120 -1.4978 -1.4063 -1.3310 -1.2639 -1.1934 -1.1220 -1.0633 -1.0171
 -0.9766 -0.9359 -0.8936 -0.8524 -0.8145 -0.7390 -0.6880 -0.6603 -0.6554 -0.6694
 -0.6962
 -1.6126 -1.4850 -1.3769 -1.2887 -1.2188 -1.1631 -1.1138 -1.0646 -1.0223 -0.9881
 -0.9577 -0.9262 -0.8908 -0.8536 -0.8179 -0.7463 -0.6988 -0.6735 -0.6693 -0.6825
 -0.7084 -0.7417
 -1.5082 -1.3602 -1.2301 -1.1613 -1.1141 -1.0749 -1.0402 -1.0078 -0.9785 -0.9540
 -0.9325 -0.9100 -0.8830 -0.8516 -0.8191 -0.7513 -0.7068 -0.6834 -0.6799 -0.6928
 -0.7181 -0.7509 -0.7882 -0.8291
 -1.4486 -1.2752 -1.1505 -1.0595 -0.9972 -0.9596 -0.9435 -0.9378 -0.9306 -0.9187
 -0.9041 -0.8878 -0.8687 -0.8448 -0.8171 -0.7538 -0.7120 -0.6903 -0.6875 -0.7004
 -0.7254 -0.7583 -0.7955 -0.8358 -0.8791 -0.9255 -0.9756 -1.0301 -1.0879 -1.1446
 -1.4235 -1.2577 -1.1270 -1.0273 -0.9543 -0.9033 -0.8703 -0.8521 -0.8475 -0.8534
 -0.8602 -0.8590 -0.8484 -0.8316 -0.8103 -0.7537 -0.7144 -0.6945 -0.6922 -0.7052
 -0.7301 -0.7635 -0.8015 -0.8421 -0.8849 -0.9301 -0.9780 -1.0289 -1.0835 -1.1418
 -1.1998
 -1.4169 -1.2527 -1.1211 -1.0193 -0.9424 -0.8858 -0.8456 -0.8182 -0.8010 -0.7922
 -0.7912 -0.7970 -0.8036 -0.8037 -0.7946 -0.7504 -0.7141 -0.6958 -0.6941 -0.7070
 -0.7321 -0.7660 -0.8054 -0.8472 -0.8904 -0.9352 -0.9820 -1.0308 -1.0820 -1.1369
 -1.1959
 -1.3996 -1.2423 -1.1148 -1.0146 -0.9380 -0.8802 -0.8367 -0.8044 -0.7812 -0.7650
 -0.7541 -0.7478 -0.7463 -0.7492 -0.7524 -0.7402 -0.7103 -0.6940 -0.6930 -0.7061
 -0.7312 -0.7659 -0.8070 -0.8509 -0.8957 -0.9411 -0.9877 -1.0355 -1.0849 -1.1367
 -1.1917
 -1.3680 -1.2231 -1.1020 -1.0066 -0.9325 -0.8758 -0.8321 -0.7979 -0.7710 -0.7503
 -0.7346 -0.7227 -0.7139 -0.7083 -0.7062 -0.7092 -0.7017 -0.6890 -0.6890 -0.7018
 -0.7266 -0.7615 -0.8039 -0.8502 -0.8975 -0.9447 -0.9921 -1.0397 -1.0881 -1.1378
 -1.1896
 -1.3250 -1.1912 -1.0798 -0.9895 -0.9197 -0.8657 -0.8235 -0.7898 -0.7622 -0.7394
 -0.7208 -0.7060 -0.6942 -0.6849 -0.6779 -0.6728 -0.6777 -0.6795 -0.6819 -0.6949
 -0.7191 -0.7538 -0.7969 -0.8453 -0.8954 -0.9454 -0.9947 -1.0435 -1.0920 -1.1410
 -1.1908
 -1.2793 -1.1560 -1.0516 -0.9659 -0.8993 -0.8480 -0.8079 -0.7757 -0.7492 -0.7266
 -0.7073 -0.6912 -0.6780 -0.6675 -0.6675 -0.6310 -0.6383 -0.6655 -0.6717
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =  I   
 -2.3939 -2.2622 -2.1420 -2.0218 -1.8883 -1.7292 -1.5344 -1.3186 -1.1597 -1.0588
 -0.9902 -0.9346 -0.8852 -0.8404 -0.8001 -0.7177 -0.6588 -0.6219 -0.6097
 -2.1661 -2.0256 -1.9066 -1.7984 -1.6900 -1.5677 -1.4159 -1.2549 -1.1290 -1.0435
 -0.9825 -0.9320 -0.8860 -0.8437 -0.8053 -0.7281 -0.6736 -0.6411 -0.6319 -0.6434
 -1.9989 -1.8463 -1.7222 -1.6181 -1.5245 -1.4301 -1.3196 -1.1996 -1.0995 -1.0268
 -0.9731 -0.9280 -0.8858 -0.8458 -0.8091 -0.7357 -0.6851 -0.6559 -0.6484 -0.6594
 -0.6846
 -1.8642 -1.7082 -1.5793 -1.4740 -1.3863 -1.3091 -1.2301 -1.1429 -1.0651 -1.0051
 -0.9594 -0.9206 -0.8832 -0.8464 -0.8116 -0.7413 -0.6940 -0.6674 -0.6611 -0.6719
 -0.6960 -0.7288
 -1.6785 -1.5431 -1.4392 -1.3499 -1.2710 -1.2031 -1.1432 -1.0820 -1.0241 -0.9768
 -0.9396 -0.9079 -0.8768 -0.8444 -0.8123 -0.7452 -0.7007 -0.6761 -0.6708 -0.6816
 -0.7049 -0.7369 -0.7744 -0.8159
 -1.5736 -1.4070 -1.2810 -1.1899 -1.1275 -1.0856 -1.0514 -1.0157 -0.9775 -0.9427
 -0.9138 -0.8891 -0.8649 -0.8385 -0.8103 -0.7472 -0.7051 -0.6824 -0.6778 -0.6888
 -0.7116 -0.7433 -0.7805 -0.8213 -0.8655 -0.9130 -0.9645 -1.0203 -1.0790 -1.1362
 -1.5376 -1.3580 -1.2159 -1.1069 -1.0266 -0.9696 -0.9321 -0.9112 -0.9009 -0.8931
 -0.8813 -0.8654 -0.8473 -0.8272 -0.8044 -0.7471 -0.7073 -0.6863 -0.6824 -0.6934
 -0.7161 -0.7476 -0.7851 -0.8262 -0.8699 -0.9162 -0.9654 -1.0178 -1.0739 -1.1331
 -1.1912
 -1.5287 -1.3436 -1.1944 -1.0774 -0.9885 -0.9228 -0.8756 -0.8431 -0.8227 -0.8133
 -0.8133 -0.8171 -0.8166 -0.8080 -0.7926 -0.7443 -0.7071 -0.6878 -0.6845 -0.6955
 -0.7182 -0.7498 -0.7880 -0.8299 -0.8740 -0.9200 -0.9681 -1.0183 -1.0712 -1.1274
 -1.1871
 -1.5249 -1.3387 -1.1875 -1.0675 -0.9749 -0.9049 -0.8530 -0.8153 -0.7889 -0.7712
 -0.7605 -0.7562 -0.7573 -0.7608 -0.7613 -0.7370 -0.7039 -0.6864 -0.6841 -0.6952
 -0.7180 -0.7501 -0.7892 -0.8327 -0.8780 -0.9245 -0.9724 -1.0217 -1.0726 -1.1259
 -1.1824
 -1.5147 -1.3356 -1.1848 -1.0646 -0.9707 -0.8991 -0.8450 -0.8040 -0.7735 -0.7513
 -0.7352 -0.7240 -0.7164 -0.7126 -0.7125 -0.7139 -0.6977 -0.6824 -0.6810 -0.6920
 -0.7146 -0.7468 -0.7867 -0.8317 -0.8789 -0.9269 -0.9754 -1.0244 -1.0744 -1.1257
 -1.1790
 -1.4925 -1.3217 -1.1781 -1.0590 -0.9662 -0.8945 -0.8399 -0.7978 -0.7652 -0.7397
 -0.7201 -0.7052 -0.6938 -0.6851 -0.6789 -0.6762 -0.6792 -0.6750 -0.6751 -0.6864
 -0.7086 -0.7406 -0.7809 -0.8271 -0.8765 -0.9267 -0.9769 -1.0269 -1.0769 -1.1275
 -1.1789
 -1.4621 -1.3015 -1.1637 -1.0496 -0.9575 -0.8867 -0.8323 -0.7901 -0.7569 -0.7303
 -0.7086 -0.6912 -0.6775 -0.6667 -0.6605 -0.6239 -0.6484 -0.6642 -0.6664
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =  I   
 -2.6849 -2.5664 -2.4539 -2.3323 -2.1809 -1.9813 -1.7185 -1.4155 -1.1938 -1.0627
 -0.9838 -0.9273 -0.8800 -0.8380 -0.7997 -0.7209 -0.6633 -0.6251 -0.6085
 -2.4380 -2.3062 -2.1913 -2.0798 -1.9564 -1.8015 -1.5935 -1.3584 -1.1713 -1.0522
 -0.9781 -0.9250 -0.8804 -0.8403 -0.8039 -0.7294 -0.6759 -0.6417 -0.6288 -0.6361
 -2.2478 -2.0989 -1.9758 -1.8678 -1.7622 -1.6426 -1.4887 -1.3084 -1.1519 -1.0429
 -0.9721 -0.9217 -0.8796 -0.8415 -0.8065 -0.7353 -0.6852 -0.6544 -0.6439 -0.6518
 -0.6743
 -2.1023 -1.9386 -1.8040 -1.6923 -1.5943 -1.4985 -1.3878 -1.2535 -1.1269 -1.0302
 -0.9637 -0.9160 -0.8769 -0.8411 -0.8078 -0.7394 -0.6923 -0.6642 -0.6554 -0.6637
 -0.6852 -0.7167
 -1.9402 -1.7940 -1.6633 -1.5503 -1.4536 -1.3685 -1.2858 -1.1902 -1.0922 -1.0107
 -0.9507 -0.9069 -0.8712 -0.8386 -0.8075 -0.7421 -0.6977 -0.6718 -0.6642 -0.6728
 -0.6938 -0.7243 -0.7612 -0.8027
 -1.7429 -1.5889 -1.4757 -1.3909 -1.3187 -1.2502 -1.1848 -1.1181 -1.0468 -0.9822
 -0.9313 -0.8929 -0.8616 -0.8330 -0.8050 -0.7433 -0.7012 -0.6774 -0.6707 -0.6795
 -0.7002 -0.7300 -0.7664 -0.8073 -0.8518 -0.8999 -0.9522 -1.0092 -1.0686 -1.1261
 -1.6630 -1.4810 -1.3385 -1.2307 -1.1510 -1.0936 -1.0531 -1.0198 -0.9831 -0.9426
 -0.9046 -0.8731 -0.8469 -0.8231 -0.7991 -0.7426 -0.7028 -0.6809 -0.6751 -0.6840
 -0.7047 -0.7341 -0.7703 -0.8110 -0.8549 -0.9018 -0.9518 -1.0053 -1.0627 -1.1226
 -1.1809
 -1.6383 -1.4430 -1.2852 -1.1609 -1.0657 -0.9939 -0.9409 -0.9028 -0.8771 -0.8614
 -0.8511 -0.8401 -0.8253 -0.8078 -0.7889 -0.7397 -0.7023 -0.6822 -0.6773 -0.6863
 -0.7070 -0.7364 -0.7727 -0.8138 -0.8578 -0.9043 -0.9532 -1.0044 -1.0586 -1.1162
 -1.1766
 -1.6352 -1.4331 -1.2667 -1.1336 -1.0297 -0.9501 -0.8904 -0.8460 -0.8137 -0.7915
 -0.7785 -0.7738 -0.7741 -0.7734 -0.7676 -0.7330 -0.6990 -0.6808 -0.6772 -0.6865
 -0.7073 -0.7371 -0.7739 -0.8158 -0.8607 -0.9075 -0.9561 -1.0064 -1.0587 -1.1133
 -1.1711
 -1.6425 -1.4374 -1.2661 -1.1275 -1.0181 -0.9337 -0.8695 -0.8212 -0.7855 -0.7595
 -0.7412 -0.7292 -0.7225 -0.7204 -0.7212 -0.7170 -0.6934 -0.6770 -0.6745 -0.6841
 -0.7047 -0.7348 -0.7721 -0.8147 -0.8608 -0.9087 -0.9577 -1.0077 -1.0589 -1.1116
 -1.1664
 -1.6433 -1.4415 -1.2701 -1.1281 -1.0155 -0.9280 -0.8611 -0.8102 -0.7717 -0.7428
 -0.7213 -0.7056 -0.6942 -0.6862 -0.6813 -0.6808 -0.6800 -0.6704 -0.6692 -0.6793
 -0.6998 -0.7298 -0.7674 -0.8109 -0.8583 -0.9077 -0.9581 -1.0088 -1.0600 -1.1119
 -1.1648
 -1.6346 -1.4400 -1.2713 -1.1304 -1.0152 -0.9256 -0.8567 -0.8041 -0.7639 -0.7328
 -0.7087 -0.6903 -0.6762 -0.6655 -0.6479 -0.6244 -0.6588 -0.6610 -0.6613
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =  I   
 -2.9249 -2.8322 -2.7428 -2.6370 -2.4852 -2.2379 -1.8942 -1.5050 -1.2238 -1.0583
 -0.9662 -0.9071 -0.8614 -0.8213 -0.7857 -0.7113 -0.6570 -0.6204 -0.6017
 -2.6775 -2.5673 -2.4704 -2.3694 -2.2410 -2.0563 -1.7844 -1.4661 -1.2120 -1.0538
 -0.9632 -0.9057 -0.8618 -0.8237 -0.7892 -0.7183 -0.6671 -0.6334 -0.6186 -0.6231
 -2.4764 -2.3440 -2.2341 -2.1333 -2.0238 -1.8823 -1.6811 -1.4305 -1.2071 -1.0540
 -0.9618 -0.9039 -0.8611 -0.8246 -0.7914 -0.7229 -0.6742 -0.6433 -0.6311 -0.6370
 -0.6578
