 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = BX   
 -9.0684 -8.8641 -8.6702 -8.4833 -8.2938 -8.0791 -7.7914 -7.3770 -6.8965 -6.4487
 -6.0841 -5.7965 -5.5608 -5.3574 -5.1750 -4.7885 -4.4842 -4.2373 -4.0265 -3.8414
 -3.6778 -3.5326
 -8.8208 -8.5962 -8.3727 -8.1612 -7.9563 -7.7453 -7.5038 -7.1799 -6.7848 -6.3893
 -6.0458 -5.7644 -5.5314 -5.3299 -5.1485 -4.7598 -4.4523 -4.2074 -4.0028 -3.8256
 -3.6708 -3.5343 -3.4143 -3.3089
 -8.6559 -8.3825 -8.1414 -7.9121 -7.6891 -7.4682 -7.2417 -6.9807 -6.6619 -6.3229
 -6.0092 -5.7402 -5.5124 -5.3141 -5.1349 -4.7452 -4.4330 -4.1874 -3.9870 -3.8160
 -3.6681 -3.5390 -3.4257 -3.3265 -3.2397 -3.1637 -3.0939 -3.0283 -2.9753 -2.9413
 -8.5840 -8.2002 -7.8844 -7.6272 -7.4099 -7.2082 -7.0024 -6.7810 -6.5261 -6.2441
 -5.9671 -5.7169 -5.4985 -5.3056 -5.1300 -4.7423 -4.4246 -4.1757 -3.9771 -3.8108
 -3.6684 -3.5454 -3.4385 -3.3452 -3.2640 -3.1937 -3.1313 -3.0738 -3.0207 -2.9787
 -2.9542
 -8.6468 -8.1830 -7.7817 -7.4434 -7.1612 -6.9217 -6.7123 -6.5216 -6.3305 -6.1239
 -5.9050 -5.6879 -5.4852 -5.3009 -5.1311 -4.7489 -4.4264 -4.1718 -3.9724 -3.8089
 -3.6706 -3.5526 -3.4513 -3.3637 -3.2882 -3.2227 -3.1655 -3.1151 -3.0698 -3.0282
 -2.9961
 -8.8076 -8.2766 -7.8091 -7.4051 -7.0622 -6.7731 -6.5267 -6.3111 -6.1162 -5.9361
 -5.7685 -5.6093 -5.4508 -5.2902 -5.1317 -4.7607 -4.4353 -4.1738 -3.9706 -3.8078
 -3.6724 -3.5582 -3.4617 -3.3796 -3.3097 -3.2501 -3.1987 -3.1536 -3.1139 -3.0786
 -3.0479
 -9.0783 -8.4762 -7.9457 -7.4826 -7.0851 -6.7487 -6.4651 -6.2239 -6.0144 -5.8280
 -5.6605 -5.5108 -5.3756 -5.2483 -5.1197 -4.7808 -4.4569 -4.1877 -3.9778 -3.8126
 -3.6779 -3.5659 -3.4727 -3.3950 -3.3301 -3.2759 -3.2303 -3.1910 -3.1566 -3.1265
 -3.1004
 -9.4036 -8.7548 -8.1647 -7.6468 -7.1974 -6.8146 -6.4922 -6.2208 -5.9906 -5.7921
 -5.6178 -5.4630 -5.3240 -5.1978 -5.0801 -4.7907 -4.4857 -4.2101 -3.9918 -3.8213
 -3.6851 -3.5738 -3.4825 -3.4078 -3.3471 -3.2977 -3.2576 -3.2242 -3.1955 -3.1708
 -3.1493
 -9.6965 -9.0425 -8.4293 -7.8711 -7.3775 -6.9515 -6.5902 -6.2859 -6.0293 -5.8110
 -5.6227 -5.4577 -5.3108 -5.1779 -5.0129 -4.7904 -4.5217 -4.2410 -4.0126
 [Fe/H] =  0.25 [alpha/Fe] = 0.00 BC value = BX   
-10.5821-10.4593-10.3354-10.1436 -9.8526 -9.4464 -8.9128 -8.2427 -7.4855 -6.8563
 -6.4074 -6.0819 -5.8276 -5.6154 -5.4279 -5.0419 -4.7307 -4.4623 -4.2166
-10.0562 -9.9195 -9.7878 -9.6486 -9.4736 -9.2062 -8.7373 -8.0361 -7.3235 -6.7273
 -6.2913 -5.9721 -5.7224 -5.5131 -5.3291 -4.9455 -4.6384 -4.3772 -4.1453 -3.9344
 -9.6045 -9.4510 -9.3063 -9.1629 -9.0011 -8.7800 -8.4202 -7.8563 -7.2195 -6.6561
 -6.2261 -5.9060 -5.6564 -5.4477 -5.2643 -4.8797 -4.5733 -4.3183 -4.0966 -3.8986
 -3.7234
 -9.2325 -9.0587 -8.8951 -8.7390 -8.5791 -8.3883 -8.1117 -7.6743 -7.1329 -6.6109
 -6.1892 -5.8669 -5.6150 -5.4059 -5.2225 -4.8362 -4.5281 -4.2766 -4.0621 -3.8731
 -3.7058 -3.5570
 -8.9512 -8.7492 -8.5610 -8.3838 -8.2131 -8.0314 -7.8077 -7.4771 -7.0352 -6.5703
 -6.1654 -5.8440 -5.5898 -5.3797 -5.1964 -4.8083 -4.4971 -4.2467 -4.0375 -3.8555
 -3.6960 -3.5554 -3.4310 -3.3212
 -8.7707 -8.5287 -8.3079 -8.1041 -7.9109 -7.7208 -7.5183 -7.2618 -6.9148 -6.5175
 -6.1426 -5.8296 -5.5753 -5.3647 -5.1816 -4.7928 -4.4775 -4.2259 -4.0202 -3.8438
 -3.6905 -3.5566 -3.4389 -3.3352 -3.2440 -3.1634 -3.0906 -3.0220 -2.9690 -2.9340
 -8.6169 -8.3136 -8.0653 -7.8592 -7.6626 -7.4647 -7.2617 -7.0421 -6.7704 -6.4443
 -6.1120 -5.8158 -5.5667 -5.3574 -5.1754 -4.7879 -4.4682 -4.2130 -4.0086 -3.8366
 -3.6883 -3.5599 -3.4482 -3.3504 -3.2648 -3.1899 -3.1242 -3.0652 -3.0101 -2.9685
 -2.9437
 -8.6246 -8.2153 -7.8716 -7.5919 -7.3636 -7.1695 -6.9903 -6.8055 -6.5950 -6.3423
 -6.0648 -5.7967 -5.5594 -5.3547 -5.1753 -4.7918 -4.4689 -4.2084 -4.0023 -3.8329
 -3.6886 -3.5646 -3.4580 -3.3657 -3.2856 -3.2161 -3.1560 -3.1036 -3.0570 -3.0144
 -2.9829
 -8.7414 -8.2607 -7.8402 -7.4815 -7.1811 -6.9295 -6.7125 -6.5198 -6.3366 -6.1488
 -5.9488 -5.7427 -5.5396 -5.3497 -5.1766 -4.8006 -4.4768 -4.2099 -3.9995 -3.8304
 -3.6888 -3.5685 -3.4662 -3.3790 -3.3041 -3.2401 -3.1856 -3.1387 -3.0981 -3.0628
 -3.0317
 -8.9746 -8.4231 -7.9360 -7.5117 -7.1476 -6.8394 -6.5782 -6.3522 -6.1502 -5.9629
 -5.7876 -5.6233 -5.4692 -5.3205 -5.1732 -4.8184 -4.4970 -4.2240 -4.0068 -3.8346
 -3.6936 -3.5754 -3.4761 -3.3928 -3.3226 -3.2636 -3.2143 -3.1728 -3.1376 -3.1075
 -3.0821
 -9.3058 -8.6869 -8.1326 -7.6461 -7.2238 -6.8623 -6.5556 -6.2949 -6.0705 -5.8726
 -5.6941 -5.5325 -5.3873 -5.2561 -5.1337 -4.8315 -4.5242 -4.2470 -4.0218 -3.8438
 -3.7009 -3.5832 -3.4856 -3.4051 -3.3386 -3.2840 -3.2397 -3.2035 -3.1737 -3.1487
 -3.1282
 -9.6614 -9.0082 -8.4074 -7.8630 -7.3877 -6.9749 -6.6226 -6.3240 -6.0706 -5.8537
 -5.6646 -5.4976 -5.3486 -5.2150 -5.0581 -4.8399 -4.5584 -4.2789 -4.0445
 [Fe/H] =  0.50 [alpha/Fe] = 0.00 BC value = BX   
-10.7869-10.9323-10.8846-10.6640-10.2879 -9.7718 -9.1294 -8.3946 -7.6624 -6.9939
 -6.4955 -6.1409 -5.8734 -5.6552 -5.4677 -5.0780 -4.7666 -4.4981 -4.2545
-10.2646-10.1541-10.0414 -9.9226 -9.7629 -9.4720 -8.9634 -8.2380 -7.5176 -6.8762
 -6.3909 -6.0419 -5.7777 -5.5629 -5.3776 -4.9932 -4.6838 -4.4196 -4.1834 -3.9703
 -9.8012 -9.6713 -9.5485 -9.4276 -9.2838 -9.0719 -8.7034 -8.1054 -7.4327 -6.8186
 -6.3380 -5.9846 -5.7179 -5.5026 -5.3176 -4.9330 -4.6237 -4.3645 -4.1394 -3.9381
 -3.7589
 -9.4025 -9.2528 -9.1142 -8.9832 -8.8463 -8.6727 -8.4017 -7.9477 -7.3629 -6.7880
 -6.3121 -5.9534 -5.6810 -5.4630 -5.2772 -4.8914 -4.5808 -4.3245 -4.1054 -3.9122
 -3.7400 -3.5868
 -9.0784 -8.9065 -8.7465 -8.5975 -8.4552 -8.2974 -8.0890 -7.7576 -7.2810 -6.7609
 -6.3003 -5.9383 -5.6595 -5.4376 -5.2503 -4.8631 -4.5500 -4.2946 -4.0802 -3.8932
 -3.7281 -3.5823 -3.4533 -3.3388
 -8.8492 -8.6411 -8.4533 -8.2803 -8.1178 -7.9577 -7.7788 -7.5315 -7.1669 -6.7216
 -6.2909 -5.9318 -5.6490 -5.4228 -5.2336 -4.8455 -4.5293 -4.2726 -4.0612 -3.8796
 -3.7201 -3.5805 -3.4579 -3.3495 -3.2537 -3.1685 -3.0907 -3.0204 -2.9645 -2.9276
 -8.6766 -8.4077 -8.2304 -8.0337 -7.8488 -7.6714 -7.4933 -7.2903 -7.0156 -6.6563
 -6.2723 -5.9280 -5.6450 -5.4162 -5.2254 -4.8371 -4.5182 -4.2583 -4.0477 -3.8701
 -3.7156 -3.5810 -3.4638 -3.3612 -3.2710 -3.1916 -3.1218 -3.0587 -3.0006 -2.9591
 -2.9333
 -8.6014 -8.2534 -7.9762 -7.7605 -7.5818 -7.4153 -7.2420 -7.0548 -6.8364 -6.5575
 -6.2339 -5.9180 -5.6435 -5.4156 -5.2240 -4.8370 -4.5167 -4.2523 -4.0397 -3.8643
 -3.7138 -3.5833 -3.4708 -3.3734 -3.2885 -3.2143 -3.1501 -3.0945 -3.0451 -3.0005
 -2.9694
 -8.6682 -8.2371 -7.8672 -7.5609 -7.3125 -7.1083 -6.9334 -6.7714 -6.6013 -6.3979
 -6.1517 -5.8860 -5.6345 -5.4142 -5.2250 -4.8415 -4.5219 -4.2524 -4.0356 -3.8601
 -3.7122 -3.5852 -3.4767 -3.3839 -3.3041 -3.2351 -3.1763 -3.1261 -3.0834 -3.0466
 -3.0145
 -8.8515 -8.3509 -7.9106 -7.5304 -7.2088 -6.9403 -6.7137 -6.5157 -6.3353 -6.1606
 -5.9782 -5.7860 -5.5920 -5.4048 -5.2300 -4.8557 -4.5390 -4.2654 -4.0422 -3.8632
 -3.7158 -3.5911 -3.4853 -3.3960 -3.3204 -3.2561 -3.2021 -3.1570 -3.1195 -3.0884
 -3.0627
 -9.1536 -8.5757 -8.0669 -7.6215 -7.2366 -6.9079 -6.6294 -6.3915 -6.1830 -5.9936
 -5.8157 -5.6472 -5.4888 -5.3410 -5.2011 -4.8711 -4.5631 -4.2877 -4.0575 -3.8725
 -3.7229 -3.5987 -3.4945 -3.4075 -3.3352 -3.2749 -3.2254 -3.1851 -3.1526 -3.1265
 -3.1058
 -9.5331 -8.8984 -8.3213 -7.8127 -7.3673 -6.9826 -6.6533 -6.3728 -6.1325 -5.9233
 -5.7366 -5.5670 -5.4127 -5.2735 -5.1383 -4.8877 -4.5942 -4.3193 -4.0815
 [Fe/H] =  0.75 [alpha/Fe] = 0.00 BC value = BX   
-10.9479-10.9126-10.7531-10.4825-10.1122 -9.6523 -9.1115 -8.4979 -7.8244 -7.1518
 -6.6109 -6.2225 -5.9370 -5.7118 -5.5203 -5.1252 -4.8117 -4.5408 -4.2962
-10.4400-10.3518-10.2695-10.1727 -9.9776 -9.6279 -9.0858 -8.3801 -7.6965 -7.0430
 -6.5160 -6.1321 -5.8489 -5.6256 -5.4375 -5.0513 -4.7381 -4.4702 -4.2334 -4.0190
 -9.9760 -9.8631 -9.7724 -9.6738 -9.5450 -9.3348 -8.9400 -8.2968 -7.6254 -6.9931
 -6.4707 -6.0820 -5.7937 -5.5683 -5.3799 -4.9952 -4.6836 -4.4196 -4.1898 -3.9847
 -3.7990
 -9.5634 -9.4360 -9.3214 -9.2138 -9.0961 -8.9333 -8.6624 -8.1860 -7.5717 -6.9709
 -6.4535 -6.0574 -5.7604 -5.5299 -5.3394 -4.9538 -4.6421 -4.3815 -4.1571 -3.9591
 -3.7814 -3.6224
 -9.2096 -9.0619 -8.9264 -8.8023 -8.6834 -8.5436 -8.3446 -8.0094 -7.5056 -6.9517
 -6.4505 -6.0489 -5.7426 -5.5049 -5.3109 -4.9236 -4.6107 -4.3515 -4.1316 -3.9394
 -3.7683 -3.6161 -3.4813 -3.3620
 -8.9304 -8.7561 -8.5967 -8.4504 -8.3144 -8.1789 -8.0183 -7.7786 -7.4028 -6.9232
 -6.4489 -6.0494 -5.7358 -5.4906 -5.2923 -4.9025 -4.5879 -4.3280 -4.1113 -3.9241
 -3.7586 -3.6121 -3.4833 -3.3698 -3.2690 -3.1785 -3.0947 -3.0187 -2.9629 -2.9231
 -8.7512 -8.5350 -8.3416 -8.1681 -8.0090 -7.8590 -7.7064 -7.5201 -7.2477 -6.8654
 -6.4395 -6.0519 -5.7354 -5.4849 -5.2820 -4.8898 -4.5739 -4.3115 -4.0956 -3.9124
 -3.7517 -3.6102 -3.4866 -3.3785 -3.2833 -3.1991 -3.1243 -3.0556 -2.9941 -2.9515
 -2.9237
 -8.5918 -8.3244 -8.1057 -7.9266 -7.7633 -7.5980 -7.4341 -7.2635 -7.0540 -6.7661
 -6.4084 -6.0496 -5.7398 -5.4860 -5.2793 -4.8849 -4.5689 -4.3031 -4.0854 -3.9042
 -3.7476 -3.6103 -3.4911 -3.3878 -3.2977 -3.2187 -3.1498 -3.0894 -3.0354 -2.9879
 -2.9568
 -8.6002 -8.2191 -7.9055 -7.6550 -7.4610 -7.3047 -7.1625 -7.0121 -6.8376 -6.6181
 -6.3380 -6.0272 -5.7355 -5.4866 -5.2797 -4.8845 -4.5702 -4.3013 -4.0794 -3.8977
 -3.7438 -3.6101 -3.4947 -3.3957 -3.3104 -3.2364 -3.1726 -3.1179 -3.0714 -3.0315
 -2.9972
 -8.7325 -8.2802 -7.8858 -7.5512 -7.2763 -7.0529 -6.8677 -6.7078 -6.5587 -6.3993
 -6.2044 -5.9694 -5.7211 -5.4900 -5.2882 -4.8942 -4.5826 -4.3120 -4.0846 -3.8993
 -3.7457 -3.6144 -3.5018 -3.4059 -3.3245 -3.2548 -3.1956 -3.1458 -3.1044 -3.0705
 -3.0433
 -8.9795 -8.4567 -7.9951 -7.5925 -7.2472 -6.9565 -6.7133 -6.5063 -6.3235 -6.1544
 -5.9884 -5.8144 -5.6325 -5.4515 -5.2796 -4.9088 -4.6020 -4.3317 -4.0990 -3.9079
 -3.7518 -3.6211 -3.5101 -3.4165 -3.3379 -3.2718 -3.2168 -3.1714 -3.1345 -3.1058
 -3.0842
 -9.3410 -8.7439 -8.2120 -7.7450 -7.3374 -6.9863 -6.6866 -6.4319 -6.2126 -6.0188
 -5.8411 -5.6733 -5.5144 -5.3642 -5.2539 -4.9283 -4.6284 -4.3604 -4.1226
 [Fe/H] =  1.00 [alpha/Fe] = 0.00 BC value = BX   
-11.0600-10.9805-10.7937-10.5111-10.1425 -9.6967 -9.1812 -8.6031 -7.9709 -7.3197
 -6.7472 -6.3237 -6.0167 -5.7803 -5.5847 -5.1855 -4.8646 -4.5898 -4.3418
-10.5691-10.9591-11.0590-10.8986-10.5042 -9.8988 -9.1599 -8.4953 -7.8572 -7.2175
 -6.6601 -6.2414 -5.9353 -5.7004 -5.5072 -5.1188 -4.8000 -4.5269 -4.2867 -4.0695
-10.1118-10.3201 -9.9662 -9.8926 -9.7783 -9.5661 -9.0943 -8.4283 -7.7933 -7.1690
 -6.6212 -6.1976 -5.8842 -5.6452 -5.4511 -5.0649 -4.7511 -4.4819 -4.2467 -4.0370
 -3.8470
 -9.6950 -9.5923 -9.5048 -9.4228 -9.3236 -9.1681 -8.8888 -8.3743 -7.7526 -7.1494
 -6.6101 -6.1792 -5.8543 -5.6075 -5.4095 -5.0226 -4.7109 -4.4461 -4.2160 -4.0124
 -3.8298 -3.6646
 -9.3256 -9.2007 -9.0900 -8.9912 -8.8943 -8.7687 -8.5731 -8.2293 -7.7029 -7.1345
 -6.6101 -6.1755 -5.8402 -5.5832 -5.3795 -4.9893 -4.6781 -4.4162 -4.1909 -3.9932
 -3.8162 -3.6572 -3.5157 -3.3897
 -9.0144 -8.8665 -8.7318 -8.6105 -8.4989 -8.3841 -8.2363 -7.9995 -7.6126 -7.1118
 -6.6130 -6.1811 -5.8370 -5.5700 -5.3592 -4.9639 -4.6525 -4.3912 -4.1696 -3.9768
 -3.8053 -3.6518 -3.5159 -3.3962 -3.2904 -3.1934 -3.1027 -3.0247 -2.9656 -2.9215
 -8.7877 -8.6039 -8.4398 -8.2931 -8.1595 -8.0338 -7.9021 -7.7286 -7.4579 -7.0596
 -6.6071 -6.1883 -5.8401 -5.5658 -5.3476 -4.9461 -4.6345 -4.3721 -4.1519 -3.9632
 -3.7967 -3.6481 -3.5173 -3.4027 -3.3027 -3.2136 -3.1321 -3.0566 -2.9924 -2.9473
 -2.9162
 -8.6112 -8.4065 -8.2187 -8.0462 -7.8876 -7.7408 -7.5998 -7.4502 -7.2518 -6.9611
 -6.5809 -6.1893 -5.8470 -5.5682 -5.3439 -4.9361 -4.6248 -4.3609 -4.1393 -3.9527
 -3.7903 -3.6463 -3.5197 -3.4096 -3.3138 -3.2296 -3.1559 -3.0897 -3.0293 -2.9789
 -2.9463
 -8.5388 -8.2128 -7.9608 -7.7694 -7.6213 -7.4856 -7.3433 -7.1916 -7.0230 -6.8055
 -6.5121 -6.1712 -5.8465 -5.5701 -5.3438 -4.9307 -4.6209 -4.3556 -4.1310 -3.9438
 -3.7842 -3.6441 -3.5214 -3.4153 -3.3238 -3.2445 -3.1756 -3.1161 -3.0642 -3.0189
 -2.9819
 -8.6210 -8.2140 -7.8655 -7.5799 -7.3545 -7.1780 -7.0365 -6.9121 -6.7813 -6.6189
 -6.4028 -6.1309 -5.8422 -5.5781 -5.3531 -4.9359 -4.6275 -4.3626 -4.1340 -3.9434
 -3.7840 -3.6465 -3.5269 -3.4239 -3.3359 -3.2605 -3.1960 -3.1409 -3.0946 -3.0564
 -3.0255
 -8.8138 -8.3400 -7.9228 -7.5623 -7.2587 -7.0092 -6.8052 -6.6347 -6.4862 -6.3469
 -6.1978 -6.0147 -5.7953 -5.5676 -5.3577 -4.9476 -4.6411 -4.3780 -4.1463 -3.9505
 -3.7884 -3.6516 -3.5340 -3.4332 -3.3478 -3.2757 -3.2151 -3.1641 -3.1222 -3.0891
 -3.0637
 -9.1288 -8.5796 -8.0950 -7.6698 -7.3011 -6.9862 -6.7208 -6.4974 -6.3061 -6.1357
 -5.9771 -5.8216 -5.6596 -5.4906 -5.3576 -4.9658 -4.6617 -4.4018 -4.1679
