 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F480M
 -4.4404 -4.5733 -4.6954 -4.7492 -4.8146 -4.8814 -4.9423 -5.0024 -5.0686 -5.1498
 -5.2276 -5.3040 -5.3780 -5.4500 -5.5202 -5.6864 -5.8403 -5.9829 -6.1279
 -4.5073 -4.5722 -4.6445 -4.7274 -4.8186 -4.8990 -4.9685 -5.0357 -5.1029 -5.1796
 -5.2572 -5.3337 -5.4086 -5.4819 -5.5535 -5.7236 -5.8778 -6.0207 -6.1723 -6.3310
 -4.5272 -4.5859 -4.6515 -4.7238 -4.8026 -4.8889 -4.9758 -5.0525 -5.1243 -5.1968
 -5.2726 -5.3483 -5.4231 -5.4968 -5.5690 -5.7411 -5.8971 -6.0399 -6.1917 -6.3493
 -6.5008
 -4.5558 -4.6086 -4.6686 -4.7352 -4.8077 -4.8845 -4.9643 -5.0477 -5.1293 -5.2073
 -5.2825 -5.3565 -5.4300 -5.5030 -5.5753 -5.7493 -5.9088 -6.0567 -6.2059 -6.3625
 -6.5138 -6.6583
 -4.5963 -4.6403 -4.6934 -4.7541 -4.8214 -4.8933 -4.9676 -5.0437 -5.1233 -5.2044
 -5.2842 -5.3606 -5.4341 -5.5059 -5.5772 -5.7517 -5.9147 -6.0658 -6.2162 -6.3719
 -6.5231 -6.6675 -6.8055 -6.9377
 -4.6471 -4.6841 -4.7282 -4.7811 -4.8415 -4.9081 -4.9782 -5.0504 -5.1247 -5.2009
 -5.2784 -5.3560 -5.4319 -5.5055 -5.5772 -5.7509 -5.9162 -6.0707 -6.2230 -6.3785
 -6.5299 -6.6744 -6.8124 -6.9444 -7.0711 -7.1933 -7.3116 -7.4265 -7.5384 -7.6477
 -4.7056 -4.7381 -4.7742 -4.8188 -4.8707 -4.9302 -4.9947 -5.0624 -5.1336 -5.2059
 -5.2790 -5.3526 -5.4265 -5.5001 -5.5727 -5.7482 -5.9145 -6.0719 -6.2259 -6.3820
 -6.5343 -6.6794 -6.8176 -6.9496 -7.0762 -7.1979 -7.3152 -7.4288 -7.5391 -7.6467
 -7.7524
 -4.7689 -4.7988 -4.8308 -4.8685 -4.9122 -4.9623 -5.0191 -5.0810 -5.1477 -5.2167
 -5.2866 -5.3568 -5.4269 -5.4974 -5.5680 -5.7428 -5.9107 -6.0700 -6.2250 -6.3820
 -6.5360 -6.6824 -6.8212 -6.9536 -7.0803 -7.2018 -7.3186 -7.4312 -7.5405 -7.6468
 -7.7506
 -4.8341 -4.8630 -4.8940 -4.9308 -4.9665 -5.0087 -5.0566 -5.1102 -5.1704 -5.2348
 -5.3012 -5.3683 -5.4355 -5.5027 -5.5701 -5.7397 -5.9070 -6.0668 -6.2233 -6.3806
 -6.5369 -6.6856 -6.8259 -6.9592 -7.0864 -7.2081 -7.3251 -7.4377 -7.5465 -7.6518
 -7.7539
 -4.8985 -4.9271 -4.9585 -4.9924 -5.0285 -5.0666 -5.1070 -5.1519 -5.2025 -5.2602
 -5.3212 -5.3843 -5.4483 -5.5125 -5.5769 -5.7389 -5.9019 -6.0620 -6.2177 -6.3736
 -6.5306 -6.6821 -6.8248 -6.9595 -7.0876 -7.2100 -7.3273 -7.4399 -7.5484 -7.6532
 -7.7565
 -4.9596 -4.9920 -5.0256 -5.0603 -5.0960 -5.1324 -5.1696 -5.2078 -5.2494 -5.2976
 -5.3514 -5.4085 -5.4678 -5.5285 -5.5897 -5.7440 -5.9003 -6.0574 -6.2121 -6.3664
 -6.5219 -6.6747 -6.8203 -6.9576 -7.0873 -7.2107 -7.3288 -7.4419 -7.5506 -7.6555
 -7.7568
 -5.0165 -5.0714 -5.1154 -5.1518 -5.1838 -5.2137 -5.2439 -5.2759 -5.3111 -5.3504
 -5.3946 -5.4439 -5.4966 -5.5519 -5.6088 -5.7549 -5.9039 -6.0554 -6.2081
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F480M
 -4.5140 -4.6074 -4.6836 -4.7454 -4.8115 -4.8796 -4.9486 -5.0181 -5.0831 -5.1617
 -5.2423 -5.3210 -5.3973 -5.4712 -5.5427 -5.7117 -5.8668 -6.0088 -6.1477
 -4.5017 -4.5711 -4.6568 -4.7485 -4.8215 -4.8931 -4.9666 -5.0394 -5.1095 -5.1895
 -5.2709 -5.3507 -5.4281 -5.5032 -5.5759 -5.7475 -5.9029 -6.0429 -6.1782 -6.3282
 -4.5087 -4.5704 -4.6395 -4.7186 -4.8107 -4.8977 -4.9739 -5.0492 -5.1225 -5.2002
 -5.2814 -5.3616 -5.4398 -5.5159 -5.5896 -5.7640 -5.9218 -6.0629 -6.1990 -6.3473
 -6.4973
 -4.5243 -4.5814 -4.6447 -4.7146 -4.7919 -4.8775 -4.9684 -5.0522 -5.1290 -5.2041
 -5.2836 -5.3634 -5.4418 -5.5184 -5.5929 -5.7698 -5.9313 -6.0762 -6.2143 -6.3610
 -6.5100 -6.6543
 -4.5479 -4.5999 -4.6585 -4.7233 -4.7942 -4.8711 -4.9526 -5.0379 -5.1245 -5.2049
 -5.2833 -5.3617 -5.4394 -5.5159 -5.5907 -5.7696 -5.9347 -6.0843 -6.2253 -6.3709
 -6.5191 -6.6632 -6.8013 -6.9342
 -4.5818 -4.6264 -4.6792 -4.7389 -4.8049 -4.8764 -4.9522 -5.0308 -5.1116 -5.1940
 -5.2769 -5.3577 -5.4357 -5.5116 -5.5861 -5.7658 -5.9338 -6.0882 -6.2326 -6.3778
