 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F356W
 -3.1598 -3.2937 -3.3319 -3.3495 -3.4001 -3.4688 -3.5454 -3.6187 -3.7014 -3.7830
 -3.8635 -3.9432 -4.0222 -4.1006 -4.1787 -4.3700 -4.5504 -4.7216 -4.8909
 -3.2536 -3.3079 -3.3651 -3.4265 -3.4874 -3.5367 -3.5927 -3.6610 -3.7369 -3.8157
 -3.8947 -3.9735 -4.0516 -4.1291 -4.2058 -4.3932 -4.5740 -4.7475 -4.9133 -5.0716
 -3.2996 -3.3525 -3.4095 -3.4699 -3.5323 -3.5968 -3.6550 -3.7090 -3.7727 -3.8446
 -3.9200 -3.9967 -4.0735 -4.1499 -4.2258 -4.4111 -4.5902 -4.7628 -4.9282 -5.0860
 -5.2368
 -3.3474 -3.3973 -3.4520 -3.5109 -3.5733 -3.6375 -3.7020 -3.7650 -3.8229 -3.8823
 -3.9478 -4.0186 -4.0921 -4.1666 -4.2411 -4.4245 -4.6020 -4.7739 -4.9392 -5.0968
 -5.2470 -5.3908
 -3.4028 -3.4451 -3.4957 -3.5511 -3.6108 -3.6738 -3.7383 -3.8026 -3.8668 -3.9288
 -3.9880 -4.0489 -4.1140 -4.1831 -4.2547 -4.4347 -4.6104 -4.7816 -4.9469 -5.1048
 -5.2548 -5.3981 -5.5355 -5.6678
 -3.4658 -3.5012 -3.5438 -3.5942 -3.6496 -3.7089 -3.7712 -3.8348 -3.8987 -3.9625
 -4.0249 -4.0854 -4.1455 -4.2074 -4.2720 -4.4438 -4.6166 -4.7861 -4.9511 -5.1100
 -5.2606 -5.4039 -5.5409 -5.6724 -5.7993 -5.9222 -6.0415 -6.1574 -6.2702 -6.3802
 -3.5348 -3.5651 -3.5994 -3.6434 -3.6930 -3.7473 -3.8053 -3.8659 -3.9281 -3.9909
 -4.0532 -4.1146 -4.1750 -4.2351 -4.2959 -4.4553 -4.6223 -4.7883 -4.9523 -5.1121
 -5.2642 -5.4081 -5.5452 -5.6764 -5.8024 -5.9240 -6.0418 -6.1562 -6.2676 -6.3763
 -6.4826
 -3.6082 -3.6350 -3.6644 -3.7013 -3.7439 -3.7920 -3.8445 -3.9003 -3.9589 -4.0191
 -4.0799 -4.1404 -4.2001 -4.2595 -4.3189 -4.4710 -4.6297 -4.7909 -4.9518 -5.1110
 -5.2647 -5.4104 -5.5482 -5.6796 -5.8055 -5.9265 -6.0433 -6.1563 -6.2663 -6.3734
 -6.4781
 -3.6842 -3.7087 -3.7362 -3.7702 -3.8054 -3.8464 -3.8924 -3.9424 -3.9959 -4.0519
 -4.1097 -4.1682 -4.2265 -4.2843 -4.3421 -4.4889 -4.6411 -4.7967 -4.9536 -5.1104
 -5.2646 -5.4124 -5.5521 -5.6846 -5.8109 -5.9320 -6.0485 -6.1610 -6.2700 -6.3759
 -6.4787
 -3.7612 -3.7843 -3.8111 -3.8414 -3.8747 -3.9106 -3.9494 -3.9925 -4.0396 -4.0900
 -4.1429 -4.1978 -4.2537 -4.3095 -4.3654 -4.5064 -4.6518 -4.8021 -4.9543 -5.1070
 -5.2591 -5.4078 -5.5498 -5.6842 -5.8117 -5.9333 -6.0500 -6.1622 -6.2706 -6.3754
 -6.4790
 -3.8370 -3.8622 -3.8896 -3.9192 -3.9505 -3.9834 -4.0177 -4.0539 -4.0940 -4.1375
 -4.1844 -4.2340 -4.2855 -4.3383 -4.3918 -4.5269 -4.6652 -4.8089 -4.9563 -5.1051
 -5.2538 -5.4010 -5.5440 -5.6808 -5.8104 -5.9334 -6.0509 -6.1636 -6.2719 -6.3765
 -6.4777
 -3.9083 -3.9506 -3.9853 -4.0149 -4.0420 -4.0687 -4.0967 -4.1271 -4.1605 -4.1969
 -4.2366 -4.2795 -4.3251 -4.3729 -4.4225 -4.5505 -4.6824 -4.8188 -4.9605
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F356W
 -3.1758 -3.2338 -3.2707 -3.3139 -3.3736 -3.4441 -3.5229 -3.6063 -3.6908 -3.7750
 -3.8575 -3.9386 -4.0184 -4.0971 -4.1749 -4.3652 -4.5474 -4.7221 -4.8901
 -3.2063 -3.2556 -3.3118 -3.3649 -3.4114 -3.4759 -3.5519 -3.6337 -3.7179 -3.8024
 -3.8855 -3.9671 -4.0471 -4.1257 -4.2030 -4.3907 -4.5710 -4.7442 -4.9099 -5.0683
 -3.2423 -3.2940 -3.3483 -3.4052 -3.4672 -3.5207 -3.5818 -3.6567 -3.7381 -3.8217
 -3.9047 -3.9864 -4.0665 -4.1452 -4.2225 -4.4095 -4.5882 -4.7598 -4.9246 -5.0823
 -5.2331
 -3.2800 -3.3316 -3.3871 -3.4458 -3.5072 -3.5706 -3.6335 -3.6919 -3.7603 -3.8382
 -3.9192 -4.0001 -4.0799 -4.1585 -4.2357 -4.4225 -4.6006 -4.7712 -4.9354 -5.0927
 -5.2429 -5.3868
 -3.3212 -3.3702 -3.4242 -3.4823 -3.5438 -3.6081 -3.6744 -3.7401 -3.8030 -3.8660
 -3.9367 -4.0127 -4.0905 -4.1681 -4.2448 -4.4311 -4.6088 -4.7790 -4.9429 -5.1002
 -5.2502 -5.3937 -5.5312 -5.6640
 -3.3681 -3.4126 -3.4631 -3.5184 -3.5777 -3.6406 -3.7062 -3.7731 -3.8402 -3.9067
 -3.9713 -4.0363 -4.1051 -4.1777 -4.2522 -4.4368 -4.6140 -4.7837 -4.9474 -5.1051
 -5.2555 -5.3990 -5.5361 -5.6679 -5.7952 -5.9185 -6.0381 -6.1544 -6.2676 -6.3775
 -3.4229 -3.4616 -3.5065 -3.5574 -3.6131 -3.6727 -3.7357 -3.8011 -3.8678 -3.9351
 -4.0022 -4.0683 -4.1326 -4.1974 -4.2644 -4.4413 -4.6170 -4.7859 -4.9492 -5.1073
 -5.2587 -5.4028 -5.5400 -5.6715 -5.7979 -5.9199 -6.0382 -6.1530 -6.2647 -6.3737
 -6.4800
 -3.4844 -3.5194 -3.5574 -3.6021 -3.6526 -3.7078 -3.7669 -3.8290 -3.8934 -3.9589
 -4.0252 -4.0916 -4.1572 -4.2214 -4.2852 -4.4488 -4.6194 -4.7868 -4.9489 -5.1067
 -5.2593 -5.4047 -5.5427 -5.6743 -5.8005 -5.9219 -6.0391 -6.1527 -6.2630 -6.3705
 -6.4755
 -3.5510 -3.5837 -3.6173 -3.6554 -3.6996 -3.7493 -3.8035 -3.8613 -3.9220 -3.9847
 -4.0486 -4.1134 -4.1780 -4.2420 -4.3055 -4.4637 -4.6257 -4.7896 -4.9499 -5.1065
 -5.2595 -5.4067 -5.5463 -5.6790 -5.8055 -5.9269 -6.0439 -6.1570 -6.2666 -6.3728
 -6.4758
 -3.6206 -3.6515 -3.6832 -3.7172 -3.7547 -3.7978 -3.8458 -3.8982 -3.9542 -4.0128
 -4.0734 -4.1352 -4.1977 -4.2602 -4.3222 -4.4770 -4.6331 -4.7912 -4.9485 -5.1027
 -5.2545 -5.4024 -5.5439 -5.6783 -5.8060 -5.9279 -6.0449 -6.1576 -6.2664 -6.3717
 -6.4759
 -3.6885 -3.7221 -3.7544 -3.7861 -3.8186 -3.8557 -3.8973 -3.9432 -3.9934 -4.0471
 -4.1033 -4.1614 -4.2208 -4.2808 -4.3408 -4.4908 -4.6421 -4.7951 -4.9484 -5.0997
 -5.2489 -5.3958 -5.5384 -5.6749 -5.8044 -5.9277 -6.0455 -6.1585 -6.2673 -6.3724
 -6.4740
 -3.7536 -3.7957 -3.8307 -3.8618 -3.8916 -3.9230 -3.9586 -3.9982 -4.0420 -4.0895
 -4.1403 -4.1939 -4.2493 -4.3059 -4.3632 -4.5074 -4.6532 -4.8010 -4.9499
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F356W
 -3.1800 -3.2032 -3.2398 -3.2911 -3.3509 -3.4213 -3.5034 -3.5891 -3.6754 -3.7615
 -3.8458 -3.9283 -4.0091 -4.0884 -4.1664 -4.3564 -4.5396 -4.7161 -4.8845
 -3.1777 -3.2287 -3.2646 -3.3104 -3.3750 -3.4482 -3.5288 -3.6140 -3.7004 -3.7871
 -3.8723 -3.9557 -4.0372 -4.1170 -4.1952 -4.3841 -4.5648 -4.7381 -4.9043 -5.0630
 -3.2049 -3.2494 -3.2989 -3.3505 -3.3987 -3.4684 -3.5478 -3.6316 -3.7174 -3.8039
 -3.8893 -3.9732 -4.0553 -4.1356 -4.2141 -4.4033 -4.5829 -4.7544 -4.9190 -5.0766
 -5.2276
 -3.2337 -3.2832 -3.3348 -3.3883 -3.4470 -3.5014 -3.5668 -3.6459 -3.7300 -3.8154
 -3.9007 -3.9847 -4.0670 -4.1475 -4.2264 -4.4160 -4.5955 -4.7662 -4.9297 -5.0866
 -5.2369 -5.3810
 -3.2638 -3.3149 -3.3693 -3.4265 -3.4860 -3.5478 -3.6109 -3.6719 -3.7440 -3.8251
 -3.9090 -3.9925 -4.0747 -4.1552 -4.2342 -4.4241 -4.6037 -4.7742 -4.9372 -5.0936
 -5.2436 -5.3873 -5.5251 -5.6581
 -3.2976 -3.3473 -3.4015 -3.4594 -3.5205 -3.5841 -3.6495 -3.7159 -3.7812 -3.8465
 -3.9200 -3.9996 -4.0805 -4.1606 -4.2392 -4.4290 -4.6088 -4.7793 -4.9421 -5.0983
 -5.2483 -5.3919 -5.5293 -5.6614 -5.7891 -5.9130 -6.0332 -6.1500 -6.2635 -6.3733
 -3.3375 -3.3836 -3.4350 -3.4910 -3.5508 -3.6138 -3.6796 -3.7474 -3.8158 -3.8838
 -3.9505 -4.0188 -4.0907 -4.1662 -4.2431 -4.4319 -4.6115 -4.7820 -4.9447 -5.1009
 -5.2511 -5.3951 -5.5325 -5.6643 -5.7910 -5.9137 -6.0327 -6.1482 -6.2603 -6.3693
 -6.4756
 -3.3844 -3.4262 -3.4729 -3.5251 -3.5820 -3.6425 -3.7062 -3.7726 -3.8410 -3.9100
 -3.9788 -4.0478 -4.1159 -4.1836 -4.2528 -4.4339 -4.6126 -4.7828 -4.9452 -5.1013
 -5.2519 -5.3965 -5.5345 -5.6665 -5.7930 -5.9149 -6.0328 -6.1470 -6.2580 -6.3659
 -6.4710
 -3.4375 -3.4761 -3.5180 -3.5650 -3.6174 -3.6744 -3.7350 -3.7985 -3.8645 -3.9322
 -4.0007 -4.0696 -4.1387 -4.2067 -4.2735 -4.4413 -4.6150 -4.7845 -4.9466 -5.1023
 -5.2530 -5.3985 -5.5377 -5.6705 -5.7974 -5.9193 -6.0368 -6.1505 -6.2606 -6.3675
 -6.4712
 -3.4950 -3.5310 -3.5697 -3.6113 -3.6580 -3.7098 -3.7660 -3.8257 -3.8883 -3.9531
 -4.0193 -4.0865 -4.1544 -4.2222 -4.2892 -4.4530 -4.6170 -4.7830 -4.9441 -5.0989
