 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F098M
 -1.5299 -0.9222 -0.0031  0.3955 -0.1411 -1.3232 -0.6905  0.2985  0.8780  0.8756
  0.8881  0.8166  0.4141 -0.0461 -0.3535 -0.4044
 -0.9358 -0.6975 -0.2899 -0.1069 -0.2971 -0.8376 -0.5877 -0.1723  0.1173  0.1920
  0.2380  0.2092  0.0275 -0.1897 -0.3400 -0.3873 -0.4226 -0.4563 -0.5516
 -0.5275 -0.4939 -0.3955 -0.3407 -0.3537 -0.5022 -0.4659 -0.3840 -0.2954 -0.2239
 -0.1847 -0.1912 -0.2406 -0.3051 -0.3538 -0.3945 -0.4490 -0.4886 -0.5507 -0.6107
 -0.6450
 -0.3050 -0.3114 -0.3199 -0.3059 -0.3110 -0.3169 -0.3251 -0.3365 -0.3600 -0.3720
 -0.3799 -0.3845 -0.3903 -0.3924 -0.3949 -0.4260 -0.4619 -0.5083 -0.5607 -0.6160
 -0.6718 -0.7258 -0.7779
 -0.1959 -0.2203 -0.2436 -0.2562 -0.2721 -0.2860 -0.2992 -0.3127 -0.3274 -0.3433
 -0.3580 -0.3704 -0.3820 -0.3917 -0.3998 -0.4335 -0.4795 -0.5301 -0.5832 -0.6376
 -0.6923 -0.7462 -0.7985 -0.8499 -0.9012
 -0.1062 -0.1418 -0.1749 -0.2042 -0.2295 -0.2513 -0.2705 -0.2880 -0.3048 -0.3214
 -0.3382 -0.3551 -0.3706 -0.3861 -0.3995 -0.4369 -0.4885 -0.5436 -0.5992 -0.6546
 -0.7096 -0.7640 -0.8170 -0.8686 -0.9189 -0.9688
 -0.0360 -0.0759 -0.1138 -0.1499 -0.1831 -0.2128 -0.2390 -0.2624 -0.2837 -0.3034
 -0.3223 -0.3406 -0.3588 -0.3772 -0.3940 -0.4362 -0.4889 -0.5488 -0.6087 -0.6670
 -0.7237 -0.7792 -0.8334 -0.8860 -0.9368 -0.9865 -1.0356 -1.0874 -1.1440 -1.2026
  0.0146 -0.0226 -0.0603 -0.0984 -0.1358 -0.1713 -0.2037 -0.2332 -0.2599 -0.2842
 -0.3065 -0.3274 -0.3473 -0.3666 -0.3857 -0.4317 -0.4839 -0.5456 -0.6101 -0.6730
 -0.7332 -0.7912 -0.8474 -0.9017 -0.9540 -1.0045 -1.0532 -1.1026 -1.1555 -1.2132
 -1.2738
  0.0409  0.0119 -0.0204 -0.0556 -0.0923 -0.1297 -0.1662 -0.2007 -0.2324 -0.2616
 -0.2881 -0.3125 -0.3352 -0.3564 -0.3764 -0.4252 -0.4769 -0.5371 -0.6037 -0.6711
 -0.7362 -0.7983 -0.8576 -0.9146 -0.9693 -1.0218 -1.0726 -1.1216 -1.1714 -1.2249
 -1.2840
  0.0462  0.0261  0.0014 -0.0274 -0.0593 -0.0942 -0.1308 -0.1675 -0.2031 -0.2363
 -0.2670 -0.2952 -0.3211 -0.3450 -0.3670 -0.4178 -0.4698 -0.5277 -0.5934 -0.6631
 -0.7328 -0.7999 -0.8638 -0.9246 -0.9825 -1.0378 -1.0910 -1.1424 -1.1929 -1.2445
 -1.2975
  0.0311  0.0200  0.0048 -0.0141 -0.0382 -0.0666 -0.0992 -0.1347 -0.1716 -0.2076
 -0.2418 -0.2739 -0.3036 -0.3307 -0.3552 -0.4096 -0.4618 -0.5184 -0.5816 -0.6503
 -0.7218 -0.7931 -0.8619 -0.9274 -0.9895 -1.0486 -1.1050 -1.1592 -1.2116 -1.2630
 -1.3143
 -0.0096 -0.0064 -0.0095 -0.0183 -0.0324 -0.0520 -0.0774 -0.1079 -0.1422 -0.1782
 -0.2144 -0.2496 -0.2830 -0.3137 -0.3413 -0.4009 -0.4547 -0.5100 -0.5711 -0.6378
 -0.7085 -0.7811 -0.8534 -0.9235 -0.9904 -1.0539 -1.1144 -1.1722 -1.2276 -1.2813
 -1.3342
 -0.0759 -0.0531 -0.0415 -0.0400 -0.0419 -0.0504 -0.0684 -0.0912 -0.1197 -0.1514
 -0.1856 -0.2220 -0.2605 -0.2940 -0.3253 -0.3916 -0.4485 -0.5025 -0.5619
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F098M
 -0.1744 -0.1688 -0.1835 -0.2233 -0.2995 -0.4731 -0.4367 -0.3857 -0.3471 -0.3212
 -0.2738 -0.2362 -0.2652 -0.3229 -0.3551 -0.3454
 -0.2306 -0.2277 -0.2369 -0.2622 -0.3116 -0.4175 -0.4230 -0.4153 -0.4065 -0.3982
 -0.3789 -0.3613 -0.3674 -0.3844 -0.3920 -0.3817 -0.4069 -0.4506 -0.5026
