 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -5.5851 -5.2424 -4.9939 -4.7204 -4.4203 -4.1740 -4.0311 -3.9455 -3.8506 -3.7252
 -3.5845 -3.4330 -3.2818 -3.1402 -3.0042 -2.7001 -2.4468 -2.2495 -2.0923
 -5.1989 -4.8019 -4.5067 -4.2656 -4.0692 -3.9129 -3.7875 -3.6814 -3.5834 -3.4856
 -3.3819 -3.2671 -3.1402 -3.0101 -2.8864 -2.6168 -2.3972 -2.2241 -2.0900 -1.9890
 -4.9389 -4.5210 -4.2023 -3.9703 -3.8122 -3.6928 -3.5833 -3.4814 -3.3894 -3.3049
 -3.2198 -3.1284 -3.0235 -2.9078 -2.7951 -2.5520 -2.3583 -2.2053 -2.0885 -1.9987
 -1.9271
 -4.8051 -4.3997 -4.0807 -3.8345 -3.6493 -3.5137 -3.4185 -3.3455 -3.2686 -3.1831
 -3.0982 -3.0169 -2.9317 -2.8333 -2.7303 -2.5057 -2.3301 -2.1931 -2.0879 -2.0062
 -1.9402 -1.8850
 -4.7105 -4.3294 -4.0236 -3.7805 -3.5886 -3.4388 -3.3231 -3.2328 -3.1610 -3.0956
 -3.0208 -2.9385 -2.8590 -2.7754 -2.6839 -2.4738 -2.3101 -2.1848 -2.0895 -2.0151
 -1.9547 -1.9036 -1.8591 -1.8196
 -4.6115 -4.2644 -3.9810 -3.7499 -3.5613 -3.4071 -3.2815 -3.1792 -3.0938 -3.0194
 -2.9505 -2.8799 -2.8052 -2.7302 -2.6481 -2.4518 -2.2960 -2.1781 -2.0904 -2.0231
 -1.9686 -1.9222 -1.8815 -1.8449 -1.8115 -1.7812 -1.7545 -1.7335 -1.7206 -1.7182
 -4.4955 -4.1860 -3.9303 -3.7180 -3.5396 -3.3885 -3.2600 -3.1505 -3.0574 -2.9759
 -2.9013 -2.8299 -2.7590 -2.6908 -2.6189 -2.4361 -2.2860 -2.1723 -2.0890 -2.0276
 -1.9793 -1.9384 -1.9024 -1.8697 -1.8394 -1.8113 -1.7858 -1.7632 -1.7469 -1.7403
 -1.7443
 -4.3692 -4.0947 -3.8663 -3.6748 -3.5110 -3.3684 -3.2426 -3.1312 -3.0332 -2.9471
 -2.8693 -2.7963 -2.7259 -2.6574 -2.5916 -2.4238 -2.2791 -2.1672 -2.0857 -2.0275
 -1.9845 -1.9497 -1.9194 -1.8917 -1.8658 -1.8411 -1.8180 -1.7970 -1.7791 -1.7671
 -1.7666
 -4.2375 -3.9952 -3.7907 -3.6181 -3.4694 -3.3377 -3.2188 -3.1104 -3.0118 -2.9230
 -2.8429 -2.7693 -2.6995 -2.6320 -2.5675 -2.4100 -2.2723 -2.1625 -2.0809 -2.0234
 -1.9835 -1.9540 -1.9299 -1.9083 -1.8879 -1.8681 -1.8489 -1.8306 -1.8139 -1.8003
 -1.7932
 -4.1152 -3.9022 -3.7159 -3.5571 -3.4206 -3.2995 -3.1890 -3.0861 -2.9903 -2.9017
 -2.8205 -2.7462 -2.6773 -2.6118 -2.5489 -2.3987 -2.2666 -2.1594 -2.0777 -2.0191
 -1.9793 -1.9525 -1.9335 -1.9181 -1.9041 -1.8902 -1.8764 -1.8626 -1.8491 -1.8369
 -1.8258
 -4.0062 -3.8164 -3.6461 -3.4968 -3.3673 -3.2539 -3.1509 -3.0546 -2.9636 -2.8777
 -2.7974 -2.7231 -2.6546 -2.5908 -2.5303 -2.3877 -2.2603 -2.1555 -2.0746 -2.0151
 -1.9740 -1.9474 -1.9308 -1.9203 -1.9124 -1.9051 -1.8976 -1.8895 -1.8809 -1.8724
 -1.8649
 -3.9104 -3.7378 -3.5827 -3.4412 -3.3161 -3.2059 -3.1072 -3.0165 -2.9306 -2.8491
 -2.7715 -2.6986 -2.6308 -2.5681 -2.5117 -2.3770 -2.2534 -2.1508 -2.0716
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = G_BP 
 -6.5566 -6.0338 -5.5817 -5.1957 -4.8690 -4.5851 -4.3281 -4.0881 -3.8714 -3.6837
 -3.5156 -3.3584 -3.2085 -3.0687 -2.9298 -2.6556 -2.4293 -2.2444 -2.1007
 -6.1578 -5.6361 -5.1841 -4.8036 -4.4882 -4.2267 -4.0058 -3.8082 -3.6342 -3.4826
 -3.3453 -3.2133 -3.0815 -2.9534 -2.8346 -2.5820 -2.3802 -2.2175 -2.0895 -1.9902
 -5.7436 -5.2275 -4.8049 -4.5099 -4.2262 -3.9866 -3.7850 -3.6123 -3.4629 -3.3333
 -3.2172 -3.1065 -2.9928 -2.8758 -2.7641 -2.5278 -2.3438 -2.1980 -2.0830 -1.9930
 -1.9202
 -5.4336 -4.9206 -4.5179 -4.2111 -3.9753 -3.7866 -3.6251 -3.4771 -3.3421 -3.2226
 -3.1176 -3.0216 -2.9261 -2.8229 -2.7183 -2.4930 -2.3201 -2.1859 -2.0812 -1.9990
 -1.9326 -1.8772
 -5.3124 -4.7961 -4.3796 -4.0577 -3.8118 -3.6230 -3.4751 -3.3547 -3.2503 -3.1515
 -3.0508 -2.9573 -2.8706 -2.7828 -2.6877 -2.4714 -2.3053 -2.1788 -2.0818 -2.0065
 -1.9456 -1.8945 -1.8501 -1.8109
 -5.2581 -4.7448 -4.3279 -3.9959 -3.7343 -3.5294 -3.3696 -3.2448 -3.1468 -3.0689
 -2.9958 -2.9146 -2.8309 -2.7488 -2.6640 -2.4578 -2.2960 -2.1741 -2.0826 -2.0132
 -1.9580 -1.9116 -1.8712 -1.8350 -1.8022 -1.7727 -1.7470 -1.7267 -1.7140 -1.7115
 -5.2084 -4.7175 -4.3104 -3.9820 -3.7195 -3.5100 -3.3425 -3.2082 -3.0998 -3.0098
 -2.9326 -2.8631 -2.7931 -2.7202 -2.6433 -2.4486 -2.2897 -2.1703 -2.0821 -2.0172
 -1.9676 -1.9267 -1.8909 -1.8587 -1.8291 -1.8017 -1.7772 -1.7556 -1.7399 -1.7334
 -1.7374
 -5.1422 -4.6821 -4.2960 -3.9793 -3.7217 -3.5124 -3.3412 -3.2000 -3.0831 -2.9852
 -2.9003 -2.8239 -2.7532 -2.6862 -2.6196 -2.4404 -2.2850 -2.1667 -2.0798 -2.0175
 -1.9725 -1.9371 -1.9070 -1.8798 -1.8545 -1.8305 -1.8084 -1.7884 -1.7715 -1.7601
 -1.7598
 -5.0472 -4.6234 -4.2661 -3.9674 -3.7210 -3.5171 -3.3468 -3.2027 -3.0799 -2.9749
 -2.8837 -2.8027 -2.7280 -2.6579 -2.5925 -2.4290 -2.2797 -2.1621 -2.0755 -2.0140
 -1.9716 -1.9412 -1.9169 -1.8957 -1.8758 -1.8566 -1.8384 -1.8211 -1.8055 -1.7929
 -1.7864
 -4.9332 -4.5601 -4.2331 -3.9537 -3.7190 -3.5221 -3.3550 -3.2109 -3.0853 -2.9753
 -2.8785 -2.7928 -2.7152 -2.6431 -2.5755 -2.4182 -2.2762 -2.1598 -2.0724 -2.0100
 -1.9677 -1.9398 -1.9204 -1.9051 -1.8915 -1.8782 -1.8652 -1.8523 -1.8399 -1.8289
 -1.8187
 -4.8129 -4.4882 -4.1940 -3.9352 -3.7128 -3.5228 -3.3596 -3.2171 -3.0910 -2.9785
 -2.8779 -2.7879 -2.7070 -2.6332 -2.5645 -2.4087 -2.2714 -2.1575 -2.0697 -2.0060
 -1.9625 -1.9347 -1.9177 -1.9072 -1.8996 -1.8928 -1.8860 -1.8787 -1.8711 -1.8637
 -1.8572
 -4.6890 -4.4089 -4.1522 -3.9177 -3.7069 -3.5218 -3.3619 -3.2210 -3.0951 -2.9816
 -2.8786 -2.7854 -2.7013 -2.6251 -2.5595 -2.4005 -2.2653 -2.1552 -2.0674
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -7.3895 -6.9499 -6.5349 -6.1388 -5.7627 -5.3754 -4.9424 -4.4709 -4.0712 -3.7556
 -3.5079 -3.3093 -3.1441 -3.0024 -2.8774 -2.6173 -2.4083 -2.2360 -2.0968
 -7.0227 -6.5395 -6.0887 -5.6725 -5.2879 -4.9249 -4.5547 -4.1746 -3.8502 -3.5865
 -3.3733 -3.1968 -3.0456 -2.9127 -2.7945 -2.5501 -2.3594 -2.2065 -2.0826 -1.9835
 -6.7334 -6.2398 -5.7743 -5.3467 -4.9619 -4.6169 -4.2961 -3.9791 -3.7011 -3.4705
 -3.2810 -3.1218 -2.9826 -2.8569 -2.7434 -2.5085 -2.3287 -2.1877 -2.0751 -1.9848
 -1.9120
 -6.3633 -5.8655 -5.4631 -5.0821 -4.7239 -4.3966 -4.1046 -3.8341 -3.5907 -3.3839
 -3.2115 -3.0664 -2.9392 -2.8220 -2.7129 -2.4843 -2.3107 -2.1771 -2.0723 -1.9889
 -1.9218 -1.8659
 -6.0467 -5.5279 -5.0960 -4.7351 -4.4303 -4.1690 -3.9367 -3.7128 -3.5026 -3.3163
 -3.1568 -3.0216 -2.9046 -2.7974 -2.6945 -2.4711 -2.3009 -2.1718 -2.0724 -1.9946
 -1.9326 -1.8812 -1.8369 -1.7982
 -5.9338 -5.3711 -4.8967 -4.5055 -4.1862 -3.9249 -3.7119 -3.5381 -3.3888 -3.2500
 -3.1139 -2.9877 -2.8756 -2.7757 -2.6811 -2.4643 -2.2959 -2.1692 -2.0734 -2.0001
