 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F150W2
  0.6790  0.7139  0.7732  0.7989  0.7781  0.7560  0.7656  0.7885  0.7951  0.7787
  0.7481  0.7082  0.6655  0.6215  0.5741  0.4493  0.3183  0.1855  0.0556
  0.6728  0.6725  0.6858  0.6989  0.7113  0.7244  0.7360  0.7430  0.7425  0.7332
  0.7136  0.6830  0.6430  0.5977  0.5501  0.4267  0.2992  0.1692  0.0404 -0.0863
  0.6672  0.6495  0.6370  0.6365  0.6533  0.6747  0.6883  0.6945  0.6953  0.6906
  0.6774  0.6539  0.6188  0.5750  0.5279  0.4058  0.2812  0.1542  0.0272 -0.0973
 -0.2188
  0.6622  0.6449  0.6268  0.6117  0.6041  0.6069  0.6225  0.6430  0.6535  0.6509
  0.6395  0.6209  0.5929  0.5534  0.5075  0.3866  0.2643  0.1405  0.0160 -0.1067
 -0.2262 -0.3426
  0.6470  0.6349  0.6194  0.6029  0.5880  0.5778  0.5745  0.5782  0.5880  0.5975
  0.5964  0.5830  0.5617  0.5299  0.4878  0.3690  0.2483  0.1276  0.0059 -0.1150
 -0.2332 -0.3480 -0.4597 -0.5687
  0.6173  0.6129  0.6037  0.5912  0.5768  0.5627  0.5513  0.5443  0.5408  0.5393
  0.5381  0.5323  0.5180  0.4958  0.4629  0.3525  0.2334  0.1150 -0.0036 -0.1224
 -0.2395 -0.3534 -0.4640 -0.5715 -0.6763 -0.7788 -0.8794 -0.9792 -1.0785 -1.1746
  0.5728  0.5762  0.5749  0.5693  0.5598  0.5475  0.5341  0.5219  0.5118  0.5032
  0.4942  0.4833  0.4694  0.4516  0.4266  0.3333  0.2193  0.1031 -0.0127 -0.1290
 -0.2448 -0.3582 -0.4683 -0.5750 -0.6786 -0.7796 -0.8784 -0.9754 -1.0718 -1.1681
 -1.2619
  0.5158  0.5257  0.5318  0.5339  0.5314  0.5244  0.5139  0.5014  0.4884  0.4759
  0.4636  0.4495  0.4322  0.4120  0.3890  0.3081  0.2041  0.0916 -0.0217 -0.1351
 -0.2490 -0.3619 -0.4719 -0.5784 -0.6815 -0.7816 -0.8792 -0.9747 -1.0685 -1.1617
 -1.2555
  0.4502  0.4645  0.4760  0.4849  0.4897  0.4898  0.4848  0.4757  0.4635  0.4500
  0.4359  0.4208  0.4033  0.3822  0.3583  0.2816  0.1857  0.0787 -0.0317 -0.1428
 -0.2544 -0.3661 -0.4761 -0.5831 -0.6866 -0.7866 -0.8837 -0.9782 -1.0707 -1.1617
 -1.2523
  0.3771  0.3944  0.4101  0.4241  0.4353  0.4422  0.4442  0.4408  0.4327  0.4211
  0.4073  0.3922  0.3755  0.3561  0.3334  0.2595  0.1690  0.0673 -0.0398 -0.1486
 -0.2577 -0.3673 -0.4764 -0.5836 -0.6876 -0.7882 -0.8854 -0.9796 -1.0713 -1.1609
 -1.2504
  0.2964  0.3172  0.3362  0.3537  0.3694  0.3822  0.3907  0.3941  0.3921  0.3851
  0.3743  0.3606  0.3451  0.3276  0.3075  0.2404  0.1532  0.0564 -0.0474 -0.1539
 -0.2612 -0.3686 -0.4760 -0.5826 -0.6870 -0.7883 -0.8863 -0.9809 -1.0726 -1.1618
 -1.2489
  0.2082  0.2329  0.2555  0.2752  0.2943  0.3111  0.3248  0.3347  0.3394  0.3388
  0.3333  0.3235  0.3105  0.2952  0.2806  0.2243  0.1383  0.0460 -0.0545
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F150W2
  0.7501  0.7642  0.7797  0.7950  0.8076  0.8154  0.8169  0.8109  0.7972  0.7756
