 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  G   
 -1.9751 -1.8961 -1.8215 -1.7512 -1.6856 -1.5446 -1.4365 -1.3594 -1.3100
 -2.9318 -2.9213 -2.8925 -2.7554 -2.5924 -2.4363 -2.3071 -2.2042 -2.1116 -2.0257
 -1.9448 -1.8682 -1.7960 -1.7285 -1.6659 -1.5333 -1.4339 -1.3641 -1.3191 -1.2916
 -2.8126 -2.7087 -2.6618 -2.6572 -2.5684 -2.4291 -2.2937 -2.1815 -2.0877 -2.0031
 -1.9245 -1.8503 -1.7805 -1.7154 -1.6551 -1.5283 -1.4345 -1.3692 -1.3274 -1.3027
 -1.2881
 -2.7397 -2.6245 -2.5199 -2.4464 -2.4221 -2.3880 -2.2861 -2.1705 -2.0709 -1.9862
 -1.9096 -1.8378 -1.7703 -1.7073 -1.6491 -1.5267 -1.4366 -1.3743 -1.3349 -1.3125
 -1.3000 -1.2932
 -2.6726 -2.5694 -2.4612 -2.3598 -2.2763 -2.2208 -2.1952 -2.1471 -2.0603 -1.9728
 -1.8970 -1.8275 -1.7622 -1.7013 -1.6449 -1.5262 -1.4389 -1.3787 -1.3412 -1.3208
 -1.3108 -1.3059 -1.3045 -1.3055
 -2.6023 -2.5155 -2.4182 -2.3178 -2.2223 -2.1382 -2.0707 -2.0244 -1.9946 -1.9488
 -1.8832 -1.8171 -1.7543 -1.6954 -1.6408 -1.5254 -1.4403 -1.3817 -1.3455 -1.3269
 -1.3196 -1.3177 -1.3184 -1.3214 -1.3258 -1.3325 -1.3427 -1.3575 -1.3771 -1.4009
 -2.5274 -2.4560 -2.3735 -2.2837 -2.1921 -2.1050 -2.0257 -1.9560 -1.8993 -1.8591
 -1.8276 -1.7894 -1.7407 -1.6874 -1.6354 -1.5234 -1.4401 -1.3827 -1.3474 -1.3302
 -1.3255 -1.3271 -1.3310 -1.3363 -1.3429 -1.3500 -1.3590 -1.3715 -1.3888 -1.4117
 -1.4396
 -2.4504 -2.3900 -2.3216 -2.2451 -2.1634 -2.0808 -2.0017 -1.9284 -1.8625 -1.8052
 -1.7585 -1.7233 -1.6931 -1.6598 -1.6211 -1.5194 -1.4381 -1.3815 -1.3466 -1.3301
 -1.3276 -1.3328 -1.3408 -1.3497 -1.3589 -1.3687 -1.3782 -1.3893 -1.4041 -1.4242
 -1.4508
 -2.3760 -2.3201 -2.2620 -2.1977 -2.1276 -2.0542 -1.9804 -1.9091 -1.8426 -1.7816
 -1.7274 -1.6811 -1.6431 -1.6117 -1.5830 -1.5070 -1.4328 -1.3773 -1.3427 -1.3264
 -1.3251 -1.3337 -1.3463 -1.3597 -1.3729 -1.3858 -1.3989 -1.4133 -1.4290 -1.4460
 -1.4640
 -2.3099 -2.2547 -2.2001 -2.1450 -2.0854 -2.0221 -1.9566 -1.8910 -1.8274 -1.7673
 -1.7119 -1.6621 -1.6187 -1.5813 -1.5493 -1.4833 -1.4227 -1.3715 -1.3370 -1.3201
 -1.3186 -1.3290 -1.3457 -1.3641 -1.3822 -1.3995 -1.4161 -1.4321 -1.4480 -1.4646
 -1.4833
 -2.2584 -2.1932 -2.1397 -2.0890 -2.0372 -1.9827 -1.9259 -1.8678 -1.8098 -1.7532
 -1.6994 -1.6497 -1.6047 -1.5650 -1.5299 -1.4606 -1.4068 -1.3619 -1.3295 -1.3120
 -1.3096 -1.3201 -1.3393 -1.3622 -1.3856 -1.4080 -1.4293 -1.4492 -1.4683 -1.4869
 -1.5058
 -2.2229 -2.1459 -2.0862 -2.0352 -1.9866 -1.9382 -1.8887 -1.8377 -1.7864 -1.7352
 -1.6852 -1.6376 -1.5933 -1.5531 -1.5172 -1.4445 -1.3910 -1.3498 -1.3201
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  G   
 -3.2584 -3.1200 -2.9254 -2.7409 -2.5654 -2.4128 -2.2984 -2.2047 -2.1189 -2.0340
 -1.9543 -1.8788 -1.8075 -1.7404 -1.6776 -1.5404 -1.4332 -1.3550 -1.3029
 -3.0109 -3.0177 -2.9027 -2.7279 -2.5588 -2.4016 -2.2767 -2.1771 -2.0892 -2.0058
 -1.9280 -1.8544 -1.7851 -1.7201 -1.6594 -1.5294 -1.4300 -1.3588 -1.3119 -1.2832
 -2.8469 -2.7678 -2.7698 -2.7037 -2.5550 -2.4042 -2.2679 -2.1593 -2.0690 -1.9865
 -1.9105 -1.8390 -1.7717 -1.7086 -1.6499 -1.5246 -1.4302 -1.3633 -1.3196 -1.2934
 -1.2784
 -2.7804 -2.6557 -2.5615 -2.5294 -2.5086 -2.4015 -2.2704 -2.1515 -2.0553 -1.9723
 -1.8977 -1.8282 -1.7629 -1.7017 -1.6447 -1.5232 -1.4320 -1.3681 -1.3266 -1.3022
 -1.2892 -1.2825
 -2.7270 -2.6070 -2.4885 -2.3897 -2.3253 -2.3008 -2.2527 -2.1520 -2.0488 -1.9619
 -1.8873 -1.8195 -1.7560 -1.6966 -1.6413 -1.5231 -1.4343 -1.3723 -1.3325 -1.3097
 -1.2988 -1.2940 -1.2928 -1.2943
 -2.6716 -2.5657 -2.4531 -2.3428 -2.2459 -2.1682 -2.1166 -2.0862 -2.0350 -1.9551
 -1.8783 -1.8113 -1.7495 -1.6918 -1.6381 -1.5229 -1.4360 -1.3754 -1.3369 -1.3154
 -1.3064 -1.3042 -1.3053 -1.3086 -1.3142 -1.3224 -1.3336 -1.3486 -1.3682 -1.3928
 -2.6112 -2.5203 -2.4205 -2.3166 -2.2156 -2.1241 -2.0449 -1.9806 -1.9353 -1.9019
 -1.8576 -1.8004 -1.7419 -1.6862 -1.6341 -1.5218 -1.4366 -1.3770 -1.3391 -1.3188
 -1.3116 -1.3123 -1.3164 -1.3222 -1.3295 -1.3384 -1.3492 -1.3626 -1.3798 -1.4033
 -1.4315
 -2.5474 -2.4682 -2.3819 -2.2897 -2.1952 -2.1037 -2.0189 -1.9434 -1.8782 -1.8244
 -1.7840 -1.7513 -1.7158 -1.6735 -1.6273 -1.5192 -1.4356 -1.3767 -1.3393 -1.3194
 -1.3135 -1.3170 -1.3247 -1.3340 -1.3441 -1.3549 -1.3657 -1.3782 -1.3942 -1.4152
 -1.4421
 -2.4852 -2.4110 -2.3352 -2.2547 -2.1705 -2.0856 -2.0031 -1.9259 -1.8558 -1.7933
 -1.7394 -1.6950 -1.6600 -1.6300 -1.5992 -1.5123 -1.4319 -1.3737 -1.3365 -1.3168
 -1.3118 -1.3176 -1.3292 -1.3429 -1.3568 -1.3707 -1.3849 -1.3995 -1.4151 -1.4335
 -1.4550
 -2.4299 -2.3560 -2.2857 -2.2143 -2.1402 -2.0642 -1.9883 -1.9144 -1.8447 -1.7804
 -1.7224 -1.6712 -1.6275 -1.5912 -1.5605 -1.4929 -1.4258 -1.3695 -1.3320 -1.3118
 -1.3066 -1.3136 -1.3285 -1.3466 -1.3652 -1.3833 -1.4010 -1.4182 -1.4354 -1.4534
 -1.4733
 -2.3870 -2.3064 -2.2370 -2.1703 -2.1035 -2.0359 -1.9678 -1.9001 -1.8343 -1.7716
 -1.7133 -1.6601 -1.6129 -1.5718 -1.5364 -1.4675 -1.4112 -1.3622 -1.3258 -1.3050
 -1.2990 -1.3059 -1.3226 -1.3445 -1.3679 -1.3910 -1.4131 -1.4342 -1.4545 -1.4745
 -1.4944
 -2.3611 -2.2678 -2.1934 -2.1273 -2.0641 -2.0022 -1.9408 -1.8797 -1.8197 -1.7611
 -1.7051 -1.6526 -1.6045 -1.5614 -1.5235 -1.4488 -1.3943 -1.3507 -1.3175
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  G   
 -3.2750 -3.0810 -2.8790 -2.6990 -2.5360 -2.3871 -2.2719 -2.1765 -2.0934 -2.0115
 -1.9348 -1.8622 -1.7936 -1.7292 -1.6689 -1.5357 -1.4298 -1.3508 -1.2954
 -3.1161 -3.0546 -2.8800 -2.6936 -2.5274 -2.3765 -2.2537 -2.1546 -2.0675 -1.9869
 -1.9116 -1.8407 -1.7738 -1.7111 -1.6523 -1.5250 -1.4258 -1.3532 -1.3043 -1.2740
 -2.8839 -2.8671 -2.8426 -2.6964 -2.5288 -2.3776 -2.2461 -2.1399 -2.0504 -1.9698
 -1.8961 -1.8269 -1.7619 -1.7009 -1.6437 -1.5204 -1.4254 -1.3570 -1.3113 -1.2832
 -1.2675
 -2.8085 -2.6858 -2.6326 -2.6296 -2.5296 -2.3843 -2.2492 -2.1333 -2.0388 -1.9576
 -1.8848 -1.8174 -1.7541 -1.6947 -1.6392 -1.5190 -1.4269 -1.3611 -1.3177 -1.2913
 -1.2772 -1.2704
 -2.7679 -2.6325 -2.5123 -2.4330 -2.4092 -2.3679 -2.2556 -2.1366 -2.0337 -1.9491
 -1.8758 -1.8096 -1.7480 -1.6902 -1.6362 -1.5191 -1.4290 -1.3650 -1.3232 -1.2982
 -1.2856 -1.2805 -1.2795 -1.2816
 -2.7287 -2.6028 -2.4763 -2.3618 -2.2723 -2.2161 -2.1875 -2.1307 -2.0364 -1.9450
 -1.8686 -1.8027 -1.7423 -1.6860 -1.6334 -1.5192 -1.4309 -1.3681 -1.3274 -1.3035
 -1.2923 -1.2892 -1.2904 -1.2941 -1.2999 -1.3086 -1.3211 -1.3380 -1.3592 -1.3834
 -2.6852 -2.5726 -2.4547 -2.3381 -2.2315 -2.1414 -2.0704 -2.0213 -1.9865 -1.9352
 -1.8634 -1.7960 -1.7364 -1.6814 -1.6301 -1.5186 -1.4320 -1.3700 -1.3299 -1.3069
 -1.2969 -1.2960 -1.2998 -1.3060 -1.3139 -1.3237 -1.3353 -1.3500 -1.3691 -1.3932
 -1.4211
 -2.6374 -2.5365 -2.4306 -2.3221 -2.2163 -2.1180 -2.0320 -1.9587 -1.8990 -1.8541
 -1.8183 -1.7762 -1.7266 -1.6751 -1.6257 -1.5169 -1.4317 -1.3704 -1.3305 -1.3078
 -1.2989 -1.2999 -1.3068 -1.3162 -1.3269 -1.3386 -1.3518 -1.3664 -1.3834 -1.4044
 -1.4317
 -2.5900 -2.4954 -2.3988 -2.3006 -2.2020 -2.1065 -2.0173 -1.9370 -1.8665 -1.8057
 -1.7551 -1.7150 -1.6816 -1.6483 -1.6114 -1.5125 -1.4291 -1.3685 -1.3286 -1.3061
 -1.2977 -1.3004 -1.3104 -1.3237 -1.3381 -1.3529 -1.3683 -1.3843 -1.4014 -1.4207
 -1.4441
 -2.5477 -2.4538 -2.3640 -2.2743 -2.1845 -2.0956 -2.0099 -1.9292 -1.8555 -1.7894
 -1.7311 -1.6806 -1.6383 -1.6039 -1.5742 -1.5008 -1.4256 -1.3656 -1.3254 -1.3024
 -1.2938 -1.2973 -1.3096 -1.3267 -1.3454 -1.3641 -1.3829 -1.4014 -1.4201 -1.4397
 -1.4611
 -2.5154 -2.4169 -2.3287 -2.2439 -2.1609 -2.0794 -1.9997 -1.9229 -1.8504 -1.7832
 -1.7221 -1.6676 -1.6196 -1.5785 -1.5437 -1.4755 -1.4150 -1.3606 -1.3205 -1.2968
 -1.2876 -1.2910 -1.3045 -1.3247 -1.3476 -1.3709 -1.3939 -1.4161 -1.4377 -1.4592
 -1.4803
 -2.4982 -2.3884 -2.2970 -2.2135 -2.1341 -2.0578 -1.9840 -1.9125 -1.8439 -1.7788
 -1.7180 -1.6622 -1.6119 -1.5673 -1.5286 -1.4536 -1.3981 -1.3510 -1.3139
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  G   
 -3.2497 -3.0335 -2.8330 -2.6611 -2.5063 -2.3645 -2.2516 -2.1527 -2.0689 -1.9912
 -1.9167 -1.8462 -1.7800 -1.7179 -1.6597 -1.5305 -1.4262 -1.3462 -1.2891
 -3.1014 -3.0466 -2.8462 -2.6593 -2.4963 -2.3519 -2.2335 -2.1339 -2.0475 -1.9691
 -1.8958 -1.8270 -1.7623 -1.7015 -1.6445 -1.5200 -1.4213 -1.3475 -1.2964 -1.2640
 -2.9538 -2.9685 -2.8520 -2.6719 -2.5014 -2.3504 -2.2252 -2.1208 -2.0327 -1.9538
 -1.8819 -1.8147 -1.7516 -1.6923 -1.6368 -1.5155 -1.4203 -1.3503 -1.3026 -1.2725
 -1.2554
 -2.8297 -2.7351 -2.7397 -2.6690 -2.5145 -2.3614 -2.2272 -2.1154 -2.0228 -1.9427
 -1.8716 -1.8059 -1.7444 -1.6867 -1.6326 -1.5142 -1.4213 -1.3537 -1.3082 -1.2798
 -1.2641 -1.2568
 -2.7948 -2.6503 -2.5446 -2.5135 -2.4897 -2.3725 -2.2383 -2.1183 -2.0187 -1.9355
 -1.8635 -1.7989 -1.7388 -1.6826 -1.6299 -1.5143 -1.4232 -1.3571 -1.3131 -1.2860
 -1.2714 -1.2655 -1.2647 -1.2671
 -2.7715 -2.6264 -2.4912 -2.3828 -2.3181 -2.2944 -2.2368 -2.1284 -2.0222 -1.9324
 -1.8572 -1.7925 -1.7335 -1.6787 -1.6273 -1.5146 -1.4252 -1.3601 -1.3170 -1.2909
 -1.2774 -1.2730 -1.2738 -1.2779 -1.2846 -1.2943 -1.3078 -1.3256 -1.3477 -1.3725
 -2.7459 -2.6106 -2.4761 -2.3513 -2.2456 -2.1662 -2.1154 -2.0812 -2.0216 -1.9354
 -1.8546 -1.7869 -1.7282 -1.6744 -1.6243 -1.5143 -1.4266 -1.3623 -1.3196 -1.2942
 -1.2816 -1.2786 -1.2817 -1.2879 -1.2964 -1.3070 -1.3200 -1.3362 -1.3564 -1.3814
 -1.4096
 -2.7183 -2.5919 -2.4655 -2.3426 -2.2284 -2.1285 -2.0463 -1.9814 -1.9339 -1.8954
 -1.8459 -1.7824 -1.7229 -1.6697 -1.6205 -1.5130 -1.4269 -1.3633 -1.3207 -1.2955
 -1.2837 -1.2821 -1.2874 -1.2966 -1.3076 -1.3200 -1.3343 -1.3501 -1.3686 -1.3914
 -1.4195
 -2.6877 -2.5679 -2.4500 -2.3339 -2.2221 -2.1184 -2.0260 -1.9464 -1.8791 -1.8234
 -1.7791 -1.7417 -1.7019 -1.6586 -1.6136 -1.5094 -1.4250 -1.3620 -1.3196 -1.2944
 -1.2832 -1.2828 -1.2904 -1.3028 -1.3172 -1.3325 -1.3489 -1.3660 -1.3847 -1.4061
 -1.4310
 -2.6611 -2.5437 -2.4318 -2.3229 -2.2170 -2.1161 -2.0225 -1.9376 -1.8628 -1.7975
 -1.7410 -1.6933 -1.6537 -1.6202 -1.5885 -1.5040 -1.4228 -1.3603 -1.3175 -1.2918
 -1.2804 -1.2806 -1.2899 -1.3052 -1.3233 -1.3423 -1.3618 -1.3816 -1.4019 -1.4229
 -1.4465
 -2.6420 -2.5216 -2.4121 -2.3078 -2.2077 -2.1119 -2.0211 -1.9366 -1.8594 -1.7900
 -1.7283 -1.6741 -1.6269 -1.5868 -1.5532 -1.4838 -1.4169 -1.3569 -1.3139 -1.2874
 -1.2754 -1.2757 -1.2858 -1.3033 -1.3249 -1.3480 -1.3714 -1.3947 -1.4177 -1.4409
 -1.4636
 -2.6347 -2.5059 -2.3943 -2.2917 -2.1949 -2.1034 -2.0169 -1.9354 -1.8594 -1.7893
 -1.7254 -1.6681 -1.6171 -1.5723 -1.5336 -1.4594 -1.4017 -1.3504 -1.3089
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  G   
 -3.1920 -2.9761 -2.7863 -2.6251 -2.4729 -2.3364 -2.2295 -2.1351 -2.0492 -1.9727
 -1.9003 -1.8315 -1.7671 -1.7067 -1.6503 -1.5248 -1.4233 -1.3436 -1.2827
 -3.1549 -3.0094 -2.8049 -2.6245 -2.4681 -2.3267 -2.2145 -2.1165 -2.0296 -1.9528
 -1.8812 -1.8140 -1.7510 -1.6919 -1.6364 -1.5145 -1.4164 -1.3416 -1.2884 -1.2535
 -3.0567 -3.0056 -2.8299 -2.6411 -2.4741 -2.3276 -2.2051 -2.1040 -2.0167 -1.9387
 -1.8683 -1.8026 -1.7411 -1.6834 -1.6292 -1.5101 -1.4148 -1.3433 -1.2935 -1.2613
 -1.2426
 -2.9138 -2.8276 -2.8088 -2.6603 -2.4907 -2.3388 -2.2072 -2.0984 -2.0077 -1.9285
 -1.8587 -1.7945 -1.7345 -1.6782 -1.6253 -1.5088 -1.4155 -1.3459 -1.2982 -1.2677
 -1.2502 -1.2421
 -2.8085 -2.6687 -2.6090 -2.6092 -2.5030 -2.3550 -2.2187 -2.1012 -2.0038 -1.9221
 -1.8511 -1.7878 -1.7291 -1.6742 -1.6227 -1.5089 -1.4172 -1.3489 -1.3024 -1.2732
 -1.2567 -1.2495 -1.2485 -1.2510
 -2.7969 -2.6388 -2.5047 -2.4203 -2.4000 -2.3520 -2.2330 -2.1122 -2.0069 -1.9194
 -1.8454 -1.7817 -1.7240 -1.6704 -1.6202 -1.5093 -1.4193 -1.3518 -1.3060 -1.2776
 -1.2620 -1.2559 -1.2562 -1.2604 -1.2676 -1.2778 -1.2921 -1.3113 -1.3343 -1.3599
 -2.7905 -2.6337 -2.4872 -2.3608 -2.2665 -2.2128 -2.1835 -2.1173 -2.0172 -1.9227
 -1.8435 -1.7767 -1.7190 -1.6662 -1.6172 -1.5090 -1.4209 -1.3542 -1.3087 -1.2807
 -1.2659 -1.2608 -1.2627 -1.2687 -1.2774 -1.2885 -1.3024 -1.3199 -1.3416 -1.3675
 -1.3964
 -2.7828 -2.6322 -2.4870 -2.3528 -2.2353 -2.1403 -2.0697 -2.0217 -1.9826 -1.9238
 -1.8463 -1.7747 -1.7144 -1.6620 -1.6136 -1.5078 -1.4215 -1.3556 -1.3102 -1.2824
 -1.2680 -1.2640 -1.2675 -1.2757 -1.2867 -1.2996 -1.3146 -1.3318 -1.3520 -1.3762
 -1.4052
 -2.7754 -2.6275 -2.4874 -2.3545 -2.2324 -2.1244 -2.0332 -1.9586 -1.8991 -1.8524
 -1.8116 -1.7643 -1.7086 -1.6561 -1.6083 -1.5046 -1.4200 -1.3550 -1.3098 -1.2820
 -1.2681 -1.2650 -1.2701 -1.2808 -1.2946 -1.3101 -1.3272 -1.3457 -1.3658 -1.3888
 -1.4156
 -2.7649 -2.6224 -2.4871 -2.3584 -2.2376 -2.1270 -2.0284 -1.9427 -1.8699 -1.8079
 -1.7557 -1.7123 -1.6742 -1.6363 -1.5977 -1.5014 -1.4185 -1.3541 -1.3087 -1.2803
 -1.2663 -1.2637 -1.2700 -1.2828 -1.2996 -1.3183 -1.3381 -1.3589 -1.3807 -1.4038
 -1.4290
 -2.7563 -2.6168 -2.4849 -2.3599 -2.2423 -2.1330 -2.0331 -1.9433 -1.8641 -1.7948
 -1.7344 -1.6821 -1.6370 -1.5985 -1.5651 -1.4898 -1.4152 -1.3518 -1.3062 -1.2771
 -1.2625 -1.2599 -1.2669 -1.2814 -1.3008 -1.3229 -1.3463 -1.3702 -1.3945 -1.4193
 -1.4441
 -2.7498 -2.6108 -2.4809 -2.3599 -2.2447 -2.1378 -2.0391 -1.9489 -1.8675 -1.7944
 -1.7296 -1.6724 -1.6220 -1.5780 -1.5105 -1.4698 -1.4101 -1.3481 -1.3023
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  G   
 -3.1381 -2.9247 -2.7448 -2.5952 -2.4446 -2.3142 -2.2069 -2.1157 -2.0308 -1.9563
 -1.8852 -1.8178 -1.7546 -1.6957 -1.6407 -1.5184 -1.4185 -1.3388 -1.2764
 -3.1804 -2.9650 -2.7646 -2.5917 -2.4427 -2.3060 -2.1932 -2.0992 -2.0127 -1.9379
 -1.8676 -1.8016 -1.7398 -1.6821 -1.6279 -1.5084 -1.4111 -1.3355 -1.2804 -1.2430
 -3.0332 -2.9983 -2.7921 -2.6102 -2.4497 -2.3073 -2.1866 -2.0879 -2.0014 -1.9247
 -1.8555 -1.7910 -1.7307 -1.6742 -1.6212 -1.5041 -1.4091 -1.3362 -1.2842 -1.2498
 -1.2292
