 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.4454 -4.1983 -3.9939 -3.8155 -3.6497 -3.4937 -3.3469 -3.2104 -3.0866 -2.9759
 -2.8769 -2.7882 -2.7076 -2.6331 -2.5631 -2.4037 -2.2649 -2.1492 -2.0598 -1.9950
 -1.9508 -1.9225 -1.9051 -1.8943 -1.8867 -1.8802 -1.8739 -1.8672 -1.8603 -1.8537
 -1.8482
 -4.4874 -4.2289 -4.0118 -3.8242 -3.6568 -3.5015 -3.3550 -3.2174 -3.0896 -2.9735
 -2.8701 -2.7780 -2.6956 -2.6211 -2.5521 -2.3966 -2.2609 -2.1472 -2.0575
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.5114 -5.3119 -4.9892 -4.6636 -4.3576 -4.0966 -3.8951 -3.7197 -3.5575 -3.4077
 -3.2671 -3.1359 -3.0147 -2.9035 -2.8015 -2.5814 -2.3962 -2.2344 -2.0972
 -5.0562 -4.9594 -4.8442 -4.5799 -4.2924 -4.0270 -3.8067 -3.6264 -3.4646 -3.3168
 -3.1784 -3.0499 -2.9317 -2.8241 -2.7262 -2.5187 -2.3487 -2.2040 -2.0815 -1.9813
 -4.8731 -4.6385 -4.5042 -4.4332 -4.2429 -3.9930 -3.7611 -3.5681 -3.4049 -3.2587
 -3.1229 -2.9968 -2.8807 -2.7752 -2.6796 -2.4788 -2.3174 -2.1835 -2.0721 -1.9808
 -1.9065
 -4.7885 -4.5240 -4.3051 -4.1428 -4.0507 -3.9425 -3.7445 -3.5414 -3.3689 -3.2221
 -3.0887 -2.9647 -2.8505 -2.7463 -2.6520 -2.4547 -2.2981 -2.1709 -2.0672 -1.9830
 -1.9143 -1.8572
 -4.7407 -4.4731 -4.2357 -4.0311 -3.8618 -3.7328 -3.6437 -3.5219 -3.3555 -3.2003
 -3.0675 -2.9457 -2.8331 -2.7301 -2.6365 -2.4408 -2.2867 -2.1635 -2.0651 -1.9866
 -1.9231 -1.8703 -1.8253 -1.7859
 -4.7183 -4.4497 -4.2066 -3.9904 -3.7997 -3.6348 -3.4963 -3.3860 -3.2966 -3.1847
 -3.0559 -2.9349 -2.8235 -2.7215 -2.6286 -2.4333 -2.2801 -2.1590 -2.0642 -1.9901
 -1.9315 -1.8834 -1.8423 -1.8066 -1.7745 -1.7465 -1.7235 -1.7061 -1.6954 -1.6939
 -4.7182 -4.4472 -4.1997 -3.9774 -3.7799 -3.6062 -3.4519 -3.3144 -3.1961 -3.0999
 -3.0146 -2.9210 -2.8183 -2.7176 -2.6250 -2.4298 -2.2762 -2.1560 -2.0631 -1.9922
 -1.9379 -1.8947 -1.8583 -1.8265 -1.7982 -1.7720 -1.7490 -1.7309 -1.7189 -1.7143
 -1.7193
 -4.7345 -4.4630 -4.2111 -3.9824 -3.7782 -3.5973 -3.4375 -3.2944 -3.1656 -3.0509
 -2.9519 -2.8689 -2.7910 -2.7089 -2.6232 -2.4285 -2.2742 -2.1535 -2.0613 -1.9922
 -1.9412 -1.9026 -1.8713 -1.8444 -1.8202 -1.7982 -1.7770 -1.7586 -1.7453 -1.7389
 -1.7406
 -4.7708 -4.4908 -4.2369 -4.0023 -3.7899 -3.6017 -3.4356 -3.2882 -3.1562 -3.0368
 -2.9295 -2.8351 -2.7527 -2.6785 -2.6066 -2.4267 -2.2717 -2.1500 -2.0576 -1.9892
 -1.9402 -1.9054 -1.8792 -1.8578 -1.8389 -1.8215 -1.8056 -1.7921 -1.7811 -1.7722
 -1.7654
 -4.8318 -4.5404 -4.2785 -4.0416 -3.8223 -3.6245 -3.4498 -3.2958 -3.1593 -3.0370
 -2.9266 -2.8274 -2.7390 -2.6598 -2.5878 -2.4236 -2.2723 -2.1489 -2.0550 -1.9859
 -1.9370 -1.9042 -1.8820 -1.8659 -1.8528 -1.8410 -1.8301 -1.8196 -1.8101 -1.8021
 -1.7969
 -4.9156 -4.5953 -4.3291 -4.0908 -3.8702 -3.6650 -3.4798 -3.3161 -3.1724 -3.0449
 -2.9311 -2.8289 -2.7371 -2.6545 -2.5794 -2.4165 -2.2731 -2.1491 -2.0530 -1.9823
 -1.9324 -1.8996 -1.8796 -1.8677 -1.8601 -1.8542 -1.8492 -1.8441 -1.8390 -1.8344
 -1.8309
 -5.0216 -4.6725 -4.3896 -4.1468 -3.9241 -3.7177 -3.5269 -3.3525 -3.1981 -3.0624
 -2.9426 -2.8360 -2.7407 -2.6552 -2.5778 -2.4115 -2.2715 -2.1505 -2.0523
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.5479 -5.2650 -4.9063 -4.5804 -4.2822 -4.0255 -3.8246 -3.6537 -3.4984 -3.3522
 -3.2160 -3.0890 -2.9715 -2.8636 -2.7646 -2.5517 -2.3760 -2.2245 -2.0923
 -5.1510 -5.0800 -4.8392 -4.5261 -4.2339 -3.9688 -3.7542 -3.5771 -3.4203 -3.2755
 -3.1410 -3.0158 -2.9004 -2.7950 -2.6990 -2.4963 -2.3328 -2.1948 -2.0766 -1.9773
 -4.9017 -4.7094 -4.6451 -4.4836 -4.2130 -3.9521 -3.7204 -3.5319 -3.3721 -3.2282
 -3.0954 -2.9720 -2.8582 -2.7542 -2.6598 -2.4621 -2.3051 -2.1754 -2.0666 -1.9756
 -1.9008
 -4.8261 -4.5547 -4.3558 -4.2509 -4.1595 -3.9485 -3.7174 -3.5130 -3.3449 -3.1997
 -3.0684 -2.9467 -2.8342 -2.7311 -2.6375 -2.4421 -2.2885 -2.1637 -2.0611 -1.9766
 -1.9073 -1.8495
 -4.7998 -4.5110 -4.2648 -4.0679 -3.9245 -3.8345 -3.7087 -3.5182 -3.3365 -3.1842
 -3.0531 -2.9328 -2.8214 -2.7192 -2.6261 -2.4313 -2.2791 -2.1570 -2.0587 -1.9790
 -1.9146 -1.8610 -1.8156 -1.7762
 -4.8033 -4.5048 -4.2434 -4.0181 -3.8295 -3.6733 -3.5526 -3.4589 -3.3359 -3.1829
 -3.0455 -2.9258 -2.8155 -2.7140 -2.6212 -2.4262 -2.2741 -2.1533 -2.0576 -1.9817
 -1.9215 -1.8724 -1.8309 -1.7951 -1.7639 -1.7370 -1.7143 -1.6972 -1.6871 -1.6857
 -4.8328 -4.5249 -4.2516 -4.0127 -3.8062 -3.6288 -3.4753 -3.3432 -3.2365 -3.1446
 -3.0382 -2.9236 -2.8140 -2.7130 -2.6205 -2.4248 -2.2717 -2.1511 -2.0567 -1.9835
 -1.9269 -1.8822 -1.8452 -1.8133 -1.7853 -1.7606 -1.7395 -1.7221 -1.7096 -1.7054
 -1.7109
 -4.8802 -4.5680 -4.2833 -4.0317 -3.8125 -3.6228 -3.4577 -3.3121 -3.1830 -3.0707
 -2.9766 -2.8929 -2.8058 -2.7133 -2.6222 -2.4258 -2.2712 -2.1497 -2.0556 -1.9837
 -1.9297 -1.8889 -1.8567 -1.8296 -1.8058 -1.7845 -1.7644 -1.7473 -1.7351 -1.7294
 -1.7313
 -4.9466 -4.6245 -4.3335 -4.0699 -3.8374 -3.6357 -3.4608 -3.3074 -3.1713 -3.0492
 -2.9407 -2.8467 -2.7660 -2.6910 -2.6148 -2.4264 -2.2705 -2.1474 -2.0528 -1.9814
 -1.9290 -1.8914 -1.8637 -1.8418 -1.8231 -1.8063 -1.7914 -1.7779 -1.7666 -1.7592
 -1.7557
 -5.0348 -4.6980 -4.4028 -4.1323 -3.8870 -3.6711 -3.4842 -3.3216 -3.1788 -3.0515
 -2.9374 -2.8355 -2.7458 -2.6668 -2.5953 -2.4274 -2.2726 -2.1476 -2.0513 -1.9790
 -1.9268 -1.8906 -1.8663 -1.8493 -1.8360 -1.8247 -1.8146 -1.8052 -1.7969 -1.7902
 -1.7863
 -5.1459 -4.7842 -4.4811 -4.2078 -3.9567 -3.7282 -3.5266 -3.3517 -3.1994 -3.0654
 -2.9463 -2.8398 -2.7446 -2.6602 -2.5844 -2.4216 -2.2755 -2.1489 -2.0502 -1.9763
 -1.9231 -1.8870 -1.8644 -1.8510 -1.8429 -1.8372 -1.8327 -1.8285 -1.8246 -1.8213
 -1.8186
 -5.2807 -4.8857 -4.5673 -4.2901 -4.0372 -3.8031 -3.5898 -3.4004 -3.2355 -3.0915
 -2.9650 -2.8530 -2.7531 -2.6641 -2.5843 -2.4163 -2.2758 -2.1519 -2.0505
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.5687 -5.1900 -4.8242 -4.5079 -4.2289 -3.9778 -3.7754 -3.6014 -3.4484 -3.3060
 -3.1734 -3.0500 -2.9356 -2.8304 -2.7338 -2.5259 -2.3564 -2.2114 -2.0857
 -5.2929 -5.1192 -4.7959 -4.4705 -4.1846 -3.9288 -3.7168 -3.5395 -3.3827 -3.2412
 -3.1097 -2.9876 -2.8746 -2.7711 -2.6766 -2.4769 -2.3174 -2.1845 -2.0705 -1.9728
 -4.9419 -4.8430 -4.7386 -4.4657 -4.1742 -3.9148 -3.6897 -3.5036 -3.3440 -3.2021
 -3.0719 -2.9511 -2.8393 -2.7368 -2.6433 -2.4474 -2.2931 -2.1666 -2.0602 -1.9700
 -1.8947
 -4.8495 -4.5896 -4.4514 -4.3851 -4.1804 -3.9232 -3.6900 -3.4898 -3.3233 -3.1797
 -3.0504 -2.9307 -2.8200 -2.7181 -2.6252 -2.4306 -2.2787 -2.1559 -2.0545 -1.9698
 -1.8997 -1.8412
 -4.8398 -4.5348 -4.2933 -4.1265 -4.0369 -3.9185 -3.7070 -3.4982 -3.3187 -3.1690
 -3.0390 -2.9203 -2.8105 -2.7093 -2.6166 -2.4220 -2.2708 -2.1499 -2.0517 -1.9712
 -1.9055 -1.8511 -1.8051 -1.7657
 -4.8682 -4.5414 -4.2661 -4.0409 -3.8653 -3.7369 -3.6433 -3.5091 -3.3326 -3.1704
 -3.0348 -2.9162 -2.8071 -2.7064 -2.6139 -2.4186 -2.2670 -2.1467 -2.0505 -1.9731
 -1.9110 -1.8606 -1.8184 -1.7823 -1.7507 -1.7239 -1.7024 -1.6867 -1.6774 -1.6762
 -4.9289 -4.5825 -4.2852 -4.0340 -3.8248 -3.6523 -3.5088 -3.3943 -3.2970 -3.1775
 -3.0389 -2.9165 -2.8076 -2.7074 -2.6150 -2.4188 -2.2659 -2.1452 -2.0498 -1.9746
 -1.9154 -1.8688 -1.8308 -1.7985 -1.7707 -1.7466 -1.7257 -1.7093 -1.6986 -1.6950
 -1.6999
 -5.0108 -4.6531 -4.3359 -4.0633 -3.8329 -3.6387 -3.4745 -3.3318 -3.2083 -3.1047
 -3.0122 -2.9127 -2.8101 -2.7107 -2.6186 -2.4216 -2.2666 -2.1447 -2.0492 -1.9750
 -1.9181 -1.8746 -1.8408 -1.8130 -1.7893 -1.7685 -1.7509 -1.7359 -1.7244 -1.7180
 -1.7202
 -5.1119 -4.7411 -4.4107 -4.1187 -3.8680 -3.6557 -3.4757 -3.3207 -3.1844 -3.0634
 -2.9574 -2.8658 -2.7843 -2.7031 -2.6194 -2.4242 -2.2675 -2.1437 -2.0473 -1.9733
 -1.9177 -1.8768 -1.8468 -1.8238 -1.8050 -1.7886 -1.7746 -1.7624 -1.7524 -1.7456
 -1.7441
 -5.2321 -4.8466 -4.5087 -4.2041 -3.9341 -3.7019 -3.5048 -3.3365 -3.1907 -3.0618
 -2.9467 -2.8444 -2.7549 -2.6769 -2.6048 -2.4288 -2.2714 -2.1453 -2.0470 -1.9720
 -1.9164 -1.8767 -1.8495 -1.8307 -1.8168 -1.8056 -1.7962 -1.7880 -1.7809 -1.7758
 -1.7733
 -5.3709 -4.9631 -4.6171 -4.3065 -4.0249 -3.7747 -3.5583 -3.3737 -3.2153 -3.0775
 -2.9558 -2.8473 -2.7507 -2.6655 -2.5899 -2.4262 -2.2763 -2.1481 -2.0473 -1.9704
 -1.9139 -1.8742 -1.8483 -1.8325 -1.8232 -1.8172 -1.8131 -1.8098 -1.8071 -1.8052
 -1.8036
 -5.5316 -5.0924 -4.7319 -4.4162 -4.1298 -3.8695 -3.6368 -3.4339 -3.2596 -3.1093
 -2.9784 -2.8630 -2.7607 -2.6698 -2.5890 -2.4207 -2.2792 -2.1526 -2.0488
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.5697 -5.1485 -4.7761 -4.4644 -4.1914 -3.9458 -3.7434 -3.5622 -3.4070 -3.2693
 -3.1394 -3.0185 -2.9067 -2.8038 -2.7090 -2.5047 -2.3388 -2.2001 -2.0792
 -5.2929 -5.1224 -4.7599 -4.4304 -4.1463 -3.8973 -3.6896 -3.5098 -3.3527 -3.2137
 -3.0845 -2.9648 -2.8541 -2.7523 -2.6590 -2.4611 -2.3036 -2.1740 -2.0635 -1.9675
 -5.0496 -4.9944 -4.7550 -4.4367 -4.1414 -3.8818 -3.6644 -3.4799 -3.3209 -3.1809
 -3.0527 -2.9340 -2.8242 -2.7231 -2.6305 -2.4352 -2.2820 -2.1576 -2.0532 -1.9639
 -1.8882
 -4.8734 -4.6605 -4.6028 -4.4375 -4.1613 -3.8967 -3.6650 -3.4699 -3.3053 -3.1628
 -3.0350 -2.9172 -2.8082 -2.7076 -2.6153 -2.4208 -2.2694 -2.1478 -2.0473 -1.9627
 -1.8917 -1.8325
 -4.8624 -4.5530 -4.3384 -4.2384 -4.1448 -3.9225 -3.6873 -3.4791 -3.3037 -3.1553
 -3.0265 -2.9092 -2.8008 -2.7007 -2.6086 -2.4138 -2.2625 -2.1423 -2.0444 -1.9632
 -1.8961 -1.8406 -1.7939 -1.7540
 -4.9106 -4.5597 -4.2802 -4.0698 -3.9295 -3.8426 -3.7049 -3.5052 -3.3181 -3.1588
 -3.0244 -2.9069 -2.7989 -2.6992 -2.6071 -2.4116 -2.2596 -2.1396 -2.0431 -1.9645
 -1.9005 -1.8485 -1.8052 -1.7686 -1.7373 -1.7111 -1.6901 -1.6746 -1.6660 -1.6653
 -5.0017 -4.6168 -4.3009 -4.0454 -3.8437 -3.6877 -3.5699 -3.4712 -3.3372 -3.1760
 -3.0307 -2.9087 -2.8006 -2.7012 -2.6094 -2.4128 -2.2592 -2.1386 -2.0426 -1.9657
 -1.9042 -1.8553 -1.8157 -1.7827 -1.7546 -1.7307 -1.7111 -1.6959 -1.6857 -1.6829
 -1.6880
 -5.1242 -4.7142 -4.3659 -4.0780 -3.8431 -3.6518 -3.4950 -3.3631 -3.2532 -3.1539
 -3.0403 -2.9160 -2.8055 -2.7059 -2.6141 -2.4166 -2.2610 -2.1389 -2.0424 -1.9663
 -1.9066 -1.8604 -1.8243 -1.7953 -1.7711 -1.7505 -1.7336 -1.7192 -1.7089 -1.7046
 -1.7074
 -5.2624 -4.8361 -4.4649 -4.1468 -3.8821 -3.6646 -3.4852 -3.3337 -3.2017 -3.0860
 -2.9856 -2.8940 -2.8013 -2.7087 -2.6185 -2.4207 -2.2632 -2.1389 -2.0413 -1.9652
 -1.9067 -1.8624 -1.8296 -1.8047 -1.7850 -1.7686 -1.7552 -1.7438 -1.7352 -1.7304
 -1.7302
 -5.4188 -4.9773 -4.5929 -4.2543 -3.9615 -3.7164 -3.5137 -3.3442 -3.1996 -3.0723
 -2.9590 -2.8586 -2.7701 -2.6911 -2.6148 -2.4279 -2.2687 -2.1419 -2.0422 -1.9649
 -1.9063 -1.8631 -1.8324 -1.8110 -1.7957 -1.7841 -1.7750 -1.7677 -1.7621 -1.7578
 -1.7577
 -5.5898 -5.1289 -4.7336 -4.3837 -4.0726 -3.8025 -3.5742 -3.3834 -3.2226 -3.0845
 -2.9631 -2.8548 -2.7583 -2.6731 -2.5979 -2.4302 -2.2754 -2.1462 -2.0439 -1.9645
 -1.9049 -1.8617 -1.8320 -1.8131 -1.8017 -1.7947 -1.7906 -1.7879 -1.7864 -1.7860
 -1.7859
 -5.7776 -5.2877 -4.8803 -4.5227 -4.2025 -3.9165 -3.6661 -3.4520 -3.2711 -3.1175
 -2.9851 -2.8692 -2.7663 -2.6748 -2.5937 -2.4253 -2.2810 -2.1520 -2.0468
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.4396 -5.0284 -4.6835 -4.3976 -4.1360 -3.9020 -3.7096 -3.5350 -3.3771 -3.2408
 -3.1135 -2.9947 -2.8850 -2.7838 -2.6907 -2.4890 -2.3223 -2.1844 -2.0715
 -5.3492 -5.0510 -4.6893 -4.3755 -4.1057 -3.8641 -3.6658 -3.4883 -3.3301 -3.1928
 -3.0656 -2.9478 -2.8389 -2.7386 -2.6464 -2.4495 -2.2925 -2.1643 -2.0560 -1.9616
 -5.1887 -5.0366 -4.7194 -4.3940 -4.1069 -3.8554 -3.6428 -3.4626 -3.3037 -3.1646
 -3.0381 -2.9211 -2.8129 -2.7132 -2.6215 -2.4265 -2.2729 -2.1491 -2.0460 -1.9575
 -1.8816
 -4.9841 -4.7882 -4.6964 -4.4264 -4.1341 -3.8727 -3.6452 -3.4543 -3.2915 -3.1494
 -3.0231 -2.9068 -2.7992 -2.6998 -2.6083 -2.4137 -2.2614 -2.1400 -2.0400 -1.9555
 -1.8839 -1.8236
 -4.8646 -4.5742 -4.4296 -4.3714 -4.1635 -3.9047 -3.6686 -3.4639 -3.2913 -3.1442
 -3.0163 -2.9002 -2.7931 -2.6941 -2.6026 -2.4076 -2.2553 -2.1349 -2.0369 -1.9553
 -1.8870 -1.8301 -1.7825 -1.7419
 -4.9233 -4.5637 -4.2964 -4.1247 -4.0440 -3.9199 -3.7023 -3.4904 -3.3053 -3.1489
 -3.0154 -2.8988 -2.7919 -2.6931 -2.6018 -2.4061 -2.2528 -2.1324 -2.0356 -1.9561
 -1.8904 -1.8365 -1.7920 -1.7545 -1.7228 -1.6965 -1.6758 -1.6610 -1.6531 -1.6531
 -5.0405 -4.6276 -4.3047 -4.0561 -3.8753 -3.7542 -3.6623 -3.5173 -3.3340 -3.1658
 -3.0229 -2.9016 -2.7943 -2.6955 -2.6043 -2.4078 -2.2530 -2.1318 -2.0352 -1.9570
 -1.8935 -1.8422 -1.8008 -1.7665 -1.7377 -1.7138 -1.6942 -1.6796 -1.6709 -1.6690
 -1.6746
 -5.2035 -4.7462 -4.3753 -4.0806 -3.8490 -3.6699 -3.5299 -3.4188 -3.3166 -3.1878
 -3.0416 -2.9108 -2.7999 -2.7009 -2.6095 -2.4120 -2.2554 -2.1326 -2.0355 -1.9578
 -1.8958 -1.8467 -1.8081 -1.7773 -1.7521 -1.7312 -1.7145 -1.7015 -1.6926 -1.6890
 -1.6926
 -5.3890 -4.9012 -4.4927 -4.1558 -3.8844 -3.6684 -3.4956 -3.3526 -3.2305 -3.1246
 -3.0253 -2.9184 -2.8070 -2.7067 -2.6151 -2.4169 -2.2584 -2.1335 -2.0350 -1.9572
 -1.8961 -1.8488 -1.8128 -1.7854 -1.7641 -1.7471 -1.7337 -1.7235 -1.7161 -1.7126
 -1.7141
 -5.5845 -5.0822 -4.6497 -4.2803 -3.9708 -3.7189 -3.5159 -3.3501 -3.2104 -3.0878
 -2.9791 -2.8823 -2.7927 -2.7059 -2.6213 -2.4257 -2.2651 -2.1376 -2.0368 -1.9578
 -1.8965 -1.8500 -1.8158 -1.7912 -1.7736 -1.7608 -1.7515 -1.7448 -1.7403 -1.7384
 -1.7395
 -5.7879 -5.2732 -4.8247 -4.4361 -4.0988 -3.8130 -3.5774 -3.3850 -3.2260 -3.0908
 -2.9719 -2.8657 -2.7708 -2.6858 -2.6094 -2.4327 -2.2734 -2.1433 -2.0398 -1.9586
 -1.8962 -1.8496 -1.8163 -1.7937 -1.7793 -1.7705 -1.7655 -1.7631 -1.7625 -1.7636
 -1.7654
 -5.9994 -5.4742 -5.0060 -4.6059 -4.2523 -3.9438 -3.6786 -3.4567 -3.2732 -3.1198
 -2.9890 -2.8746 -2.7728 -2.6817 -2.5794 -2.4379 -2.2833 -2.1506 -2.0440
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.3656 -4.9633 -4.6308 -4.3613 -4.1022 -3.8763 -3.6826 -3.5114 -3.3547 -3.2208
 -3.0948 -2.9776 -2.8694 -2.7697 -2.6779 -2.4780 -2.3125 -2.1757 -2.0638
 -5.4015 -4.9991 -4.6408 -4.3374 -4.0783 -3.8436 -3.6444 -3.4711 -3.3131 -3.1780
 -3.0523 -2.9359 -2.8285 -2.7295 -2.6381 -2.4421 -2.2845 -2.1561 -2.0489 -1.9557
 -5.1637 -5.0357 -4.6758 -4.3595 -4.0817 -3.8367 -3.6271 -3.4495 -3.2906 -3.1533
 -3.0280 -2.9123 -2.8054 -2.7068 -2.6158 -2.4211 -2.2664 -2.1420 -2.0392 -1.9512
