 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F606W
 -3.2159 -3.1457 -3.3359 -3.2680 -3.0897 -2.8458 -2.5806 -2.4072 -2.2555 -2.1000
 -1.9542 -1.8192 -1.6950 -1.5809 -1.4756 -1.2566 -1.0626 -0.8958 -0.8075
 -3.2153 -3.0076 -2.8368 -2.7219 -2.6588 -2.5658 -2.4139 -2.2489 -2.0984 -1.9574
 -1.8238 -1.6992 -1.5846 -1.4797 -1.3836 -1.1769 -1.0146 -0.8954 -0.8125 -0.7541
 -3.0324 -2.8302 -2.6432 -2.4818 -2.3534 -2.2713 -2.2102 -2.1134 -1.9873 -1.8548
 -1.7314 -1.6164 -1.5104 -1.4134 -1.3252 -1.1386 -0.9957 -0.8918 -0.8189 -0.7664
 -0.7274
 -2.8836 -2.7036 -2.5245 -2.3577 -2.2109 -2.0875 -1.9911 -1.9247 -1.8587 -1.7685
 -1.6617 -1.5558 -1.4577 -1.3677 -1.2855 -1.1127 -0.9829 -0.8910 -0.8264 -0.7794
 -0.7435 -0.7155
 -2.7480 -2.5956 -2.4355 -2.2768 -2.1288 -1.9976 -1.8852 -1.7906 -1.7179 -1.6546
 -1.5857 -1.5035 -1.4167 -1.3336 -1.2570 -1.0948 -0.9736 -0.8901 -0.8329 -0.7916
 -0.7594 -0.7336 -0.7129 -0.6968
 -2.6219 -2.4914 -2.3557 -2.2128 -2.0721 -1.9407 -1.8243 -1.7239 -1.6381 -1.5647
 -1.5007 -1.4391 -1.3725 -1.3021 -1.2327 -1.0811 -0.9657 -0.8872 -0.8358 -0.8010
 -0.7736 -0.7512 -0.7328 -0.7176 -0.7046 -0.6951 -0.6906 -0.6923 -0.7009 -0.7170
 -2.5074 -2.3917 -2.2755 -2.1520 -2.0242 -1.8990 -1.7824 -1.6790 -1.5907 -1.5145
 -1.4465 -1.3840 -1.3250 -1.2664 -1.2069 -1.0680 -0.9578 -0.8807 -0.8337 -0.8049
