 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F410M
 -3.6386 -3.7887 -3.8622 -3.8896 -3.9433 -4.0138 -4.0924 -4.1655 -4.2483 -4.3302
 -4.4122 -4.4927 -4.5728 -4.6516 -4.7302 -4.9198 -5.1068 -5.2755 -5.4453
 -3.7283 -3.7936 -3.8634 -3.9386 -4.0164 -4.0802 -4.1415 -4.2107 -4.2867 -4.3657
 -4.4455 -4.5252 -4.6043 -4.6827 -4.7601 -4.9493 -5.1317 -5.3061 -5.4728 -5.6317
 -3.7716 -3.8329 -3.8998 -3.9704 -4.0431 -4.1193 -4.1919 -4.2560 -4.3232 -4.3957
 -4.4718 -4.5493 -4.6271 -4.7046 -4.7813 -4.9685 -5.1492 -5.3229 -5.4893 -5.6480
 -5.7993
 -3.8180 -3.8742 -3.9366 -4.0041 -4.0749 -4.1470 -4.2199 -4.2935 -4.3630 -4.4300
 -4.4989 -4.5711 -4.6457 -4.7212 -4.7968 -4.9824 -5.1617 -5.3349 -5.5012 -5.6599
 -5.8109 -5.9552
 -3.8725 -3.9200 -3.9765 -4.0390 -4.1061 -4.1762 -4.2474 -4.3183 -4.3903 -4.4614
 -4.5297 -4.5970 -4.6657 -4.7366 -4.8095 -4.9922 -5.1701 -5.3430 -5.5095 -5.6684
 -5.8194 -5.9635 -6.1014 -6.2339
 -3.9348 -3.9749 -4.0224 -4.0783 -4.1401 -4.2060 -4.2746 -4.3440 -4.4136 -4.4834
 -4.5529 -4.6213 -4.6885 -4.7557 -4.8239 -5.0000 -5.1755 -5.3474 -5.5142 -5.6741
 -5.8256 -5.9697 -6.1074 -6.2395 -6.3667 -6.4895 -6.6085 -6.7241 -6.8366 -6.9464
 -4.0027 -4.0379 -4.0769 -4.1252 -4.1799 -4.2401 -4.3040 -4.3702 -4.4379 -4.5057
 -4.5733 -4.6404 -4.7072 -4.7737 -4.8401 -5.0084 -5.1794 -5.3486 -5.5153 -5.6766
 -5.8294 -5.9741 -6.1119 -6.2438 -6.3705 -6.4926 -6.6107 -6.7251 -6.8362 -6.9445
 -7.0508
 -4.0741 -4.1064 -4.1409 -4.1819 -4.2285 -4.2814 -4.3391 -4.4004 -4.4643 -4.5296
 -4.5952 -4.6604 -4.7251 -4.7898 -4.8546 -5.0182 -5.1837 -5.3491 -5.5136 -5.6755
 -5.8305 -5.9767 -6.1151 -6.2471 -6.3737 -6.4954 -6.6127 -6.7261 -6.8362 -6.9434
 -7.0480
 -4.1470 -4.1779 -4.2109 -4.2501 -4.2887 -4.3336 -4.3840 -4.4388 -4.4974 -4.5584
 -4.6209 -4.6840 -4.7467 -4.8091 -4.8716 -5.0297 -5.1906 -5.3519 -5.5132 -5.6739
 -5.8305 -5.9793 -6.1194 -6.2524 -6.3792 -6.5009 -6.6180 -6.7311 -6.8406 -6.9469
 -7.0500
 -4.2193 -4.2496 -4.2828 -4.3184 -4.3563 -4.3962 -4.4386 -4.4860 -4.5375 -4.5926
 -4.6503 -4.7097 -4.7699 -4.8300 -4.8901 -5.0415 -5.1963 -5.3535 -5.5109 -5.6682
 -5.8241 -5.9749 -6.1176 -6.2524 -6.3802 -6.5023 -6.6194 -6.7322 -6.8411 -6.9465
 -7.0509
 -4.2889 -4.3223 -4.3570 -4.3928 -4.4295 -4.4671 -4.5053 -4.5450 -4.5890 -4.6367
 -4.6880 -4.7420 -4.7979 -4.8549 -4.9125 -5.0572 -5.2048 -5.3564 -5.5098 -5.6636
 -5.8168 -5.9673 -6.1122 -6.2496 -6.3794 -6.5027 -6.6206 -6.7336 -6.8424 -6.9475
 -7.0493
 -4.3543 -4.4069 -4.4500 -4.4866 -4.5194 -4.5509 -4.5829 -4.6169 -4.6536 -4.6934
 -4.7368 -4.7838 -4.8337 -4.8857 -4.9393 -5.0769 -5.2174 -5.3621 -5.5108
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F410M
 -3.6489 -3.7266 -3.7827 -3.8377 -3.9069 -3.9849 -4.0683 -4.1536 -4.2385 -4.3232
 -4.4068 -4.4890 -4.5698 -4.6494 -4.7279 -4.9185 -5.1039 -5.2783 -5.4464
 -3.6770 -3.7414 -3.8156 -3.8894 -3.9489 -4.0195 -4.0994 -4.1833 -4.2681 -4.3531
 -4.4371 -4.5198 -4.6009 -4.6805 -4.7587 -4.9480 -5.1296 -5.3037 -5.4698 -5.6285
 -3.7123 -3.7755 -3.8430 -3.9141 -3.9926 -4.0625 -4.1304 -4.2076 -4.2899 -4.3738
 -4.4574 -4.5401 -4.6215 -4.7013 -4.7795 -4.9684 -5.1483 -5.3208 -5.4862 -5.6445
 -5.7957
 -3.7500 -3.8102 -3.8761 -3.9450 -4.0169 -4.0927 -4.1698 -4.2398 -4.3122 -4.3911
 -4.4726 -4.5544 -4.6353 -4.7150 -4.7933 -4.9821 -5.1615 -5.3331 -5.4980 -5.6560
 -5.8070 -5.9513
 -3.7916 -3.8471 -3.9092 -3.9762 -4.0466 -4.1191 -4.1936 -4.2690 -4.3436 -4.4153
 -4.4895 -4.5670 -4.6458 -4.7246 -4.8024 -4.9909 -5.1703 -5.3415 -5.5060 -5.6641
 -5.8151 -5.9592 -6.0972 -6.2303
 -3.8394 -3.8887 -3.9453 -4.0079 -4.0750 -4.1453 -4.2177 -4.2908 -4.3647 -4.4396
 -4.5134 -4.5857 -4.6587 -4.7334 -4.8093 -4.9964 -5.1754 -5.3464 -5.5110 -5.6694
 -5.8207 -5.9650 -6.1028 -6.2351 -6.3626 -6.4859 -6.6054 -6.7214 -6.8342 -6.9439
 -3.8951 -3.9377 -3.9872 -4.0437 -4.1060 -4.1724 -4.2418 -4.3131 -4.3851 -4.4577
 -4.5309 -4.6042 -4.6761 -4.7472 -4.8185 -5.0001 -5.1780 -5.3486 -5.5130 -5.6720
 -5.8241 -5.9690 -6.1070 -6.2391 -6.3661 -6.4885 -6.6070 -6.7218 -6.8334 -6.9421
 -7.0482
 -3.9571 -3.9959 -4.0374 -4.0865 -4.1424 -4.2034 -4.2685 -4.3363 -4.4060 -4.4763
 -4.5472 -4.6186 -4.6897 -4.7604 -4.8303 -5.0045 -5.1792 -5.3487 -5.5125 -5.6717
 -5.8252 -5.9712 -6.1098 -6.2421 -6.3689 -6.4909 -6.6086 -6.7225 -6.8331 -6.9406
 -7.0454
 -4.0230 -4.0601 -4.0971 -4.1388 -4.1873 -4.2419 -4.3015 -4.3646 -4.4306 -4.4981
 -4.5665 -4.6355 -4.7045 -4.7733 -4.8420 -5.0127 -5.1826 -5.3501 -5.5126 -5.6712
 -5.8257 -5.9737 -6.1137 -6.2469 -6.3740 -6.4959 -6.6135 -6.7272 -6.8372 -6.9438
 -7.0471
 -4.0894 -4.1264 -4.1622 -4.1999 -4.2410 -4.2881 -4.3408 -4.3980 -4.4589 -4.5224
 -4.5874 -4.6536 -4.7201 -4.7866 -4.8530 -5.0189 -5.1847 -5.3488 -5.5094 -5.6662
