 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F150W
 -0.9980 -1.0183 -1.0060 -0.9994 -1.0177 -1.0200 -1.0085 -1.0069 -1.0162 -1.0262
 -1.0434 -1.0691 -1.1016 -1.1384 -1.1782 -1.2828 -1.4218 -1.5798 -1.7003
 -0.9959 -1.0275 -1.0482 -1.0507 -1.0338 -1.0197 -1.0202 -1.0280 -1.0379 -1.0518
 -1.0723 -1.0994 -1.1314 -1.1675 -1.2070 -1.3178 -1.4405 -1.5694 -1.7002 -1.8307
 -0.9901 -1.0257 -1.0552 -1.0769 -1.0875 -1.0788 -1.0584 -1.0490 -1.0551 -1.0710
 -1.0924 -1.1202 -1.1529 -1.1896 -1.2295 -1.3393 -1.4584 -1.5834 -1.7109 -1.8382
 -1.9643
 -0.9869 -1.0212 -1.0537 -1.0820 -1.1048 -1.1209 -1.1250 -1.1127 -1.0981 -1.0973
 -1.1129 -1.1393 -1.1720 -1.2091 -1.2493 -1.3590 -1.4757 -1.5969 -1.7208 -1.8454
 -1.9687 -2.0906
 -0.9921 -1.0203 -1.0515 -1.0817 -1.1094 -1.1334 -1.1531 -1.1660 -1.1661 -1.1598
 -1.1571 -1.1685 -1.1934 -1.2277 -1.2674 -1.3771 -1.4924 -1.6102 -1.7303 -1.8521
 -1.9732 -2.0928 -2.2107 -2.3273
 -1.0076 -1.0288 -1.0541 -1.0825 -1.1111 -1.1384 -1.1634 -1.1857 -1.2040 -1.2158
 -1.2211 -1.2251 -1.2363 -1.2582 -1.2895 -1.3938 -1.5083 -1.6236 -1.7402 -1.8586
 -1.9775 -2.0953 -2.2112 -2.3254 -2.4387 -2.5509 -2.6613 -2.7696 -2.8754 -2.9786
 -1.0341 -1.0483 -1.0655 -1.0897 -1.1156 -1.1427 -1.1697 -1.1954 -1.2197 -1.2413
 -1.2601 -1.2760 -1.2897 -1.3058 -1.3282 -1.4136 -1.5236 -1.6373 -1.7509 -1.8657
 -1.9820 -2.0979 -2.2121 -2.3246 -2.4352 -2.5439 -2.6512 -2.7574 -2.8628 -2.9670
 -3.0674
 -1.0723 -1.0794 -1.0898 -1.1070 -1.1283 -1.1520 -1.1777 -1.2040 -1.2302 -1.2555
 -1.2798 -1.3033 -1.3259 -1.3477 -1.3701 -1.4426 -1.5407 -1.6508 -1.7621 -1.8738
 -1.9868 -2.1006 -2.2134 -2.3244 -2.4334 -2.5404 -2.6457 -2.7495 -2.8523 -2.9542
 -3.0554
 -1.1229 -1.1230 -1.1275 -1.1371 -1.1528 -1.1716 -1.1931 -1.2170 -1.2426 -1.2685
