 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =  g   
 -2.0164 -0.1721  1.1907  0.4185 -2.5618 -7.3763 -5.9529 -3.7234 -2.5158 -2.5081
 -2.3548 -2.2297 -2.6374 -3.1225 -3.1879 -2.5406
 -4.7822 -3.8421 -2.9446 -2.9711 -3.9538 -6.0572 -5.4099 -4.3589 -3.6080 -3.3151
 -3.0512 -2.8927 -2.9900 -3.1283 -3.0752 -2.4978 -2.1221 -1.8969 -1.8335
 -5.7404 -5.3396 -4.8267 -4.5153 -4.4426 -4.8852 -4.6654 -4.3184 -3.9465 -3.6178
 -3.3616 -3.1967 -3.1100 -3.0343 -2.9069 -2.4220 -2.0714 -1.8579 -1.7404 -1.6407
 -1.4820
 -4.8910 -4.6646 -4.4556 -4.2141 -4.0282 -3.8604 -3.7194 -3.6019 -3.5314 -3.4164
 -3.2859 -3.1417 -2.9974 -2.8405 -2.6830 -2.3132 -2.0360 -1.8371 -1.6929 -1.5846
 -1.4982 -1.4250 -1.3599
 -4.5099 -4.3392 -4.1728 -3.9900 -3.8209 -3.6576 -3.5074 -3.3737 -3.2553 -3.1456
 -3.0346 -2.9157 -2.7930 -2.6670 -2.5393 -2.2366 -1.9968 -1.8237 -1.6964 -1.5980
 -1.5178 -1.4491 -1.3879 -1.3331 -1.2844
 -4.1440 -4.0185 -3.8896 -3.7535 -3.6100 -3.4636 -3.3196 -3.1844 -3.0613 -2.9495
 -2.8455 -2.7440 -2.6396 -2.5351 -2.4277 -2.1757 -1.9664 -1.8128 -1.6994 -1.6105
 -1.5369 -1.4732 -1.4161 -1.3638 -1.3157 -1.2722
 -3.7934 -3.7025 -3.6060 -3.5046 -3.3955 -3.2784 -3.1560 -3.0340 -2.9176 -2.8094
 -2.7098 -2.6169 -2.5273 -2.4389 -2.3482 -2.1305 -1.9448 -1.8044 -1.7019 -1.6221
 -1.5555 -1.4973 -1.4446 -1.3957 -1.3498 -1.3072 -1.2685 -1.2366 -1.2145 -1.2051
 -3.4581 -3.3912 -3.3220 -3.2508 -3.1746 -3.0906 -2.9982 -2.9001 -2.8000 -2.7026
 -2.6105 -2.5243 -2.4435 -2.3660 -2.2894 -2.0996 -1.9318 -1.7988 -1.7019 -1.6294
 -1.5703 -1.5184 -1.4712 -1.4269 -1.3846 -1.3443 -1.3059 -1.2722 -1.2464 -1.2311
 -1.2286
 -3.1515 -3.1018 -3.0531 -3.0053 -2.9554 -2.9009 -2.8391 -2.7690 -2.6920 -2.6117
 -2.5314 -2.4539 -2.3803 -2.3103 -2.2425 -2.0768 -1.9234 -1.7966 -1.7008 -1.6315
 -1.5785 -1.5337 -1.4930 -1.4546 -1.4174 -1.3811 -1.3465 -1.3129 -1.2839 -1.2637
 -1.2549
 -2.8757 -2.8411 -2.8089 -2.7789 -2.7487 -2.7165 -2.6797 -2.6359 -2.5837 -2.5239
 -2.4594 -2.3933 -2.3279 -2.2645 -2.2031 -2.0553 -1.9146 -1.7939 -1.6994 -1.6296
 -1.5793 -1.5405 -1.5071 -1.4757 -1.4450 -1.4143 -1.3841 -1.3547 -1.3273 -1.3047
 -1.2871
 -2.6315 -2.6115 -2.5927 -2.5750 -2.5589 -2.5424 -2.5237 -2.5007 -2.4711 -2.4329
 -2.3870 -2.3356 -2.2811 -2.2254 -2.1699 -2.0348 -1.9072 -1.7919 -1.6991 -1.6282
 -1.5772 -1.5409 -1.5132 -1.4891 -1.4658 -1.4421 -1.4181 -1.3938 -1.3700 -1.3476
 -1.3266
 -2.4312 -2.4130 -2.4004 -2.3927 -2.3870 -2.3812 -2.3752 -2.3668 -2.3540 -2.3329
 -2.3040 -2.2689 -2.2290 -2.1853 -2.1390 -2.0177 -1.8979 -1.7886 -1.6973 -1.6266
 -1.5743 -1.5375 -1.5123 -1.4936 -1.4775 -1.4615 -1.4448 -1.4272 -1.4088 -1.3906
 -1.3736
 -2.2747 -2.2457 -2.2320 -2.2320 -2.2330 -2.2329 -2.2359 -2.2376 -2.2362 -2.2289
 -2.2156 -2.1966 -2.1725 -2.1442 -2.1103 -2.0041 -1.8867 -1.7840 -1.6940
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =  g   
 -5.1756 -4.8072 -4.5655 -4.4387 -4.4356 -4.8520 -4.5780 -4.3179 -4.1117 -3.9403
 -3.7053 -3.4688 -3.3487 -3.2721 -3.1410 -2.6366
 -5.0279 -4.6683 -4.4104 -4.2426 -4.1674 -4.3305 -4.1644 -3.9938 -3.8368 -3.6881
 -3.5121 -3.3328 -3.1942 -3.0708 -2.9252 -2.4970 -2.1525 -1.9003 -1.7170
 -4.8718 -4.5281 -4.2646 -4.0700 -3.9421 -3.9269 -3.8222 -3.7081 -3.5860 -3.4570
 -3.3223 -3.1828 -3.0394 -2.8926 -2.7433 -2.3789 -2.0840 -1.8632 -1.7015 -1.5799
 -1.4837
 -4.7073 -4.3866 -4.1281 -3.9209 -3.7598 -3.6412 -3.5514 -3.4608 -3.3592 -3.2470
 -3.1358 -3.0187 -2.8843 -2.7376 -2.5953 -2.2823 -2.0291 -1.8360 -1.6930 -1.5837
 -1.4958 -1.4218 -1.3558
 -4.5344 -4.2438 -4.0009 -3.7953 -3.6205 -3.4734 -3.3520 -3.2519 -3.1565 -3.0581
 -2.9526 -2.8405 -2.7290 -2.6057 -2.4812 -2.2072 -1.9878 -1.8187 -1.6914 -1.5925
 -1.5118 -1.4429 -1.3820 -1.3276 -1.2793
 -4.3531 -4.0997 -3.8830 -3.6932 -3.5242 -3.3735 -3.2397 -3.1220 -3.0178 -2.9215
 -2.8236 -2.7194 -2.6163 -2.5094 -2.3982 -2.1522 -1.9571 -1.8069 -1.6933 -1.6039
 -1.5299 -1.4660 -1.4089 -1.3569 -1.3094 -1.2663
 -4.1577 -3.9424 -3.7562 -3.5894 -3.4363 -3.2942 -3.1624 -3.0407 -2.9295 -2.8270
 -2.7295 -2.6333 -2.5364 -2.4432 -2.3438 -2.1156 -1.9356 -1.7979 -1.6949 -1.6145
 -1.5476 -1.4891 -1.4365 -1.3880 -1.3428 -1.3009 -1.2630 -1.2317 -1.2100 -1.2009
 -3.9583 -3.7757 -3.6178 -3.4759 -3.3429 -3.2163 -3.0945 -2.9782 -2.8677 -2.7642
 -2.6666 -2.5729 -2.4810 -2.3935 -2.3049 -2.0949 -1.9227 -1.7913 -1.6943 -1.6212
 -1.5616 -1.5096 -1.4625 -1.4185 -1.3769 -1.3374 -1.3008 -1.2676 -1.2416 -1.2267
 -1.2246
 -3.6636 -3.5781 -3.4740 -3.3533 -3.2402 -3.1311 -3.0236 -2.9179 -2.8148 -2.7150
 -2.6196 -2.5286 -2.4410 -2.3564 -2.2745 -2.0807 -1.9168 -1.7878 -1.6901 -1.6228
 -1.5665 -1.5246 -1.4839 -1.4459 -1.4093 -1.3737 -1.3398 -1.3106 -1.2863 -1.2665
 -1.2508
 -3.5492 -3.4252 -3.3181 -3.2261 -3.1287 -3.0356 -2.9434 -2.8511 -2.7587 -2.6668
 -2.5768 -2.4897 -2.4060 -2.3256 -2.2481 -2.0662 -1.9106 -1.7855 -1.6899 -1.6204
 -1.5703 -1.5314 -1.4980 -1.4669 -1.4367 -1.4067 -1.3772 -1.3485 -1.3218 -1.2987
 -1.2828
 -3.3991 -3.2876 -3.1892 -3.1027 -3.0164 -2.9344 -2.8556 -2.7767 -2.6968 -2.6159
 -2.5344 -2.4537 -2.3750 -2.2991 -2.2259 -2.0541 -1.9058 -1.7839 -1.6892 -1.6184
 -1.5679 -1.5319 -1.5043 -1.4804 -1.4576 -1.4345 -1.4111 -1.3875 -1.3643 -1.3426
 -1.3221
 -3.2586 -3.1652 -3.0757 -2.9899 -2.9145 -2.8456 -2.7784 -2.6928 -2.6249 -2.5556
