 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F150W2
 -1.5741 -1.5414 -1.4854 -1.4612 -1.4821 -1.5043 -1.4964 -1.4752 -1.4696 -1.4859
 -1.5157 -1.5545 -1.5957 -1.6387 -1.6844 -1.8064 -1.9350 -2.0654 -2.1936
 -1.5818 -1.5826 -1.5704 -1.5584 -1.5472 -1.5354 -1.5250 -1.5191 -1.5203 -1.5300
 -1.5495 -1.5796 -1.6185 -1.6626 -1.7088 -1.8292 -1.9543 -2.0822 -2.2091 -2.3341
 -1.5881 -1.6056 -1.6181 -1.6192 -1.6037 -1.5838 -1.5713 -1.5661 -1.5660 -1.5713
 -1.5848 -1.6082 -1.6426 -1.6853 -1.7312 -1.8503 -1.9725 -2.0975 -2.2226 -2.3454
 -2.4652
 -1.5930 -1.6104 -1.6285 -1.6436 -1.6516 -1.6495 -1.6353 -1.6162 -1.6067 -1.6098
 -1.6216 -1.6403 -1.6680 -1.7068 -1.7516 -1.8697 -1.9896 -2.1113 -2.2341 -2.3551
 -2.4730 -2.5878
 -1.6070 -1.6197 -1.6355 -1.6522 -1.6672 -1.6777 -1.6816 -1.6788 -1.6701 -1.6617
 -1.6635 -1.6770 -1.6983 -1.7298 -1.7711 -1.8872 -2.0056 -2.1244 -2.2443 -2.3637
 -2.4802 -2.5936 -2.7038 -2.8114
 -1.6342 -1.6398 -1.6499 -1.6629 -1.6776 -1.6920 -1.7038 -1.7114 -1.7156 -1.7179
 -1.7198 -1.7261 -1.7406 -1.7628 -1.7953 -1.9036 -2.0204 -2.1369 -2.2538 -2.3711
 -2.4867 -2.5992 -2.7083 -2.8145 -2.9179 -3.0191 -3.1186 -3.2173 -3.3155 -3.4108
 -1.6752 -1.6736 -1.6763 -1.6831 -1.6933 -1.7061 -1.7199 -1.7326 -1.7432 -1.7524
 -1.7620 -1.7733 -1.7875 -1.8054 -1.8303 -1.9222 -2.0342 -2.1486 -2.2628 -2.3777
 -2.4921 -2.6041 -2.7128 -2.8182 -2.9205 -3.0203 -3.1179 -3.2138 -3.3092 -3.4046
 -3.4976
 -1.7278 -1.7202 -1.7161 -1.7157 -1.7195 -1.7274 -1.7386 -1.7517 -1.7652 -1.7782
 -1.7911 -1.8056 -1.8231 -1.8435 -1.8665 -1.9465 -2.0489 -2.1597 -2.2715 -2.3837
 -2.4963 -2.6079 -2.7165 -2.8218 -2.9237 -3.0226 -3.1191 -3.2134 -3.3062 -3.3985
 -3.4914
 -1.7889 -1.7771 -1.7678 -1.7612 -1.7581 -1.7595 -1.7656 -1.7756 -1.7884 -1.8025
 -1.8172 -1.8328 -1.8507 -1.8719 -1.8959 -1.9719 -2.0666 -2.1721 -2.2812 -2.3910
 -2.5015 -2.6120 -2.7209 -2.8267 -2.9289 -3.0278 -3.1238 -3.2173 -3.3086 -3.3987
 -3.4884
 -1.8579 -1.8428 -1.8294 -1.8178 -1.8088 -1.8038 -1.8034 -1.8080 -1.8171 -1.8295
 -1.8439 -1.8596 -1.8768 -1.8966 -1.9196 -1.9931 -2.0826 -2.1830 -2.2888 -2.3964
 -2.5045 -2.6131 -2.7211 -2.8272 -2.9302 -3.0296 -3.1258 -3.2190 -3.3096 -3.3983
 -3.4868
 -1.9347 -1.9159 -1.8991 -1.8838 -1.8705 -1.8599 -1.8534 -1.8516 -1.8550 -1.8631
 -1.8748 -1.8892 -1.9054 -1.9234 -1.9439 -2.0113 -2.0977 -2.1934 -2.2960 -2.4014
 -2.5076 -2.6142 -2.7206 -2.8262 -2.9296 -3.0299 -3.1269 -3.2206 -3.3113 -3.3995
 -3.4858
 -2.0194 -1.9964 -1.9759 -1.9582 -1.9413 -1.9267 -1.9152 -1.9074 -1.9044 -1.9064
 -1.9132 -1.9240 -1.9378 -1.9539 -1.9688 -2.0265 -2.1119 -2.2033 -2.3028
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F150W2
 -1.5051 -1.4925 -1.4786 -1.4649 -1.4538 -1.4473 -1.4468 -1.4534 -1.4674 -1.4889
 -1.5182 -1.5550 -1.5968 -1.6415 -1.6889 -1.8091 -1.9342 -2.0632 -2.1922
 -1.5398 -1.5342 -1.5251 -1.5145 -1.5044 -1.4971 -1.4942 -1.4968 -1.5058 -1.5216
 -1.5455 -1.5783 -1.6186 -1.6633 -1.7099 -1.8304 -1.9539 -2.0799 -2.2065 -2.3314
 -1.5615 -1.5738 -1.5734 -1.5589 -1.5514 -1.5451 -1.5413 -1.5414 -1.5463 -1.5569
