 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F090W
 -1.3779 -1.4186 -1.4732 -1.5294 -1.5664 -1.5718 -1.4540 -1.4527 -1.4453 -1.4274
 -1.3968 -1.3470 -1.3132 -1.2717 -1.2336 -1.1663 -1.1672 -1.2099 -1.2557
 -1.3609 -1.3318 -1.3248 -1.3376 -1.3660 -1.3901 -1.4038 -1.4102 -1.4116 -1.4080
 -1.3937 -1.3665 -1.3311 -1.2959 -1.2658 -1.2221 -1.2171 -1.2401 -1.2755 -1.3170
 -1.3456 -1.3299 -1.3169 -1.3092 -1.3108 -1.3259 -1.3528 -1.3755 -1.3854 -1.3832
 -1.3764 -1.3631 -1.3386 -1.3096 -1.2834 -1.2430 -1.2401 -1.2638 -1.2995 -1.3405
 -1.3840
 -1.3186 -1.3138 -1.3064 -1.2982 -1.2922 -1.2914 -1.2977 -1.3126 -1.3327 -1.3470
 -1.3504 -1.3485 -1.3375 -1.3173 -1.2959 -1.2604 -1.2580 -1.2823 -1.3188 -1.3598
 -1.4030 -1.4475
 -1.2685 -1.2778 -1.2808 -1.2790 -1.2749 -1.2713 -1.2706 -1.2739 -1.2815 -1.2929
 -1.3043 -1.3116 -1.3155 -1.3109 -1.2994 -1.2716 -1.2698 -1.2948 -1.3331 -1.3753
 -1.4189 -1.4636 -1.5089 -1.5537
 -1.1973 -1.2213 -1.2373 -1.2457 -1.2484 -1.2482 -1.2475 -1.2481 -1.2510 -1.2557
 -1.2619 -1.2687 -1.2768 -1.2817 -1.2823 -1.2742 -1.2750 -1.3002 -1.3413 -1.3863
 -1.4317 -1.4775 -1.5236 -1.5698 -1.6159 -1.6626 -1.7109 -1.7614 -1.8148 -1.8713
 -1.1121 -1.1470 -1.1760 -1.1962 -1.2089 -1.2159 -1.2196 -1.2220 -1.2248 -1.2286
 -1.2329 -1.2375 -1.2431 -1.2493 -1.2541 -1.2628 -1.2727 -1.2986 -1.3419 -1.3911
 -1.4402 -1.4883 -1.5361 -1.5836 -1.6307 -1.6767 -1.7231 -1.7718 -1.8242 -1.8808
 -1.9396
 -1.0147 -1.0604 -1.0997 -1.1311 -1.1549 -1.1716 -1.1826 -1.1902 -1.1963 -1.2016
 -1.2071 -1.2127 -1.2181 -1.2240 -1.2292 -1.2436 -1.2625 -1.2910 -1.3354 -1.3885
 -1.4424 -1.4946 -1.5453 -1.5949 -1.6438 -1.6919 -1.7388 -1.7861 -1.8358 -1.8894
 -1.9478
 -0.9146 -0.9676 -1.0139 -1.0541 -1.0878 -1.1144 -1.1346 -1.1496 -1.1613 -1.1709
 -1.1793 -1.1873 -1.1949 -1.2023 -1.2089 -1.2254 -1.2482 -1.2799 -1.3245 -1.3796
 -1.4381 -1.4954 -1.5505 -1.6036 -1.6551 -1.7053 -1.7548 -1.8047 -1.8551 -1.9059
 -1.9571
