 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F322W2
 -3.4440 -3.4978 -3.5473 -3.5901 -3.6298 -3.6576 -3.6123 -3.5958 -3.5795 -3.5765
 -3.5928 -3.6402 -3.6862 -3.7516 -3.8219 -4.0011 -4.1737 -4.3547 -4.5263
 -3.3432 -3.4035 -3.4634 -3.5229 -3.5754 -3.6133 -3.6368 -3.6473 -3.6470 -3.6389
 -3.6376 -3.6591 -3.7086 -3.7734 -3.8433 -4.0199 -4.1952 -4.3668 -4.5314 -4.6891
 -3.3398 -3.3904 -3.4429 -3.4960 -3.5475 -3.5949 -3.6345 -3.6622 -3.6807 -3.6927
 -3.6953 -3.7018 -3.7359 -3.7946 -3.8621 -4.0367 -4.2099 -4.3806 -4.5449 -4.7017
 -4.8519
 -3.3548 -3.3971 -3.4421 -3.4893 -3.5373 -3.5835 -3.6249 -3.6604 -3.6898 -3.7143
 -3.7376 -3.7504 -3.7714 -3.8183 -3.8805 -4.0507 -4.2216 -4.3910 -4.5551 -4.7116
 -4.8610 -5.0043
 -3.3912 -3.4235 -3.4595 -3.4993 -3.5422 -3.5863 -3.6290 -3.6673 -3.7010 -3.7317
 -3.7613 -3.7897 -3.8123 -3.8503 -3.9029 -4.0641 -4.2315 -4.3985 -4.5623 -4.7190
 -4.8681 -5.0108 -5.1477 -5.2798
 -3.4498 -3.4713 -3.4966 -3.5267 -3.5620 -3.6013 -3.6423 -3.6824 -3.7197 -3.7538
 -3.7870 -3.8213 -3.8501 -3.8865 -3.9337 -4.0797 -4.2413 -4.4043 -4.5668 -4.7239
 -4.8735 -5.0160 -5.1523 -5.2835 -5.4103 -5.5332 -5.6524 -5.7683 -5.8810 -5.9908
 -3.5257 -3.5404 -3.5547 -3.5737 -3.5990 -3.6305 -3.6665 -3.7047 -3.7430 -3.7799
 -3.8152 -3.8510 -3.8854 -3.9213 -3.9658 -4.1003 -4.2528 -4.4102 -4.5693 -4.7262
 -4.8767 -5.0197 -5.1561 -5.2868 -5.4125 -5.5339 -5.6517 -5.7661 -5.8776 -5.9864
 -6.0925
 -3.6177 -3.6260 -3.6332 -3.6420 -3.6558 -3.6772 -3.7049 -3.7377 -3.7735 -3.8101
