 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F770W
  4.2804  4.4321  4.3768  3.8760  2.9565  2.2380  1.8880  2.1986  2.8907  3.7555
  3.5874  2.6335  2.2485  2.5500  2.8011  2.5483
  3.8566  3.9105  3.9063  3.7126  3.3217  3.0025  2.8042  2.8601  3.0576  3.3115
  3.1927  2.7766  2.5727  2.6806  2.7775  2.5433  2.3715  2.1972  2.0235
  3.6696  3.6408  3.6271  3.5749  3.4659  3.3606  3.2527  3.1787  3.1179  3.0584
  2.9723  2.8536  2.7667  2.7563  2.7447  2.5333  2.3443  2.1686  1.9975  1.8372
  1.6849
  3.7194  3.6230  3.5392  3.4629  3.3891  3.3122  3.2335  3.1544  3.0716  2.9961
  2.9263  2.8644  2.8306  2.7771  2.7027  2.5183  2.3281  2.1472  1.9758  1.8141
  1.6610  1.5153  1.3766
  3.6501  3.5807  3.5142  3.4469  3.3774  3.3045  3.2291  3.1528  3.0768  3.0024
  2.9302  2.8606  2.8045  2.7483  2.6823  2.5014  2.3120  2.1318  1.9612  1.7997
  1.6465  1.5008  1.3620  1.2291  1.1010
  3.5712  3.5213  3.4691  3.4127  3.3514  3.2855  3.2157  3.1437  3.0710  2.9994
  2.9294  2.8607  2.7938  2.7377  2.6693  2.4907  2.3025  2.1211  1.9502  1.7886
  1.6353  1.4895  1.3506  1.2179  1.0907  0.9679
  3.4826  3.4448  3.4039  3.3603  3.3111  3.2552  3.1933  3.1271  3.0586  2.9894
  2.9212  2.8545  2.7892  2.7302  2.6637  2.4862  2.2996  2.1151  1.9428  1.7808
  1.6274  1.4814  1.3424  1.2097  1.0828  0.9609  0.8428  0.7283  0.6168  0.5073
  3.3844  3.3512  3.3186  3.2866  3.2511  3.2088  3.1588  3.1018  3.0396  2.9746
  2.9090  2.8435  2.7795  2.7193  2.6572  2.4856  2.3029  2.1157  1.9394  1.7759
  1.6220  1.4757  1.3365  1.2036  1.0766  0.9550  0.8378  0.7244  0.6143  0.5069
  0.4011
  3.2865  3.2503  3.2198  3.1944  3.1701  3.1420  3.1069  3.0632  3.0112  2.9534
  2.8924  2.8299  2.7671  2.7054  2.6462  2.4845  2.3075  2.1233  1.9418  1.7743
  1.6189  1.4720  1.3323  1.1990  1.0718  0.9501  0.8331  0.7204  0.6114  0.5054
  0.4019
  3.1965  3.1505  3.1153  3.0898  3.0706  3.0536  3.0329  3.0047  2.9671  2.9207
  2.8676  2.8106  2.7512  2.6910  2.6317  2.4791  2.3090  2.1299  1.9485  1.7751
  1.6159  1.4676  1.3270  1.1931  1.0652  0.9430  0.8259  0.7134  0.6047  0.4994
  0.3973
  3.1083  3.0580  3.0181  2.9876  2.9682  2.9544  2.9430  2.9285  2.9065  2.8749
  2.8336  2.7849  2.7315  2.6756  2.6188  2.4711  2.3109  2.1373  1.9604  1.7856
  1.6209  1.4691  1.3271  1.1923  1.0637  0.9408  0.8232  0.7104  0.6018  0.4970
  0.3935
  3.0303  2.9728  2.9273  2.8926  2.8683  2.8522  2.8432  2.8361  2.8268  2.8081
  2.7799  2.7439  2.7017  2.6546  2.6037  2.4630  2.3079  2.1426  1.9701  1.7981
  1.6313  1.4746  1.3295  1.1931  1.0635  0.9397  0.8213  0.7078  0.5988  0.4939
  0.3925
  2.9624  2.8949  2.8429  2.8048  2.7709  2.7470  2.7429  2.7372  2.7331  2.7242
  2.7094  2.6891  2.6639  2.6280  2.5864  2.4546  2.3000  2.1458  1.9776
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F770W
  3.5730  3.4796  3.3761  3.2562  3.1251  3.0578  3.0506  3.1307  3.2281  3.2777
  3.1704  2.9423  2.7915  2.7972  2.8017  2.6031
  3.6054  3.5119  3.4136  3.3064  3.1924  3.1091  3.0569  3.0539  3.0687  3.0715
  3.0160  2.9111  2.8275  2.7980  2.7625  2.5671  2.3764  2.1971  2.0280
  3.6261  3.5339  3.4407  3.3442  3.2444  3.1536  3.0741  3.0164  2.9739  2.9398
  2.9087  2.8757  2.8369  2.7888  2.7288  2.5372  2.3488  2.1697  1.9999  1.8392
  1.6865
  3.6351  3.5456  3.4574  3.3696  3.2811  3.1913  3.1022  3.0185  2.9435  2.8828
  2.8484  2.8359  2.8197  2.7696  2.7006  2.5134  2.3271  2.1483  1.9782  1.8170
  1.6640  1.5184  1.3776
  3.6324  3.5470  3.4637  3.3826  3.3026  3.2222  3.1412  3.0599  2.9776  2.9004
  2.8352  2.7918  2.7760  2.7403  2.6779  2.4957  2.3113  2.1329  1.9628  1.8015
  1.6484  1.5027  1.3638  1.2308  1.1025
  3.6180  3.5381  3.4596  3.3832  3.3089  3.2351  3.1608  3.0862  3.0117  2.9392
  2.8658  2.7964  2.7553  2.7205  2.6596  2.4829  2.3004  2.1222  1.9521  1.7906
  1.6374  1.4917  1.3529  1.2202  1.0926  0.9694
  3.5881  3.5161  3.4447  3.3740  3.3044  3.2354  3.1663  3.0966  3.0263  2.9566
  2.8878  2.8195  2.7551  2.7190  2.6562  2.4760  2.2943  2.1158  1.9449  1.7831
  1.6298  1.4839  1.3449  1.2121  1.0850  0.9627  0.8443  0.7296  0.6180  0.5084
  3.5417  3.4779  3.4151  3.3528  3.2900  3.2263  3.1620  3.0965  3.0299  2.9625
  2.8960  2.8299  2.7645  2.7166  2.6585  2.4780  2.2943  2.1142  1.9414  1.7785
  1.6246  1.4784  1.3391  1.2062  1.0791  0.9571  0.8396  0.7259  0.6156  0.5081
  0.4022
  3.5225  3.4369  3.3685  3.3155  3.2619  3.2062  3.1481  3.0877  3.0250  2.9609
  2.8961  2.8313  2.7670  2.7083  2.6565  2.4826  2.3001  2.1190  1.9422  1.7769
  1.6226  1.4748  1.3351  1.2017  1.0743  0.9524  0.8352  0.7220  0.6123  0.5061
  0.4030
  3.4186  3.3702  3.3169  3.2593  3.2149  3.1693  3.1200  3.0672  3.0104  2.9505
  2.8887  2.8257  2.7625  2.7013  2.6475  2.4825  2.3046  2.1252  1.9473  1.7770
  1.6187  1.4704  1.3299  1.1958  1.0678  0.9454  0.8281  0.7153  0.6064  0.5010
  0.3985
  3.3467  3.2982  3.2459  3.1901  3.1527  3.1149  3.0760  3.0329  2.9848  2.9318
  2.8751  2.8157  2.7549  2.6939  2.6363  2.4798  2.3095  2.1339  1.9584  1.7861
  1.6232  1.4719  1.3299  1.1951  1.0663  0.9433  0.8254  0.7124  0.6036  0.4986
