 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F115W
  0.2290  0.6272  1.3043  1.5830  1.1950  0.6585  1.3073  1.9856  2.2423  2.1215
  2.0875  2.0192  1.7099  1.3306  1.0627  0.9620
  0.8726  0.9938  1.2597  1.3571  1.1959  0.9268  1.1630  1.4408  1.5840  1.5872
  1.5923  1.5505  1.3941  1.2020  1.0601  0.9697  0.9007  0.8374  0.7320
  1.2326  1.2114  1.2418  1.2425  1.2020  1.1034  1.1153  1.1587  1.2066  1.2421
  1.2518  1.2267  1.1668  1.0951  1.0372  0.9574  0.8743  0.8052  0.7227  0.6417
  0.5755
  1.3090  1.2800  1.2506  1.2392  1.2134  1.1883  1.1642  1.1392  1.1102  1.0862
  1.0658  1.0477  1.0280  1.0099  0.9940  0.9251  0.8565  0.7831  0.7070  0.6295
  0.5525  0.4767  0.4016
  1.3471  1.3158  1.2842  1.2594  1.2304  1.2018  1.1736  1.1456  1.1171  1.0886
  1.0621  1.0384  1.0158  0.9948  0.9745  0.9115  0.8386  0.7629  0.6865  0.6104
  0.5350  0.4605  0.3870  0.3137  0.2397
  1.3601  1.3315  1.3018  1.2721  1.2426  1.2129  1.1830  1.1532  1.1235  1.0940
  1.0647  1.0363  1.0102  0.9849  0.9617  0.9004  0.8265  0.7490  0.6714  0.5951
  0.5200  0.4460  0.3733  0.3014  0.2301  0.1584
  1.3481  1.3271  1.3034  1.2773  1.2499  1.2216  1.1924  1.1620  1.1310  1.1001
  1.0695  1.0393  1.0101  0.9817  0.9556  0.8918  0.8202  0.7414  0.6617  0.5836
  0.5075  0.4332  0.3605  0.2893  0.2191  0.1494  0.0795  0.0070 -0.0691 -0.1457
  1.3111  1.3026  1.2890  1.2708  1.2491  1.2248  1.1986  1.1700  1.1395  1.1078
  1.0760  1.0445  1.0137  0.9837  0.9550  0.8876  0.8173  0.7394  0.6580  0.5772
  0.4988  0.4230  0.3493  0.2776  0.2075  0.1387  0.0709  0.0022 -0.0696 -0.1451
 -0.2217
  1.2437  1.2530  1.2543  1.2483  1.2364  1.2195  1.1986  1.1743  1.1467  1.1162
