 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.9210 -3.5980 -3.3667 -3.1802 -3.0103 -2.8509 -2.7001 -2.5580 -2.4291 -2.3131
 -2.2088 -2.1156 -2.0342 -1.9652 -1.9076 -1.7980 -1.7150 -1.6500 -1.6040
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  r   
 -4.5130 -4.2592 -3.9306 -3.6253 -3.3414 -3.1006 -2.9233 -2.7821 -2.6580 -2.5411
 -2.4320 -2.3296 -2.2341 -2.1458 -2.0646 -1.8934 -1.7637 -1.6667 -1.5958
 -4.1588 -4.1030 -3.8859 -3.5964 -3.3224 -3.0732 -2.8793 -2.7297 -2.6039 -2.4895
 -2.3833 -2.2842 -2.1924 -2.1079 -2.0309 -1.8713 -1.7523 -1.6647 -1.6019 -1.5590
 -3.9372 -3.7660 -3.7131 -3.5688 -3.3197 -3.0779 -2.8654 -2.7006 -2.5697 -2.4561
 -2.3525 -2.2565 -2.1678 -2.0867 -2.0130 -1.8611 -1.7485 -1.6663 -1.6083 -1.5693
 -1.5441
 -3.8719 -3.6297 -3.4486 -3.3554 -3.2766 -3.0860 -2.8761 -2.6933 -2.5502 -2.4337
 -2.3317 -2.2381 -2.1521 -2.0737 -2.0027 -1.8569 -1.7486 -1.6698 -1.6148 -1.5787
 -1.5559 -1.5412
 -3.8449 -3.5938 -3.3717 -3.1907 -3.0597 -2.9817 -2.8732 -2.7054 -2.5470 -2.4198
 -2.3166 -2.2245 -2.1405 -2.0644 -1.9958 -1.8549 -1.7501 -1.6735 -1.6207 -1.5867
 -1.5663 -1.5537 -1.5460 -1.5418
 -3.8356 -3.5856 -3.3566 -3.1526 -2.9787 -2.8350 -2.7276 -2.6491 -2.5470 -2.4185
 -2.3061 -2.2135 -2.1308 -2.0563 -1.9894 -1.8529 -1.7511 -1.6763 -1.6249 -1.5925
 -1.5745 -1.5647 -1.5591 -1.5569 -1.5580 -1.5631 -1.5729 -1.5886 -1.6109 -1.6383
 -3.8399 -3.5917 -3.3616 -3.1521 -2.9652 -2.8016 -2.6604 -2.5421 -2.4510 -2.3774
 -2.2938 -2.2048 -2.1220 -2.0482 -1.9826 -1.8495 -1.7504 -1.6771 -1.6267 -1.5956
 -1.5798 -1.5731 -1.5708 -1.5710 -1.5734 -1.5784 -1.5863 -1.5985 -1.6167 -1.6434
 -1.6741
 -3.8527 -3.6088 -3.3784 -3.1664 -2.9747 -2.8037 -2.6520 -2.5184 -2.4029 -2.3064
 -2.2299 -2.1665 -2.1041 -2.0385 -1.9748 -1.8441 -1.7474 -1.6755 -1.6258 -1.5954
 -1.5811 -1.5777 -1.5795 -1.5833 -1.5884 -1.5949 -1.6020 -1.6119 -1.6268 -1.6487
 -1.6788
 -3.8786 -3.6304 -3.4025 -3.1888 -2.9935 -2.8182 -2.6615 -2.5215 -2.3973 -2.2886
 -2.1958 -2.1194 -2.0590 -2.0069 -1.9561 -1.8348 -1.7406 -1.6703 -1.6212 -1.5913
 -1.5781 -1.5775 -1.5836 -1.5922 -1.6014 -1.6110 -1.6214 -1.6329 -1.6462 -1.6636
 -1.6852
 -3.9256 -3.6628 -3.4357 -3.2238 -3.0255 -2.8452 -2.6841 -2.5399 -2.4108 -2.2957
 -2.1947 -2.1082 -2.0366 -1.9783 -1.9291 -1.8227 -1.7316 -1.6632 -1.6145 -1.5844
 -1.5712 -1.5721 -1.5820 -1.5957 -1.6100 -1.6240 -1.6379 -1.6518 -1.6662 -1.6820
 -1.7005
 -4.0073 -3.7085 -3.4733 -3.2631 -3.0667 -2.8829 -2.7159 -2.5668 -2.4336 -2.3141
 -2.2074 -2.1139 -2.0342 -1.9682 -1.9135 -1.8071 -1.7209 -1.6532 -1.6055 -1.5752
 -1.5614 -1.5625 -1.5747 -1.5928 -1.6125 -1.6319 -1.6505 -1.6683 -1.6856 -1.7029
 -1.7206
 -4.1433 -3.7804 -3.5207 -3.3058 -3.1112 -2.9286 -2.7581 -2.6027 -2.4640 -2.3399
 -2.2289 -2.1299 -2.0434 -1.9699 -1.9088 -1.7948 -1.7101 -1.6428 -1.5948
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  r   
 -4.5360 -4.1988 -3.8637 -3.5659 -3.2986 -3.0616 -2.8824 -2.7389 -2.6175 -2.5046
 -2.3994 -2.3007 -2.2084 -2.1226 -2.0433 -1.8740 -1.7454 -1.6496 -1.5812
 -4.2953 -4.1461 -3.8534 -3.5517 -3.2817 -3.0394 -2.8472 -2.6977 -2.5724 -2.4612
 -2.3581 -2.2621 -2.1726 -2.0898 -2.0137 -1.8543 -1.7353 -1.6489 -1.5872 -1.5444
 -3.9776 -3.8947 -3.8062 -3.5583 -3.2882 -3.0456 -2.8377 -2.6751 -2.5447 -2.4333
 -2.3321 -2.2385 -2.1516 -2.0715 -1.9981 -1.8454 -1.7323 -1.6507 -1.5931 -1.5537
 -1.5283
 -3.8963 -3.6633 -3.5401 -3.4855 -3.3015 -3.0656 -2.8512 -2.6711 -2.5297 -2.4149
 -2.3146 -2.2228 -2.1382 -2.0604 -1.9894 -1.8420 -1.7329 -1.6542 -1.5992 -1.5622
 -1.5390 -1.5247
 -3.8849 -3.6169 -3.3978 -3.2458 -3.1676 -3.0648 -2.8748 -2.6869 -2.5290 -2.4043
 -2.3022 -2.2113 -2.1283 -2.0524 -1.9834 -1.8406 -1.7347 -1.6581 -1.6048 -1.5696
 -1.5482 -1.5357 -1.5287 -1.5258
 -3.8986 -3.6215 -3.3777 -3.1726 -3.0111 -2.8951 -2.8148 -2.6994 -2.5453 -2.4054
 -2.2942 -2.2024 -2.1201 -2.0455 -1.9781 -1.8391 -1.7362 -1.6611 -1.6090 -1.5752
 -1.5554 -1.5452 -1.5402 -1.5388 -1.5402 -1.5458 -1.5573 -1.5759 -1.6008 -1.6272
 -3.9298 -3.6476 -3.3941 -3.1715 -2.9810 -2.8220 -2.6912 -2.5903 -2.5090 -2.4103
 -2.2947 -2.1961 -2.1131 -2.0390 -1.9725 -1.8366 -1.7362 -1.6625 -1.6112 -1.5783
 -1.5600 -1.5523 -1.5502 -1.5512 -1.5547 -1.5609 -1.5698 -1.5835 -1.6041 -1.6318
 -1.6618
 -3.9710 -3.6886 -3.4291 -3.1968 -2.9933 -2.8171 -2.6659 -2.5356 -2.4260 -2.3378
 -2.2633 -2.1851 -2.1065 -2.0326 -1.9664 -1.8324 -1.7340 -1.6617 -1.6109 -1.5785
 -1.5615 -1.5560 -1.5574 -1.5619 -1.5680 -1.5758 -1.5859 -1.5982 -1.6143 -1.6364
 -1.6670
 -4.0255 -3.7376 -3.4748 -3.2358 -3.0230 -2.8366 -2.6742 -2.5323 -2.4081 -2.3006
 -2.2098 -2.1352 -2.0728 -2.0145 -1.9560 -1.8252 -1.7286 -1.6574 -1.6072 -1.5753
 -1.5592 -1.5557 -1.5606 -1.5694 -1.5795 -1.5903 -1.6023 -1.6154 -1.6305 -1.6489
 -1.6729
 -4.0992 -3.7951 -3.5320 -3.2908 -3.0705 -2.8747 -2.7033 -2.5529 -2.4205 -2.3037
 -2.2017 -2.1143 -2.0413 -1.9823 -1.9315 -1.8164 -1.7217 -1.6516 -1.6017 -1.5696
 -1.5536 -1.5512 -1.5589 -1.5720 -1.5869 -1.6020 -1.6172 -1.6327 -1.6488 -1.6665
 -1.6868
 -4.2027 -3.8660 -3.5943 -3.3526 -3.1301 -2.9271 -2.7463 -2.5875 -2.4478 -2.3240
 -2.2146 -2.1190 -2.0369 -1.9685 -1.9122 -1.8025 -1.7124 -1.6432 -1.5937 -1.5615
 -1.5452 -1.5430 -1.5523 -1.5690 -1.5887 -1.6088 -1.6286 -1.6478 -1.6667 -1.6858
 -1.7050
 -4.3575 -3.9597 -3.6652 -3.4177 -3.1948 -2.9898 -2.8023 -2.6346 -2.4867 -2.3561
 -2.2402 -2.1376 -2.0481 -1.9717 -1.9079 -1.7903 -1.7033 -1.6334 -1.5839
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  r   
 -4.5350 -4.1629 -3.8227 -3.5287 -3.2666 -3.0346 -2.8552 -2.7055 -2.5827 -2.4740
 -2.3714 -2.2754 -2.1859 -2.1025 -2.0250 -1.8575 -1.7282 -1.6336 -1.5656
 -4.2935 -4.1523 -3.8246 -3.5183 -3.2481 -3.0113 -2.8226 -2.6710 -2.5459 -2.4368
 -2.3360 -2.2422 -2.1549 -2.0738 -1.9987 -1.8391 -1.7186 -1.6317 -1.5706 -1.5280
 -4.0776 -4.0375 -3.8260 -3.5358 -3.2605 -3.0152 -2.8137 -2.6524 -2.5228 -2.4130
 -2.3136 -2.2219 -2.1367 -2.0577 -1.9849 -1.8309 -1.7158 -1.6334 -1.5759 -1.5364
 -1.5106
 -3.9188 -3.7295 -3.6839 -3.5390 -3.2875 -3.0424 -2.8271 -2.6508 -2.5112 -2.3975
 -2.2986 -2.2083 -2.1250 -2.0480 -1.9771 -1.8279 -1.7164 -1.6367 -1.5816 -1.5440
 -1.5200 -1.5058
 -3.9078 -3.6335 -3.4392 -3.3517 -3.2723 -3.0721 -2.8572 -2.6674 -2.5125 -2.3891
 -2.2881 -2.1983 -2.1163 -2.0409 -1.9718 -1.8267 -1.7183 -1.6405 -1.5868 -1.5507
 -1.5281 -1.5155 -1.5090 -1.5066
 -3.9409 -3.6397 -3.3898 -3.1979 -3.0708 -2.9959 -2.8757 -2.6971 -2.5301 -2.3917
 -2.2817 -2.1907 -2.1091 -2.0348 -1.9671 -1.8257 -1.7201 -1.6438 -1.5909 -1.5560
 -1.5346 -1.5235 -1.5189 -1.5182 -1.5208 -1.5280 -1.5410 -1.5609 -1.5869 -1.6141
 -3.9991 -3.6822 -3.4095 -3.1808 -2.9964 -2.8535 -2.7481 -2.6636 -2.5487 -2.4088
 -2.2844 -2.1859 -2.1032 -2.0291 -1.9622 -1.8235 -1.7205 -1.6456 -1.5933 -1.5592
 -1.5389 -1.5295 -1.5272 -1.5288 -1.5332 -1.5406 -1.5514 -1.5671 -1.5892 -1.6179
 -1.6484
 -4.0752 -3.7480 -3.4595 -3.2111 -3.0014 -2.8269 -2.6830 -2.5636 -2.4675 -2.3842
 -2.2904 -2.1873 -2.0994 -2.0242 -1.9572 -1.8201 -1.7190 -1.6454 -1.5936 -1.5599
 -1.5406 -1.5328 -1.5331 -1.5378 -1.5448 -1.5537 -1.5652 -1.5791 -1.5972 -1.6215
 -1.6531
 -4.1607 -3.8246 -3.5275 -3.2641 -3.0367 -2.8439 -2.6810 -2.5421 -2.4225 -2.3203
 -2.2349 -2.1604 -2.0871 -2.0169 -1.9507 -1.8141 -1.7144 -1.6419 -1.5908 -1.5574
 -1.5390 -1.5328 -1.5357 -1.5440 -1.5546 -1.5664 -1.5798 -1.5943 -1.6112 -1.6321
 -1.6581
 -4.2657 -3.9134 -3.6105 -3.3396 -3.0980 -2.8891 -2.7110 -2.5585 -2.4268 -2.3116
 -2.2112 -2.1253 -2.0525 -1.9912 -1.9357 -1.8081 -1.7090 -1.6372 -1.5862 -1.5527
 -1.5345 -1.5293 -1.5342 -1.5459 -1.5608 -1.5765 -1.5930 -1.6100 -1.6280 -1.6471
 -1.6703
 -4.3970 -4.0140 -3.7001 -3.4246 -3.1763 -2.9548 -2.7620 -2.5964 -2.4535 -2.3288
 -2.2194 -2.1238 -2.0411 -1.9712 -1.9135 -1.7976 -1.7016 -1.6303 -1.5794 -1.5457
 -1.5273 -1.5223 -1.5286 -1.5430 -1.5619 -1.5823 -1.6029 -1.6235 -1.6441 -1.6652
 -1.6862
 -4.5720 -4.1329 -3.7979 -3.5142 -3.2623 -3.0349 -2.8312 -2.6525 -2.4976 -2.3629
 -2.2449 -2.1413 -2.0509 -1.9729 -1.9071 -1.7854 -1.6941 -1.6217 -1.5708
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  r   
 -4.4291 -4.0638 -3.7456 -3.4728 -3.2190 -2.9972 -2.8265 -2.6817 -2.5560 -2.4482
 -2.3478 -2.2539 -2.1665 -2.0851 -2.0094 -1.8438 -1.7143 -1.6174 -1.5483
 -4.3529 -4.0951 -3.7664 -3.4719 -3.2128 -2.9813 -2.8010 -2.6506 -2.5241 -2.4161
 -2.3168 -2.2247 -2.1392 -2.0597 -1.9857 -1.8263 -1.7033 -1.6142 -1.5523 -1.5097
 -4.2098 -4.0825 -3.7993 -3.5007 -3.2305 -2.9905 -2.7922 -2.6344 -2.5048 -2.3953
 -2.2972 -2.2068 -2.1231 -2.0454 -1.9732 -1.8184 -1.7002 -1.6154 -1.5570 -1.5173
 -1.4911
 -4.0234 -3.8503 -3.7752 -3.5333 -3.2651 -3.0205 -2.8068 -2.6335 -2.4954 -2.3820
 -2.2840 -2.1948 -2.1127 -2.0366 -1.9661 -1.8154 -1.7005 -1.6183 -1.5619 -1.5240
 -1.4994 -1.4849
 -3.9113 -3.6525 -3.5244 -3.4785 -3.2936 -3.0576 -2.8393 -2.6505 -2.4975 -2.3754
 -2.2750 -2.1860 -2.1049 -2.0302 -1.9613 -1.8143 -1.7023 -1.6218 -1.5667 -1.5299
 -1.5065 -1.4932 -1.4871 -1.4852
 -3.9561 -3.6436 -3.4032 -3.2478 -3.1788 -3.0714 -2.8753 -2.6826 -2.5150 -2.3788
 -2.2697 -2.1794 -2.0984 -2.0246 -1.9569 -1.8134 -1.7041 -1.6250 -1.5707 -1.5348
 -1.5123 -1.5001 -1.4954 -1.4955 -1.4994 -1.5074 -1.5216 -1.5435 -1.5705 -1.5988
 -4.0403 -3.6949 -3.4126 -3.1885 -3.0237 -2.9150 -2.8359 -2.7090 -2.5457 -2.3965
 -2.2734 -2.1755 -2.0932 -2.0193 -1.9523 -1.8114 -1.7047 -1.6272 -1.5733 -1.5379
 -1.5164 -1.5054 -1.5024 -1.5043 -1.5095 -1.5179 -1.5302 -1.5478 -1.5717 -1.6015
 -1.6329
 -4.1515 -3.7819 -3.4704 -3.2131 -3.0048 -2.8412 -2.7137 -2.6150 -2.5272 -2.4168
 -2.2905 -2.1790 -2.0903 -2.0152 -1.9478 -1.8082 -1.7036 -1.6275 -1.5742 -1.5391
 -1.5182 -1.5086 -1.5074 -1.5118 -1.5192 -1.5291 -1.5417 -1.5572 -1.5775 -1.6040
 -1.6367
 -4.2729 -3.8882 -3.5571 -3.2745 -3.0387 -2.8454 -2.6880 -2.5575 -2.4476 -2.3552
 -2.2713 -2.1826 -2.0904 -2.0114 -1.9427 -1.8029 -1.6996 -1.6248 -1.5721 -1.5374
 -1.5173 -1.5089 -1.5096 -1.5167 -1.5273 -1.5398 -1.5542 -1.5707 -1.5894 -1.6122
 -1.6407
 -4.4058 -4.0109 -3.6663 -3.3672 -3.1088 -2.8916 -2.7116 -2.5616 -2.4343 -2.3238
 -2.2279 -2.1452 -2.0713 -2.0018 -1.9375 -1.7985 -1.6952 -1.6209 -1.5685 -1.5337
 -1.5138 -1.5063 -1.5086 -1.5182 -1.5322 -1.5482 -1.5655 -1.5839 -1.6037 -1.6256
 -1.6504
 -4.5625 -4.1456 -3.7852 -3.4759 -3.2037 -2.9668 -2.7658 -2.5971 -2.4547 -2.3322
 -2.2251 -2.1314 -2.0497 -1.9790 -1.9186 -1.7919 -1.6896 -1.6152 -1.5628 -1.5277
 -1.5076 -1.5005 -1.5039 -1.5156 -1.5327 -1.5526 -1.5738 -1.5954 -1.6177 -1.6408
 -1.6643
 -4.7431 -4.2923 -3.9125 -3.5916 -3.3108 -3.0630 -2.8451 -2.6580 -2.4993 -2.3636
 -2.2464 -2.1439 -2.0540 -1.9757 -1.8860 -1.7831 -1.6828 -1.6077 -1.5550
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  r   
 -4.3705 -4.0067 -3.6985 -3.4405 -3.1883 -2.9742 -2.8022 -2.6599 -2.5345 -2.4278
 -2.3282 -2.2356 -2.1496 -2.0699 -1.9957 -1.8322 -1.7025 -1.6033 -1.5303
 -4.4053 -4.0509 -3.7243 -3.4375 -3.1871 -2.9615 -2.7798 -2.6331 -2.5061 -2.3991
 -2.3006 -2.2096 -2.1253 -2.0471 -1.9741 -1.8153 -1.6899 -1.5974 -1.5333 -1.4899
 -4.1873 -4.0856 -3.7627 -3.4709 -3.2072 -2.9718 -2.7753 -2.6197 -2.4896 -2.3809
 -2.2832 -2.1936 -2.1109 -2.0342 -1.9627 -1.8077 -1.6863 -1.5978 -1.5371 -1.4965
 -1.4700
