 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  G   
 -1.7697 -1.7344 -1.7400 -1.7140 -1.6433 -1.5767 -1.5551 -1.5578 -1.5417 -1.4918
 -1.4237 -1.3412 -1.2556 -1.1747 -1.0969 -0.9294 -0.8029 -0.7139 -0.6459
 -1.7405 -1.6525 -1.5938 -1.5452 -1.5057 -1.4764 -1.4545 -1.4344 -1.4101 -1.3780
 -1.3353 -1.2791 -1.2099 -1.1349 -1.0628 -0.9100 -0.7965 -0.7170 -0.6605 -0.6224
 -1.7195 -1.6057 -1.5116 -1.4435 -1.4059 -1.3840 -1.3615 -1.3369 -1.3129 -1.2891
 -1.2594 -1.2204 -1.1671 -1.1017 -1.0358 -0.8954 -0.7923 -0.7209 -0.6728 -0.6396
 -0.6159
 -1.7067 -1.5940 -1.4934 -1.4089 -1.3439 -1.2995 -1.2761 -1.2653 -1.2501 -1.2251
 -1.1960 -1.1651 -1.1272 -1.0751 -1.0159 -0.8856 -0.7903 -0.7256 -0.6827 -0.6532
 -0.6319 -0.6162
 -1.6792 -1.5779 -1.4835 -1.3991 -1.3271 -1.2695 -1.2269 -1.1974 -1.1790 -1.1652
 -1.1444 -1.1159 -1.0860 -1.0480 -0.9986 -0.8784 -0.7887 -0.7290 -0.6914 -0.6660
 -0.6477 -0.6340 -0.6236 -0.6157
 -1.6275 -1.5430 -1.4621 -1.3864 -1.3174 -1.2568 -1.2062 -1.1660 -1.1347 -1.1096
 -1.0881 -1.0656 -1.0399 -1.0125 -0.9759 -0.8709 -0.7860 -0.7296 -0.6965 -0.6762
 -0.6618 -0.6511 -0.6429 -0.6367 -0.6319 -0.6287 -0.6279 -0.6317 -0.6421 -0.6592
 -1.5509 -1.4849 -1.4206 -1.3587 -1.2993 -1.2433 -1.1921 -1.1470 -1.1092 -1.0774
 -1.0491 -1.0225 -0.9958 -0.9716 -0.9438 -0.8587 -0.7811 -0.7269 -0.6966 -0.6813
 -0.6722 -0.6657 -0.6609 -0.6573 -0.6544 -0.6523 -0.6517 -0.6529 -0.6594 -0.6739
 -0.6955
 -1.4557 -1.4061 -1.3580 -1.3113 -1.2651 -1.2189 -1.1731 -1.1291 -1.0887 -1.0534
 -1.0220 -0.9930 -0.9647 -0.9373 -0.9121 -0.8398 -0.7724 -0.7212 -0.6921 -0.6801
 -0.6764 -0.6755 -0.6753 -0.6756 -0.6758 -0.6761 -0.6768 -0.6787 -0.6828 -0.6917
 -0.7103
 -1.3484 -1.3131 -1.2786 -1.2454 -1.2124 -1.1781 -1.1417 -1.1038 -1.0660 -1.0302
 -0.9975 -0.9678 -0.9396 -0.9119 -0.8862 -0.8195 -0.7595 -0.7128 -0.6843 -0.6735
 -0.6737 -0.6785 -0.6842 -0.6896 -0.6943 -0.6982 -0.7017 -0.7053 -0.7096 -0.7164
 -0.7284
 -1.2375 -1.2138 -1.1901 -1.1673 -1.1453 -1.1221 -1.0966 -1.0679 -1.0366 -1.0042
 -0.9727 -0.9432 -0.9159 -0.8899 -0.8649 -0.8025 -0.7466 -0.7035 -0.6758 -0.6643
 -0.6657 -0.6742 -0.6855 -0.6969 -0.7072 -0.7161 -0.7239 -0.7307 -0.7372 -0.7443
 -0.7523
 -1.1250 -1.1113 -1.0967 -1.0820 -1.0678 -1.0537 -1.0378 -1.0187 -0.9961 -0.9706
 -0.9434 -0.9162 -0.8903 -0.8661 -0.8432 -0.7872 -0.7344 -0.6937 -0.6672 -0.6550
 -0.6555 -0.6651 -0.6799 -0.6965 -0.7128 -0.7275 -0.7408 -0.7523 -0.7626 -0.7723
 -0.7824
 -1.0108 -1.0056 -1.0019 -0.9933 -0.9853 -0.9774 -0.9686 -0.9579 -0.9440 -0.9268
 -0.9065 -0.8844 -0.8616 -0.8396 -0.8211 -0.7736 -0.7229 -0.6834 -0.6585
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  G   
 -2.0021 -1.9416 -1.8899 -1.8425 -1.7974 -1.7497 -1.6946 -1.6294 -1.5572 -1.4832
 -1.4061 -1.3250 -1.2411 -1.1598 -1.0796 -0.9199 -0.7977 -0.7095 -0.6486
 -1.8969 -1.8202 -1.7559 -1.7000 -1.6494 -1.6020 -1.5552 -1.5038 -1.4495 -1.3939
 -1.3352 -1.2703 -1.1982 -1.1239 -1.0534 -0.9044 -0.7924 -0.7123 -0.6574 -0.6198
 -1.8387 -1.7309 -1.6496 -1.5969 -1.5418 -1.4928 -1.4482 -1.4048 -1.3616 -1.3185
 -1.2739 -1.2244 -1.1659 -1.0997 -1.0339 -0.8940 -0.7899 -0.7161 -0.6662 -0.6322
 -0.6078
 -1.8174 -1.6874 -1.5865 -1.5110 -1.4540 -1.4088 -1.3700 -1.3328 -1.2939 -1.2557
 -1.2185 -1.1802 -1.1362 -1.0812 -1.0211 -0.8887 -0.7902 -0.7209 -0.6750 -0.6445
 -0.6231 -0.6075
 -1.8166 -1.6892 -1.5724 -1.4773 -1.4026 -1.3443 -1.2987 -1.2630 -1.2346 -1.2086
 -1.1753 -1.1401 -1.1040 -1.0622 -1.0103 -0.8856 -0.7912 -0.7254 -0.6828 -0.6559
 -0.6375 -0.6241 -0.6141 -0.6068
 -1.8075 -1.6857 -1.5705 -1.4659 -1.3752 -1.3000 -1.2402 -1.1951 -1.1630 -1.1425
 -1.1251 -1.1010 -1.0718 -1.0382 -0.9969 -0.8822 -0.7914 -0.7280 -0.6881 -0.6648
 -0.6503 -0.6399 -0.6323 -0.6266 -0.6226 -0.6204 -0.6206 -0.6252 -0.6359 -0.6529
 -1.7775 -1.6691 -1.5626 -1.4633 -1.3737 -1.2952 -1.2287 -1.1744 -1.1314 -1.0972
 -1.0702 -1.0485 -1.0270 -1.0032 -0.9738 -0.8766 -0.7896 -0.7280 -0.6898 -0.6698
 -0.6595 -0.6535 -0.6492 -0.6462 -0.6441 -0.6430 -0.6434 -0.6457 -0.6529 -0.6675
 -0.6892
 -1.7231 -1.6311 -1.5385 -1.4496 -1.3670 -1.2922 -1.2255 -1.1672 -1.1177 -1.0766
 -1.0417 -1.0114 -0.9845 -0.9610 -0.9383 -0.8633 -0.7849 -0.7251 -0.6878 -0.6696
 -0.6636 -0.6625 -0.6628 -0.6637 -0.6647 -0.6658 -0.6676 -0.6705 -0.6757 -0.6853
 -0.7040
 -1.6438 -1.5684 -1.4919 -1.4166 -1.3453 -1.2789 -1.2174 -1.1607 -1.1094 -1.0641
 -1.0246 -0.9899 -0.9584 -0.9297 -0.9046 -0.8400 -0.7741 -0.7188 -0.6822 -0.6647
 -0.6615 -0.6653 -0.6711 -0.6770 -0.6824 -0.6871 -0.6917 -0.6963 -0.7018 -0.7095
 -0.7222
 -1.5483 -1.4899 -1.4288 -1.3673 -1.3080 -1.2520 -1.1988 -1.1480 -1.0996 -1.0542
 -1.0126 -0.9752 -0.9415 -0.9105 -0.8823 -0.8184 -0.7595 -0.7101 -0.6751 -0.6572
 -0.6545 -0.6614 -0.6723 -0.6840 -0.6948 -0.7044 -0.7131 -0.7210 -0.7286 -0.7368
 -0.7458
 -1.4455 -1.3994 -1.3521 -1.3033 -1.2556 -1.2099 -1.1661 -1.1233 -1.0810 -1.0394
 -0.9992 -0.9614 -0.9267 -0.8949 -0.8657 -0.8011 -0.7446 -0.6992 -0.6667 -0.6486
 -0.6451 -0.6528 -0.6669 -0.6836 -0.7002 -0.7156 -0.7295 -0.7420 -0.7533 -0.7641
 -0.7753
 -1.3371 -1.3031 -1.2672 -1.2298 -1.1922 -1.1555 -1.1204 -1.0858 -1.0509 -1.0155
