 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F775W
 -2.2658 -1.1828  0.0798  0.4074 -0.6083 -2.8036 -2.0157 -0.7224  0.0500  0.1057
  0.1813  0.1657 -0.2452 -0.7411 -0.9907 -0.8542
 -2.1816 -1.6978 -1.0644 -0.8252 -1.1367 -2.0958 -1.7468 -1.1690 -0.7481 -0.5961
 -0.4808 -0.4530 -0.6133 -0.8234 -0.9280 -0.8227 -0.7578 -0.7276 -0.7801
 -1.9073 -1.7634 -1.5319 -1.3748 -1.3304 -1.5424 -1.4440 -1.2880 -1.1241 -0.9827
 -0.8827 -0.8382 -0.8509 -0.8830 -0.8918 -0.8112 -0.7753 -0.7527 -0.7681 -0.7890
 -0.7855
 -1.4429 -1.3796 -1.3227 -1.2414 -1.1893 -1.1435 -1.1073 -1.0795 -1.0781 -1.0540
 -1.0242 -0.9898 -0.9580 -0.9200 -0.8821 -0.8197 -0.7803 -0.7675 -0.7710 -0.7859
 -0.8079 -0.8347 -0.8657
 -1.2204 -1.1945 -1.1685 -1.1301 -1.0973 -1.0643 -1.0339 -1.0076 -0.9860 -0.9677
 -0.9490 -0.9277 -0.9061 -0.8829 -0.8577 -0.8119 -0.7911 -0.7866 -0.7929 -0.8069
 -0.8268 -0.8513 -0.8795 -0.9119 -0.9490
 -1.0158 -1.0187 -1.0179 -1.0115 -0.9991 -0.9821 -0.9625 -0.9428 -0.9243 -0.9077
 -0.8930 -0.8793 -0.8646 -0.8511 -0.8351 -0.8029 -0.7938 -0.7973 -0.8081 -0.8236
 -0.8433 -0.8668 -0.8934 -0.9232 -0.9564 -0.9938
 -0.8291 -0.8522 -0.8709 -0.8856 -0.8946 -0.8969 -0.8931 -0.8851 -0.8750 -0.8639
 -0.8529 -0.8425 -0.8327 -0.8243 -0.8143 -0.7927 -0.7884 -0.7996 -0.8166 -0.8360
 -0.8574 -0.8812 -0.9074 -0.9358 -0.9666 -1.0004 -1.0378 -1.0812 -1.1314 -1.1841
 -0.6602 -0.6950 -0.7275 -0.7579 -0.7843 -0.8050 -0.8185 -0.8254 -0.8267 -0.8244
 -0.8197 -0.8137 -0.8072 -0.8010 -0.7951 -0.7812 -0.7789 -0.7930 -0.8161 -0.8415
 -0.8671 -0.8932 -0.9203 -0.9488 -0.9787 -1.0104 -1.0441 -1.0819 -1.1261 -1.1772
 -1.2316
 -0.5168 -0.5556 -0.5952 -0.6354 -0.6737 -0.7083 -0.7374 -0.7594 -0.7740 -0.7825
 -0.7860 -0.7863 -0.7845 -0.7815 -0.7776 -0.7692 -0.7682 -0.7814 -0.8070 -0.8380
 -0.8695 -0.9002 -0.9303 -0.9605 -0.9910 -1.0222 -1.0550 -1.0893 -1.1274 -1.1717
 -1.2238
 -0.3960 -0.4371 -0.4803 -0.5253 -0.5702 -0.6136 -0.6536 -0.6882 -0.7158 -0.7357
 -0.7488 -0.7566 -0.7606 -0.7620 -0.7613 -0.7567 -0.7573 -0.7688 -0.7934 -0.8269
 -0.8638 -0.9005 -0.9356 -0.9694 -1.0022 -1.0347 -1.0675 -1.1011 -1.1366 -1.1760
 -1.2195
 -0.2999 -0.3403 -0.3833 -0.4286 -0.4757 -0.5232 -0.5693 -0.6124 -0.6506 -0.6817
 -0.7051 -0.7218 -0.7331 -0.7401 -0.7437 -0.7450 -0.7464 -0.7571 -0.7792 -0.8114
 -0.8503 -0.8918 -0.9326 -0.9716 -1.0086 -1.0439 -1.0785 -1.1127 -1.1474 -1.1835
 -1.2219
 -0.2296 -0.2652 -0.3048 -0.3478 -0.3940 -0.4417 -0.4903 -0.5377 -0.5822 -0.6208
 -0.6531 -0.6792 -0.6995 -0.7142 -0.7237 -0.7332 -0.7367 -0.7464 -0.7665 -0.7965
 -0.8343 -0.8771 -0.9221 -0.9664 -1.0086 -1.0484 -1.0864 -1.1230 -1.1588 -1.1946
 -1.2315
 -0.1849 -0.2119 -0.2448 -0.2829 -0.3251 -0.3691 -0.4194 -0.4680 -0.5152 -0.5583
 -0.5969 -0.6314 -0.6620 -0.6843 -0.7014 -0.7214 -0.7282 -0.7367 -0.7553
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F775W
 -1.3709 -1.2733 -1.2190 -1.2087 -1.2562 -1.5013 -1.3973 -1.2823 -1.1910 -1.1204
 -1.0189 -0.9244 -0.9108 -0.9373 -0.9320 -0.8000
 -1.3833 -1.2877 -1.2242 -1.1938 -1.2049 -1.3284 -1.2856 -1.2308 -1.1790 -1.1308
 -1.0680 -1.0059 -0.9723 -0.9540 -0.9237 -0.8085 -0.7459 -0.7222 -0.7219
 -1.3722 -1.2830 -1.2164 -1.1734 -1.1584 -1.1962 -1.1886 -1.1720 -1.1480 -1.1180
 -1.0832 -1.0449 -1.0038 -0.9609 -0.9168 -0.8163 -0.7640 -0.7453 -0.7467 -0.7612
 -0.7840
 -1.3376 -1.2592 -1.1956 -1.1475 -1.1167 -1.1047 -1.1063 -1.1061 -1.0980 -1.0820
 -1.0645 -1.0415 -1.0054 -0.9580 -0.9113 -0.8234 -0.7790 -0.7650 -0.7683 -0.7821
 -0.8031 -0.8297 -0.8608
 -1.2795 -1.2163 -1.1618 -1.1161 -1.0798 -1.0539 -1.0387 -1.0329 -1.0290 -1.0229
 -1.0118 -0.9957 -0.9770 -0.9453 -0.9072 -0.8298 -0.7909 -0.7813 -0.7866 -0.8005
 -0.8203 -0.8449 -0.8737 -0.9068 -0.9448
 -1.1979 -1.1543 -1.1150 -1.0792 -1.0477 -1.0213 -1.0006 -0.9858 -0.9758 -0.9687
 -0.9600 -0.9476 -0.9362 -0.9206 -0.8962 -0.8326 -0.7976 -0.7921 -0.8010 -0.8162
 -0.8360 -0.8597 -0.8868 -0.9173 -0.9513 -0.9892
 -1.0949 -1.0706 -1.0489 -1.0275 -1.0062 -0.9858 -0.9672 -0.9511 -0.9380 -0.9270
 -0.9165 -0.9054 -0.8932 -0.8850 -0.8704 -0.8278 -0.7982 -0.7954 -0.8090 -0.8279
 -0.8494 -0.8735 -0.9001 -0.9292 -0.9608 -0.9955 -1.0337 -1.0777 -1.1284 -1.1812
 -0.9785 -0.9696 -0.9635 -0.9575 -0.9495 -0.9392 -0.9275 -0.9154 -0.9038 -0.8932
 -0.8830 -0.8723 -0.8606 -0.8516 -0.8415 -0.8126 -0.7918 -0.7913 -0.8087 -0.8330
 -0.8586 -0.8849 -0.9125 -0.9417 -0.9724 -1.0049 -1.0402 -1.0785 -1.1228 -1.1743
 -1.2287
 -0.8692 -0.8639 -0.8648 -0.8713 -0.8763 -0.8782 -0.8762 -0.8716 -0.8653 -0.8582
 -0.8505 -0.8424 -0.8335 -0.8242 -0.8162 -0.7937 -0.7799 -0.7811 -0.8002 -0.8296
 -0.8579 -0.8917 -0.9222 -0.9531 -0.9844 -1.0164 -1.0499 -1.0872 -1.1284 -1.1732
 -1.2211
 -0.7302 -0.7524 -0.7671 -0.7751 -0.7899 -0.8027 -0.8118 -0.8168 -0.8184 -0.8173
 -0.8144 -0.8104 -0.8052 -0.7991 -0.7935 -0.7755 -0.7654 -0.7686 -0.7878 -0.8192
 -0.8555 -0.8922 -0.9276 -0.9618 -0.9954 -1.0286 -1.0621 -1.0965 -1.1326 -1.1719
 -1.2167
 -0.6113 -0.6413 -0.6619 -0.6742 -0.6959 -0.7163 -0.7350 -0.7500 -0.7610 -0.7683
 -0.7723 -0.7739 -0.7737 -0.7721 -0.7698 -0.7591 -0.7514 -0.7556 -0.7737 -0.8041
 -0.8425 -0.8839 -0.9249 -0.9642 -1.0017 -1.0377 -1.0730 -1.1079 -1.1432 -1.1799
 -1.2189
 -0.5007 -0.5304 -0.5580 -0.5839 -0.6108 -0.6378 -0.6634 -0.6731 -0.6933 -0.7096
 -0.7220 -0.7310 -0.7371 -0.7409 -0.7430 -0.7429 -0.7382 -0.7433 -0.7606 -0.7893
 -0.8269 -0.8698 -0.9149 -0.9594 -1.0020 -1.0424 -1.0809 -1.1181 -1.1544 -1.1908
 -1.2283
 -0.3985 -0.4197 -0.4555 -0.5042 -0.5348 -0.5673 -0.5748 -0.6032 -0.6291 -0.6425
 -0.6634 -0.6806 -0.6942 -0.7047 -0.7131 -0.7269 -0.7258 -0.7317 -0.7485
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F775W
 -1.4158 -1.4402 -1.5294 -1.5422 -1.4464 -1.3480 -1.3450 -1.3932 -1.4004 -1.3357
 -1.2444 -1.1435 -1.0553 -0.9883 -0.9245 -0.7952
 -1.3872 -1.3468 -1.3560 -1.3457 -1.3013 -1.2617 -1.2602 -1.2762 -1.2729 -1.2373
 -1.1841 -1.1181 -1.0486 -0.9850 -0.9259 -0.8098 -0.7443 -0.7186 -0.7108
 -1.3649 -1.2828 -1.2376 -1.2077 -1.1897 -1.1824 -1.1812 -1.1796 -1.1722 -1.1562
 -1.1293 -1.0897 -1.0379 -0.9811 -0.9275 -0.8232 -0.7639 -0.7416 -0.7397 -0.7528
 -0.7787
 -1.3489 -1.2482 -1.1742 -1.1282 -1.1116 -1.1101 -1.1080 -1.1034 -1.0983 -1.0924
 -1.0800 -1.0583 -1.0232 -0.9766 -0.9293 -0.8354 -0.7811 -0.7613 -0.7630 -0.7764
 -0.7972 -0.8240 -0.8562
 -1.3392 -1.2430 -1.1658 -1.1072 -1.0670 -1.0448 -1.0406 -1.0476 -1.0512 -1.0459
 -1.0362 -1.0239 -1.0045 -0.9715 -0.9313 -0.8464 -0.7959 -0.7777 -0.7806 -0.7941
 -0.8139 -0.8387 -0.8679 -0.9011 -0.9393
 -1.3122 -1.2284 -1.1581 -1.1003 -1.0551 -1.0224 -1.0017 -0.9914 -0.9904 -0.9941
 -0.9930 -0.9855 -0.9764 -0.9585 -0.9286 -0.8536 -0.8064 -0.7895 -0.7943 -0.8090
 -0.8289 -0.8528 -0.8803 -0.9114 -0.9461 -0.9848
 -1.2597 -1.1926 -1.1349 -1.0851 -1.0428 -1.0085 -0.9823 -0.9639 -0.9519 -0.9445
 -0.9407 -0.9371 -0.9322 -0.9266 -0.9119 -0.8546 -0.8112 -0.7951 -0.8022 -0.8198
 -0.8415 -0.8660 -0.8930 -0.9228 -0.9551 -0.9905 -1.0294 -1.0741 -1.1251 -1.1780
 -1.1828 -1.1327 -1.0898 -1.0522 -1.0185 -0.9887 -0.9632 -0.9424 -0.9264 -0.9141
 -0.9040 -0.8954 -0.8874 -0.8832 -0.8768 -0.8439 -0.8094 -0.7945 -0.8029 -0.8246
 -0.8501 -0.8768 -0.9050 -0.9347 -0.9661 -0.9994 -1.0355 -1.0746 -1.1194 -1.1712
 -1.2257
 -1.0882 -1.0527 -1.0235 -0.9989 -0.9766 -0.9555 -0.9355 -0.9171 -0.9011 -0.8878
 -0.8764 -0.8659 -0.8559 -0.8471 -0.8415 -0.8199 -0.7988 -0.7878 -0.7969 -0.8217
 -0.8522 -0.8833 -0.9143 -0.9456 -0.9776 -1.0103 -1.0446 -1.0811 -1.1206 -1.1654
 -1.2181
 -0.9825 -0.9594 -0.9413 -0.9274 -0.9161 -0.9053 -0.8938 -0.8817 -0.8696 -0.8583
 -0.8481 -0.8387 -0.8295 -0.8203 -0.8135 -0.7945 -0.7809 -0.7760 -0.7860 -0.8123
 -0.8471 -0.8837 -0.9194 -0.9541 -0.9883 -1.0221 -1.0564 -1.0916 -1.1284 -1.1683
 -1.2136
 -0.8728 -0.8594 -0.8501 -0.8442 -0.8414 -0.8397 -0.8376 -0.8337 -0.8283 -0.8218
 -0.8151 -0.8086 -0.8021 -0.7955 -0.7893 -0.7733 -0.7623 -0.7615 -0.7727 -0.7984
 -0.8349 -0.8758 -0.9169 -0.9565 -0.9944 -1.0310 -1.0670 -1.1026 -1.1387 -1.1760
 -1.2156
 -0.7607 -0.7554 -0.7533 -0.7539 -0.7571 -0.7623 -0.7679 -0.7723 -0.7748 -0.7754
 -0.7743 -0.7724 -0.7700 -0.7671 -0.7639 -0.7545 -0.7456 -0.7468 -0.7593 -0.7840
 -0.8197 -0.8621 -0.9071 -0.9519 -0.9948 -1.0356 -1.0747 -1.1126 -1.1496 -1.1866
 -1.2247
 -0.6462 -0.6474 -0.6542 -0.6593 -0.6675 -0.6776 -0.6887 -0.6998 -0.7097 -0.7179
 -0.7240 -0.7283 -0.7313 -0.7332 -0.7373 -0.7381 -0.7308 -0.7319 -0.7458
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F775W
 -1.8498 -1.7694 -1.7076 -1.6651 -1.6200 -1.5727 -1.5161 -1.4512 -1.3794 -1.3049
 -1.2267 -1.1477 -1.0712 -1.0010 -0.9238 -0.7982
 -1.6598 -1.5820 -1.5224 -1.4760 -1.4392 -1.4063 -1.3716 -1.3313 -1.2858 -1.2366
 -1.1818 -1.1209 -1.0561 -0.9931 -0.9310 -0.8167 -0.7456 -0.7144 -0.7117
 -1.5311 -1.4426 -1.3781 -1.3320 -1.2992 -1.2748 -1.2540 -1.2309 -1.2046 -1.1748
 -1.1392 -1.0955 -1.0437 -0.9888 -0.9370 -0.8330 -0.7675 -0.7379 -0.7352 -0.7480
 -0.7704
 -1.4637 -1.3512 -1.2747 -1.2331 -1.1999 -1.1781 -1.1633 -1.1500 -1.1358 -1.1195
 -1.0989 -1.0715 -1.0340 -0.9881 -0.9418 -0.8471 -0.7865 -0.7581 -0.7553 -0.7675
 -0.7881 -0.8152 -0.8484
 -1.4417 -1.3126 -1.2213 -1.1629 -1.1285 -1.1095 -1.0989 -1.0907 -1.0807 -1.0699
 -1.0577 -1.0422 -1.0197 -0.9855 -0.9454 -0.8590 -0.8026 -0.7750 -0.7720 -0.7840
 -0.8038 -0.8290 -0.8588 -0.8929 -0.9320
