 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F356W
  1.2126  1.3176  1.2453  0.7488 -0.1558 -0.7213 -0.8324 -0.9489 -0.9951 -0.9491
 -1.2218 -1.3612 -1.0230 -0.5283 -0.2268 -0.4030
  0.7957  0.8639  0.8709  0.6841  0.2956  0.0220 -0.0985 -0.2438 -0.3671 -0.4500
 -0.6145 -0.6852 -0.5408 -0.3302 -0.2174 -0.4108 -0.5831 -0.7547 -0.9266
  0.5564  0.5649  0.5743  0.5313  0.4238  0.3183  0.2148  0.0886 -0.0370 -0.1503
 -0.2370 -0.2741 -0.2542 -0.2234 -0.2295 -0.4196 -0.6028 -0.7770 -0.9443 -1.1020
 -1.2529
  0.4947  0.4206  0.3555  0.2904  0.2286  0.1675  0.1075  0.0482 -0.0047 -0.0498
 -0.0892 -0.1278 -0.1632 -0.2080 -0.2631 -0.4294 -0.6233 -0.7949 -0.9592 -1.1175
 -1.2686 -1.4134 -1.5530
  0.4022  0.3500  0.2996  0.2466  0.1915  0.1345  0.0769  0.0194 -0.0372 -0.0909
 -0.1383 -0.1807 -0.2202 -0.2622 -0.3100 -0.4544 -0.6294 -0.8046 -0.9712 -1.1291
 -1.2794 -1.4232 -1.5613 -1.6944 -1.8235
  0.3022  0.2660  0.2278  0.1863  0.1403  0.0904  0.0380 -0.0155 -0.0696 -0.1233
 -0.1751 -0.2230 -0.2664 -0.3062 -0.3516 -0.4813 -0.6393 -0.8118 -0.9794 -1.1378
 -1.2880 -1.4313 -1.5684 -1.7004 -1.8278 -1.9514
  0.1947  0.1686  0.1401  0.1095  0.0749  0.0352 -0.0092 -0.0565 -0.1058 -0.1562
 -0.2070 -0.2567 -0.3035 -0.3456 -0.3879 -0.5101 -0.6530 -0.8165 -0.9838 -1.1436
 -1.2944 -1.4377 -1.5744 -1.7056 -1.8319 -1.9539 -2.0725 -2.1879 -2.3004 -2.4101
  0.0797  0.0578  0.0365  0.0158 -0.0073 -0.0350 -0.0679 -0.1062 -0.1482 -0.1930
 -0.2398 -0.2876 -0.3349 -0.3795 -0.4219 -0.5354 -0.6704 -0.8222 -0.9850 -1.1460
 -1.2985 -1.4425 -1.5793 -1.7102 -1.8358 -1.9568 -2.0739 -2.1875 -2.2983 -2.4065
 -2.5124
 -0.0403 -0.0604 -0.0775 -0.0919 -0.1058 -0.1217 -0.1419 -0.1680 -0.2000 -0.2366
 -0.2765 -0.3195 -0.3645 -0.4097 -0.4527 -0.5607 -0.6869 -0.8308 -0.9856 -1.1447
 -1.2991 -1.4450 -1.5828 -1.7139 -1.8394 -1.9598 -2.0761 -2.1886 -2.2977 -2.4041
 -2.5082
 -0.1482 -0.1767 -0.1972 -0.2105 -0.2186 -0.2253 -0.2339 -0.2469 -0.2661 -0.2914
 -0.3221 -0.3574 -0.3967 -0.4389 -0.4810 -0.5874 -0.7048 -0.8417 -0.9903 -1.1444
 -1.2987 -1.4470 -1.5869 -1.7192 -1.8452 -1.9657 -2.0817 -2.1936 -2.3018 -2.4069
 -2.5093
 -0.2479 -0.2830 -0.3084 -0.3251 -0.3328 -0.3359 -0.3370 -0.3393 -0.3456 -0.3583
 -0.3784 -0.4047 -0.4356 -0.4700 -0.5068 -0.6085 -0.7234 -0.8517 -0.9938 -1.1424
 -1.2932 -1.4419 -1.5843 -1.7188 -1.8461 -1.9673 -2.0835 -2.1952 -2.3029 -2.4071
 -2.5103
 -0.3351 -0.3793 -0.4113 -0.4324 -0.4442 -0.4484 -0.4467 -0.4432 -0.4403 -0.4423
 -0.4501 -0.4638 -0.4834 -0.5087 -0.5396 -0.6348 -0.7450 -0.8642 -0.9990 -1.1422
 -1.2885 -1.4349 -1.5781 -1.7151 -1.8448 -1.9676 -2.0846 -2.1968 -2.3046 -2.4086
 -2.5093
 -0.4098 -0.4655 -0.5059 -0.5324 -0.5528 -0.5628 -0.5562 -0.5514 -0.5446 -0.5400
 -0.5384 -0.5395 -0.5432 -0.5550 -0.5793 -0.6663 -0.7696 -0.8792 -1.0059
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F356W
  0.4214  0.3398  0.2648  0.1930  0.1238  0.1241  0.1715  0.1782  0.1427  0.0628
 -0.0760 -0.1986 -0.2208 -0.1894 -0.1936 -0.3806
  0.4597  0.3791  0.3028  0.2295  0.1594  0.1267  0.1223  0.1066  0.0766  0.0293
 -0.0429 -0.1133 -0.1513 -0.1732 -0.2139 -0.4020 -0.5836 -0.7574 -0.9241
  0.4787  0.4012  0.3260  0.2532  0.1835  0.1294  0.0901  0.0569  0.0266 -0.0038
 -0.0370 -0.0750 -0.1198 -0.1727 -0.2352 -0.4213 -0.6030 -0.7770 -0.9430 -1.1014
 -1.2531
  0.4784  0.4061  0.3344  0.2641  0.1962  0.1322  0.0749  0.0290 -0.0075 -0.0365
 -0.0582 -0.0836 -0.1262 -0.1879 -0.2575 -0.4385 -0.6185 -0.7924 -0.9582 -1.1161
 -1.2669 -1.4116 -1.5512
  0.4588  0.3938  0.3280  0.2622  0.1974  0.1351  0.0767  0.0229 -0.0256 -0.0687
 -0.1066 -0.1391 -0.1706 -0.2187 -0.2808 -0.4536 -0.6301 -0.8036 -0.9696 -1.1273
 -1.2776 -1.4214 -1.5594 -1.6928 -1.8221
  0.4199  0.3643  0.3068  0.2475  0.1871  0.1271  0.0689  0.0140 -0.0374 -0.0854
 -0.1319 -0.1767 -0.2149 -0.2565 -0.3099 -0.4689 -0.6394 -0.8110 -0.9777 -1.1358
 -1.2859 -1.4291 -1.5664 -1.6985 -1.8261 -1.9500
  0.3601  0.3151  0.2679  0.2178  0.1647  0.1094  0.0536 -0.0012 -0.0541 -0.1048
 -0.1538 -0.2021 -0.2495 -0.2907 -0.3411 -0.4878 -0.6488 -0.8157 -0.9822 -1.1415
 -1.2921 -1.4354 -1.5722 -1.7035 -1.8299 -1.9522 -2.0710 -2.1866 -2.2992 -2.4090
  0.2822  0.2461  0.2092  0.1698  0.1265  0.0790  0.0287 -0.0232 -0.0751 -0.1263
 -0.1767 -0.2266 -0.2761 -0.3215 -0.3696 -0.5083 -0.6607 -0.8199 -0.9834 -1.1438
 -1.2961 -1.4400 -1.5769 -1.7079 -1.8336 -1.9548 -2.0722 -2.1861 -2.2970 -2.4053
 -2.5113
  0.2260  0.1733  0.1326  0.1027  0.0700  0.0325 -0.0095 -0.0552 -0.1033 -0.1524
 -0.2019 -0.2518 -0.3017 -0.3506 -0.3972 -0.5284 -0.6736 -0.8260 -0.9834 -1.1427
 -1.2960 -1.4425 -1.5802 -1.7115 -1.8371 -1.9577 -2.0742 -2.1872 -2.2968 -2.4034
 -2.5071
  0.0892  0.0748  0.0507  0.0177 -0.0064 -0.0333 -0.0653 -0.1022 -0.1432 -0.1874
 -0.2334 -0.2810 -0.3297 -0.3787 -0.4258 -0.5511 -0.6882 -0.8351 -0.9871 -1.1423
 -1.2965 -1.4445 -1.5843 -1.7167 -1.8428 -1.9636 -2.0797 -2.1918 -2.3002 -2.4054
 -2.5081
  0.0020 -0.0221 -0.0487 -0.0774 -0.0958 -0.1158 -0.1379 -0.1647 -0.1965 -0.2328
 -0.2726 -0.3154 -0.3603 -0.4069 -0.4538 -0.5745 -0.7032 -0.8428 -0.9896 -1.1397
 -1.2910 -1.4397 -1.5819 -1.7164 -1.8437 -1.9651 -2.0815 -2.1933 -2.3012 -2.4056
 -2.5090
 -0.0857 -0.1176 -0.1450 -0.1686 -0.1848 -0.1976 -0.2120 -0.2447 -0.2665 -0.2932
 -0.3243 -0.3597 -0.3985 -0.4402 -0.4841 -0.5995 -0.7215 -0.8529 -0.9935 -1.1390
 -1.2862 -1.4328 -1.5759 -1.7128 -1.8424 -1.9653 -2.0826 -2.1949 -2.3029 -2.4070
 -2.5079
 -0.1740 -0.2115 -0.2384 -0.2558 -0.2733 -0.2786 -0.3124 -0.3239 -0.3382 -0.3698
 -0.3912 -0.4171 -0.4476 -0.4820 -0.5167 -0.6261 -0.7431 -0.8654 -0.9988
