 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F182M
  1.3736  0.2800 -1.2954 -1.4428  0.5379  2.4365  0.8415 -0.7231 -1.2486 -0.9801
 -0.9098 -0.7947 -0.2474  0.3583  0.7191  0.5709
  1.0738  0.6776 -0.0005 -0.1009  0.6929  1.6113  1.0354  0.3951  0.0739  0.0375
 -0.0203  0.0074  0.2429  0.5124  0.6629  0.5231  0.3572  0.1951  0.0309
  0.8038  0.7746  0.6241  0.5793  0.7175  1.0085  0.9720  0.8643  0.7342  0.6125
  0.5294  0.5118  0.5555  0.6094  0.6241  0.4924  0.3464  0.1874  0.0282 -0.1252
 -0.2729
  0.5636  0.5710  0.5784  0.5978  0.6117  0.6281  0.6513  0.6847  0.7323  0.7448
  0.7392  0.7183  0.6904  0.6492  0.6027  0.4788  0.3299  0.1745  0.0198 -0.1293
 -0.2751 -0.4174 -0.5562
  0.4130  0.4565  0.4898  0.5171  0.5348  0.5494  0.5653  0.5858  0.6115  0.6353
  0.6456  0.6390  0.6204  0.5900  0.5497  0.4348  0.3048  0.1620  0.0129 -0.1350
 -0.2790 -0.4188 -0.5547 -0.6870 -0.8160
  0.2364  0.3103  0.3680  0.4103  0.4394  0.4598  0.4760  0.4917  0.5087  0.5278
  0.5450  0.5523  0.5447  0.5260  0.4951  0.3921  0.2753  0.1444  0.0030 -0.1415
 -0.2834 -0.4212 -0.5548 -0.6848 -0.8112 -0.9346
  0.0338  0.1324  0.2130  0.2774  0.3255  0.3593  0.3834  0.4024  0.4193  0.4357
  0.4516  0.4640  0.4678  0.4602  0.4389  0.3507  0.2414  0.1217 -0.0099 -0.1488
 -0.2883 -0.4246 -0.5566 -0.6847 -0.8091 -0.9302 -1.0484 -1.1642 -1.2774 -1.3860
 -0.1947 -0.0772  0.0248  0.1128  0.1846  0.2391  0.2792  0.3083  0.3310  0.3502
  0.3675  0.3820  0.3916  0.3925  0.3823  0.3109  0.2087  0.0954 -0.0266 -0.1578
