 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F555W
 -5.6247 -5.5545 -5.7623 -5.6886 -5.4818 -5.2088 -4.9112 -4.7074 -4.5240 -4.3371
 -4.1636 -4.0042 -3.8563 -3.7178 -3.5869 -3.3077 -3.0394 -2.8039 -2.6590
 -5.6215 -5.3774 -5.1829 -5.0517 -4.9756 -4.8657 -4.6883 -4.4922 -4.3093 -4.1367
 -3.9740 -3.8230 -3.6839 -3.5554 -3.4361 -3.1716 -2.9514 -2.7792 -2.6523 -2.5573
 -5.3976 -5.1550 -4.9416 -4.7617 -4.6161 -4.5171 -4.4369 -4.3138 -4.1566 -3.9923
 -3.8397 -3.6981 -3.5678 -3.4483 -3.3386 -3.1016 -2.9102 -2.7609 -2.6493 -2.5642
 -2.4965
 -5.2222 -4.9968 -4.7874 -4.6012 -4.4383 -4.2967 -4.1795 -4.0913 -4.0000 -3.8791
 -3.7418 -3.6085 -3.4860 -3.3737 -3.2708 -3.0520 -2.8805 -2.7497 -2.6504 -2.5739
 -2.5118 -2.4596
 -5.0750 -4.8702 -4.6736 -4.4917 -4.3285 -4.1823 -4.0513 -3.9347 -3.8389 -3.7506
 -3.6538 -3.5422 -3.4284 -3.3217 -3.2244 -3.0181 -2.8593 -2.7411 -2.6527 -2.5844
 -2.5279 -2.4796 -2.4375 -2.4007
 -4.9508 -4.7612 -4.5810 -4.4080 -4.2487 -4.1043 -3.9736 -3.8549 -3.7475 -3.6506
 -3.5625 -3.4756 -3.3824 -3.2859 -3.1929 -2.9952 -2.8442 -2.7337 -2.6533 -2.5930
 -2.5429 -2.4994 -2.4608 -2.4261 -2.3933 -2.3640 -2.3404 -2.3241 -2.3163 -2.3178
 -4.8490 -4.6687 -4.5002 -4.3389 -4.1853 -4.0442 -3.9157 -3.7987 -3.6927 -3.5951
 -3.5043 -3.4188 -3.3365 -3.2540 -3.1708 -2.9802 -2.8331 -2.7254 -2.6506 -2.5971
 -2.5541 -2.5166 -2.4828 -2.4518 -2.4230 -2.3947 -2.3693 -2.3497 -2.3382 -2.3363
 -2.3439
 -4.7693 -4.5933 -4.4304 -4.2773 -4.1320 -3.9949 -3.8686 -3.7536 -3.6494 -3.5540
 -3.4656 -3.3821 -3.3019 -3.2246 -3.1491 -2.9717 -2.8262 -2.7190 -2.6452 -2.5957
 -2.5592 -2.5286 -2.5008 -2.4748 -2.4504 -2.4268 -2.4028 -2.3813 -2.3658 -2.3589
 -2.3624
 -4.7114 -4.5356 -4.3735 -4.2200 -4.0822 -3.9509 -3.8274 -3.7136 -3.6105 -3.5167
 -3.4306 -3.3503 -3.2739 -3.2000 -3.1281 -2.9615 -2.8211 -2.7139 -2.6384 -2.5896
 -2.5573 -2.5331 -2.5123 -2.4928 -2.4738 -2.4549 -2.4365 -2.4188 -2.4042 -2.3932
 -2.3853
 -4.6748 -4.4962 -4.3319 -4.1805 -4.0409 -3.9122 -3.7929 -3.6809 -3.5779 -3.4846
 -3.3997 -3.3215 -3.2484 -3.1780 -3.1100 -2.9525 -2.8171 -2.7109 -2.6339 -2.5830
 -2.5512 -2.5308 -2.5162 -2.5037 -2.4915 -2.4787 -2.4656 -2.4521 -2.4389 -2.4271
 -2.4163
 -4.6546 -4.4712 -4.3032 -4.1492 -4.0081 -3.8787 -3.7601 -3.6509 -3.5489 -3.4551
 -3.3703 -3.2931 -3.2220 -3.1554 -3.0918 -2.9426 -2.8120 -2.7074 -2.6302 -2.5770
 -2.5437 -2.5240 -2.5129 -2.5063 -2.5010 -2.4953 -2.4887 -2.4810 -2.4725 -2.4639
 -2.4564
 -4.6322 -4.4424 -4.2715 -4.1171 -3.9766 -3.8482 -3.7300 -3.6208 -3.5200 -3.4273
 -3.3425 -3.2652 -3.1950 -3.1303 -3.0697 -2.9302 -2.8055 -2.7031 -2.6257
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F555W
 -6.0062 -5.9020 -5.7543 -5.4927 -5.2006 -4.9242 -4.6894 -4.4905 -4.3088 -4.1381
 -3.9782 -3.8310 -3.6963 -3.5726 -3.4582 -3.2110 -2.9896 -2.7961 -2.6540
 -5.6553 -5.4267 -5.2963 -5.2133 -5.0283 -4.7810 -4.5436 -4.3410 -4.1629 -3.9971
 -3.8427 -3.7011 -3.5725 -3.4559 -3.3496 -3.1191 -2.9262 -2.7670 -2.6428 -2.5479
 -5.4647 -5.2072 -4.9958 -4.8369 -4.7467 -4.6380 -4.4461 -4.2409 -4.0615 -3.9012
 -3.7520 -3.6152 -3.4910 -3.3788 -3.2775 -3.0619 -2.8876 -2.7472 -2.6377 -2.5530
 -2.4853
