 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -0.5345 -0.4802 -0.4213 -0.3635 -0.3066 -0.2017 -0.1369 -0.1100 -0.1090
 -0.7280 -0.6753 -0.6402 -0.6178 -0.6033 -0.5930 -0.5832 -0.5691 -0.5504 -0.5271
 -0.4971 -0.4586 -0.4114 -0.3610 -0.3132 -0.2177 -0.1584 -0.1329 -0.1325 -0.1460
 -0.1678
 -0.6883 -0.6111 -0.5618 -0.5392 -0.5209 -0.5099 -0.5032 -0.4966 -0.4880 -0.4765
 -0.4604 -0.4369 -0.4032 -0.3610 -0.3184 -0.2315 -0.1769 -0.1526 -0.1525 -0.1660
 -0.1866 -0.2127 -0.2432
 -0.6836 -0.5902 -0.5252 -0.4848 -0.4624 -0.4514 -0.4467 -0.4434 -0.4377 -0.4309
 -0.4221 -0.4098 -0.3902 -0.3590 -0.3222 -0.2431 -0.1924 -0.1691 -0.1690 -0.1828
 -0.2035 -0.2284 -0.2567 -0.2878 -0.3228
 -0.6912 -0.6037 -0.5289 -0.4731 -0.4345 -0.4098 -0.3958 -0.3901 -0.3906 -0.3930
 -0.3884 -0.3801 -0.3687 -0.3505 -0.3218 -0.2509 -0.2038 -0.1817 -0.1819 -0.1966
 -0.2179 -0.2429 -0.2707 -0.3010 -0.3340 -0.3698
 -0.6850 -0.6052 -0.5346 -0.4737 -0.4231 -0.3838 -0.3559 -0.3388 -0.3318 -0.3345
 -0.3409 -0.3427 -0.3399 -0.3313 -0.3139 -0.2536 -0.2102 -0.1894 -0.1903 -0.2065
 -0.2298 -0.2560 -0.2842 -0.3142 -0.3461 -0.3801 -0.4168 -0.4584 -0.5056 -0.5543
 -0.6559 -0.5894 -0.5281 -0.4734 -0.4251 -0.3837 -0.3497 -0.3240 -0.3063 -0.2953
 -0.2901 -0.2902 -0.2920 -0.2933 -0.2894 -0.2501 -0.2112 -0.1920 -0.1934 -0.2115
 -0.2377 -0.2665 -0.2963 -0.3271 -0.3591 -0.3923 -0.4274 -0.4648 -0.5071 -0.5557
 -0.6069
 -0.6019 -0.5507 -0.5023 -0.4576 -0.4168 -0.3796 -0.3461 -0.3171 -0.2937 -0.2762
 -0.2633 -0.2543 -0.2486 -0.2471 -0.2478 -0.2336 -0.2065 -0.1896 -0.1914 -0.2105
 -0.2401 -0.2727 -0.3056 -0.3385 -0.3716 -0.4052 -0.4398 -0.4759 -0.5143 -0.5572
 -0.6075
 -0.5233 -0.4873 -0.4533 -0.4211 -0.3908 -0.3620 -0.3343 -0.3077 -0.2834 -0.2626
 -0.2458 -0.2326 -0.2222 -0.2144 -0.2108 -0.2033 -0.1921 -0.1820 -0.1849 -0.2044
 -0.2365 -0.2735 -0.3107 -0.3472 -0.3828 -0.4181 -0.4535 -0.4893 -0.5264 -0.5658
 -0.6098
 -0.4284 -0.4067 -0.3857 -0.3654 -0.3462 -0.3276 -0.3085 -0.2886 -0.2683 -0.2485
 -0.2306 -0.2154 -0.2031 -0.1930 -0.1857 -0.1754 -0.1701 -0.1687 -0.1747 -0.1939
 -0.2265 -0.2666 -0.3086 -0.3497 -0.3892 -0.4275 -0.4650 -0.5020 -0.5392 -0.5772
 -0.6168
 -0.3259 -0.3135 -0.3034 -0.2936 -0.2843 -0.2756 -0.2660 -0.2549 -0.2418 -0.2271
 -0.2118 -0.1974 -0.1848 -0.1744 -0.1661 -0.1536 -0.1487 -0.1518 -0.1620 -0.1817
 -0.2135 -0.2545 -0.2997 -0.3455 -0.3898 -0.4323 -0.4732 -0.5128 -0.5515 -0.5900
 -0.6291
 -0.2175 -0.2145 -0.2123 -0.2108 -0.2097 -0.2089 -0.2080 -0.2057 -0.2011 -0.1940
 -0.1847 -0.1742 -0.1637 -0.1542 -0.1520 -0.1379 -0.1279 -0.1313 -0.1468
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.2553 -1.2098 -1.1699 -1.1297 -1.0931 -1.0408 -0.9621 -0.8576 -0.7544 -0.6611
 -0.5761 -0.4991 -0.4294 -0.3667 -0.3108 -0.1980
 -1.0935 -1.0423 -1.0013 -0.9652 -0.9322 -0.8922 -0.8347 -0.7581 -0.6829 -0.6132
 -0.5470 -0.4828 -0.4213 -0.3646 -0.3137 -0.2120 -0.1436 -0.1075 -0.1007
 -0.9683 -0.9097 -0.8651 -0.8296 -0.7987 -0.7674 -0.7268 -0.6727 -0.6192 -0.5683
 -0.5182 -0.4668 -0.4144 -0.3638 -0.3175 -0.2250 -0.1633 -0.1307 -0.1239 -0.1348
 -0.1559
 -0.8797 -0.8120 -0.7613 -0.7229 -0.6927 -0.6664 -0.6384 -0.6014 -0.5633 -0.5264
 -0.4897 -0.4511 -0.4087 -0.3643 -0.3222 -0.2370 -0.1805 -0.1502 -0.1433 -0.1536
 -0.1737 -0.1993 -0.2296
 -0.8244 -0.7385 -0.6775 -0.6387 -0.6084 -0.5840 -0.5621 -0.5375 -0.5106 -0.4842
 -0.4580 -0.4306 -0.3993 -0.3630 -0.3254 -0.2467 -0.1943 -0.1660 -0.1591 -0.1690
 -0.1890 -0.2142 -0.2433 -0.2755 -0.3116
 -0.8011 -0.6993 -0.6215 -0.5648 -0.5266 -0.5047 -0.4939 -0.4807 -0.4632 -0.4438
 -0.4242 -0.4043 -0.3829 -0.3566 -0.3252 -0.2531 -0.2043 -0.1779 -0.1716 -0.1815
 -0.2019 -0.2274 -0.2559 -0.2874 -0.3216 -0.3590
 -0.8027 -0.6981 -0.6087 -0.5355 -0.4792 -0.4387 -0.4141 -0.4041 -0.4014 -0.3985
 -0.3902 -0.3765 -0.3604 -0.3424 -0.3195 -0.2556 -0.2104 -0.1859 -0.1805 -0.1909
 -0.2123 -0.2389 -0.2680 -0.2992 -0.3324 -0.3679 -0.4062 -0.4492 -0.4972 -0.5457
 -0.8015 -0.6998 -0.6104 -0.5339 -0.4704 -0.4201 -0.3824 -0.3557 -0.3382 -0.3299
 -0.3297 -0.3315 -0.3286 -0.3198 -0.3057 -0.2539 -0.2124 -0.1899 -0.1855 -0.1966
 -0.2193 -0.2480 -0.2788 -0.3108 -0.3441 -0.3788 -0.4155 -0.4548 -0.4982 -0.5472
 -0.5980
 -0.7876 -0.6939 -0.6093 -0.5347 -0.4708 -0.4172 -0.3735 -0.3390 -0.3131 -0.2943
 -0.2815 -0.2750 -0.2744 -0.2755 -0.2743 -0.2468 -0.2102 -0.1899 -0.1863 -0.1981
 -0.2195 -0.2533 -0.2868 -0.3209 -0.3553 -0.3904 -0.4266 -0.4638 -0.5038 -0.5484
 -0.5989
 -0.7488 -0.6704 -0.5944 -0.5266 -0.4667 -0.4149 -0.3706 -0.3331 -0.3023 -0.2778
 -0.2589 -0.2445 -0.2343 -0.2290 -0.2281 -0.2235 -0.2028 -0.1856 -0.1832 -0.1955
 -0.2205 -0.2542 -0.2911 -0.3285 -0.3654 -0.4021 -0.4391 -0.4767 -0.5154 -0.5563
 -0.6013
 -0.6863 -0.6236 -0.5614 -0.5037 -0.4513 -0.4049 -0.3641 -0.3282 -0.2966 -0.2695
 -0.2467 -0.2282 -0.2133 -0.2019 -0.1944 -0.1888 -0.1844 -0.1770 -0.1764 -0.1886
 -0.2136 -0.2487 -0.2890 -0.3304 -0.3710 -0.4106 -0.4496 -0.4882 -0.5269 -0.5667
 -0.6078
 -0.6060 -0.5570 -0.5087 -0.4618 -0.4190 -0.3804 -0.3460 -0.3149 -0.2866 -0.2608
 -0.2374 -0.2169 -0.1995 -0.1853 -0.1741 -0.1599 -0.1581 -0.1606 -0.1659 -0.1789
 -0.2034 -0.2386 -0.2810 -0.3263 -0.3712 -0.4147 -0.4569 -0.4979 -0.5382 -0.5783
 -0.6190
 -0.5124 -0.4753 -0.4386 -0.4028 -0.3695 -0.3395 -0.3126 -0.2884 -0.2659 -0.2446
 -0.2241 -0.2049 -0.1873 -0.1719 -0.1672 -0.1368 -0.1239 -0.1364 -0.1517
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.7072 -1.6588 -1.6061 -1.5430 -1.4780 -1.3782 -1.2227 -1.0221 -0.8532 -0.6896
 -0.5802 -0.4935 -0.4233 -0.3629 -0.3094 -0.2037
 -1.4891 -1.4383 -1.3903 -1.3387 -1.2817 -1.2026 -1.0833 -0.9247 -0.7766 -0.6564
 -0.5608 -0.4824 -0.4168 -0.3606 -0.3116 -0.2148 -0.1464 -0.1057 -0.0904
 -1.3131 -1.2558 -1.2074 -1.1618 -1.1125 -1.0513 -0.9630 -0.8410 -0.7246 -0.6256
 -0.5429 -0.4728 -0.4122 -0.3598 -0.3143 -0.2248 -0.1637 -0.1273 -0.1139 -0.1197
 -0.1386
 -1.1792 -1.1113 -1.0574 -1.0123 -0.9703 -0.9244 -0.8618 -0.7710 -0.6790 -0.5972
 -0.5265 -0.4647 -0.4095 -0.3605 -0.3175 -0.2337 -0.1774 -0.1444 -0.1323 -0.1375
 -0.1554 -0.1805 -0.2114
 -1.0815 -1.0026 -0.9401 -0.8903 -0.8488 -0.8107 -0.7678 -0.7038 -0.6326 -0.5661
 -0.5069 -0.4538 -0.4051 -0.3603 -0.3199 -0.2408 -0.1882 -0.1578 -0.1470 -0.1520
 -0.1692 -0.1941 -0.2237 -0.2567 -0.2944
 -0.9889 -0.9049 -0.8414 -0.7905 -0.7480 -0.7117 -0.6778 -0.6358 -0.5832 -0.5305
 -0.4820 -0.4378 -0.3965 -0.3571 -0.3201 -0.2455 -0.1961 -0.1679 -0.1583 -0.1636
 -0.1806 -0.2054 -0.2346 -0.2672 -0.3026 -0.3420
 -0.9464 -0.8380 -0.7514 -0.6868 -0.6420 -0.6123 -0.5890 -0.5638 -0.5297 -0.4907
 -0.4521 -0.4160 -0.3820 -0.3493 -0.3170 -0.2475 -0.2011 -0.1750 -0.1665 -0.1724
 -0.1896 -0.2148 -0.2446 -0.2771 -0.3120 -0.3494 -0.3901 -0.4351 -0.4846 -0.5334
 -0.9347 -0.8182 -0.7184 -0.6361 -0.5718 -0.5237 -0.4893 -0.4663 -0.4493 -0.4326
 -0.4125 -0.3884 -0.3620 -0.3355 -0.3090 -0.2467 -0.2031 -0.1790 -0.1716 -0.1782
 -0.1960 -0.2221 -0.2531 -0.2865 -0.3216 -0.3584 -0.3972 -0.4389 -0.4845 -0.5348
 -0.5851
 -0.9313 -0.8132 -0.7093 -0.6201 -0.5455 -0.4857 -0.4392 -0.4036 -0.3760 -0.3548
 -0.3408 -0.3321 -0.3237 -0.3112 -0.2938 -0.2425 -0.2021 -0.1799 -0.1736 -0.1808
 -0.1992 -0.2264 -0.2592 -0.2945 -0.3308 -0.3680 -0.4065 -0.4466 -0.4895 -0.5352
 -0.5859
 -0.9260 -0.8096 -0.7064 -0.6155 -0.5371 -0.4714 -0.4178 -0.3749 -0.3410 -0.3138
 -0.2919 -0.2755 -0.2652 -0.2600 -0.2557 -0.2319 -0.1974 -0.1774 -0.1723 -0.1802
 -0.1994 -0.2277 -0.2625 -0.3004 -0.3391 -0.3779 -0.4172 -0.4571 -0.4982 -0.5415
 -0.5882
 -0.9084 -0.8014 -0.7022 -0.6135 -0.5352 -0.4677 -0.4109 -0.3637 -0.3252 -0.2938
 -0.2682 -0.2474 -0.2306 -0.2182 -0.2106 -0.2031 -0.1883 -0.1716 -0.1679 -0.1762
 -0.1957 -0.2246 -0.2611 -0.3017 -0.3434 -0.3848 -0.4259 -0.4667 -0.5078 -0.5500
 -0.5939
 -0.8696 -0.7752 -0.6865 -0.6037 -0.5288 -0.4630 -0.4064 -0.3583 -0.3178 -0.2839
 -0.2554 -0.2318 -0.2120 -0.1958 -0.1830 -0.1677 -0.1651 -0.1614 -0.1602 -0.1693
 -0.1887 -0.2179 -0.2553 -0.2981 -0.3431 -0.3878 -0.4318 -0.4748 -0.5173 -0.5598
 -0.6027
 -0.8096 -0.7292 -0.6521 -0.5793 -0.5110 -0.4497 -0.3962 -0.3498 -0.3102 -0.2763
 -0.2470 -0.2219 -0.2003 -0.1820 -0.1729 -0.1257 -0.1278 -0.1468 -0.1492
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value = G_RP 
 -1.8885 -1.8402 -1.7842 -1.7137 -1.6343 -1.5102 -1.3186 -1.0742 -0.8740 -0.6938
 -0.5774 -0.4887 -0.4175 -0.3576 -0.3057 -0.2013
 -1.6547 -1.6038 -1.5531 -1.4952 -1.4264 -1.3278 -1.1795 -0.9845 -0.8060 -0.6670
 -0.5617 -0.4791 -0.4119 -0.3556 -0.3070 -0.2114 -0.1445 -0.1024 -0.0842
 -1.4627 -1.4048 -1.3541 -1.3034 -1.2450 -1.1689 -1.0581 -0.9065 -0.7622 -0.6431
 -0.5484 -0.4719 -0.4085 -0.3551 -0.3092 -0.2203 -0.1592 -0.1218 -0.1066 -0.1106
 -0.1276
 -1.3125 -1.2432 -1.1872 -1.1383 -1.0900 -1.0336 -0.9544 -0.8402 -0.7239 -0.6221
 -0.5375 -0.4671 -0.4073 -0.3561 -0.3123 -0.2280 -0.1713 -0.1373 -0.1240 -0.1278
 -0.1447 -0.1698 -0.2013
 -1.2015 -1.1193 -1.0538 -1.0008 -0.9550 -0.9101 -0.8561 -0.7745 -0.6830 -0.5979
 -0.5240 -0.4606 -0.4053 -0.3569 -0.3147 -0.2342 -0.1809 -0.1495 -0.1377 -0.1415
 -0.1578 -0.1825 -0.2120 -0.2460 -0.2849
 -1.0989 -1.0169 -0.9479 -0.8904 -0.8421 -0.8003 -0.7594 -0.7053 -0.6366 -0.5678
 -0.5051 -0.4497 -0.4002 -0.3555 -0.3157 -0.2385 -0.1880 -0.1587 -0.1482 -0.1525
 -0.1684 -0.1928 -0.2223 -0.2554 -0.2920 -0.3323
 -1.0216 -0.9156 -0.8344 -0.7755 -0.7332 -0.6991 -0.6668 -0.6312 -0.5838 -0.5310
 -0.4799 -0.4330 -0.3903 -0.3507 -0.3141 -0.2406 -0.1926 -0.1653 -0.1558 -0.1607
 -0.1768 -0.2013 -0.2311 -0.2642 -0.2999 -0.3382 -0.3800 -0.4266 -0.4770 -0.5263
 -0.9978 -0.8775 -0.7761 -0.6950 -0.6330 -0.5872 -0.5551 -0.5323 -0.5094 -0.4803
 -0.4461 -0.4099 -0.3745 -0.3409 -0.3087 -0.2402 -0.1947 -0.1692 -0.1606 -0.1661
 -0.1826 -0.2077 -0.2385 -0.2724 -0.3084 -0.3462 -0.3864 -0.4292 -0.4762 -0.5273
 -0.5780
 -0.9915 -0.8664 -0.7574 -0.6647 -0.5888 -0.5288 -0.4824 -0.4464 -0.4177 -0.3946
 -0.3774 -0.3624 -0.3449 -0.3230 -0.2979 -0.2371 -0.1941 -0.1703 -0.1625 -0.1686
 -0.1857 -0.2115 -0.2436 -0.2793 -0.3164 -0.3547 -0.3944 -0.4358 -0.4795 -0.5269
 -0.5789
 -0.9887 -0.8632 -0.7522 -0.6552 -0.5725 -0.5040 -0.4486 -0.4045 -0.3689 -0.3394
 -0.3150 -0.2967 -0.2848 -0.2767 -0.2677 -0.2294 -0.1900 -0.1682 -0.1617 -0.1682
