 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =  G   
 -2.4646 -1.2418  0.0831  0.2937 -1.0091 -3.4310 -2.6351 -1.2735 -0.4598 -0.4131
 -0.3394 -0.3330 -0.7301 -1.2136 -1.4493 -1.2360
 -2.4620 -1.9343 -1.2993 -1.1383 -1.5985 -2.6813 -2.3505 -1.7510 -1.3044 -1.1394
 -1.0104 -0.9647 -1.1108 -1.3062 -1.3919 -1.2088 -1.0809 -1.0014 -1.0111
 -2.2975 -2.1559 -1.9426 -1.8238 -1.8310 -2.0897 -2.0102 -1.8534 -1.6752 -1.5150
 -1.3971 -1.3378 -1.3361 -1.3519 -1.3401 -1.1875 -1.0809 -1.0087 -0.9802 -0.9580
 -0.9068
 -1.9711 -1.9066 -1.8468 -1.7628 -1.7065 -1.6561 -1.6142 -1.5806 -1.5721 -1.5398
 -1.4996 -1.4525 -1.4060 -1.3507 -1.2939 -1.1721 -1.0768 -1.0127 -0.9712 -0.9449
 -0.9270 -0.9147 -0.9056
 -1.7629 -1.7319 -1.6989 -1.6524 -1.6105 -1.5682 -1.5282 -1.4923 -1.4610 -1.4325
 -1.4024 -1.3677 -1.3309 -1.2908 -1.2472 -1.1484 -1.0738 -1.0220 -0.9868 -0.9629
 -0.9465 -0.9350 -0.9266 -0.9212 -0.9191
 -1.5677 -1.5624 -1.5515 -1.5333 -1.5082 -1.4783 -1.4460 -1.4138 -1.3831 -1.3543
 -1.3272 -1.3002 -1.2708 -1.2410 -1.2075 -1.1274 -1.0675 -1.0261 -0.9978 -0.9779
 -0.9641 -0.9543 -0.9472 -0.9421 -0.9390 -0.9385
 -1.3854 -1.3981 -1.4046 -1.4055 -1.3995 -1.3864 -1.3676 -1.3451 -1.3209 -1.2962
 -1.2719 -1.2481 -1.2244 -1.2010 -1.1748 -1.1091 -1.0579 -1.0250 -1.0042 -0.9899
 -0.9798 -0.9726 -0.9675 -0.9637 -0.9611 -0.9601 -0.9613 -0.9673 -0.9804 -1.0001
 -1.2159 -1.2390 -1.2582 -1.2739 -1.2846 -1.2886 -1.2857 -1.2767 -1.2630 -1.2461
 -1.2274 -1.2078 -1.1879 -1.1679 -1.1474 -1.0932 -1.0477 -1.0189 -1.0038 -0.9959
 -0.9912 -0.9880 -0.9861 -0.9848 -0.9840 -0.9837 -0.9839 -0.9872 -0.9965 -1.0135
 -1.0375
 -1.0674 -1.0942 -1.1203 -1.1457 -1.1682 -1.1863 -1.1986 -1.2041 -1.2031 -1.1967
 -1.1859 -1.1724 -1.1572 -1.1409 -1.1236 -1.0788 -1.0379 -1.0104 -0.9975 -0.9944
 -0.9956 -0.9981 -1.0008 -1.0033 -1.0055 -1.0075 -1.0099 -1.0123 -1.0179 -1.0299
 -1.0506
 -0.9375 -0.9672 -0.9975 -1.0283 -1.0581 -1.0856 -1.1093 -1.1276 -1.1393 -1.1441
 -1.1429 -1.1370 -1.1276 -1.1158 -1.1022 -1.0642 -1.0279 -1.0011 -0.9881 -0.9866
 -0.9924 -1.0009 -1.0095 -1.0172 -1.0239 -1.0294 -1.0344 -1.0394 -1.0452 -1.0544
 -1.0673
 -0.8285 -0.8591 -0.8906 -0.9229 -0.9561 -0.9887 -1.0195 -1.0471 -1.0698 -1.0859
 -1.0950 -1.0981 -1.0962 -1.0903 -1.0812 -1.0506 -1.0182 -0.9926 -0.9787 -0.9763
 -0.9831 -0.9956 -1.0100 -1.0239 -1.0362 -1.0468 -1.0560 -1.0642 -1.0721 -1.0806
 -1.0900
 -0.7426 -0.7699 -0.7997 -0.8316 -0.8656 -0.8999 -0.9343 -0.9672 -0.9971 -1.0214
 -1.0398 -1.0525 -1.0596 -1.0615 -1.0585 -1.0372 -1.0087 -0.9843 -0.9697 -0.9662
 -0.9721 -0.9854 -1.0033 -1.0226 -1.0410 -1.0575 -1.0722 -1.0851 -1.0966 -1.1076
 -1.1190
 -0.6796 -0.6997 -0.7248 -0.7544 -0.7866 -0.8192 -0.8563 -0.8916 -0.9252 -0.9548
 -0.9801 -1.0014 -1.0190 -1.0294 -1.0341 -1.0240 -0.9994 -0.9762 -0.9611
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =  G   
 -1.9310 -1.8316 -1.7762 -1.7720 -1.8265 -2.0721 -1.9535 -1.8303 -1.7356 -1.6629
 -1.5526 -1.4445 -1.4195 -1.4334 -1.4123 -1.2234
 -1.9462 -1.8450 -1.7746 -1.7412 -1.7509 -1.8710 -1.8175 -1.7543 -1.6957 -1.6408
 -1.5684 -1.4940 -1.4481 -1.4159 -1.3693 -1.2018 -1.0799 -0.9988 -0.9457
 -1.9380 -1.8402 -1.7623 -1.7093 -1.6861 -1.7165 -1.6997 -1.6740 -1.6406 -1.6007
 -1.5551 -1.5047 -1.4503 -1.3925 -1.3319 -1.1832 -1.0766 -1.0048 -0.9576 -0.9268
 -0.9064
 -1.9064 -1.8172 -1.7393 -1.6763 -1.6320 -1.6086 -1.6001 -1.5896 -1.5704 -1.5424
 -1.5126 -1.4766 -1.4261 -1.3632 -1.3001 -1.1676 -1.0738 -1.0109 -0.9694 -0.9419
 -0.9233 -0.9107 -0.9018
 -1.8514 -1.7760 -1.7056 -1.6422 -1.5886 -1.5473 -1.5187 -1.5009 -1.4850 -1.4660
 -1.4410 -1.4097 -1.3755 -1.3280 -1.2739 -1.1550 -1.0715 -1.0171 -0.9812 -0.9569
 -0.9404 -0.9289 -0.9210 -0.9161 -0.9145
 -1.7730 -1.7166 -1.6612 -1.6070 -1.5559 -1.5107 -1.4734 -1.4439 -1.4206 -1.4004
 -1.3777 -1.3500 -1.3221 -1.2893 -1.2476 -1.1438 -1.0680 -1.0209 -0.9913 -0.9710
 -0.9570 -0.9473 -0.9404 -0.9358 -0.9334 -0.9334
 -1.6722 -1.6353 -1.5980 -1.5586 -1.5175 -1.4765 -1.4382 -1.4048 -1.3762 -1.3509
 -1.3263 -1.3006 -1.2730 -1.2482 -1.2161 -1.1311 -1.0624 -1.0205 -0.9970 -0.9822
 -0.9720 -0.9648 -0.9600 -0.9568 -0.9549 -0.9546 -0.9564 -0.9631 -0.9767 -0.9966
 -1.5568 -1.5361 -1.5153 -1.4923 -1.4652 -1.4344 -1.4014 -1.3693 -1.3398 -1.3132
 -1.2882 -1.2630 -1.2365 -1.2119 -1.1855 -1.1148 -1.0545 -1.0156 -0.9966 -0.9878
 -0.9828 -0.9797 -0.9781 -0.9774 -0.9772 -0.9777 -0.9796 -0.9833 -0.9925 -1.0099
 -1.0340
 -1.4483 -1.4315 -1.4187 -1.4096 -1.3967 -1.3789 -1.3559 -1.3298 -1.3033 -1.2780
 -1.2541 -1.2308 -1.2070 -1.1828 -1.1594 -1.0975 -1.0445 -1.0078 -0.9898 -0.9862
 -0.9842 -0.9896 -0.9925 -0.9955 -0.9984 -1.0011 -1.0042 -1.0103 -1.0197 -1.0321
 -1.0472
 -1.3123 -1.3197 -1.3208 -1.3164 -1.3147 -1.3090 -1.2980 -1.2816 -1.2616 -1.2402
 -1.2190 -1.1984 -1.1778 -1.1568 -1.1360 -1.0805 -1.0326 -0.9987 -0.9816 -0.9787
 -0.9841 -0.9925 -1.0013 -1.0094 -1.0166 -1.0228 -1.0285 -1.0341 -1.0406 -1.0495
 -1.0638
 -1.1943 -1.2094 -1.2173 -1.2185 -1.2250 -1.2282 -1.2279 -1.2225 -1.2120 -1.1977
 -1.1812 -1.1643 -1.1473 -1.1302 -1.1128 -1.0653 -1.0214 -0.9894 -0.9722 -0.9685
 -0.9752 -0.9876 -1.0021 -1.0162 -1.0290 -1.0401 -1.0500 -1.0588 -1.0672 -1.0763
 -1.0863
 -1.0813 -1.1007 -1.1166 -1.1291 -1.1423 -1.1542 -1.1626 -1.1529 -1.1524 -1.1471
 -1.1379 -1.1264 -1.1138 -1.1008 -1.0872 -1.0500 -1.0102 -0.9803 -0.9631 -0.9584
 -0.9643 -0.9778 -0.9958 -1.0153 -1.0341 -1.0511 -1.0662 -1.0797 -1.0917 -1.1032
 -1.1152
 -0.9735 -0.9936 -1.0187 -1.0483 -1.0665 -1.0870 -1.0794 -1.0905 -1.0971 -1.0881
 -1.0874 -1.0832 -1.0763 -1.0680 -1.0592 -1.0346 -0.9990 -0.9714 -0.9543
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  G   
 -2.0097 -2.0567 -2.1566 -2.1620 -2.0380 -1.9115 -1.8946 -1.9394 -1.9426 -1.8693
