 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  g   
 -2.7518 -2.7198 -2.6984 -2.6830 -2.6700 -2.6572 -2.6440 -2.6299 -2.6152 -2.6007
 -2.5874
 -5.0745 -4.8748 -4.6947 -4.5318 -4.3835 -4.2480 -4.1235 -4.0085 -3.9022 -3.8036
 -3.7120 -3.6269 -3.5475 -3.4721 -3.3999 -3.2319 -3.0829 -2.9603 -2.8655
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  g   
 -6.6044 -6.4853 -6.3232 -6.0446 -5.7340 -5.4388 -5.1855 -4.9680 -4.7678 -4.5792
 -4.4031 -4.2417 -4.0945 -3.9593 -3.8337 -3.5594 -3.3058 -3.0799 -2.9073
 -6.2180 -5.9690 -5.8262 -5.7340 -5.5362 -5.2726 -5.0174 -4.7966 -4.6000 -4.4161
 -4.2450 -4.0887 -3.9472 -3.8189 -3.7017 -3.4450 -3.2254 -3.0384 -2.8881 -2.7710
 -6.0061 -5.7269 -5.5000 -5.3296 -5.2307 -5.1116 -4.9042 -4.6815 -4.4842 -4.3058
 -4.1395 -3.9872 -3.8494 -3.7251 -3.6126 -3.3723 -3.1744 -3.0101 -2.8774 -2.7724
 -2.6875
 -5.8636 -5.5870 -5.3451 -5.1330 -4.9579 -4.8283 -4.7311 -4.5943 -4.4099 -4.2337
 -4.0714 -3.9228 -3.7877 -3.6658 -3.5559 -3.3247 -3.1402 -2.9916 -2.8726 -2.7777
 -2.6999 -2.6340
 -5.7599 -5.4928 -5.2509 -5.0379 -4.8509 -4.6826 -4.5371 -4.4181 -4.3145 -4.1820
 -4.0305 -3.8837 -3.7505 -3.6305 -3.5220 -3.2952 -3.1183 -2.9796 -2.8710 -2.7847
 -2.7137 -2.6528 -2.5994 -2.5525
 -5.6923 -5.4256 -5.1878 -4.9730 -4.7833 -4.6136 -4.4575 -4.3137 -4.1876 -4.0828
 -3.9786 -3.8579 -3.7308 -3.6109 -3.5029 -3.2779 -3.1044 -2.9713 -2.8698 -2.7911
 -2.7269 -2.6717 -2.6227 -2.5784 -2.5369 -2.4993 -2.4676 -2.4430 -2.4268 -2.4207
 -5.6394 -5.3778 -5.1449 -4.9303 -4.7376 -4.5670 -4.4130 -4.2700 -4.1363 -4.0147
 -3.9063 -3.8081 -3.7076 -3.6010 -3.4950 -3.2687 -3.0959 -2.9651 -2.8676 -2.7946
 -2.7371 -2.6882 -2.6447 -2.6048 -2.5679 -2.5319 -2.4991 -2.4723 -2.4537 -2.4447
 -2.4449
 -5.6054 -5.3459 -5.1172 -4.9040 -4.7091 -4.5345 -4.3798 -4.2396 -4.1093 -3.9868
 -3.8730 -3.7683 -3.6723 -3.5807 -3.4881 -3.2664 -3.0912 -2.9603 -2.8641 -2.7943
 -2.7425 -2.7002 -2.6629 -2.6287 -2.5965 -2.5637 -2.5324 -2.5053 -2.4846 -2.4720
 -2.4685
 -5.5937 -5.3302 -5.0999 -4.8884 -4.6927 -4.5141 -4.3549 -4.2133 -4.0852 -3.9662
 -3.8542 -3.7490 -3.6505 -3.5587 -3.4720 -3.2663 -3.0892 -2.9559 -2.8591 -2.7902
 -2.7416 -2.7052 -2.6748 -2.6473 -2.6210 -2.5954 -2.5707 -2.5485 -2.5289 -2.5117
 -2.4968
 -5.6060 -5.3317 -5.0968 -4.8874 -4.6913 -4.5103 -4.3454 -4.1983 -4.0679 -3.9499
 -3.8407 -3.7381 -3.6408 -3.5490 -3.4624 -3.2654 -3.0931 -2.9561 -2.8564 -2.7859
 -2.7377 -2.7045 -2.6799 -2.6592 -2.6399 -2.6208 -2.6018 -2.5828 -2.5645 -2.5478
 -2.5323
 -5.6351 -5.3506 -5.1093 -4.8971 -4.6997 -4.5173 -4.3490 -4.1954 -4.0584 -3.9370
 -3.8276 -3.7269 -3.6322 -3.5423 -3.4568 -3.2630 -3.0956 -2.9585 -2.8554 -2.7822
 -2.7324 -2.6997 -2.6782 -2.6631 -2.6507 -2.6388 -2.6267 -2.6139 -2.6006 -2.5875
 -2.5756
 -5.6754 -5.3870 -5.1374 -4.9159 -4.7161 -4.5322 -4.3617 -4.2044 -4.0606 -3.9319
 -3.8180 -3.7158 -3.6221 -3.5344 -3.4511 -3.2611 -3.0967 -2.9606 -2.8553
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  g   
 -6.7846 -6.5454 -6.1790 -5.8176 -5.4825 -5.1954 -4.9680 -4.7653 -4.5758 -4.4001
 -4.2357 -4.0847 -3.9478 -3.8241 -3.7116 -3.4671 -3.2548 -3.0646 -2.9017
 -6.2648 -6.1431 -6.0043 -5.7075 -5.3899 -5.0979 -4.8527 -4.6467 -4.4583 -4.2846
 -4.1226 -3.9740 -3.8399 -3.7197 -3.6115 -3.3818 -3.1896 -3.0227 -2.8801 -2.7632
 -6.0555 -5.7851 -5.6291 -5.5420 -5.3262 -5.0483 -4.7906 -4.5733 -4.3853 -4.2140
 -4.0544 -3.9077 -3.7749 -3.6560 -3.5496 -3.3271 -3.1465 -2.9947 -2.8671 -2.7621
 -2.6761
 -5.9600 -5.6555 -5.4092 -5.2273 -5.1196 -4.9922 -4.7680 -4.5395 -4.3434 -4.1730
 -4.0161 -3.8710 -3.7389 -3.6203 -3.5141 -3.2942 -3.1198 -2.9773 -2.8603 -2.7645
 -2.6856 -2.6190
 -5.9102 -5.5985 -5.3303 -5.1037 -4.9166 -4.7711 -4.6655 -4.5218 -4.3302 -4.1521
 -3.9967 -3.8534 -3.7219 -3.6030 -3.4963 -3.2759 -3.1041 -2.9670 -2.8571 -2.7687
 -2.6963 -2.6349 -2.5814 -2.5335
 -5.8941 -5.5762 -5.2972 -5.0559 -4.8465 -4.6659 -4.5120 -4.3849 -4.2772 -4.1429
 -3.9911 -3.8481 -3.7168 -3.5977 -3.4902 -3.2674 -3.0953 -2.9607 -2.8554 -2.7727
 -2.7065 -2.6507 -2.6018 -2.5582 -2.5181 -2.4823 -2.4522 -2.4286 -2.4129 -2.4076
 -5.9077 -5.5821 -5.2926 -5.0402 -4.8219 -4.6330 -4.4649 -4.3123 -4.1774 -4.0640
 -3.9598 -3.8446 -3.7202 -3.6004 -3.4915 -3.2654 -3.0911 -2.9567 -2.8538 -2.7752
 -2.7143 -2.6644 -2.6209 -2.5818 -2.5460 -2.5122 -2.4819 -2.4570 -2.4390 -2.4296
 -2.4312
 -5.9418 -5.6127 -5.3131 -5.0481 -4.8181 -4.6194 -4.4465 -4.2910 -4.1482 -4.0178
 -3.9022 -3.8017 -3.7048 -3.6030 -3.4985 -3.2680 -3.0902 -2.9541 -2.8516 -2.7752
 -2.7184 -2.6741 -2.6367 -2.6032 -2.5720 -2.5429 -2.5145 -2.4890 -2.4691 -2.4571
 -2.4543
 -5.9960 -5.6590 -5.3536 -5.0769 -4.8327 -4.6219 -4.4402 -4.2810 -4.1376 -4.0052
 -3.8832 -3.7727 -3.6732 -3.5819 -3.4929 -3.2732 -3.0905 -2.9513 -2.8477 -2.7719
 -2.7175 -2.6779 -2.6467 -2.6196 -2.5944 -2.5704 -2.5476 -2.5274 -2.5099 -2.4948
 -2.4820
 -6.0705 -5.7267 -5.4147 -5.1314 -4.8747 -4.6484 -4.4532 -4.2848 -4.1374 -4.0046
 -3.8822 -3.7691 -3.6650 -3.5694 -3.4815 -3.2799 -3.0970 -2.9525 -2.8458 -2.7686
 -2.7144 -2.6772 -2.6509 -2.6301 -2.6116 -2.5939 -2.5767 -2.5598 -2.5437 -2.5294
 -2.5181
 -6.1593 -5.7991 -5.4855 -5.2002 -4.9379 -4.6988 -4.4875 -4.3048 -4.1474 -4.0094
 -3.8856 -3.7723 -3.6672 -3.5696 -3.4791 -3.2805 -3.1059 -2.9574 -2.8456 -2.7654
 -2.7097 -2.6727 -2.6492 -2.6335 -2.6215 -2.6106 -2.6000 -2.5890 -2.5779 -2.5671
 -2.5574
 -6.2618 -5.8832 -5.5614 -5.2752 -5.0107 -4.7668 -4.5447 -4.3461 -4.1736 -4.0245
 -3.8943 -3.7783 -3.6725 -3.5745 -3.4830 -3.2816 -3.1114 -2.9648 -2.8481
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  g   
 -6.8012 -6.4690 -6.0648 -5.7064 -5.3833 -5.1039 -4.8784 -4.6815 -4.5005 -4.3296
 -4.1704 -4.0235 -3.8900 -3.7697 -3.6610 -3.4280 -3.2302 -3.0535 -2.8968
 -6.3529 -6.2580 -5.9795 -5.6310 -5.3114 -5.0231 -4.7857 -4.5842 -4.4024 -4.2330
 -4.0754 -3.9302 -3.7986 -3.6806 -3.5749 -3.3533 -3.1708 -3.0126 -2.8750 -2.7588
 -6.0748 -5.8508 -5.7686 -5.5810 -5.2798 -4.9929 -4.7385 -4.5275 -4.3444 -4.1765
 -4.0207 -3.8768 -3.7460 -3.6286 -3.5238 -3.3068 -3.1327 -2.9860 -2.8612 -2.7562
 -2.6694
 -5.9914 -5.6811 -5.4563 -5.3340 -5.2246 -4.9866 -4.7300 -4.5033 -4.3137 -4.1460
 -3.9922 -3.8495 -3.7190 -3.6014 -3.4961 -3.2796 -3.1096 -2.9698 -2.8536 -2.7572
 -2.6774 -2.6101
 -5.9665 -5.6336 -5.3566 -5.1380 -4.9772 -4.8715 -4.7249 -4.5096 -4.3056 -4.1328
 -3.9801 -3.8388 -3.7086 -3.5904 -3.4842 -3.2656 -3.0964 -2.9603 -2.8499 -2.7599
 -2.6864 -2.6243 -2.5705 -2.5227
 -5.9799 -5.6306 -5.3330 -5.0824 -4.8755 -4.7033 -4.5667 -4.4562 -4.3119 -4.1364
 -3.9787 -3.8384 -3.7086 -3.5899 -3.4825 -3.2604 -3.0896 -2.9549 -2.8481 -2.7630
 -2.6949 -2.6382 -2.5891 -2.5454 -2.5064 -2.4720 -2.4423 -2.4190 -2.4040 -2.3990
 -6.0282 -5.6618 -5.3450 -5.0755 -4.8479 -4.6547 -4.4870 -4.3398 -4.2171 -4.1077
 -3.9806 -3.8453 -3.7156 -3.5963 -3.4877 -3.2613 -3.0873 -2.9520 -2.8467 -2.7650
 -2.7014 -2.6502 -2.6063 -2.5673 -2.5319 -2.4999 -2.4716 -2.4475 -2.4292 -2.4203
 -2.4224
 -6.1001 -5.7244 -5.3882 -5.0986 -4.8529 -4.6452 -4.4667 -4.3083 -4.1652 -4.0376
 -3.9274 -3.8263 -3.7194 -3.6069 -3.4979 -3.2668 -3.0884 -2.9506 -2.8454 -2.7653
 -2.7050 -2.6585 -2.6204 -2.5869 -2.5563 -2.5281 -2.5010 -2.4769 -2.4583 -2.4471
 -2.4445
 -6.1913 -5.8054 -5.4570 -5.1477 -4.8817 -4.6568 -4.4661 -4.3008 -4.1532 -4.0182
 -3.8953 -3.7860 -3.6889 -3.5964 -3.5021 -3.2739 -3.0907 -2.9492 -2.8425 -2.7628
 -2.7045 -2.6619 -2.6293 -2.6019 -2.5772 -2.5540 -2.5324 -2.5122 -2.4944 -2.4809
 -2.4719
 -6.2988 -5.9052 -5.5513 -5.2289 -4.9427 -4.6968 -4.4888 -4.3117 -4.1580 -4.0202
 -3.8943 -3.7789 -3.6744 -3.5796 -3.4920 -3.2853 -3.0985 -2.9520 -2.8418 -2.7606
 -2.7022 -2.6616 -2.6331 -2.6116 -2.5933 -2.5762 -2.5600 -2.5444 -2.5297 -2.5168
 -2.5069
 -6.4178 -6.0121 -5.6555 -5.3290 -5.0311 -4.7654 -4.5363 -4.3418 -4.1758 -4.0314
 -3.9024 -3.7850 -3.6773 -3.5784 -3.4875 -3.2886 -3.1100 -2.9579 -2.8427 -2.7584
 -2.6985 -2.6580 -2.6318 -2.6148 -2.6025 -2.5920 -2.5822 -2.5723 -2.5625 -2.5531
 -2.5444
 -6.5488 -6.1232 -5.7617 -5.4356 -5.1348 -4.8588 -4.6115 -4.3964 -4.2126 -4.0552
 -3.9185 -3.7971 -3.6872 -3.5862 -3.4928 -3.2899 -3.1184 -2.9678 -2.8465
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  g   
 -6.8005 -6.3610 -5.9534 -5.6098 -5.3101 -5.0389 -4.8135 -4.6145 -4.4370 -4.2716
 -4.1171 -3.9741 -3.8434 -3.7253 -3.6190 -3.3936 -3.2062 -3.0401 -2.8905
 -6.4940 -6.2819 -5.9129 -5.5546 -5.2452 -4.9695 -4.7364 -4.5359 -4.3553 -4.1908
 -4.0372 -3.8953 -3.7658 -3.6494 -3.5451 -3.3285 -3.1531 -3.0020 -2.8690 -2.7541
 -6.1082 -5.9850 -5.8555 -5.5462 -5.2257 -4.9438 -4.6985 -4.4914 -4.3096 -4.1452
 -3.9930 -3.8520 -3.7231 -3.6068 -3.5028 -3.2889 -3.1196 -2.9772 -2.8548 -2.7501
 -2.6623
 -6.0092 -5.7123 -5.5513 -5.4675 -5.2340 -4.9494 -4.6939 -4.4739 -4.2873 -4.1225
 -3.9716 -3.8315 -3.7028 -3.5860 -3.4812 -3.2664 -3.0995 -2.9622 -2.8468 -2.7497
 -2.6687 -2.6005
 -6.0031 -5.6546 -5.3831 -5.1953 -5.0896 -4.9507 -4.7135 -4.4827 -4.2839 -4.1150
 -3.9646 -3.8255 -3.6970 -3.5796 -3.4736 -3.2556 -3.0883 -2.9536 -2.8427 -2.7513
 -2.6760 -2.6129 -2.5586 -2.5109
 -6.0441 -5.6659 -5.3545 -5.1042 -4.9100 -4.7655 -4.6560 -4.5008 -4.3022 -4.1207
 -3.9668 -3.8286 -3.7004 -3.5825 -3.4752 -3.2530 -3.0832 -2.9489 -2.8408 -2.7535
 -2.6829 -2.6248 -2.5751 -2.5313 -2.4919 -2.4576 -2.4293 -2.4077 -2.3936 -2.3890
 -6.1275 -5.7200 -5.3784 -5.0965 -4.8660 -4.6775 -4.5192 -4.3895 -4.2758 -4.1365
 -3.9780 -3.8375 -3.7098 -3.5916 -3.4832 -3.2563 -3.0825 -2.9467 -2.8397 -2.7552
 -2.6884 -2.6350 -2.5903 -2.5510 -2.5160 -2.4847 -2.4568 -2.4339 -2.4175 -2.4093
 -2.4112
 -6.2400 -5.8135 -5.4420 -5.1306 -4.8736 -4.6612 -4.4830 -4.3271 -4.1896 -4.0710
 -3.9622 -3.8443 -3.7228 -3.6049 -3.4957 -3.2643 -3.0854 -2.9466 -2.8391 -2.7557
 -2.6917 -2.6423 -2.6027 -2.5687 -2.5384 -2.5108 -2.4863 -2.4647 -2.4470 -2.4351
 -2.4330
 -6.3731 -5.9295 -5.5386 -5.1982 -4.9131 -4.6775 -4.4815 -4.3143 -4.1662 -4.0323
 -3.9123 -3.8061 -3.7087 -3.6095 -3.5076 -3.2739 -3.0899 -2.9469 -2.8373 -2.7541
 -2.6916 -2.6454 -2.6104 -2.5821 -2.5574 -2.5348 -2.5143 -2.4956 -2.4793 -2.4666
 -2.4596
 -6.5189 -6.0700 -5.6667 -5.3053 -4.9917 -4.7285 -4.5103 -4.3275 -4.1707 -4.0312
 -3.9044 -3.7892 -3.6858 -3.5927 -3.5046 -3.2886 -3.0997 -2.9516 -2.8382 -2.7531
 -2.6905 -2.6457 -2.6141 -2.5910 -2.5722 -2.5555 -2.5402 -2.5258 -2.5127 -2.5015
 -2.4933
 -6.6699 -6.2130 -5.8069 -5.4367 -5.1039 -4.8141 -4.5692 -4.3649 -4.1929 -4.0447
 -3.9132 -3.7941 -3.6855 -3.5869 -3.4967 -3.2965 -3.1131 -2.9591 -2.8408 -2.7524
 -2.6882 -2.6433 -2.6134 -2.5941 -2.5808 -2.5703 -2.5611 -2.5523 -2.5438 -2.5360
 -2.5285
 -6.8286 -6.3562 -5.9471 -5.5762 -5.2364 -4.9301 -4.6610 -4.4314 -4.2381 -4.0745
 -3.9334 -3.8090 -3.6969 -3.5947 -3.5010 -3.2982 -3.1251 -2.9708 -2.8462
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  g   
 -6.7779 -6.2950 -5.8846 -5.5491 -5.2580 -4.9939 -4.7696 -4.5639 -4.3847 -4.2259
 -4.0754 -3.9355 -3.8074 -3.6912 -3.5863 -3.3652 -3.1847 -3.0272 -2.8846
 -6.4799 -6.2664 -5.8570 -5.4984 -5.1942 -4.9276 -4.7000 -4.4977 -4.3179 -4.1575
 -4.0075 -3.8686 -3.7413 -3.6261 -3.5226 -3.3083 -3.1375 -2.9916 -2.8627 -2.7491
 -6.2181 -6.1396 -5.8573 -5.5013 -5.1805 -4.9015 -4.6659 -4.4613 -4.2812 -4.1202
 -3.9712 -3.8330 -3.7060 -3.5907 -3.4871 -3.2743 -3.1079 -2.9688 -2.8485 -2.7440
 -2.6551
 -6.0295 -5.7830 -5.7062 -5.5107 -5.2020 -4.9130 -4.6622 -4.4490 -4.2653 -4.1028
 -3.9547 -3.8173 -3.6904 -3.5746 -3.4700 -3.2554 -3.0903 -2.9550 -2.8403 -2.7424
 -2.6598 -2.5905
 -6.0225 -5.6705 -5.4273 -5.3087 -5.1950 -4.9443 -4.6855 -4.4583 -4.2656 -4.0990
 -3.9509 -3.8142 -3.6875 -3.5711 -3.4653 -3.2471 -3.0806 -2.9470 -2.8360 -2.7430
 -2.6655 -2.6010 -2.5458 -2.4976
 -6.0841 -5.6822 -5.3672 -5.1324 -4.9739 -4.8709 -4.7118 -4.4891 -4.2830 -4.1072
 -3.9554 -3.8192 -3.6928 -3.5760 -3.4690 -3.2463 -3.0767 -2.9429 -2.8340 -2.7445
 -2.6712 -2.6111 -2.5602 -2.5160 -2.4772 -2.4437 -2.4160 -2.3946 -2.3814 -2.3775
 -6.2012 -5.7531 -5.3930 -5.1073 -4.8846 -4.7121 -4.5791 -4.4643 -4.3106 -4.1300
 -3.9682 -3.8296 -3.7035 -3.5866 -3.4788 -3.2513 -3.0772 -2.9414 -2.8332 -2.7460
 -2.6760 -2.6197 -2.5734 -2.5334 -2.4983 -2.4674 -2.4410 -2.4194 -2.4037 -2.3965
 -2.3987
 -6.3590 -5.8755 -5.4713 -5.1448 -4.8838 -4.6742 -4.5030 -4.3572 -4.2331 -4.1182
 -3.9868 -3.8453 -3.7183 -3.6015 -3.4930 -3.2612 -3.0817 -2.9424 -2.8331 -2.7470
 -2.6792 -2.6263 -2.5842 -2.5491 -2.5185 -2.4913 -2.4677 -2.4468 -2.4305 -2.4209
 -2.4195
 -6.5355 -6.0323 -5.5941 -5.2261 -4.9271 -4.6866 -4.4913 -4.3271 -4.1829 -4.0543
 -3.9402 -3.8337 -3.7250 -3.6153 -3.5080 -3.2730 -3.0881 -2.9442 -2.8326 -2.7461
 -2.6796 -2.6292 -2.5910 -2.5609 -2.5356 -2.5131 -2.4934 -2.4757 -2.4609 -2.4504
 -2.4450
 -6.7241 -6.2126 -5.7565 -5.3572 -5.0194 -4.7433 -4.5197 -4.3360 -4.1801 -4.0420
 -3.9169 -3.8041 -3.7024 -3.6092 -3.5169 -3.2902 -3.1001 -2.9508 -2.8350 -2.7464
 -2.6797 -2.6304 -2.5949 -2.5691 -2.5490 -2.5321 -2.5174 -2.5042 -2.4926 -2.4822
 -2.4768
 -6.9128 -6.3972 -5.9348 -5.5195 -5.1537 -4.8426 -4.5856 -4.3754 -4.2012 -4.0528
 -3.9215 -3.8028 -3.6948 -3.5974 -3.5085 -3.3041 -3.1153 -2.9604 -2.8395 -2.7473
 -2.6788 -2.6293 -2.5951 -2.5724 -2.5570 -2.5458 -2.5367 -2.5287 -2.5216 -2.5156
 -2.5096
 -7.1021 -6.5750 -6.1128 -5.6937 -5.3150 -4.9796 -4.6914 -4.4502 -4.2506 -4.0840
 -3.9417 -3.8168 -3.7044 -3.6023 -3.5093 -3.3076 -3.1309 -2.9735 -2.8468
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  g   
 -6.6020 -6.1408 -5.7673 -5.4635 -5.1872 -4.9366 -4.7241 -4.5271 -4.3468 -4.1910
 -4.0445 -3.9077 -3.7820 -3.6672 -3.5634 -3.3442 -3.1619 -3.0078 -2.8781
 -6.5202 -6.1652 -5.7641 -5.4272 -5.1414 -4.8846 -4.6679 -4.4694 -4.2898 -4.1327
 -3.9861 -3.8499 -3.7247 -3.6107 -3.5077 -3.2940 -3.1250 -2.9824 -2.8567 -2.7442
 -6.3576 -6.1677 -5.8012 -5.4428 -5.1348 -4.8671 -4.6380 -4.4389 -4.2600 -4.1013
 -3.9554 -3.8198 -3.6947 -3.5806 -3.4773 -3.2641 -3.0987 -2.9616 -2.8428 -2.7385
 -2.6485
 -6.1430 -5.9135 -5.7949 -5.4845 -5.1627 -4.8808 -4.6369 -4.4291 -4.2483 -4.0874
 -3.9420 -3.8070 -3.6821 -3.5674 -3.4632 -3.2478 -3.0828 -2.9487 -2.8345 -2.7359
 -2.6516 -2.5805
 -6.0196 -5.6892 -5.5199 -5.4427 -5.2027 -4.9164 -4.6601 -4.4390 -4.2502 -4.0860
 -3.9400 -3.8055 -3.6806 -3.5655 -3.4601 -3.2411 -3.0742 -2.9412 -2.8301 -2.7357
 -2.6560 -2.5892 -2.5329 -2.4840
 -6.0922 -5.6837 -5.3822 -5.1874 -5.0895 -4.9432 -4.7000 -4.4681 -4.2669 -4.0953
 -3.9455 -3.8113 -3.6866 -3.5712 -3.4649 -3.2414 -3.0710 -2.9374 -2.8280 -2.7367
 -2.6607 -2.5978 -2.5452 -2.5002 -2.4611 -2.4276 -2.4003 -2.3798 -2.3674 -2.3644
 -6.2351 -5.7612 -5.3953 -5.1173 -4.9157 -4.7781 -4.6699 -4.5041 -4.3008 -4.1165
 -3.9593 -3.8223 -3.6979 -3.5823 -3.4753 -3.2476 -3.0724 -2.9365 -2.8274 -2.7380
 -2.6649 -2.6053 -2.5566 -2.5154 -2.4798 -2.4489 -2.4226 -2.4018 -2.3878 -2.3816
 -2.3847
 -6.4370 -5.9051 -5.4790 -5.1465 -4.8892 -4.6918 -4.5368 -4.4115 -4.2937 -4.1470
 -3.9839 -3.8391 -3.7132 -3.5978 -3.4902 -3.2586 -3.0780 -2.9382 -2.8278 -2.7392
 -2.6680 -2.6113 -2.5661 -2.5291 -2.4976 -2.4703 -2.4471 -2.4278 -2.4131 -2.4042
 -2.4039
 -6.6756 -6.0978 -5.6205 -5.2339 -4.9290 -4.6902 -4.5015 -4.3454 -4.2105 -4.0915
 -3.9780 -3.8552 -3.7292 -3.6140 -3.5065 -3.2720 -3.0860 -2.9414 -2.8282 -2.7390
 -2.6689 -2.6143 -2.5723 -2.5395 -2.5126 -2.4898 -2.4703 -2.4539 -2.4405 -2.4315
 -2.4280
 -6.9170 -6.3236 -5.8148 -5.3825 -5.0279 -4.7455 -4.5221 -4.3420 -4.1907 -4.0570
 -3.9367 -3.8276 -3.7250 -3.6245 -3.5247 -3.2911 -3.1000 -2.9497 -2.8321 -2.7406
 -2.6700 -2.6163 -2.5765 -2.5471 -2.5247 -2.5068 -2.4920 -2.4796 -2.4694 -2.4617
 -2.4575
 -7.1444 -6.5542 -6.0329 -5.5739 -5.1795 -4.8525 -4.5887 -4.3774 -4.2053 -4.0596
 -3.9309 -3.8144 -3.7084 -3.6120 -3.5232 -3.3101 -3.1172 -2.9613 -2.8386 -2.7432
 -2.6706 -2.6166 -2.5777 -2.5508 -2.5323 -2.5192 -2.5096 -2.5021 -2.4960 -2.4917
 -2.4879
 -7.3576 -6.7897 -6.2509 -5.7843 -5.3671 -5.0070 -4.7035 -4.4549 -4.2533 -4.0873
 -3.9468 -3.8235 -3.7124 -3.6113 -3.5020 -3.3290 -3.1376 -2.9762 -2.8477
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  g   
 -6.4888 -6.0546 -5.6991 -5.4146 -5.1429 -4.9015 -4.6886 -4.4963 -4.3186 -4.1667
 -4.0230 -3.8889 -3.7651 -3.6520 -3.5490 -3.3305 -3.1497 -2.9983 -2.8721
 -6.5498 -6.0909 -5.6997 -5.3777 -5.1052 -4.8568 -4.6404 -4.4472 -4.2688 -4.1155
 -3.9718 -3.8381 -3.7148 -3.6021 -3.4995 -3.2854 -3.1165 -2.9754 -2.8517 -2.7403
 -6.3149 -6.1473 -5.7418 -5.3958 -5.1009 -4.8423 -4.6175 -4.4220 -4.2438 -4.0883
 -3.9450 -3.8117 -3.6886 -3.5756 -3.4728 -3.2587 -3.0926 -2.9562 -2.8384 -2.7341
 -2.6429
