 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F162M
 -1.1053 -0.9313 -0.7920 -0.7809 -0.8127 -0.8356 -0.8588 -0.8765 -0.9176 -0.9632
 -1.0155 -1.0717 -1.1296 -1.1904 -1.2528 -1.4098 -1.5785 -1.7361 -1.8833
 -1.0151 -1.0160 -1.0052 -0.9587 -0.8876 -0.8614 -0.8766 -0.9069 -0.9452 -0.9904
 -1.0412 -1.0960 -1.1533 -1.2125 -1.2727 -1.4246 -1.5768 -1.7289 -1.8799 -2.0282
 -1.0629 -1.0675 -1.0709 -1.0686 -1.0513 -0.9985 -0.9474 -0.9405 -0.9676 -1.0117
 -1.0616 -1.1160 -1.1732 -1.2324 -1.2923 -1.4427 -1.5912 -1.7390 -1.8868 -2.0323
 -2.1746
 -1.1146 -1.1142 -1.1188 -1.1240 -1.1270 -1.1246 -1.1051 -1.0627 -1.0385 -1.0504
 -1.0882 -1.1387 -1.1944 -1.2529 -1.3125 -1.4618 -1.6075 -1.7510 -1.8940 -2.0369
 -2.1770 -2.3138
 -1.1767 -1.1667 -1.1661 -1.1706 -1.1772 -1.1841 -1.1900 -1.1900 -1.1742 -1.1571
 -1.1565 -1.1808 -1.2231 -1.2762 -1.3339 -1.4817 -1.6255 -1.7643 -1.9022 -2.0416
 -2.1796 -2.3147 -2.4465 -2.5752
 -1.2500 -1.2306 -1.2209 -1.2200 -1.2245 -1.2321 -1.2416 -1.2523 -1.2632 -1.2695
 -1.2683 -1.2701 -1.2869 -1.3197 -1.3642 -1.5023 -1.6444 -1.7799 -1.9128 -2.0470
 -2.1820 -2.3154 -2.4458 -2.5730 -2.6975 -2.8192 -2.9376 -3.0525 -3.1637 -3.2712
 -1.3333 -1.3057 -1.2857 -1.2783 -1.2770 -1.2812 -1.2894 -1.3003 -1.3143 -1.3309
 -1.3472 -1.3605 -1.3728 -1.3912 -1.4200 -1.5292 -1.6642 -1.7980 -1.9264 -2.0547
 -2.1853 -2.3161 -2.4448 -2.5707 -2.6935 -2.8131 -2.9296 -3.0436 -3.1552 -3.2641
 -3.3683
 -1.4255 -1.3906 -1.3629 -1.3470 -1.3395 -1.3380 -1.3418 -1.3497 -1.3614 -1.3769
 -1.3961 -1.4171 -1.4384 -1.4600 -1.4840 -1.5701 -1.6877 -1.8165 -1.9421 -2.0654
 -2.1904 -2.3175 -2.4439 -2.5681 -2.6896 -2.8082 -2.9239 -3.0368 -3.1471 -3.2550
 -3.3606
 -1.5255 -1.4841 -1.4510 -1.4269 -1.4126 -1.4052 -1.4034 -1.4063 -1.4139 -1.4254
 -1.4410 -1.4608 -1.4839 -1.5093 -1.5365 -1.6156 -1.7184 -1.8373 -1.9603 -2.0802
 -2.2003 -2.3226 -2.4461 -2.5687 -2.6887 -2.8061 -2.9208 -3.0328 -3.1422 -3.2491
 -3.3537
 -1.6322 -1.5848 -1.5471 -1.5181 -1.4970 -1.4830 -1.4754 -1.4730 -1.4751 -1.4815
 -1.4918 -1.5064 -1.5255 -1.5488 -1.5757 -1.6552 -1.7491 -1.8589 -1.9766 -2.0942
 -2.2106 -2.3280 -2.4470 -2.5665 -2.6848 -2.8007 -2.9139 -3.0244 -3.1324 -3.2382
 -3.3437
 -1.7437 -1.6932 -1.6515 -1.6180 -1.5917 -1.5720 -1.5583 -1.5501 -1.5468 -1.5476
 -1.5524 -1.5610 -1.5737 -1.5911 -1.6134 -1.6877 -1.7787 -1.8803 -1.9918 -2.1073
 -2.2219 -2.3360 -2.4507 -2.5664 -2.6819 -2.7960 -2.9078 -3.0169 -3.1235 -3.2277
 -3.3297
 -1.8560 -1.8149 -1.7747 -1.7370 -1.7034 -1.6751 -1.6531 -1.6379 -1.6286 -1.6241
 -1.6236 -1.6264 -1.6326 -1.6428 -1.6579 -1.7188 -1.8050 -1.9024 -2.0077
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F162M
 -0.9177 -0.8338 -0.8041 -0.8212 -0.8475 -0.8724 -0.8966 -0.9248 -0.9583 -0.9978
 -1.0431 -1.0930 -1.1461 -1.2016 -1.2591 -1.4077 -1.5650 -1.7218 -1.8748
 -0.9900 -0.9841 -0.9244 -0.8540 -0.8514 -0.8762 -0.9044 -0.9337 -0.9674 -1.0075
 -1.0535 -1.1043 -1.1583 -1.2146 -1.2725 -1.4219 -1.5741 -1.7267 -1.8776 -2.0260
 -1.0185 -1.0343 -1.0387 -1.0140 -0.9406 -0.8991 -0.9130 -0.9437 -0.9782 -1.0181
