 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  G   
 -2.0183 -1.9590 -1.8965 -1.8369 -1.7834 -1.7437 -1.7723 -1.7399 -1.6975 -1.6376
 -1.5625 -1.4956 -1.4076 -1.3135 -1.2238 -1.0406 -0.9091 -0.8214 -0.7583
 -1.9643 -1.8449 -1.7645 -1.7192 -1.7008 -1.6812 -1.6516 -1.6158 -1.5766 -1.5331
 -1.4779 -1.4075 -1.3267 -1.2460 -1.1708 -1.0141 -0.8989 -0.8192 -0.7653 -0.7284
 -1.8973 -1.7927 -1.7021 -1.6286 -1.5757 -1.5467 -1.5365 -1.5220 -1.4916 -1.4476
 -1.4000 -1.3459 -1.2791 -1.2070 -1.1385 -0.9961 -0.8934 -0.8229 -0.7751 -0.7420
 -0.7186
 -1.8353 -1.7447 -1.6611 -1.5859 -1.5217 -1.4710 -1.4345 -1.4117 -1.3960 -1.3716
 -1.3327 -1.2887 -1.2366 -1.1754 -1.1137 -0.9827 -0.8893 -0.8270 -0.7851 -0.7557
 -0.7346 -0.7190
 -1.7557 -1.6842 -1.6149 -1.5480 -1.4851 -1.4288 -1.3817 -1.3437 -1.3132 -1.2878
 -1.2611 -1.2275 -1.1897 -1.1428 -1.0912 -0.9717 -0.8851 -0.8294 -0.7937 -0.7686
 -0.7503 -0.7367 -0.7265 -0.7181
 -1.6589 -1.6064 -1.5543 -1.5011 -1.4467 -1.3934 -1.3440 -1.3008 -1.2637 -1.2307
 -1.1996 -1.1686 -1.1380 -1.1025 -1.0622 -0.9606 -0.8797 -0.8283 -0.7984 -0.7788
 -0.7645 -0.7537 -0.7456 -0.7395 -0.7341 -0.7307 -0.7309 -0.7361 -0.7473 -0.7650
 -1.5525 -1.5140 -1.4781 -1.4400 -1.3982 -1.3536 -1.3082 -1.2648 -1.2258 -1.1908
 -1.1581 -1.1260 -1.0947 -1.0635 -1.0300 -0.9452 -0.8723 -0.8235 -0.7976 -0.7837
 -0.7748 -0.7682 -0.7634 -0.7599 -0.7571 -0.7541 -0.7528 -0.7554 -0.7637 -0.7789
 -0.8011
 -1.4384 -1.4134 -1.3899 -1.3648 -1.3365 -1.3036 -1.2665 -1.2279 -1.1904 -1.1555
 -1.1235 -1.0929 -1.0626 -1.0327 -1.0020 -0.9271 -0.8626 -0.8161 -0.7917 -0.7821
 -0.7789 -0.7779 -0.7777 -0.7779 -0.7783 -0.7787 -0.7782 -0.7791 -0.7842 -0.7957
 -0.8149
 -1.3252 -1.3101 -1.2949 -1.2796 -1.2624 -1.2408 -1.2144 -1.1839 -1.1515 -1.1194
 -1.0890 -1.0605 -1.0330 -1.0058 -0.9778 -0.9090 -0.8504 -0.8073 -0.7828 -0.7748
 -0.7759 -0.7808 -0.7865 -0.7918 -0.7966 -0.8006 -0.8042 -0.8091 -0.8154 -0.8232
 -0.8321
 -1.2128 -1.2041 -1.1986 -1.1900 -1.1803 -1.1682 -1.1521 -1.1314 -1.1070 -1.0803
 -1.0533 -1.0275 -1.0029 -0.9791 -0.9551 -0.8933 -0.8389 -0.7983 -0.7738 -0.7650
 -0.7675 -0.7764 -0.7876 -0.7989 -0.8093 -0.8182 -0.8260 -0.8330 -0.8435 -0.8505
 -0.8552
 -1.1012 -1.0954 -1.1010 -1.1004 -1.0948 -1.0889 -1.0807 -1.0691 -1.0536 -1.0347
 -1.0136 -0.9917 -0.9704 -0.9499 -0.9298 -0.8779 -0.8275 -0.7891 -0.7651 -0.7552
 -0.7570 -0.7670 -0.7818 -0.7985 -0.8147 -0.8294 -0.8426 -0.8542 -0.8645 -0.8744
 -0.8847
 -0.9905 -0.9840 -1.0021 -1.0117 -1.0096 -1.0075 -1.0045 -0.9995 -0.9918 -0.9812
 -0.9675 -0.9517 -0.9348 -0.9179 -0.9019 -0.8628 -0.8162 -0.7797 -0.7567
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  G   
 -2.1111 -2.0365 -1.9695 -1.9098 -1.8549 -1.8059 -1.7806 -1.7342 -1.6790 -1.6130
 -1.5356 -1.4558 -1.3673 -1.2802 -1.1990 -1.0293 -0.9029 -0.8141 -0.7532
 -2.0095 -1.9112 -1.8482 -1.7918 -1.7383 -1.6920 -1.6519 -1.6136 -1.5719 -1.5229
 -1.4635 -1.3922 -1.3128 -1.2341 -1.1608 -1.0076 -0.8941 -0.8144 -0.7601 -0.7220
 -1.9677 -1.8395 -1.7361 -1.6623 -1.6228 -1.5994 -1.5688 -1.5303 -1.4895 -1.4477
 -1.4012 -1.3455 -1.2778 -1.2057 -1.1372 -0.9943 -0.8900 -0.8176 -0.7689 -0.7355
 -0.7117
 -1.9432 -1.8156 -1.7043 -1.6120 -1.5407 -1.4908 -1.4647 -1.4526 -1.4312 -1.3938
 -1.3496 -1.3026 -1.2482 -1.1847 -1.1219 -0.9862 -0.8883 -0.8215 -0.7778 -0.7480
 -0.7267 -0.7111
 -1.9096 -1.7931 -1.6875 -1.5945 -1.5154 -1.4509 -1.4011 -1.3651 -1.3437 -1.3278
 -1.3008 -1.2631 -1.2182 -1.1652 -1.1080 -0.9806 -0.8872 -0.8245 -0.7853 -0.7597
 -0.7413 -0.7278 -0.7178 -0.7106
 -1.8570 -1.7568 -1.6636 -1.5783 -1.5013 -1.4332 -1.3750 -1.3271 -1.2881 -1.2571
 -1.2329 -1.2081 -1.1777 -1.1387 -1.0921 -0.9750 -0.8853 -0.8253 -0.7897 -0.7686
 -0.7543 -0.7437 -0.7360 -0.7303 -0.7264 -0.7244 -0.7252 -0.7299 -0.7415 -0.7595
 -1.7846 -1.7021 -1.6243 -1.5511 -1.4822 -1.4175 -1.3581 -1.3053 -1.2597 -1.2202
 -1.1853 -1.1543 -1.1269 -1.0980 -1.0633 -0.9664 -0.8814 -0.8230 -0.7895 -0.7729
 -0.7636 -0.7573 -0.7529 -0.7498 -0.7477 -0.7466 -0.7472 -0.7502 -0.7575 -0.7730
 -0.7954
