 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -0.3429 -0.3335 -0.3251 -0.3172 -0.3087 -0.2882 -0.2768 -0.2778 -0.2953 -0.3268
 -0.3638 -0.4013 -0.4375 -0.4725 -0.5067 -0.5404 -0.5742 -0.6096 -0.6468 -0.6856
 -0.7257
 -0.2301 -0.2500 -0.2711 -0.2885 -0.3036 -0.3154 -0.3224 -0.3241 -0.3212 -0.3152
 -0.3080 -0.3014 -0.2957 -0.2908 -0.2858 -0.2709 -0.2620 -0.2651 -0.2820 -0.3125
 -0.3516 -0.3936 -0.4353 -0.4753 -0.5136 -0.5504 -0.5863 -0.6218 -0.6613 -0.6978
 -0.7324
 -0.1139 -0.1368 -0.1679 -0.1941 -0.2139 -0.2324 -0.2479 -0.2591 -0.2658 -0.2684
 -0.2677 -0.2655 -0.2632 -0.2615 -0.2601 -0.2543 -0.2482 -0.2525 -0.2694 -0.2983
 -0.3366 -0.3803 -0.4260 -0.4711 -0.5144 -0.5556 -0.5950 -0.6330 -0.6702 -0.7072
 -0.7450
  0.0041 -0.0185 -0.0605 -0.0985 -0.1224 -0.1454 -0.1667 -0.1853 -0.2005 -0.2120
 -0.2196 -0.2243 -0.2269 -0.2289 -0.2316 -0.2384 -0.2354 -0.2400 -0.2575
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -0.9946 -0.9487 -0.9171 -0.8968 -0.8802 -0.8630 -0.8336 -0.8118 -0.7803 -0.7371
 -0.6821 -0.6201 -0.5547 -0.4905 -0.4313 -0.3167 -0.2508 -0.2260 -0.2286
 -0.9267 -0.8581 -0.8236 -0.7962 -0.7717 -0.7534 -0.7398 -0.7264 -0.7082 -0.6817
 -0.6444 -0.5954 -0.5386 -0.4823 -0.4308 -0.3304 -0.2715 -0.2491 -0.2497 -0.2624
 -0.9082 -0.8171 -0.7484 -0.7051 -0.6913 -0.6911 -0.6845 -0.6701 -0.6528 -0.6338
 -0.6091 -0.5755 -0.5304 -0.4810 -0.4343 -0.3426 -0.2882 -0.2676 -0.2695 -0.2830
 -0.3032
 -0.8983 -0.8106 -0.7368 -0.6779 -0.6352 -0.6098 -0.6045 -0.6118 -0.6120 -0.5980
 -0.5769 -0.5523 -0.5202 -0.4793 -0.4384 -0.3535 -0.3025 -0.2829 -0.2859 -0.3000
 -0.3199 -0.3440
 -0.8737 -0.7975 -0.7300 -0.6712 -0.6218 -0.5832 -0.5561 -0.5404 -0.5378 -0.5415
 -0.5371 -0.5237 -0.5025 -0.4725 -0.4374 -0.3607 -0.3127 -0.2940 -0.2983 -0.3140
 -0.3346 -0.3586 -0.3855 -0.4152
 -0.8268 -0.7663 -0.7106 -0.6595 -0.6127 -0.5712 -0.5367 -0.5101 -0.4910 -0.4792
 -0.4745 -0.4711 -0.4646 -0.4505 -0.4279 -0.3626 -0.3178 -0.2997 -0.3054 -0.3238
 -0.3467 -0.3718 -0.3990 -0.4284 -0.4597 -0.4932 -0.5299 -0.5710 -0.6186 -0.6682
 -0.7575 -0.7135 -0.6724 -0.6329 -0.5943 -0.5568 -0.5219 -0.4914 -0.4664 -0.4466
 -0.4311 -0.4200 -0.4135 -0.4073 -0.3967 -0.3565 -0.3172 -0.2999 -0.3062 -0.3280
 -0.3547 -0.3825 -0.4113 -0.4413 -0.4725 -0.5051 -0.5398 -0.5773 -0.6192 -0.6683
 -0.7199
 -0.6705 -0.6413 -0.6145 -0.5881 -0.5606 -0.5317 -0.5019 -0.4727 -0.4462 -0.4236
 -0.4046 -0.3888 -0.3766 -0.3670 -0.3587 -0.3350 -0.3097 -0.2948 -0.3013 -0.3253
 -0.3566 -0.3888 -0.4207 -0.4527 -0.4851 -0.5179 -0.5520 -0.5875 -0.6255 -0.6687
 -0.7194
 -0.5723 -0.5547 -0.5398 -0.5253 -0.5097 -0.4914 -0.4702 -0.4468 -0.4230 -0.4007
 -0.3812 -0.3646 -0.3504 -0.3387 -0.3285 -0.3079 -0.2930 -0.2849 -0.2920 -0.3167
 -0.3518 -0.3893 -0.4260 -0.4615 -0.4964 -0.5308 -0.5656 -0.6008 -0.6375 -0.6766
 -0.7208
 -0.4708 -0.4610 -0.4547 -0.4498 -0.4442 -0.4364 -0.4251 -0.4103 -0.3929 -0.3744
 -0.3565 -0.3407 -0.3273 -0.3158 -0.3058 -0.2853 -0.2737 -0.2713 -0.2800 -0.3040
 -0.3403 -0.3818 -0.4236 -0.4641 -0.5029 -0.5404 -0.5771 -0.6135 -0.6500 -0.6877
 -0.7272
 -0.3708 -0.3656 -0.3639 -0.3654 -0.3676 -0.3685 -0.3665 -0.3610 -0.3521 -0.3403
 -0.3270 -0.3137 -0.3019 -0.2920 -0.2837 -0.2664 -0.2561 -0.2564 -0.2672 -0.2904
 -0.3259 -0.3687 -0.4144 -0.4598 -0.5035 -0.5453 -0.5855 -0.6243 -0.6624 -0.7004
 -0.7391
 -0.2762 -0.2727 -0.2733 -0.2774 -0.2840 -0.2912 -0.2968 -0.2996 -0.2992 -0.2957
 -0.2894 -0.2814 -0.2755 -0.2668 -0.2622 -0.2512 -0.2402 -0.2402 -0.2536
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.1925 -1.1229 -1.0700 -1.0284 -0.9926 -0.9563 -0.9140 -0.8628 -0.8063 -0.7463
 -0.6823 -0.6156 -0.5493 -0.4887 -0.4344 -0.3258 -0.2552 -0.2206 -0.2175
 -1.0968 -1.0172 -0.9570 -0.9122 -0.8774 -0.8476 -0.8176 -0.7830 -0.7444 -0.7018
 -0.6538 -0.5997 -0.5423 -0.4873 -0.4376 -0.3385 -0.2742 -0.2437 -0.2400 -0.2520
 -1.0102 -0.9228 -0.8709 -0.8323 -0.7976 -0.7687 -0.7437 -0.7183 -0.6910 -0.6611
 -0.6267 -0.5857 -0.5377 -0.4883 -0.4425 -0.3508 -0.2914 -0.2623 -0.2588 -0.2708
 -0.2908
 -0.9935 -0.8835 -0.7988 -0.7399 -0.7079 -0.6978 -0.6881 -0.6705 -0.6483 -0.6240
 -0.5976 -0.5677 -0.5309 -0.4883 -0.4464 -0.3611 -0.3055 -0.2777 -0.2740 -0.2862
 -0.3062 -0.3307
 -0.9917 -0.8804 -0.7875 -0.7134 -0.6571 -0.6197 -0.6013 -0.5973 -0.5991 -0.5902
 -0.5705 -0.5459 -0.5180 -0.4842 -0.4472 -0.3681 -0.3157 -0.2892 -0.2857 -0.2985
 -0.3194 -0.3441 -0.3718 -0.4025
 -0.9815 -0.8772 -0.7867 -0.7105 -0.6480 -0.5986 -0.5613 -0.5353 -0.5212 -0.5199
 -0.5213 -0.5144 -0.4975 -0.4729 -0.4428 -0.3708 -0.3216 -0.2964 -0.2934 -0.3072
 -0.3299 -0.3560 -0.3841 -0.4145 -0.4469 -0.4813 -0.5192 -0.5624 -0.6107 -0.6600
 -0.9516 -0.8601 -0.7781 -0.7067 -0.6451 -0.5927 -0.5491 -0.5139 -0.4869 -0.4671
 -0.4559 -0.4527 -0.4508 -0.4432 -0.4272 -0.3687 -0.3230 -0.2992 -0.2965 -0.3115
 -0.3366 -0.3653 -0.3952 -0.4262 -0.4586 -0.4926 -0.5288 -0.5676 -0.6108 -0.6605
 -0.7121
 -0.8981 -0.8222 -0.7528 -0.6907 -0.6353 -0.5859 -0.5421 -0.5037 -0.4711 -0.4444
 -0.4228 -0.4066 -0.3973 -0.3928 -0.3875 -0.3581 -0.3197 -0.2975 -0.2951 -0.3106
 -0.3383 -0.3705 -0.4034 -0.4366 -0.4700 -0.5043 -0.5398 -0.5769 -0.6162 -0.6605
 -0.7118
 -0.8234 -0.7625 -0.7069 -0.6564 -0.6105 -0.5684 -0.5291 -0.4925 -0.4591 -0.4295
 -0.4040 -0.3827 -0.3656 -0.3535 -0.3456 -0.3296 -0.3093 -0.2914 -0.2897 -0.3052
 -0.3346 -0.3707 -0.4079 -0.4445 -0.4804 -0.5162 -0.5523 -0.5891 -0.6272 -0.6684
 -0.7129
 -0.7378 -0.6890 -0.6448 -0.6056 -0.5700 -0.5369 -0.5052 -0.4742 -0.4441 -0.4155
 -0.3893 -0.3663 -0.3465 -0.3304 -0.3179 -0.2990 -0.2881 -0.2804 -0.2807 -0.2956
 -0.3250 -0.3637 -0.4052 -0.4464 -0.4862 -0.5248 -0.5629 -0.6007 -0.6387 -0.6778
 -0.7186
 -0.6494 -0.6080 -0.5718 -0.5410 -0.5144 -0.4904 -0.4672 -0.4438 -0.4199 -0.3957
 -0.3720 -0.3498 -0.3299 -0.3129 -0.2988 -0.2752 -0.2651 -0.2635 -0.2687 -0.2840
 -0.3124 -0.3516 -0.3962 -0.4418 -0.4863 -0.5290 -0.5705 -0.6106 -0.6501 -0.6895
 -0.7296
 -0.5629 -0.5261 -0.4949 -0.4690 -0.4483 -0.4313 -0.4159 -0.4003 -0.3839 -0.3663
 -0.3477 -0.3290 -0.3110 -0.2943 -0.2883 -0.2582 -0.2403 -0.2407 -0.2537
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.5292 -1.4427 -1.3700 -1.3041 -1.2399 -1.1669 -1.0749 -0.9639 -0.8596 -0.7663
 -0.6832 -0.6090 -0.5422 -0.4838 -0.4326 -0.3298 -0.2579 -0.2163 -0.2044
 -1.3905 -1.2961 -1.2208 -1.1577 -1.1007 -1.0423 -0.9708 -0.8884 -0.8086 -0.7342
 -0.6643 -0.5986 -0.5382 -0.4839 -0.4360 -0.3404 -0.2748 -0.2374 -0.2265 -0.2352
 -1.2902 -1.1896 -1.1092 -1.0445 -0.9901 -0.9405 -0.8865 -0.8249 -0.7634 -0.7042
 -0.6468 -0.5905 -0.5358 -0.4851 -0.4398 -0.3501 -0.2892 -0.2546 -0.2441 -0.2523
 -0.2718
 -1.1785 -1.0769 -1.0079 -0.9526 -0.9023 -0.8571 -0.8136 -0.7670 -0.7193 -0.6724
 -0.6262 -0.5798 -0.5323 -0.4858 -0.4430 -0.3580 -0.3008 -0.2683 -0.2582 -0.2660
 -0.2853 -0.3106
 -1.1391 -1.0083 -0.9087 -0.8374 -0.7915 -0.7655 -0.7432 -0.7134 -0.6777 -0.6399
 -0.6019 -0.5638 -0.5246 -0.4838 -0.4441 -0.3634 -0.3093 -0.2786 -0.2692 -0.2769
 -0.2965 -0.3220 -0.3509 -0.3830
 -1.1312 -0.9960 -0.8832 -0.7927 -0.7234 -0.6730 -0.6394 -0.6206 -0.6117 -0.5982
 -0.5745 -0.5440 -0.5113 -0.4772 -0.4420 -0.3660 -0.3147 -0.2857 -0.2769 -0.2849
 -0.3050 -0.3316 -0.3611 -0.3930 -0.4273 -0.4643 -0.5044 -0.5493 -0.5989 -0.6482
 -1.1281 -0.9942 -0.8787 -0.7818 -0.7032 -0.6409 -0.5928 -0.5563 -0.5303 -0.5159
 -0.5106 -0.5040 -0.4882 -0.4637 -0.4349 -0.3654 -0.3169 -0.2895 -0.2814 -0.2898
 -0.3106 -0.3388 -0.3700 -0.4028 -0.4370 -0.4731 -0.5114 -0.5527 -0.5981 -0.6486
 -0.7001
 -1.1136 -0.9880 -0.8763 -0.7798 -0.6985 -0.6315 -0.5768 -0.5327 -0.4972 -0.4693
 -0.4488 -0.4370 -0.4320 -0.4260 -0.4139 -0.3610 -0.3157 -0.2900 -0.2824 -0.2910
 -0.3125 -0.3426 -0.3763 -0.4111 -0.4466 -0.4829 -0.5208 -0.5602 -0.6021 -0.6481
 -0.7000
 -1.0777 -0.9648 -0.8622 -0.7713 -0.6929 -0.6264 -0.5700 -0.5224 -0.4824 -0.4489
 -0.4212 -0.3988 -0.3826 -0.3730 -0.3673 -0.3458 -0.3103 -0.2867 -0.2799 -0.2886
 -0.3107 -0.3425 -0.3793 -0.4172 -0.4551 -0.4930 -0.5315 -0.5707 -0.6112 -0.6545
 -0.7007
 -1.0231 -0.9247 -0.8327 -0.7511 -0.6791 -0.6165 -0.5626 -0.5156 -0.4746 -0.4387
 -0.4075 -0.3809 -0.3586 -0.3411 -0.3286 -0.3128 -0.2975 -0.2800 -0.2742 -0.2826
 -0.3043 -0.3370 -0.3765 -0.4181 -0.4595 -0.5002 -0.5405 -0.5805 -0.6209 -0.6624
 -0.7058
 -0.9562 -0.8693 -0.7876 -0.7149 -0.6507 -0.5948 -0.5460 -0.5029 -0.4643 -0.4293
 -0.3977 -0.3695 -0.3448 -0.3238 -0.3067 -0.2818 -0.2726 -0.2670 -0.2651 -0.2737
 -0.2948 -0.3274 -0.3684 -0.4135 -0.4589 -0.5034 -0.5467 -0.5889 -0.6307 -0.6724
 -0.7147
 -0.8842 -0.8066 -0.7335 -0.6675 -0.6095 -0.5599 -0.5172 -0.4796 -0.4457 -0.4144
 -0.3852 -0.3582 -0.3334 -0.3114 -0.3016 -0.2528 -0.2356 -0.2477 -0.2526
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.7496 -1.6572 -1.5752 -1.4960 -1.4142 -1.3162 -1.1888 -1.0342 -0.8945 -0.7787
 -0.6837 -0.6049 -0.5380 -0.4802 -0.4299 -0.3299 -0.2586 -0.2145 -0.1971
 -1.5844 -1.4843 -1.4014 -1.3281 -1.2575 -1.1799 -1.0791 -0.9610 -0.8499 -0.7533
 -0.6696 -0.5973 -0.5346 -0.4802 -0.4328 -0.3391 -0.2736 -0.2345 -0.2193 -0.2252
 -1.4658 -1.3562 -1.2677 -1.1941 -1.1295 -1.0659 -0.9897 -0.8996 -0.8111 -0.7304
 -0.6577 -0.5921 -0.5333 -0.4814 -0.4361 -0.3472 -0.2862 -0.2498 -0.2363 -0.2417
 -0.2601
 -1.3505 -1.2499 -1.1625 -1.0881 -1.0246 -0.9677 -0.9092 -0.8409 -0.7709 -0.7047
 -0.6430 -0.5854 -0.5316 -0.4825 -0.4389 -0.3538 -0.2963 -0.2623 -0.2498 -0.2550
 -0.2729 -0.2981
 -1.2697 -1.1453 -1.0322 -0.9704 -0.9247 -0.8810 -0.8346 -0.7834 -0.7287 -0.6748
 -0.6234 -0.5743 -0.5269 -0.4817 -0.4402 -0.3585 -0.3039 -0.2718 -0.2603 -0.2655
 -0.2833 -0.3085 -0.3379 -0.3706
 -1.2265 -1.0750 -0.9596 -0.8702 -0.8041 -0.7582 -0.7296 -0.7068 -0.6778 -0.6406
 -0.5995 -0.5580 -0.5173 -0.4775 -0.4392 -0.3608 -0.3088 -0.2785 -0.2678 -0.2733
 -0.2912 -0.3170 -0.3469 -0.3794 -0.4146 -0.4524 -0.4939 -0.5403 -0.5908 -0.6404
 -1.2108 -1.0635 -0.9387 -0.8357 -0.7538 -0.6902 -0.6418 -0.6055 -0.5810 -0.5667
 -0.5531 -0.5315 -0.5016 -0.4682 -0.4345 -0.3607 -0.3110 -0.2823 -0.2724 -0.2782
 -0.2964 -0.3231 -0.3544 -0.3879 -0.4232 -0.4604 -0.5001 -0.5426 -0.5893 -0.6406
 -0.6920
 -1.2079 -1.0624 -0.9355 -0.8275 -0.7377 -0.6651 -0.6072 -0.5610 -0.5241 -0.4955
 -0.4760 -0.4654 -0.4571 -0.4433 -0.4218 -0.3576 -0.3103 -0.2833 -0.2739 -0.2799
 -0.2985 -0.3263 -0.3595 -0.3949 -0.4314 -0.4690 -0.5081 -0.5490 -0.5923 -0.6396
 -0.6919
 -1.1922 -1.0542 -0.9315 -0.8241 -0.7325 -0.6562 -0.5933 -0.5417 -0.4993 -0.4644
 -0.4356 -0.4131 -0.3978 -0.3889 -0.3817 -0.3483 -0.3061 -0.2809 -0.2723 -0.2785
 -0.2975 -0.3264 -0.3618 -0.4000 -0.4389 -0.4779 -0.5177 -0.5583 -0.6002 -0.6445
 -0.6923
 -1.1589 -1.0341 -0.9187 -0.8166 -0.7274 -0.6515 -0.5877 -0.5338 -0.4884 -0.4500
 -0.4173 -0.3896 -0.3667 -0.3491 -0.3370 -0.3200 -0.2976 -0.2754 -0.2677 -0.2738
 -0.2926 -0.3220 -0.3592 -0.4004 -0.4424 -0.4841 -0.5256 -0.5670 -0.6088 -0.6517
 -0.6965
 -1.1088 -0.9964 -0.8920 -0.7965 -0.7130 -0.6407 -0.5790 -0.5262 -0.4808 -0.4413
 -0.4068 -0.3768 -0.3509 -0.3289 -0.3111 -0.2860 -0.2753 -0.2655 -0.2600 -0.2663
 -0.2847 -0.3140 -0.3522 -0.3959 -0.4414 -0.4865 -0.5308 -0.5743 -0.6173 -0.6605
 -0.7042
 -1.0486 -0.9482 -0.8529 -0.7644 -0.6865 -0.6191 -0.5614 -0.5119 -0.4690 -0.4312
 -0.3974 -0.3672 -0.3402 -0.3165 -0.3040 -0.2463 -0.2392 -0.2512 -0.2492
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = G_RP 
 -1.9927 -1.9010 -1.8148 -1.7251 -1.6245 -1.4964 -1.3247 -1.1154 -0.9325 -0.7912
 -0.6846 -0.6007 -0.5324 -0.4751 -0.4259 -0.3280 -0.2580 -0.2122 -0.1908
 -1.8004 -1.7002 -1.6135 -1.5321 -1.4475 -1.3470 -1.2106 -1.0475 -0.8965 -0.7728
 -0.6745 -0.5953 -0.5299 -0.4750 -0.4279 -0.3358 -0.2707 -0.2296 -0.2117 -0.2144
 -1.6580 -1.5457 -1.4531 -1.3732 -1.2985 -1.2189 -1.1161 -0.9897 -0.8660 -0.7581
 -0.6681 -0.5931 -0.5299 -0.4764 -0.4306 -0.3423 -0.2814 -0.2436 -0.2277 -0.2303
 -0.2471
 -1.5468 -1.4278 -1.3283 -1.2451 -1.1727 -1.1047 -1.0282 -0.9322 -0.8325 -0.7406
 -0.6601 -0.5905 -0.5301 -0.4781 -0.4333 -0.3478 -0.2900 -0.2547 -0.2403 -0.2430
 -0.2591 -0.2839
 -1.3989 -1.2909 -1.2080 -1.1351 -1.0675 -1.0049 -0.9433 -0.8716 -0.7931 -0.7170
 -0.6473 -0.5847 -0.5286 -0.4786 -0.4351 -0.3517 -0.2966 -0.2633 -0.2500 -0.2530
 -0.2687 -0.2932 -0.3228 -0.3561
 -1.3206 -1.1798 -1.0705 -0.9897 -0.9325 -0.8911 -0.8520 -0.8044 -0.7470 -0.6866
 -0.6282 -0.5737 -0.5233 -0.4769 -0.4351 -0.3540 -0.3011 -0.2695 -0.2570 -0.2605
 -0.2761 -0.3006 -0.3305 -0.3637 -0.3998 -0.4389 -0.4819 -0.5296 -0.5810 -0.6312
 -1.2972 -1.1429 -1.0148 -0.9117 -0.8316 -0.7705 -0.7246 -0.6904 -0.6625 -0.6333
 -0.5972 -0.5556 -0.5128 -0.4714 -0.4326 -0.3543 -0.3032 -0.2733 -0.2615 -0.2653
 -0.2811 -0.3059 -0.3367 -0.3707 -0.4069 -0.4454 -0.4863 -0.5305 -0.5788 -0.6310
 -0.6825
 -1.2940 -1.1352 -0.9989 -0.8843 -0.7910 -0.7164 -0.6572 -0.6094 -0.5705 -0.5408
 -0.5203 -0.5042 -0.4844 -0.4573 -0.4256 -0.3523 -0.3029 -0.2745 -0.2634 -0.2673
 -0.2834 -0.3088 -0.3408 -0.3764 -0.4137 -0.4525 -0.4930 -0.5354 -0.5805 -0.6292
 -0.6823
 -1.2921 -1.1340 -0.9962 -0.8773 -0.7770 -0.6943 -0.6271 -0.5725 -0.5276 -0.4901
 -0.4594 -0.4363 -0.4210 -0.4100 -0.3971 -0.3464 -0.2994 -0.2726 -0.2624 -0.2666
 -0.2830 -0.3093 -0.3427 -0.3805 -0.4199 -0.4601 -0.5012 -0.5433 -0.5869 -0.6327
 -0.6821
 -1.2802 -1.1309 -0.9952 -0.8767 -0.7742 -0.6878 -0.6161 -0.5569 -0.5079 -0.4669
 -0.4322 -0.4029 -0.3791 -0.3613 -0.3492 -0.3264 -0.2934 -0.2681 -0.2587 -0.2629
 -0.2793 -0.3059 -0.3406 -0.3805 -0.4225 -0.4650 -0.5077 -0.5506 -0.5940 -0.6385
 -0.6850
 -1.2514 -1.1127 -0.9863 -0.8705 -0.7699 -0.6834 -0.6104 -0.5493 -0.4981 -0.4548
 -0.4178 -0.3861 -0.3588 -0.3359 -0.3174 -0.2914 -0.2765 -0.2603 -0.2522 -0.2566
 -0.2728 -0.2994 -0.3347 -0.3763 -0.4211 -0.4665 -0.5118 -0.5566 -0.6011 -0.6459
 -0.6913
 -1.2077 -1.0817 -0.9635 -0.8553 -0.7576 -0.6735 -0.6016 -0.5410 -0.4898 -0.4461
 -0.4083 -0.3755 -0.3468 -0.3218 -0.3017 -0.2414 -0.2487 -0.2492 -0.2429
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.2392 -2.1585 -2.0779 -1.9857 -1.8695 -1.7091 -1.4853 -1.2107 -0.9800 -0.8122
 -0.6922 -0.6024 -0.5318 -0.4742 -0.4250 -0.3287 -0.2594 -0.2123 -0.1873
 -2.0259 -1.9344 -1.8518 -1.7681 -1.6721 -1.5474 -1.3701 -1.1521 -0.9535 -0.7996
 -0.6854 -0.5987 -0.5300 -0.4739 -0.4267 -0.3353 -0.2704 -0.2277 -0.2067 -0.2054
 -1.8594 -1.7531 -1.6633 -1.5821 -1.5000 -1.4036 -1.2709 -1.1008 -0.9330 -0.7929
 -0.6837 -0.5988 -0.5310 -0.4755 -0.4290 -0.3406 -0.2793 -0.2400 -0.2215 -0.2212
 -0.2353
 -1.7337 -1.6128 -1.5122 -1.4269 -1.3497 -1.2713 -1.1747 -1.0457 -0.9083 -0.7844
 -0.6821 -0.5998 -0.5329 -0.4776 -0.4314 -0.3450 -0.2867 -0.2498 -0.2331 -0.2334
 -0.2470 -0.2704
 -1.6029 -1.4912 -1.3900 -1.3013 -1.2233 -1.1516 -1.0776 -0.9833 -0.8745 -0.7692
 -0.6768 -0.5991 -0.5340 -0.4794 -0.4335 -0.3483 -0.2924 -0.2575 -0.2421 -0.2430
 -0.2564 -0.2792 -0.3083 -0.3415
 -1.4485 -1.3228 -1.2304 -1.1616 -1.1021 -1.0428 -0.9817 -0.9129 -0.8305 -0.7447
 -0.6646 -0.5940 -0.5327 -0.4798 -0.4345 -0.3502 -0.2962 -0.2633 -0.2487 -0.2501
 -0.2635 -0.2861 -0.3151 -0.3483 -0.3847 -0.4245 -0.4683 -0.5173 -0.5695 -0.6201
 -1.3907 -1.2378 -1.1144 -1.0190 -0.9471 -0.8938 -0.8531 -0.8142 -0.7656 -0.7062
 -0.6430 -0.5825 -0.5271 -0.4776 -0.4338 -0.3506 -0.2981 -0.2669 -0.2531 -0.2548
 -0.2685 -0.2911 -0.3205 -0.3542 -0.3906 -0.4297 -0.4715 -0.5168 -0.5665 -0.6194
 -0.6713
 -1.3756 -1.2109 -1.0717 -0.9570 -0.8654 -0.7931 -0.7358 -0.6890 -0.6495 -0.6160
 -0.5849 -0.5509 -0.5117 -0.4703 -0.4303 -0.3493 -0.2977 -0.2681 -0.2553 -0.2571
 -0.2711 -0.2942 -0.3241 -0.3589 -0.3962 -0.4355 -0.4769 -0.5202 -0.5665 -0.6168
 -0.6708
 -1.3755 -1.2067 -1.0599 -0.9351 -0.8312 -0.7465 -0.6782 -0.6222 -0.5746 -0.5337
 -0.5004 -0.4755 -0.4565 -0.4376 -0.4141 -0.3451 -0.2945 -0.2663 -0.2546 -0.2569
 -0.2712 -0.2951 -0.3261 -0.3622 -0.4012 -0.4417 -0.4836 -0.5268 -0.5717 -0.6189
 -0.6697
 -1.3804 -1.2119 -1.0627 -0.9332 -0.8224 -0.7297 -0.6534 -0.5908 -0.5389 -0.4949
 -0.4570 -0.4253 -0.4001 -0.3817 -0.3680 -0.3331 -0.2896 -0.2622 -0.2514 -0.2540
 -0.2684 -0.2927 -0.3246 -0.3621 -0.4030 -0.4454 -0.4887 -0.5326 -0.5773 -0.6232
 -0.6712
 -1.3739 -1.2122 -1.0660 -0.9353 -0.8220 -0.7252 -0.6441 -0.5769 -0.5211 -0.4745
 -0.4348 -0.4008 -0.3716 -0.3474 -0.3284 -0.3001 -0.2781 -0.2553 -0.2455 -0.2485
 -0.2629 -0.2873 -0.3199 -0.3585 -0.4013 -0.4461 -0.4916 -0.5372 -0.5829 -0.6291
 -0.6761
 -1.3513 -1.2007 -1.0608 -0.9342 -0.8205 -0.7228 -0.6395 -0.5697 -0.5117 -0.4630
 -0.4218 -0.3865 -0.3560 -0.3296 -0.2953 -0.2461 -0.2600 -0.2456 -0.2369
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = G_RP 
 -2.4582 -2.3971 -2.3324 -2.2488 -2.1244 -1.9220 -1.6331 -1.2912 -1.0180 -0.8232
 -0.6895 -0.5934 -0.5201 -0.4607 -0.4118 -0.3170 -0.2498 -0.2038 -0.1771
 -2.2366 -2.1625 -2.0931 -2.0156 -1.9131 -1.7627 -1.5340 -1.2516 -1.0028 -0.8172
 -0.6866 -0.5918 -0.5194 -0.4615 -0.4135 -0.3227 -0.2591 -0.2163 -0.1938 -0.1900
 -2.0534 -1.9617 -1.8829 -1.8070 -1.7211 -1.6073 -1.4383 -1.2146 -0.9960 -0.8199
 -0.6904 -0.5951 -0.5221 -0.4640 -0.4163 -0.3273 -0.2663 -0.2265 -0.2065 -0.2043
