 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  G   
 -2.1044 -2.0550 -2.0047 -1.9591 -1.9142 -1.8770 -1.8950 -1.8664 -1.8279 -1.7722
 -1.7010 -1.6358 -1.5515 -1.4629 -1.3783 -1.2036 -1.0825 -1.0036 -0.9502
 -2.0606 -1.9507 -1.8778 -1.8382 -1.8242 -1.8087 -1.7829 -1.7509 -1.7152 -1.6752
 -1.6235 -1.5567 -1.4797 -1.4027 -1.3311 -1.1833 -1.0767 -1.0049 -0.9577 -0.9266
 -1.9992 -1.9038 -1.8209 -1.7536 -1.7058 -1.6807 -1.6738 -1.6625 -1.6355 -1.5950
 -1.5508 -1.5002 -1.4368 -1.3682 -1.3031 -1.1686 -1.0737 -1.0105 -0.9689 -0.9412
 -0.9225
 -1.9411 -1.8593 -1.7831 -1.7141 -1.6551 -1.6088 -1.5760 -1.5564 -1.5438 -1.5226
 -1.4872 -1.4466 -1.3979 -1.3400 -1.2815 -1.1579 -1.0716 -1.0159 -0.9799 -0.9556
 -0.9389 -0.9273
 -1.8649 -1.8014 -1.7390 -1.6781 -1.6204 -1.5687 -1.5255 -1.4911 -1.4638 -1.4414
 -1.4179 -1.3877 -1.3532 -1.3098 -1.2613 -1.1490 -1.0688 -1.0193 -0.9891 -0.9689
 -0.9548 -0.9451 -0.9384 -0.9333
 -1.7710 -1.7260 -1.6802 -1.6325 -1.5832 -1.5345 -1.4892 -1.4497 -1.4160 -1.3861
 -1.3581 -1.3302 -1.3026 -1.2704 -1.2334 -1.1390 -1.0643 -1.0188 -0.9943 -0.9793
 -0.9691 -0.9620 -0.9574 -0.9545 -0.9522 -0.9519 -0.9552 -0.9632 -0.9769 -0.9969
 -1.6671 -1.6356 -1.6056 -1.5727 -1.5357 -1.4955 -1.4542 -1.4146 -1.3790 -1.3473
 -1.3176 -1.2885 -1.2601 -1.2320 -1.2015 -1.1239 -1.0574 -1.0142 -0.9935 -0.9843
 -0.9794 -0.9764 -0.9750 -0.9745 -0.9748 -0.9747 -0.9762 -0.9815 -0.9924 -1.0101
 -1.0345
 -1.5551 -1.5366 -1.5187 -1.4986 -1.4748 -1.4461 -1.4130 -1.3782 -1.3443 -1.3127
 -1.2837 -1.2560 -1.2286 -1.2016 -1.1737 -1.1057 -1.0476 -1.0067 -0.9875 -0.9825
 -0.9834 -0.9860 -0.9890 -0.9923 -0.9956 -0.9988 -1.0010 -1.0045 -1.0121 -1.0260
 -1.0476
 -1.4437 -1.4347 -1.4249 -1.4144 -1.4014 -1.3839 -1.3614 -1.3346 -1.3057 -1.2769
 -1.2496 -1.2241 -1.1994 -1.1750 -1.1498 -1.0876 -1.0352 -0.9976 -0.9783 -0.9750
 -0.9803 -0.9888 -0.9977 -1.0060 -1.0136 -1.0202 -1.0264 -1.0338 -1.0426 -1.0527
 -1.0639
 -1.3329 -1.3299 -1.3293 -1.3254 -1.3199 -1.3118 -1.2994 -1.2823 -1.2613 -1.2380
 -1.2142 -1.1913 -1.1696 -1.1485 -1.1272 -1.0718 -1.0234 -0.9883 -0.9689 -0.9647
 -0.9715 -0.9841 -0.9987 -1.0129 -1.0260 -1.0374 -1.0477 -1.0571 -1.0701 -1.0793
 -1.0861
 -1.2226 -1.2222 -1.2319 -1.2362 -1.2348 -1.2328 -1.2283 -1.2202 -1.2081 -1.1925
 -1.1745 -1.1557 -1.1372 -1.1194 -1.1020 -1.0563 -1.0117 -0.9787 -0.9598 -0.9545
 -0.9606 -0.9744 -0.9926 -1.0122 -1.0312 -1.0484 -1.0640 -1.0779 -1.0904 -1.1024
 -1.1148
 -1.1129 -1.1116 -1.1327 -1.1477 -1.1499 -1.1516 -1.1522 -1.1507 -1.1464 -1.1389
 -1.1284 -1.1156 -1.1016 -1.0875 -1.0742 -1.0411 -1.0001 -0.9688 -0.9510
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  G   
 -2.1833 -2.1187 -2.0627 -2.0146 -1.9692 -1.9272 -1.9037 -1.8629 -1.8129 -1.7515
 -1.6785 -1.6021 -1.5174 -1.4345 -1.3573 -1.1957 -1.0777 -0.9967 -0.9440
 -2.0933 -2.0053 -1.9510 -1.9026 -1.8565 -1.8168 -1.7825 -1.7494 -1.7124 -1.6676
 -1.6122 -1.5446 -1.4690 -1.3939 -1.3239 -1.1785 -1.0725 -1.0000 -0.9524 -0.9201
 -2.0590 -1.9423 -1.8485 -1.7823 -1.7489 -1.7305 -1.7049 -1.6712 -1.6347 -1.5970
 -1.5541 -1.5020 -1.4379 -1.3692 -1.3040 -1.1685 -1.0709 -1.0051 -0.9626 -0.9345
 -0.9154
 -2.0388 -1.9229 -1.8213 -1.7370 -1.6721 -1.6273 -1.6054 -1.5969 -1.5793 -1.5460
 -1.5055 -1.4620 -1.4110 -1.3509 -1.2913 -1.1627 -1.0711 -1.0104 -0.9724 -0.9477
 -0.9308 -0.9193
 -2.0080 -1.9028 -1.8067 -1.7217 -1.6491 -1.5899 -1.5446 -1.5124 -1.4942 -1.4816
 -1.4582 -1.4242 -1.3828 -1.3332 -1.2791 -1.1587 -1.0715 -1.0144 -0.9806 -0.9597
 -0.9457 -0.9360 -0.9296 -0.9259
 -1.9574 -1.8681 -1.7841 -1.7065 -1.6358 -1.5732 -1.5196 -1.4756 -1.4402 -1.4124
 -1.3914 -1.3698 -1.3429 -1.3074 -1.2641 -1.1541 -1.0704 -1.0158 -0.9853 -0.9689
 -0.9587 -0.9519 -0.9476 -0.9453 -0.9445 -0.9455 -0.9491 -0.9567 -0.9711 -0.9915
 -1.8867 -1.8145 -1.7456 -1.6797 -1.6170 -1.5577 -1.5030 -1.4543 -1.4124 -1.3763
 -1.3445 -1.3166 -1.2923 -1.2666 -1.2352 -1.1459 -1.0670 -1.0138 -0.9853 -0.9733
 -0.9681 -0.9655 -0.9644 -0.9645 -0.9654 -0.9672 -0.9706 -0.9762 -0.9862 -1.0043
 -1.0289
 -1.8006 -1.7441 -1.6900 -1.6375 -1.5857 -1.5342 -1.4838 -1.4356 -1.3914 -1.3520
 -1.3166 -1.2842 -1.2550 -1.2278 -1.2008 -1.1283 -1.0599 -1.0088 -0.9810 -0.9717
 -0.9716 -0.9743 -0.9777 -0.9815 -0.9854 -0.9892 -0.9938 -0.9994 -1.0068 -1.0199
 -1.0420
 -1.7048 -1.6611 -1.6197 -1.5795 -1.5393 -1.4979 -1.4551 -1.4116 -1.3691 -1.3292
 -1.2929 -1.2597 -1.2288 -1.2000 -1.1723 -1.1062 -1.0471 -1.0007 -0.9733 -0.9649
 -0.9685 -0.9768 -0.9859 -0.9946 -1.0027 -1.0100 -1.0171 -1.0242 -1.0322 -1.0425
 -1.0580
