 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -3.4918 -3.3682 -3.2541 -3.1499 -3.0550 -2.8551 -2.6946 -2.5603 -2.4463 -2.3513
 -5.2395 -5.0485 -4.9850 -4.8245 -4.5553 -4.2959 -4.0658 -3.8789 -3.7206 -3.5783
 -3.4472 -3.3254 -3.2130 -3.1104 -3.0173 -2.8226 -2.6688 -2.5426 -2.4376 -2.3506
 -2.2795
 -5.1643 -4.8946 -4.6970 -4.5929 -4.5022 -4.2925 -4.0629 -3.8601 -3.6937 -3.5501
 -3.4205 -3.3005 -3.1896 -3.0881 -2.9959 -2.8038 -2.6535 -2.5321 -2.4332 -2.3524
 -2.2865 -2.2318
 -5.1381 -4.8511 -4.6065 -4.4107 -4.2681 -4.1789 -4.0542 -3.8652 -3.6851 -3.5346
 -3.4051 -3.2865 -3.1770 -3.0764 -2.9849 -2.7937 -2.6449 -2.5263 -2.4314 -2.3554
 -2.2942 -2.2437 -2.2008 -2.1636
 -5.1414 -4.8450 -4.5852 -4.3613 -4.1738 -4.0185 -3.8987 -3.8059 -3.6842 -3.5329
 -3.3972 -3.2793 -3.1708 -3.0711 -2.9800 -2.7890 -2.6404 -2.5231 -2.4308 -2.3583
 -2.3014 -2.2552 -2.2162 -2.1826 -2.1534 -2.1283 -2.1075 -2.0924 -2.0843 -2.0846
 -5.1705 -4.8647 -4.5933 -4.3560 -4.1508 -3.9743 -3.8217 -3.6907 -3.5850 -3.4943
 -3.3894 -3.2765 -3.1687 -3.0696 -2.9789 -2.7875 -2.6383 -2.5212 -2.4302 -2.3602
 -2.3068 -2.2650 -2.2305 -2.2007 -2.1746 -2.1517 -2.1322 -2.1165 -2.1059 -2.1035
 -2.1105
 -5.2175 -4.9074 -4.6247 -4.3749 -4.1571 -3.9686 -3.8045 -3.6598 -3.5317 -3.4206
 -3.3276 -3.2453 -3.1598 -3.0691 -2.9800 -2.7881 -2.6377 -2.5198 -2.4291 -2.3605
 -2.3096 -2.2717 -2.2420 -2.2169 -2.1950 -2.1754 -2.1569 -2.1413 -2.1306 -2.1265
 -2.1300
 -5.2836 -4.9634 -4.6745 -4.4127 -4.1819 -3.9816 -3.8077 -3.6554 -3.5202 -3.3991
 -3.2918 -3.1990 -3.1198 -3.0464 -2.9719 -2.7881 -2.6366 -2.5173 -2.4261 -2.3580
 -2.3087 -2.2740 -2.2489 -2.2291 -2.2122 -2.1971 -2.1836 -2.1716 -2.1616 -2.1555
 -2.1534
 -5.3718 -5.0366 -4.7433 -4.4747 -4.2312 -4.0169 -3.8312 -3.6697 -3.5278 -3.4015
 -3.2885 -3.1878 -3.0994 -3.0220 -2.9520 -2.7884 -2.6380 -2.5170 -2.4242 -2.3553
 -2.3061 -2.2729 -2.2513 -2.2365 -2.2251 -2.2154 -2.2067 -2.1987 -2.1915 -2.1861
 -2.1834
 -5.4835 -5.1229 -4.8214 -4.5498 -4.3005 -4.0737 -3.8736 -3.6999 -3.5487 -3.4156
 -3.2974 -3.1920 -3.0981 -3.0150 -2.9408 -2.7820 -2.6401 -2.5176 -2.4226 -2.3520
 -2.3019 -2.2688 -2.2489 -2.2380 -2.2318 -2.2278 -2.2247 -2.2219 -2.2191 -2.2169
 -2.2153
 -5.6192 -5.2250 -4.9077 -4.6319 -4.3807 -4.1483 -3.9365 -3.7485 -3.5848 -3.4419
 -3.3164 -3.2052 -3.1065 -3.0187 -2.9404 -2.7764 -2.6398 -2.5198 -2.4221
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.9040 -5.5273 -5.1634 -4.8486 -4.5709 -4.3211 -4.1200 -3.9474 -3.7958 -3.6547
 -3.5235 -3.4013 -3.2881 -3.1839 -3.0884 -2.8827 -2.7159 -2.5744 -2.4529
 -5.6295 -5.4571 -5.1356 -4.8118 -4.5274 -4.2729 -4.0624 -3.8865 -3.7311 -3.5911
 -3.4610 -3.3403 -3.2287 -3.1264 -3.0329 -2.8357 -2.6790 -2.5495 -2.4394 -2.3458
 -5.2800 -5.1820 -5.0786 -4.8072 -4.5172 -4.2594 -4.0357 -3.8511 -3.6930 -3.5526
 -3.4240 -3.3046 -3.1943 -3.0932 -3.0009 -2.8077 -2.6563 -2.5331 -2.4304 -2.3440
 -2.2724
 -5.1880 -4.9297 -4.7925 -4.7270 -4.5234 -4.2677 -4.0360 -3.8374 -3.6725 -3.5304
 -3.4027 -3.2846 -3.1754 -3.0751 -2.9835 -2.7919 -2.6431 -2.5235 -2.4256 -2.3446
 -2.2780 -2.2228
 -5.1782 -4.8751 -4.6350 -4.4692 -4.3804 -4.2629 -4.0528 -3.8456 -3.6677 -3.5195
 -3.3912 -3.2741 -3.1660 -3.0663 -2.9751 -2.7839 -2.6360 -2.5184 -2.4236 -2.3466
 -2.2842 -2.2329 -2.1896 -2.1526
 -5.2063 -4.8815 -4.6080 -4.3841 -4.2095 -4.0820 -3.9892 -3.8562 -3.6812 -3.5205
 -3.3865 -3.2696 -3.1622 -3.0632 -2.9723 -2.7809 -2.6326 -2.5157 -2.4229 -2.3489
 -2.2900 -2.2426 -2.2030 -2.1692 -2.1397 -2.1149 -2.0955 -2.0818 -2.0745 -2.0750
 -5.2664 -4.9223 -4.6269 -4.3772 -4.1693 -3.9978 -3.8553 -3.7416 -3.6453 -3.5272
 -3.3901 -3.2693 -3.1622 -3.0636 -2.9730 -2.7809 -2.6317 -2.5145 -2.4224 -2.3505
 -2.2945 -2.2509 -2.2154 -2.1854 -2.1596 -2.1373 -2.1182 -2.1036 -2.0948 -2.0930
 -2.0994
 -5.3476 -4.9923 -4.6772 -4.4064 -4.1775 -3.9845 -3.8212 -3.6794 -3.5569 -3.4543
 -3.3630 -3.2649 -3.1639 -3.0662 -2.9760 -2.7833 -2.6323 -2.5140 -2.4219 -2.3509
 -2.2971 -2.2566 -2.2254 -2.1999 -2.1781 -2.1591 -2.1430 -2.1296 -2.1197 -2.1150
 -2.1188
 -5.4482 -5.0796 -4.7514 -4.4615 -4.2125 -4.0016 -3.8226 -3.6686 -3.5332 -3.4131
 -3.3082 -3.2178 -3.1376 -3.0579 -2.9760 -2.7853 -2.6328 -2.5128 -2.4199 -2.3491
 -2.2966 -2.2587 -2.2313 -2.2106 -2.1937 -2.1791 -2.1665 -2.1557 -2.1472 -2.1419
 -2.1417
 -5.5682 -5.1845 -4.8487 -4.5463 -4.2782 -4.0475 -3.8518 -3.6845 -3.5397 -3.4117
 -3.2976 -3.1964 -3.1081 -3.0315 -2.9608 -2.7890 -2.6361 -2.5140 -2.4192 -2.3475
 -2.2950 -2.2582 -2.2337 -2.2173 -2.2054 -2.1959 -2.1880 -2.1812 -2.1754 -2.1715
 -2.1703
 -5.7074 -5.3009 -4.9565 -4.6480 -4.3684 -4.1200 -3.9051 -3.7218 -3.5644 -3.4275
 -3.3067 -3.1993 -3.1038 -3.0199 -2.9457 -2.7858 -2.6401 -2.5161 -2.4189 -2.3454
 -2.2920 -2.2552 -2.2321 -2.2189 -2.2116 -2.2074 -2.2049 -2.2029 -2.2014 -2.2007
 -2.2002
 -5.8690 -5.4305 -5.0713 -4.7573 -4.4727 -4.2143 -3.9832 -3.7819 -3.6088 -3.4595
 -3.3295 -3.2151 -3.1138 -3.0240 -2.9445 -2.7800 -2.6423 -2.5196 -2.4197
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.9060 -5.4870 -5.1165 -4.8062 -4.5343 -4.2899 -4.0887 -3.9090 -3.7550 -3.6186
 -3.4900 -3.3703 -3.2597 -3.1578 -3.0640 -2.8618 -2.6982 -2.5626 -2.4456
 -5.6301 -5.4611 -5.1005 -4.7727 -4.4899 -4.2422 -4.0357 -3.8574 -3.7017 -3.5641
 -3.4363 -3.3178 -3.2084 -3.1077 -3.0154 -2.8198 -2.6649 -2.5383 -2.4314 -2.3395
 -5.3877 -5.3333 -5.0955 -4.7788 -4.4852 -4.2270 -4.0110 -3.8279 -3.6703 -3.5318
 -3.4050 -3.2877 -3.1792 -3.0794 -2.9880 -2.7953 -2.6447 -2.5233 -2.4224 -2.3368
 -2.2648
 -5.2121 -5.0006 -4.9436 -4.7795 -4.5049 -4.2417 -4.0116 -3.8179 -3.6548 -3.5137
 -3.3875 -3.2712 -3.1636 -3.0644 -2.9734 -2.7818 -2.6330 -2.5146 -2.4175 -2.3364
 -2.2690 -2.2130
 -5.2009 -4.8935 -4.6802 -4.5810 -4.4883 -4.2673 -4.0335 -3.8268 -3.6530 -3.5060
 -3.3787 -3.2630 -3.1562 -3.0575 -2.9668 -2.7752 -2.6269 -2.5099 -2.4152 -2.3375
 -2.2738 -2.2214 -2.1776 -2.1402
 -5.2488 -4.9000 -4.6221 -4.4131 -4.2737 -4.1874 -4.0508 -3.8525 -3.6669 -3.5092
 -3.3763 -3.2603 -3.1539 -3.0557 -2.9653 -2.7733 -2.6244 -2.5077 -2.4144 -2.3392
 -2.2785 -2.2295 -2.1890 -2.1548 -2.1257 -2.1016 -2.0827 -2.0694 -2.0630 -2.0640
 -5.3392 -4.9566 -4.6427 -4.3888 -4.1883 -4.0332 -3.9162 -3.8183 -3.6856 -3.5258
 -3.3820 -3.2616 -3.1551 -3.0572 -2.9670 -2.7743 -2.6242 -2.5069 -2.4142 -2.3406
 -2.2823 -2.2363 -2.1995 -2.1689 -2.1429 -2.1210 -2.1032 -2.0899 -2.0817 -2.0807
 -2.0874
 -5.4608 -5.0533 -4.7072 -4.4212 -4.1877 -3.9976 -3.8417 -3.7106 -3.6016 -3.5033
 -3.3911 -3.2682 -3.1592 -3.0613 -2.9711 -2.7778 -2.6259 -2.5073 -2.4141 -2.3413
 -2.2847 -2.2414 -2.2081 -2.1815 -2.1594 -2.1407 -2.1254 -2.1127 -2.1040 -2.1014
 -2.1059
 -5.5982 -5.1742 -4.8054 -4.4895 -4.2265 -4.0105 -3.8321 -3.6815 -3.5503 -3.4356
 -3.3362 -3.2457 -3.1543 -3.0633 -2.9747 -2.7812 -2.6277 -2.5071 -2.4129 -2.3401
 -2.2846 -2.2434 -2.2132 -2.1908 -2.1732 -2.1586 -2.1468 -2.1369 -2.1297 -2.1264
 -2.1278
 -5.7541 -5.3147 -4.9325 -4.5963 -4.3054 -4.0621 -3.8606 -3.6922 -3.5485 -3.4221
 -3.3097 -3.2104 -3.1229 -3.0452 -2.9703 -2.7875 -2.6326 -2.5097 -2.4134 -2.3394
 -2.2839 -2.2437 -2.2158 -2.1969 -2.1837 -2.1740 -2.1665 -2.1606 -2.1564 -2.1533
 -2.1546
 -5.9253 -5.4658 -5.0724 -4.7248 -4.4159 -4.1477 -3.9209 -3.7314 -3.5717 -3.4345
 -3.3139 -3.2066 -3.1111 -3.0271 -2.9531 -2.7891 -2.6383 -2.5133 -2.4146 -2.3386
 -2.2821 -2.2419 -2.2151 -2.1987 -2.1895 -2.1845 -2.1819 -2.1807 -2.1805 -2.1813
 -2.1823
 -6.1138 -5.6248 -5.2188 -4.8631 -4.5450 -4.2611 -4.0124 -3.7998 -3.6202 -3.4676
 -3.3361 -3.2211 -3.1192 -3.0287 -2.9487 -2.7838 -2.6432 -2.5182 -2.4168
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.7772 -5.3682 -5.0249 -4.7403 -4.4797 -4.2469 -4.0556 -3.8823 -3.7257 -3.5906
 -3.4645 -3.3468 -3.2382 -3.1380 -3.0458 -2.8461 -2.6817 -2.5467 -2.4370
 -5.6867 -5.3905 -5.0307 -4.7185 -4.4500 -4.2096 -4.0125 -3.8363 -3.6794 -3.5435
 -3.4176 -3.3009 -3.1933 -3.0941 -3.0028 -2.8082 -2.6533 -2.5278 -2.4230 -2.3324
 -5.5266 -5.3758 -5.0606 -4.7369 -4.4513 -4.2011 -3.9898 -3.8109 -3.6534 -3.5157
 -3.3905 -3.2748 -3.1679 -3.0694 -2.9788 -2.7862 -2.6349 -2.5139 -2.4141 -2.3293
 -2.2571
 -5.3226 -5.1281 -5.0373 -4.7689 -4.4782 -4.2183 -3.9922 -3.8026 -3.6413 -3.5006
 -3.3756 -3.2607 -3.1545 -3.0564 -2.9661 -2.7742 -2.6244 -2.5058 -2.4091 -2.3281
 -2.2599 -2.2030
 -5.2034 -4.9148 -4.7713 -4.7138 -4.5072 -4.2499 -4.0153 -3.8120 -3.6408 -3.4951
 -3.3686 -3.2540 -3.1483 -3.0506 -2.9606 -2.7685 -2.6189 -2.5014 -2.4067 -2.3284
 -2.2635 -2.2098 -2.1652 -2.1273
 -5.2616 -4.9041 -4.6385 -4.4679 -4.3879 -4.2648 -4.0485 -3.8381 -3.6544 -3.4994
 -3.3674 -3.2522 -3.1467 -3.0494 -2.9596 -2.7671 -2.6168 -2.4994 -2.4058 -2.3296
 -2.2672 -2.2164 -2.1747 -2.1399 -2.1105 -2.0864 -2.0679 -2.0554 -2.0497 -2.0515
 -5.3780 -4.9675 -4.6466 -4.3995 -4.2198 -4.0996 -4.0084 -3.8645 -3.6826 -3.5158
 -3.3743 -3.2544 -3.1486 -3.0513 -2.9616 -2.7687 -2.6172 -2.4991 -2.4057 -2.3308
 -2.2705 -2.2222 -2.1836 -2.1519 -2.1254 -2.1035 -2.0859 -2.0733 -2.0666 -2.0666
 -2.0738
 -5.5401 -5.0852 -4.7167 -4.4239 -4.1937 -4.0156 -3.8765 -3.7662 -3.6648 -3.5372
 -3.3924 -3.2630 -3.1536 -3.0561 -2.9661 -2.7725 -2.6195 -2.4999 -2.4060 -2.3316
 -2.2727 -2.2267 -2.1909 -2.1626 -2.1396 -2.1208 -2.1059 -2.0945 -2.0874 -2.0856
 -2.0910
 -5.7242 -5.2392 -4.8332 -4.4985 -4.2289 -4.0142 -3.8424 -3.7004 -3.5790 -3.4741
 -3.3757 -3.2699 -3.1599 -3.0611 -2.9710 -2.7768 -2.6220 -2.5007 -2.4055 -2.3310
 -2.2730 -2.2287 -2.1955 -2.1707 -2.1516 -2.1366 -2.1249 -2.1163 -2.1104 -2.1084
 -2.1115
 -5.9189 -5.4192 -4.9892 -4.6222 -4.3148 -4.0645 -3.8628 -3.6981 -3.5592 -3.4375
 -3.3296 -3.2337 -3.1452 -3.0596 -2.9764 -2.7847 -2.6281 -2.5043 -2.4071 -2.3313
 -2.2732 -2.2296 -2.1982 -2.1763 -2.1610 -2.1501 -2.1425 -2.1373 -2.1343 -2.1337
 -2.1362
 -6.1220 -5.6095 -5.1632 -4.7769 -4.4419 -4.1582 -3.9241 -3.7329 -3.5750 -3.4406
 -3.3226 -3.2173 -3.1232 -3.0393 -2.9641 -2.7908 -2.6355 -2.5093 -2.4095 -2.3316
 -2.2724 -2.2289 -2.1984 -2.1784 -2.1664 -2.1596 -2.1564 -2.1555 -2.1563 -2.1586
 -2.1616
 -6.3334 -5.8100 -5.3438 -4.9458 -4.5945 -4.2882 -4.0248 -3.8045 -3.6222 -3.4698
 -3.3399 -3.2263 -3.1253 -3.0352 -2.9341 -2.7951 -2.6442 -2.5157 -2.4127
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.7045 -5.3040 -4.9730 -4.7047 -4.4467 -4.2218 -4.0291 -3.8592 -3.7037 -3.5709
 -3.4460 -3.3299 -3.2227 -3.1240 -3.0330 -2.8351 -2.6718 -2.5376 -2.4283
 -5.7397 -5.3396 -4.9831 -4.6811 -4.4232 -4.1895 -3.9915 -3.8195 -3.6627 -3.5288
 -3.4043 -3.2891 -3.1828 -3.0848 -2.9944 -2.8004 -2.6448 -2.5189 -2.4148 -2.3253
 -5.5024 -5.3755 -5.0177 -4.7030 -4.4266 -4.1829 -3.9744 -3.7981 -3.6406 -3.5045
 -3.3804 -3.2659 -3.1602 -3.0628 -2.9729 -2.7804 -2.6278 -2.5059 -2.4061 -2.3217
