 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F090W
 -0.9002 -0.9180 -1.0964 -1.1250 -1.0881 -0.9991 -0.8722 -0.7960 -0.7270 -0.6534
 -0.5837 -0.5177 -0.4583 -0.4057 -0.3609 -0.2704 -0.2492 -0.3134 -0.3543
 -0.9129 -0.8791 -0.8541 -0.8517 -0.8737 -0.8734 -0.8305 -0.7687 -0.7042 -0.6408
 -0.5796 -0.5222 -0.4701 -0.4245 -0.3862 -0.3253 -0.3112 -0.3309 -0.3661 -0.4077
 -0.8144 -0.7861 -0.7549 -0.7280 -0.7109 -0.7154 -0.7298 -0.7202 -0.6823 -0.6307
 -0.5780 -0.5266 -0.4794 -0.4379 -0.4033 -0.3483 -0.3348 -0.3540 -0.3892 -0.4305
 -0.4744
 -0.7197 -0.7059 -0.6817 -0.6546 -0.6298 -0.6096 -0.5996 -0.6054 -0.6100 -0.5965
 -0.5652 -0.5253 -0.4843 -0.4470 -0.4156 -0.3660 -0.3534 -0.3718 -0.4074 -0.4489
 -0.4926 -0.5375
 -0.6185 -0.6232 -0.6131 -0.5939 -0.5719 -0.5509 -0.5324 -0.5180 -0.5127 -0.5125
 -0.5106 -0.4984 -0.4763 -0.4485 -0.4215 -0.3773 -0.3661 -0.3846 -0.4206 -0.4633
 -0.5077 -0.5530 -0.5990 -0.6456
 -0.5100 -0.5307 -0.5380 -0.5323 -0.5188 -0.5022 -0.4858 -0.4704 -0.4560 -0.4446
 -0.4391 -0.4374 -0.4337 -0.4257 -0.4137 -0.3816 -0.3725 -0.3911 -0.4279 -0.4732
 -0.5196 -0.5662 -0.6130 -0.6601 -0.7071 -0.7548 -0.8039 -0.8551 -0.9090 -0.9658
 -0.3965 -0.4299 -0.4521 -0.4616 -0.4608 -0.4533 -0.4423 -0.4304 -0.4185 -0.4061
 -0.3949 -0.3873 -0.3839 -0.3828 -0.3814 -0.3751 -0.3723 -0.3898 -0.4285 -0.4773
 -0.5273 -0.5764 -0.6250 -0.6733 -0.7213 -0.7682 -0.8154 -0.8649 -0.9181 -0.9754
 -1.0346
 -0.2805 -0.3237 -0.3570 -0.3796 -0.3922 -0.3967 -0.3950 -0.3896 -0.3824 -0.3740
 -0.3649 -0.3565 -0.3503 -0.3476 -0.3475 -0.3537 -0.3641 -0.3843 -0.4229 -0.4745
 -0.5290 -0.5822 -0.6337 -0.6841 -0.7339 -0.7829 -0.8307 -0.8790 -0.9296 -0.9839
 -1.0429
