 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -3.2609 -2.5213 -2.1168 -2.0394 -2.3112 -2.7217 -3.1733 -3.0360 -2.9018 -2.7583
 -2.6065 -2.4911 -2.3235 -2.1559 -1.9958 -1.6509 -1.3497 -1.1199 -0.9310
 -3.8654 -3.5276 -3.2826 -3.1211 -3.0158 -2.9194 -2.8163 -2.7106 -2.6051 -2.4980
 -2.3785 -2.2418 -2.0946 -1.9500 -1.8140 -1.5113 -1.2616 -1.0648 -0.9169 -0.8035
 -3.6567 -3.3397 -3.0899 -2.8960 -2.7508 -2.6498 -2.5799 -2.5059 -2.4121 -2.3044
 -2.1960 -2.0823 -1.9552 -1.8252 -1.7024 -1.4351 -1.2149 -1.0397 -0.9063 -0.8034
 -0.7209
 -3.4951 -3.2101 -2.9759 -2.7824 -2.6234 -2.4949 -2.3924 -2.3117 -2.2414 -2.1585
 -2.0577 -1.9541 -1.8452 -1.7300 -1.6181 -1.3753 -1.1791 -1.0225 -0.9019 -0.8079
 -0.7319 -0.6680
 -3.3406 -3.0924 -2.8818 -2.7004 -2.5429 -2.4073 -2.2916 -2.1924 -2.1054 -2.0262
 -1.9448 -1.8542 -1.7592 -1.6571 -1.5555 -1.3314 -1.1522 -1.0103 -0.9007 -0.8148
 -0.7450 -0.6859 -0.6342 -0.5872
 -3.1851 -2.9716 -2.7876 -2.6241 -2.4766 -2.3437 -2.2248 -2.1193 -2.0249 -1.9378
 -1.8546 -1.7721 -1.6894 -1.6013 -1.5100 -1.3005 -1.1327 -1.0009 -0.9000 -0.8216
 -0.7580 -0.7040 -0.6565 -0.6138 -0.5728 -0.5351 -0.5027 -0.4776 -0.4610 -0.4537
 -3.0362 -2.8484 -2.6884 -2.5443 -2.4110 -2.2866 -2.1711 -2.0652 -1.9687 -1.8799
 -1.7957 -1.7141 -1.6344 -1.5551 -1.4742 -1.2804 -1.1195 -0.9936 -0.8980 -0.8256
 -0.7682 -0.7198 -0.6773 -0.6389 -0.6032 -0.5689 -0.5375 -0.5109 -0.4908 -0.4789
 -0.4784
 -2.8965 -2.7295 -2.5870 -2.4593 -2.3408 -2.2280 -2.1199 -2.0178 -1.9229 -1.8344
 -1.7515 -1.6723 -1.5952 -1.5197 -1.4446 -1.2660 -1.1118 -0.9888 -0.8952 -0.8261
 -0.7736 -0.7309 -0.6942 -0.6610 -0.6300 -0.6006 -0.5714 -0.5446 -0.5231 -0.5090
 -0.5038
 -2.7698 -2.6197 -2.4873 -2.3709 -2.2645 -2.1628 -2.0643 -1.9689 -1.8780 -1.7922
 -1.7115 -1.6349 -1.5614 -1.4897 -1.4189 -1.2512 -1.1046 -0.9849 -0.8919 -0.8232
 -0.7732 -0.7355 -0.7047 -0.6775 -0.6522 -0.6279 -0.6045 -0.5833 -0.5645 -0.5479
 -0.5333
