 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F150W2
  1.0262  1.0299  1.0369  1.0439  1.0526  1.0629  1.1049  1.1030  1.0922  1.0716
  1.0421  1.0197  0.9772  0.9304  0.8824  0.7612  0.6304  0.5004  0.3719
  1.0274  1.0102  1.0098  1.0245  1.0486  1.0643  1.0688  1.0652  1.0552  1.0386
  1.0132  0.9788  0.9383  0.8950  0.8500  0.7327  0.6098  0.4834  0.3577  0.2343
  0.9980  0.9877  0.9778  0.9719  0.9738  0.9873  1.0082  1.0204  1.0179  1.0031
  0.9807  0.9507  0.9126  0.8698  0.8252  0.7103  0.5911  0.4678  0.3443  0.2232
  0.1050
  0.9736  0.9663  0.9567  0.9465  0.9383  0.9347  0.9371  0.9461  0.9564  0.9564
  0.9426  0.9188  0.8860  0.8458  0.8021  0.6887  0.5728  0.4535  0.3325  0.2132
  0.0969 -0.0163
  0.9411  0.9390  0.9331  0.9243  0.9141  0.9044  0.8974  0.8934  0.8918  0.8914
  0.8871  0.8733  0.8504  0.8182  0.7790  0.6685  0.5551  0.4398  0.3219  0.2043
  0.0894 -0.0223 -0.1310 -0.2368
  0.8993  0.9028  0.9023  0.8977  0.8897  0.8793  0.8685  0.8590  0.8507  0.8424
  0.8329  0.8208  0.8039  0.7798  0.7485  0.6489  0.5384  0.4263  0.3120  0.1966
  0.0827 -0.0282 -0.1358 -0.2405 -0.3430 -0.4436 -0.5424 -0.6396 -0.7354 -0.8298
  0.8489  0.8573  0.8626  0.8635  0.8598  0.8520  0.8416  0.8301  0.8186  0.8072
  0.7947  0.7795  0.7612  0.7395  0.7129  0.6263  0.5223  0.4134  0.3025  0.1898
  0.0770 -0.0334 -0.1406 -0.2445 -0.3455 -0.4435 -0.5395 -0.6344 -0.7292 -0.8238
 -0.9161
  0.7901  0.8032  0.8133  0.8199  0.8217  0.8185  0.8113  0.8009  0.7887  0.7761
  0.7627  0.7473  0.7288  0.7068  0.6811  0.6020  0.5059  0.4011  0.2933  0.1836
  0.0727 -0.0373 -0.1446 -0.2484 -0.3490 -0.4466 -0.5413 -0.6342 -0.7261 -0.8179
 -0.9101
  0.7238  0.7411  0.7552  0.7664  0.7739  0.7764  0.7740  0.7672  0.7570  0.7447
  0.7312  0.7165  0.6995  0.6792  0.6548  0.5791  0.4887  0.3883  0.2833  0.1761
  0.0675 -0.0415 -0.1490 -0.2535 -0.3545 -0.4521 -0.5469 -0.6396 -0.7306 -0.8197
 -0.9072
  0.6499  0.6710  0.6893  0.7045  0.7164  0.7244  0.7277  0.7261  0.7201  0.7104
  0.6984  0.6847  0.6694  0.6516  0.6305  0.5599  0.4738  0.3777  0.2756  0.1707
  0.0645 -0.0426 -0.1493 -0.2542 -0.3559 -0.4542 -0.5492 -0.6412 -0.7337 -0.8213
 -0.9057
  0.5686  0.5929  0.6156  0.6352  0.6501  0.6624  0.6709  0.6752  0.6747  0.6699
  0.6614  0.6500  0.6367  0.6213  0.6034  0.5420  0.4596  0.3679  0.2687  0.1659
  0.0615 -0.0436 -0.1488 -0.2532 -0.3555 -0.4547 -0.5506 -0.6432 -0.7328 -0.8200
 -0.9053
  0.4796  0.5068  0.5341  0.5586  0.5761  0.5915  0.6043  0.6136  0.6189  0.6201
  0.6170  0.6100  0.6000  0.5874  0.5735  0.5254  0.4461  0.3589  0.2626
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F150W2
  1.0665  1.0723  1.0802  1.0880  1.0950  1.1001  1.1127  1.1068  1.0933  1.0714
  1.0411  1.0086  0.9670  0.9223  0.8760  0.7573  0.6320  0.5044  0.3755
  1.0332  1.0358  1.0509  1.0618  1.0675  1.0710  1.0720  1.0689  1.0593  1.0419
  1.0156  0.9805  0.9395  0.8955  0.8500  0.7327  0.6112  0.4862  0.3609  0.2377
  1.0185  1.0034  0.9935  0.9941  1.0105  1.0297  1.0375  1.0351  1.0260  1.0112
  0.9892  0.9585  0.9194  0.8756  0.8300  0.7130  0.5935  0.4712  0.3480  0.2269
  0.1087
  1.0098  0.9933  0.9766  0.9631  0.9556  0.9566  0.9697  0.9875  0.9928  0.9826
  0.9625  0.9354  0.9004  0.8582  0.8131  0.6960  0.5778  0.4580  0.3369  0.2175
  0.1011 -0.0123
  0.9961  0.9828  0.9669  0.9506  0.9358  0.9246  0.9184  0.9179  0.9251  0.9327
  0.9275  0.9087  0.8794  0.8413  0.7975  0.6813  0.5639  0.4462  0.3273  0.2093
  0.0941 -0.0179 -0.1268 -0.2333
  0.9738  0.9655  0.9535  0.9392  0.9236  0.9083  0.8948  0.8840  0.8756  0.8701
  0.8679  0.8616  0.8451  0.8176  0.7807  0.6683  0.5517  0.4355  0.3190  0.2024
  0.0879 -0.0233 -0.1312 -0.2363 -0.3387 -0.4389 -0.5376 -0.6354 -0.7329 -0.8275
  0.9419  0.9392  0.9325  0.9224  0.9094  0.8944  0.8787  0.8633  0.8491  0.8355
  0.8220  0.8094  0.7963  0.7779  0.7511  0.6548  0.5408  0.4260  0.3114  0.1967
  0.0830 -0.0280 -0.1356 -0.2399 -0.3412 -0.4400 -0.5369 -0.6321 -0.7265 -0.8213
 -0.9136
  0.9020  0.9039  0.9023  0.8974  0.8888  0.8768  0.8621  0.8459  0.8291  0.8124
  0.7953  0.7768  0.7577  0.7373  0.7142  0.6340  0.5296  0.4173  0.3045  0.1918
  0.0793 -0.0315 -0.1391 -0.2434 -0.3443 -0.4423 -0.5380 -0.6315 -0.7235 -0.8152
 -0.9076
  0.8556  0.8612  0.8640  0.8639  0.8601  0.8523  0.8408  0.8262  0.8094  0.7916
  0.7731  0.7534  0.7318  0.7084  0.6832  0.6086  0.5139  0.4070  0.2966  0.1858
  0.0749 -0.0352 -0.1432 -0.2481 -0.3494 -0.4474 -0.5427 -0.6354 -0.7261 -0.8155
 -0.9046
  0.8035  0.8118  0.8181  0.8221  0.8229  0.8198  0.8126  0.8014  0.7868  0.7698
  0.7513  0.7316  0.7105  0.6872  0.6615  0.5866  0.4981  0.3974  0.2904  0.1818
  0.0730 -0.0356 -0.1432 -0.2485 -0.3506 -0.4492 -0.5447 -0.6371 -0.7271 -0.8152
 -0.9030
  0.7476  0.7575  0.7661  0.7730  0.7776  0.7789  0.7761  0.7693  0.7583  0.7439
  0.7269  0.7080  0.6878  0.6659  0.6418  0.5691  0.4830  0.3873  0.2843  0.1780
  0.0710 -0.0359 -0.1422 -0.2472 -0.3499 -0.4495 -0.5458 -0.6388 -0.7289 -0.8165
 -0.9022
  0.6887  0.6994  0.7091  0.7177  0.7249  0.7297  0.7311  0.7287  0.7221  0.7116
  0.6977  0.6809  0.6624  0.6410  0.6241  0.5561  0.4686  0.3767  0.2783
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F150W2
  1.1160  1.1233  1.1316  1.1389  1.1434  1.1432  1.1367  1.1228  1.1015  1.0732
  1.0384  0.9987  0.9566  0.9128  0.8677  0.7516  0.6312  0.5070  0.3799
  1.0893  1.0924  1.0966  1.1014  1.1050  1.1054  1.1009  1.0903  1.0732  1.0492
