 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  R   
 -2.8676 -2.7271 -2.5966 -2.4679 -2.3417 -2.2207 -2.1064 -2.0002 -1.9036 -1.8177
 -1.7438 -1.6827 -1.6342 -1.5943 -1.5582 -1.4696 -1.3928 -1.3363 -1.3009 -1.2850
 -1.2857 -1.2971 -1.3127 -1.3291 -1.3455 -1.3620 -1.3792 -1.3984 -1.4198 -1.4431
 -1.4681
 -2.8532 -2.7042 -2.5705 -2.4484 -2.3287 -2.2125 -2.1022 -1.9983 -1.9020 -1.8139
 -1.7356 -1.6682 -1.6122 -1.5660 -1.5270 -1.4476 -1.3800 -1.3278 -1.2931 -1.2767
 -1.2772 -1.2906 -1.3106 -1.3323 -1.3535 -1.3739 -1.3941 -1.4140 -1.4343 -1.4558
 -1.4801
 -2.8734 -2.6882 -2.5496 -2.4291 -2.3153 -2.2043 -2.0974 -1.9965 -1.9021 -1.8144
 -1.7344 -1.6633 -1.6024 -1.5516 -1.5089 -1.4263 -1.3637 -1.3153 -1.2829 -1.2663
 -1.2658 -1.2794 -1.3023 -1.3288 -1.3554 -1.3809 -1.4054 -1.4288 -1.4515 -1.4741
 -1.4975
 -2.9373 -2.7059 -2.5426 -2.4148 -2.3010 -2.1948 -2.0931 -1.9946 -1.9020 -1.8157
 -1.7359 -1.6632 -1.5988 -1.5437 -1.4975 -1.4103 -1.3477 -1.3014 -1.2706
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  R   
 -3.7178 -3.5189 -3.2536 -3.0045 -2.7694 -2.5664 -2.4152 -2.2941 -2.1869 -2.0849
 -1.9901 -1.9006 -1.8163 -1.7374 -1.6638 -1.5061 -1.3874 -1.3044 -1.2510
 -3.4112 -3.3856 -3.2171 -2.9809 -2.7546 -2.5458 -2.3809 -2.2526 -2.1439 -2.0445
 -1.9527 -1.8666 -1.7858 -1.7103 -1.6404 -1.4931 -1.3845 -1.3095 -1.2620 -1.2352
 -3.2147 -3.0871 -3.0600 -2.9525 -2.7496 -2.5485 -2.3689 -2.2281 -2.1153 -2.0170
 -1.9279 -1.8449 -1.7674 -1.6953 -1.6286 -1.4886 -1.3862 -1.3160 -1.2718 -1.2473
 -1.2359
 -3.1468 -2.9600 -2.8193 -2.7542 -2.7023 -2.5499 -2.3750 -2.2199 -2.0975 -1.9971
 -1.9096 -1.8293 -1.7548 -1.6856 -1.6218 -1.4879 -1.3898 -1.3226 -1.2806 -1.2577
 -1.2478 -1.2453
 -3.1057 -2.9163 -2.7424 -2.5988 -2.4979 -2.4442 -2.3633 -2.2256 -2.0917 -1.9831
 -1.8948 -1.8163 -1.7442 -1.6777 -1.6165 -1.4879 -1.3934 -1.3284 -1.2878 -1.2663
 -1.2580 -1.2569 -1.2602 -1.2669
 -3.0732 -2.8912 -2.7164 -2.5553 -2.4160 -2.3017 -2.2191 -2.1624 -2.0838 -1.9778
 -1.8828 -1.8043 -1.7338 -1.6695 -1.6106 -1.4870 -1.3957 -1.3324 -1.2930 -1.2725
 -1.2659 -1.2670 -1.2719 -1.2798 -1.2909 -1.3057 -1.3250 -1.3497 -1.3802 -1.4149
 -3.0449 -2.8715 -2.7026 -2.5421 -2.3940 -2.2623 -2.1484 -2.0541 -1.9837 -1.9289
 -1.8645 -1.7920 -1.7230 -1.6603 -1.6032 -1.4841 -1.3958 -1.3342 -1.2955 -1.2759
 -1.2709 -1.2746 -1.2822 -1.2919 -1.3037 -1.3180 -1.3350 -1.3560 -1.3826 -1.4168
 -1.4539
 -3.0202 -2.8536 -2.6919 -2.5362 -2.3892 -2.2539 -2.1316 -2.0235 -1.9304 -1.8534
 -1.7940 -1.7460 -1.6983 -1.6463 -1.5934 -1.4786 -1.3933 -1.3331 -1.2951 -1.2759
 -1.2720 -1.2784 -1.2896 -1.3024 -1.3164 -1.3316 -1.3475 -1.3660 -1.3891 -1.4186
 -1.4554
 -3.0056 -2.8361 -2.6801 -2.5301 -2.3870 -2.2532 -2.1297 -2.0172 -1.9168 -1.8288
 -1.7539 -1.6930 -1.6458 -1.6060 -1.5670 -1.4684 -1.3867 -1.3284 -1.2910 -1.2721
 -1.2691 -1.2779 -1.2930 -1.3101 -1.3275 -1.3453 -1.3638 -1.3833 -1.4045 -1.4295
 -1.4584
 -3.0097 -2.8279 -2.6720 -2.5268 -2.3881 -2.2570 -2.1351 -2.0224 -1.9194 -1.8266
 -1.7449 -1.6749 -1.6171 -1.5705 -1.5319 -1.4497 -1.3770 -1.3213 -1.2844 -1.2652
 -1.2620 -1.2721 -1.2906 -1.3124 -1.3345 -1.3561 -1.3775 -1.3988 -1.4206 -1.4437
 -1.4694
 -3.0467 -2.8339 -2.6692 -2.5245 -2.3897 -2.2619 -2.1417 -2.0302 -1.9274 -1.8331
 -1.7477 -1.6725 -1.6080 -1.5546 -1.5105 -1.4268 -1.3616 -1.3104 -1.2751 -1.2558
 -1.2520 -1.2621 -1.2827 -1.3086 -1.3357 -1.3622 -1.3879 -1.4125 -1.4366 -1.4608
 -1.4853
 -3.1335 -2.8677 -2.6792 -2.5271 -2.3922 -2.2672 -2.1494 -2.0390 -1.9369 -1.8426
 -1.7562 -1.6779 -1.6088 -1.5497 -1.5005 -1.4097 -1.3454 -1.2967 -1.2634
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  R   
 -3.7415 -3.4725 -3.1997 -2.9563 -2.7359 -2.5364 -2.3836 -2.2603 -2.1556 -2.0569
 -1.9652 -1.8792 -1.7982 -1.7221 -1.6510 -1.4961 -1.3774 -1.2930 -1.2383
 -3.5361 -3.4291 -3.1921 -2.9437 -2.7209 -2.5186 -2.3554 -2.2272 -2.1188 -2.0221
 -1.9328 -1.8496 -1.7714 -1.6982 -1.6299 -1.4838 -1.3741 -1.2978 -1.2491 -1.2212
 -3.2561 -3.2044 -3.1463 -2.9460 -2.7229 -2.5212 -2.3461 -2.2073 -2.0949 -1.9982
 -1.9111 -1.8304 -1.7551 -1.6847 -1.6192 -1.4795 -1.3754 -1.3037 -1.2583 -1.2324
 -1.2206
 -3.1753 -2.9938 -2.9031 -2.8727 -2.7279 -2.5332 -2.3538 -2.2011 -2.0801 -1.9810
 -1.8950 -1.8164 -1.7436 -1.6759 -1.6129 -1.4787 -1.3787 -1.3099 -1.2665 -1.2420
 -1.2314 -1.2293
 -3.1485 -2.9423 -2.7688 -2.6499 -2.5967 -2.5224 -2.3677 -2.2102 -2.0761 -1.9696
 -1.8820 -1.8046 -1.7338 -1.6685 -1.6079 -1.4788 -1.3822 -1.3155 -1.2735 -1.2501
 -1.2405 -1.2395 -1.2435 -1.2514
 -3.1360 -2.9295 -2.7398 -2.5759 -2.4468 -2.3576 -2.3008 -2.2122 -2.0850 -1.9668
 -1.8720 -1.7941 -1.7245 -1.6609 -1.6024 -1.4781 -1.3846 -1.3196 -1.2786 -1.2561
 -1.2476 -1.2482 -1.2536 -1.2623 -1.2737 -1.2892 -1.3102 -1.3376 -1.3706 -1.4042
 -3.1304 -2.9279 -2.7374 -2.5633 -2.4105 -2.2821 -2.1777 -2.1000 -2.0398 -1.9632
 -1.8680 -1.7850 -1.7152 -1.6526 -1.5957 -1.4756 -1.3853 -1.3218 -1.2814 -1.2596
 -1.2520 -1.2545 -1.2623 -1.2728 -1.2857 -1.3011 -1.3192 -1.3417 -1.3706 -1.4057
 -1.4423
 -3.1291 -2.9308 -2.7437 -2.5687 -2.4097 -2.2682 -2.1456 -2.0403 -1.9529 -1.8844
 -1.8280 -1.7675 -1.7043 -1.6433 -1.5877 -1.4711 -1.3834 -1.3215 -1.2816 -1.2600
 -1.2533 -1.2576 -1.2683 -1.2818 -1.2968 -1.3133 -1.3319 -1.3526 -1.3769 -1.4067
 -1.4442
 -3.1380 -2.9369 -2.7508 -2.5783 -2.4185 -2.2733 -2.1433 -2.0283 -1.9277 -1.8409
 -1.7686 -1.7104 -1.6626 -1.6181 -1.5723 -1.4629 -1.3780 -1.3176 -1.2784 -1.2571
 -1.2510 -1.2569 -1.2707 -1.2881 -1.3065 -1.3254 -1.3454 -1.3666 -1.3895 -1.4154
 -1.4467
 -3.1649 -2.9488 -2.7630 -2.5929 -2.4345 -2.2885 -2.1559 -2.0364 -1.9296 -1.8350
 -1.7526 -1.6823 -1.6241 -1.5779 -1.5389 -1.4496 -1.3706 -1.3118 -1.2730 -1.2515
 -1.2454 -1.2521 -1.2683 -1.2896 -1.3122 -1.3349 -1.3576 -1.3805 -1.4040 -1.4289
 -1.4563
 -3.2212 -2.9762 -2.7807 -2.6092 -2.4525 -2.3074 -2.1739 -2.0525 -1.9427 -1.8437
 -1.7556 -1.6784 -1.6122 -1.5572 -1.5125 -1.4274 -1.3578 -1.3029 -1.2649 -1.2433
 -1.2368 -1.2435 -1.2612 -1.2857 -1.3128 -1.3400 -1.3667 -1.3928 -1.4185 -1.4443
 -1.4703
 -3.3254 -3.0287 -2.8105 -2.6306 -2.4719 -2.3276 -2.1947 -2.0724 -1.9610 -1.8598
 -1.7682 -1.6864 -1.6145 -1.5530 -1.5018 -1.4085 -1.3422 -1.2903 -1.2544
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  R   
 -3.7315 -3.4332 -3.1587 -2.9215 -2.7077 -2.5142 -2.3622 -2.2338 -2.1279 -2.0330
 -1.9435 -1.8597 -1.7813 -1.7078 -1.6388 -1.4870 -1.3680 -1.2821 -1.2256
 -3.5311 -3.4317 -3.1635 -2.9125 -2.6910 -2.4945 -2.3352 -2.2054 -2.0972 -2.0023
 -1.9148 -1.8335 -1.7576 -1.6863 -1.6196 -1.4748 -1.3637 -1.2853 -1.2349 -1.2058
 -3.3446 -3.3304 -3.1641 -2.9250 -2.6976 -2.4944 -2.3256 -2.1881 -2.0766 -1.9812
 -1.8954 -1.8164 -1.7428 -1.6740 -1.6097 -1.4704 -1.3643 -1.2903 -1.2433 -1.2161
 -1.2034
 -3.1997 -3.0541 -3.0320 -2.9222 -2.7156 -2.5122 -2.3326 -2.1837 -2.0642 -1.9659
 -1.8808 -1.8036 -1.7322 -1.6657 -1.6037 -1.4695 -1.3670 -1.2958 -1.2508 -1.2249
 -1.2131 -1.2110
 -3.1759 -2.9612 -2.8075 -2.7459 -2.6926 -2.5308 -2.3522 -2.1929 -2.0616 -1.9561
 -1.8692 -1.7928 -1.7230 -1.6586 -1.5988 -1.4695 -1.3703 -1.3010 -1.2573 -1.2323
 -1.2212 -1.2199 -1.2244 -1.2328
 -3.1813 -2.9520 -2.7545 -2.6003 -2.5015 -2.4500 -2.3588 -2.2119 -2.0716 -1.9545
 -1.8606 -1.7832 -1.7142 -1.6513 -1.5934 -1.4688 -1.3728 -1.3052 -1.2622 -1.2380
 -1.2276 -1.2272 -1.2329 -1.2424 -1.2551 -1.2720 -1.2944 -1.3232 -1.3572 -1.3916
 -3.1988 -2.9663 -2.7569 -2.5753 -2.4262 -2.3115 -2.2307 -2.1690 -2.0795 -1.9637
 -1.8589 -1.7753 -1.7057 -1.6436 -1.5870 -1.4664 -1.3737 -1.3076 -1.2652 -1.2415
 -1.2318 -1.2325 -1.2400 -1.2512 -1.2650 -1.2816 -1.3015 -1.3259 -1.3563 -1.3924
 -1.4294
 -3.2264 -2.9913 -2.7780 -2.5870 -2.4203 -2.2788 -2.1620 -2.0667 -1.9923 -1.9295
 -1.8563 -1.7719 -1.6983 -1.6357 -1.5796 -1.4622 -1.3723 -1.3079 -1.2659 -1.2424
 -1.2333 -1.2353 -1.2449 -1.2586 -1.2744 -1.2920 -1.3120 -1.3344 -1.3607 -1.3925
 -1.4309
 -3.2614 -3.0201 -2.8056 -2.6106 -2.4361 -2.2832 -2.1512 -2.0382 -1.9416 -1.8601
 -1.7934 -1.7363 -1.6794 -1.6236 -1.5698 -1.4549 -1.3676 -1.3048 -1.2635 -1.2403
 -1.2317 -1.2349 -1.2467 -1.2636 -1.2825 -1.3024 -1.3238 -1.3462 -1.3709 -1.3993
 -1.4325
 -3.3150 -3.0589 -2.8401 -2.6441 -2.4660 -2.3066 -2.1662 -2.0433 -1.9363 -1.8430
 -1.7622 -1.6938 -1.6367 -1.5893 -1.5469 -1.4460 -1.3615 -1.3000 -1.2591 -1.2357
 -1.2272 -1.2311 -1.2446 -1.2644 -1.2870 -1.3104 -1.3343 -1.3587 -1.3841 -1.4103
 -1.4405
 -3.3958 -3.1113 -2.8808 -2.6809 -2.5014 -2.3390 -2.1933 -2.0640 -1.9500 -1.8493
 -1.7608 -1.6837 -1.6174 -1.5618 -1.5165 -1.4277 -1.3519 -1.2927 -1.2523 -1.2287
 -1.2199 -1.2239 -1.2384 -1.2606 -1.2869 -1.3144 -1.3420 -1.3694 -1.3967 -1.4245
 -1.4523
 -3.5186 -3.1860 -2.9332 -2.7229 -2.5394 -2.3753 -2.2271 -2.0936 -1.9745 -1.8684
 -1.7741 -1.6908 -1.6180 -1.5554 -1.5028 -1.4075 -1.3377 -1.2822 -1.2432
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  R   
 -3.6561 -3.3599 -3.1006 -2.8788 -2.6698 -2.4837 -2.3391 -2.2153 -2.1066 -2.0124
 -1.9247 -1.8425 -1.7660 -1.6943 -1.6273 -1.4784 -1.3614 -1.2740 -1.2119
 -3.5927 -3.3886 -3.1169 -2.8747 -2.6618 -2.4691 -2.3171 -2.1885 -2.0791 -1.9851
 -1.8988 -1.8189 -1.7445 -1.6749 -1.6095 -1.4663 -1.3537 -1.2725 -1.2197 -1.1888
 -3.4663 -3.3756 -3.1428 -2.8946 -2.6714 -2.4728 -2.3067 -2.1726 -2.0611 -1.9659
 -1.8811 -1.8032 -1.7309 -1.6634 -1.6002 -1.4616 -1.3534 -1.2764 -1.2269 -1.1983
 -1.1846
 -3.2971 -3.1641 -3.1158 -2.9178 -2.6948 -2.4921 -2.3143 -2.1682 -2.0503 -1.9521
 -1.8678 -1.7913 -1.7209 -1.6555 -1.5944 -1.4605 -1.3556 -1.2810 -1.2335 -1.2062
 -1.1932 -1.1906
 -3.1861 -2.9815 -2.8848 -2.8606 -2.7126 -2.5169 -2.3354 -2.1775 -2.0481 -1.9436
 -1.8571 -1.7813 -1.7122 -1.6487 -1.5895 -1.4603 -1.3585 -1.2857 -1.2394 -1.2129
 -1.2004 -1.1983 -1.2031 -1.2120
 -3.2033 -2.9613 -2.7691 -2.6459 -2.5993 -2.5197 -2.3590 -2.1984 -2.0578 -1.9425
 -1.8493 -1.7723 -1.7039 -1.6416 -1.5841 -1.4595 -1.3610 -1.2898 -1.2440 -1.2181
 -1.2061 -1.2045 -1.2102 -1.2204 -1.2342 -1.2519 -1.2756 -1.3064 -1.3414 -1.3768
 -3.2445 -2.9857 -2.7649 -2.5848 -2.4515 -2.3676 -2.3114 -2.2125 -2.0777 -1.9524
 -1.8486 -1.7653 -1.6959 -1.6340 -1.5777 -1.4571 -1.3620 -1.2925 -1.2472 -1.2215
 -1.2101 -1.2092 -1.2160 -1.2275 -1.2421 -1.2597 -1.2812 -1.3075 -1.3395 -1.3766
 -1.4145
 -3.3008 -3.0310 -2.7954 -2.5936 -2.4259 -2.2926 -2.1903 -2.1144 -2.0488 -1.9620
 -1.8577 -1.7642 -1.6894 -1.6267 -1.5706 -1.4527 -1.3608 -1.2932 -1.2485 -1.2229
 -1.2118 -1.2118 -1.2199 -1.2334 -1.2497 -1.2682 -1.2894 -1.3134 -1.3417 -1.3757
 -1.4151
 -3.3632 -3.0858 -2.8415 -2.6272 -2.4425 -2.2871 -2.1587 -2.0527 -1.9651 -1.8932
 -1.8290 -1.7595 -1.6844 -1.6190 -1.5622 -1.4457 -1.3564 -1.2907 -1.2469 -1.2215
 -1.2110 -1.2119 -1.2215 -1.2372 -1.2561 -1.2768 -1.2992 -1.3235 -1.3500 -1.3803
 -1.4158
 -3.4409 -3.1529 -2.8997 -2.6780 -2.4826 -2.3135 -2.1695 -2.0475 -1.9438 -1.8546
 -1.7782 -1.7134 -1.6562 -1.6020 -1.5513 -1.4387 -1.3510 -1.2868 -1.2434 -1.2180
 -1.2075 -1.2090 -1.2199 -1.2377 -1.2595 -1.2831 -1.3078 -1.3336 -1.3607 -1.3897
 -1.4214
 -3.5427 -3.2330 -2.9656 -2.7364 -2.5347 -2.3567 -2.2014 -2.0677 -1.9527 -1.8533
 -1.7666 -1.6913 -1.6264 -1.5707 -1.5237 -1.4263 -1.3435 -1.2805 -1.2376 -1.2120
 -1.2012 -1.2029 -1.2147 -1.2342 -1.2588 -1.2858 -1.3139 -1.3424 -1.3713 -1.4011
 -1.4312
 -3.6687 -3.3262 -3.0409 -2.8008 -2.5921 -2.4089 -2.2464 -2.1036 -1.9794 -1.8711
 -1.7766 -1.6939 -1.6216 -1.5590 -1.4794 -1.4085 -1.3339 -1.2718 -1.2295
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  R   
 -3.6056 -3.3101 -3.0600 -2.8509 -2.6430 -2.4634 -2.3177 -2.1967 -2.0885 -1.9956
 -1.9085 -1.8273 -1.7519 -1.6817 -1.6161 -1.4699 -1.3533 -1.2639 -1.1979
 -3.6392 -3.3486 -3.0792 -2.8441 -2.6389 -2.4511 -2.2978 -2.1731 -2.0634 -1.9706
 -1.8849 -1.8057 -1.7322 -1.6638 -1.5996 -1.4579 -1.3441 -1.2600 -1.2039 -1.1707
 -3.4474 -3.3783 -3.1088 -2.8671 -2.6501 -2.4556 -2.2909 -2.1591 -2.0476 -1.9531
 -1.8686 -1.7912 -1.7197 -1.6531 -1.5908 -1.4531 -1.3430 -1.2626 -1.2098 -1.1791
 -1.1642
