 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F070W
 -2.3308 -2.2218 -2.1616 -2.0697 -1.9370 -1.8211 -1.7644 -1.7421 -1.7092 -1.6494
 -1.5745 -1.4884 -1.4010 -1.3212 -1.2467 -1.0947 -0.9955 -0.9407 -0.9075
 -2.2280 -2.0611 -1.9406 -1.8419 -1.7621 -1.7013 -1.6552 -1.6170 -1.5798 -1.5394
 -1.4923 -1.4353 -1.3679 -1.2966 -1.2293 -1.0938 -1.0059 -0.9580 -0.9340 -0.9280
 -2.1603 -1.9655 -1.8121 -1.7022 -1.6356 -1.5925 -1.5536 -1.5169 -1.4844 -1.4552
 -1.4235 -1.3857 -1.3364 -1.2766 -1.2169 -1.0951 -1.0159 -0.9734 -0.9553 -0.9512
 -0.9560
 -2.1277 -1.9350 -1.7761 -1.6506 -1.5575 -1.4947 -1.4596 -1.4418 -1.4230 -1.3968
 -1.3681 -1.3396 -1.3065 -1.2612 -1.2095 -1.0986 -1.0255 -0.9869 -0.9715 -0.9686
 -0.9733 -0.9837
 -2.0932 -1.9138 -1.7625 -1.6377 -1.5377 -1.4614 -1.4072 -1.3716 -1.3508 -1.3374
 -1.3197 -1.2960 -1.2720 -1.2416 -1.2007 -1.1010 -1.0324 -0.9965 -0.9843 -0.9836
 -0.9891 -0.9994 -1.0136 -1.0314
 -2.0388 -1.8788 -1.7426 -1.6275 -1.5308 -1.4510 -1.3879 -1.3408 -1.3070 -1.2823
 -1.2636 -1.2459 -1.2269 -1.2080 -1.1811 -1.0989 -1.0349 -1.0007 -0.9916 -0.9946
 -1.0026 -1.0141 -1.0285 -1.0458 -1.0655 -1.0882 -1.1143 -1.1469 -1.1870 -1.2297
 -1.9610 -1.8211 -1.7031 -1.6032 -1.5171 -1.4421 -1.3777 -1.3243 -1.2827 -1.2507
 -1.2249 -1.2026 -1.1818 -1.1651 -1.1468 -1.0872 -1.0318 -0.9992 -0.9919 -0.9995
