 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F322W2
  0.3714  0.2974  0.2372  0.2077  0.2082  0.2262  0.2527  0.2809  0.2977  0.2913
  0.2742  0.2361  0.1801  0.1215  0.0547 -0.1211 -0.2955 -0.4673 -0.6321
  0.4277  0.3605  0.2961  0.2418  0.2005  0.1741  0.1628  0.1646  0.1745  0.1879
  0.1980  0.1931  0.1604  0.1028  0.0351 -0.1408 -0.3143 -0.4848 -0.6491 -0.8067
  0.4621  0.4017  0.3386  0.2749  0.2144  0.1642  0.1283  0.1081  0.1036  0.1139
  0.1293  0.1405  0.1283  0.0811  0.0167 -0.1572 -0.3296 -0.4989 -0.6627 -0.8195
 -0.9697
  0.4746  0.4210  0.3647  0.3070  0.2499  0.1965  0.1492  0.1114  0.0850  0.0693
  0.0681  0.0783  0.0838  0.0564 -0.0005 -0.1703 -0.3414 -0.5096 -0.6730 -0.8293
 -0.9787 -1.1221
  0.4666  0.4206  0.3716  0.3207  0.2688  0.2182  0.1714  0.1311  0.0975  0.0699
  0.0470  0.0319  0.0316  0.0215 -0.0209 -0.1816 -0.3508 -0.5173 -0.6803 -0.8367
 -0.9858 -1.1285 -1.2654 -1.3976
  0.4373  0.4003  0.3600  0.3170  0.2720  0.2258  0.1804  0.1384  0.1021  0.0712
  0.0432  0.0155 -0.0059 -0.0180 -0.0501 -0.1934 -0.3588 -0.5231 -0.6849 -0.8417
 -0.9911 -1.1336 -1.2700 -1.4012 -1.5278 -1.6504 -1.7697 -1.8858 -1.9988 -2.1085
  0.3853  0.3582  0.3281  0.2949  0.2583  0.2190  0.1777  0.1365  0.0976  0.0629
  0.0319  0.0017 -0.0302 -0.0521 -0.0814 -0.2101 -0.3673 -0.5281 -0.6875 -0.8440
 -0.9944 -1.1374 -1.2737 -1.4045 -1.5302 -1.6517 -1.7695 -1.8840 -1.9954 -2.1041
 -2.2101
  0.3129  0.2936  0.2735  0.2515  0.2253  0.1951  0.1610  0.1242  0.0863  0.0494
  0.0150 -0.0176 -0.0507 -0.0828 -0.1110 -0.2316 -0.3786 -0.5338 -0.6895 -0.8441
 -0.9949 -1.1392 -1.2763 -1.4071 -1.5326 -1.6534 -1.7702 -1.8833 -1.9933 -2.1004
 -2.2052
  0.2265  0.2109  0.1972  0.1849  0.1699  0.1508  0.1262  0.0969  0.0638  0.0286
 -0.0069 -0.0416 -0.0758 -0.1104 -0.1411 -0.2549 -0.3942 -0.5433 -0.6945 -0.8458
 -0.9956 -1.1410 -1.2796 -1.4115 -1.5373 -1.6581 -1.7745 -1.8869 -1.9958 -2.1017
 -2.2049
  0.1350  0.1185  0.1065  0.0992  0.0933  0.0844  0.0711  0.0517  0.0267 -0.0029
 -0.0356 -0.0696 -0.1042 -0.1389 -0.1727 -0.2777 -0.4087 -0.5517 -0.6985 -0.8456
 -0.9924 -1.1371 -1.2770 -1.4104 -1.5373 -1.6586 -1.7750 -1.8871 -1.9954 -2.1003
 -2.2042
  0.0405  0.0218  0.0092  0.0015 -0.0019 -0.0029 -0.0068 -0.0154 -0.0301 -0.0508
 -0.0767 -0.1067 -0.1389 -0.1724 -0.2064 -0.3037 -0.4257 -0.5613 -0.7034 -0.8468
 -0.9901 -1.1324 -1.2719 -1.4066 -1.5352 -1.6578 -1.7750 -1.8874 -1.9956 -2.1002
 -2.2015
 -0.0571 -0.0792 -0.0908 -0.1022 -0.1062 -0.1059 -0.1042 -0.1040 -0.1087 -0.1191
 -0.1355 -0.1575 -0.1841 -0.2139 -0.2422 -0.3329 -0.4452 -0.5721 -0.7092
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F322W2
  0.3911  0.3582  0.3332  0.3159  0.3055  0.2991  0.2936  0.2869  0.2793  0.2714
  0.2574  0.2283  0.1796  0.1168  0.0449 -0.1274 -0.2978 -0.4653 -0.6304
  0.3803  0.3319  0.2928  0.2625  0.2404  0.2256  0.2160  0.2085  0.2040  0.2031
  0.2013  0.1879  0.1511  0.0928  0.0255 -0.1481 -0.3177 -0.4836 -0.6470 -0.8045
  0.4178  0.3599  0.3055  0.2439  0.2019  0.1718  0.1525  0.1410  0.1351  0.1356
  0.1403  0.1413  0.1224  0.0737  0.0092 -0.1639 -0.3334 -0.4983 -0.6604 -0.8169
 -0.9672
  0.4629  0.4036  0.3415  0.2780  0.2177  0.1653  0.1244  0.0971  0.0813  0.0754
  0.0777  0.0848  0.0844  0.0537 -0.0040 -0.1748 -0.3449 -0.5094 -0.6706 -0.8264
 -0.9758 -1.1192
  0.4794  0.4266  0.3699  0.3103  0.2508  0.1946  0.1441  0.1015  0.0682  0.0455
  0.0335  0.0311  0.0339  0.0249 -0.0185 -0.1825 -0.3527 -0.5173 -0.6780 -0.8336
 -0.9825 -1.1253 -1.2623 -1.3947
  0.4777  0.4311  0.3806  0.3268  0.2710  0.2155  0.1637  0.1186  0.0810  0.0494
  0.0233  0.0029 -0.0073 -0.0148 -0.0403 -0.1889 -0.3579 -0.5225 -0.6828 -0.8384
 -0.9875 -1.1301 -1.2666 -1.3980 -1.5249 -1.6478 -1.7674 -1.8838 -1.9968 -2.1064
