 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F814W
 -0.0147 -0.0314 -0.0645 -0.1054 -0.1365 -0.1411 -0.0097  0.0127  0.0394  0.0769
  0.1265  0.1875  0.2434  0.3056  0.3624  0.4698  0.5095  0.5073  0.4900
 -0.0217  0.0468  0.0850  0.0960  0.0861  0.0791  0.0827  0.0931  0.1078  0.1272
  0.1577  0.2018  0.2549  0.3075  0.3544  0.4374  0.4768  0.4828  0.4709  0.4485
  0.0174  0.0722  0.1170  0.1504  0.1697  0.1714  0.1587  0.1501  0.1554  0.1734
  0.1953  0.2234  0.2632  0.3079  0.3494  0.4250  0.4590  0.4622  0.4490  0.4270
  0.3993
  0.0631  0.1048  0.1427  0.1761  0.2033  0.2221  0.2315  0.2306  0.2236  0.2230
  0.2344  0.2507  0.2756  0.3099  0.3454  0.4136  0.4448  0.4456  0.4308  0.4086
  0.3817  0.3511
  0.1295  0.1548  0.1804  0.2062  0.2309  0.2523  0.2689  0.2801  0.2862  0.2879
  0.2896  0.2958  0.3051  0.3232  0.3479  0.4067  0.4358  0.4345  0.4170  0.3934
  0.3663  0.3362  0.3034  0.2688
  0.2150  0.2241  0.2353  0.2494  0.2661  0.2834  0.2997  0.3135  0.3241  0.3324
  0.3391  0.3451  0.3494  0.3570  0.3691  0.4071  0.4327  0.4305  0.4094  0.3825
  0.3536  0.3227  0.2900  0.2553  0.2185  0.1792  0.1367  0.0907  0.0408 -0.0130
  0.3119  0.3095  0.3071  0.3085  0.3143  0.3235  0.3346  0.3460  0.3563  0.3652
  0.3733  0.3810  0.3876  0.3932  0.4004  0.4206  0.4367  0.4334  0.4096  0.3779
  0.3450  0.3119  0.2779  0.2427  0.2065  0.1699  0.1312  0.0887  0.0408 -0.0125
 -0.0682
  0.4184  0.4047  0.3921  0.3826  0.3769  0.3757  0.3788  0.3843  0.3907  0.3974
  0.4037  0.4099  0.4162  0.4217  0.4279  0.4414  0.4481  0.4421  0.4172  0.3812
  0.3430  0.3056  0.2687  0.2318  0.1947  0.1571  0.1194  0.0799  0.0367 -0.0118
 -0.0665
  0.5259  0.5042  0.4846  0.4669  0.4519  0.4411  0.4346  0.4321  0.4322  0.4340
  0.4367  0.4398  0.4432  0.4467  0.4510  0.4615  0.4636  0.4542  0.4293  0.3912
  0.3482  0.3051  0.2636  0.2234  0.1840  0.1451  0.1060  0.0653  0.0229 -0.0211
 -0.0664
  0.6344  0.6080  0.5807  0.5571  0.5356  0.5168  0.5016  0.4903  0.4824  0.4774
  0.4746  0.4731  0.4727  0.4728  0.4735  0.4788  0.4788  0.4675  0.4431  0.4058
  0.3607  0.3131  0.2663  0.2214  0.1782  0.1366  0.0958  0.0554  0.0109 -0.0307
 -0.0706
  0.7440  0.7161  0.6804  0.6490  0.6236  0.5993  0.5774  0.5583  0.5424  0.5296
  0.5197  0.5122  0.5065  0.5023  0.4990  0.4953  0.4928  0.4804  0.4562  0.4205
  0.3761  0.3268  0.2761  0.2262  0.1783  0.1327  0.0887  0.0461  0.0044 -0.0372
 -0.0798
  0.8546  0.8285  0.7837  0.7417  0.7127  0.6846  0.6580  0.6332  0.6106  0.5904
  0.5730  0.5583  0.5462  0.5363  0.5275  0.5110  0.5056  0.4929  0.4686
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F814W
 -0.0579 -0.0250 -0.0137 -0.0174 -0.0261 -0.0299  0.0112  0.0198  0.0399  0.0732
  0.1198  0.1769  0.2352  0.2933  0.3458  0.4482  0.5008  0.5134  0.4996
 -0.0023  0.0544  0.0750  0.0867  0.0945  0.0963  0.0948  0.0949  0.1018  0.1189
  0.1483  0.1906  0.2413  0.2920  0.3385  0.4272  0.4752  0.4871  0.4768  0.4555
  0.0080  0.0831  0.1346  0.1616  0.1612  0.1483  0.1422  0.1445  0.1511  0.1608
  0.1775  0.2047  0.2440  0.2881  0.3299  0.4106  0.4552  0.4665  0.4558  0.4344
  0.4069
  0.0132  0.0835  0.1388  0.1801  0.2069  0.2188  0.2133  0.1968  0.1879  0.1933
  0.2063  0.2241  0.2506  0.2864  0.3226  0.3970  0.4387  0.4498  0.4387  0.4171
  0.3902  0.3594
  0.0351  0.0941  0.1437  0.1851  0.2182  0.2424  0.2573  0.2632  0.2581  0.2476
  0.2450  0.2514  0.2663  0.2911  0.3215  0.3879  0.4270  0.4377  0.4259  0.4031
  0.3757  0.3453  0.3121  0.2761
  0.0798  0.1241  0.1631  0.1982  0.2295  0.2563  0.2776  0.2931  0.3033  0.3080
  0.3066  0.3040  0.3043  0.3126  0.3299  0.3848  0.4210  0.4313  0.4185  0.3933
  0.3640  0.3326  0.2993  0.2640  0.2267  0.1872  0.1447  0.0980  0.0456 -0.0085
  0.1461  0.1753  0.2015  0.2267  0.2514  0.2751  0.2965  0.3146  0.3291  0.3407
  0.3494  0.3549  0.3558  0.3565  0.3617  0.3904  0.4210  0.4307  0.4174  0.3891
  0.3563  0.3225  0.2879  0.2521  0.2151  0.1768  0.1363  0.0932  0.0459 -0.0078
 -0.0638
  0.2290  0.2447  0.2586  0.2727  0.2881  0.3048  0.3219  0.3385  0.3531  0.3657
  0.3767  0.3862  0.3929  0.3973  0.4006  0.4126  0.4283  0.4355  0.4222  0.3919
  0.3546  0.3167  0.2793  0.2418  0.2040  0.1656  0.1260  0.0849  0.0414 -0.0069
 -0.0621
  0.3222  0.3274  0.3310  0.3351  0.3407  0.3486  0.3588  0.3703  0.3819  0.3927
  0.4025  0.4114  0.4193  0.4258  0.4311  0.4405  0.4455  0.4455  0.4315  0.4004
  0.3595  0.3165  0.2746  0.2339  0.1939  0.1542  0.1142  0.0736  0.0317 -0.0127
 -0.0618
  0.4182  0.4168  0.4129  0.4089  0.4063  0.4057  0.4078  0.4123  0.4184  0.4251
  0.4318  0.4379  0.4437  0.4491  0.4542  0.4639  0.4657  0.4597  0.4438  0.4134
  0.3713  0.3244  0.2775  0.2321  0.1885  0.1462  0.1045  0.0632  0.0217 -0.0209
 -0.0656
  0.5127  0.5077  0.5002  0.4907  0.4815  0.4738  0.4685  0.4656  0.4648  0.4657
  0.4676  0.4697  0.4719  0.4743  0.4768  0.4830  0.4839  0.4751  0.4570  0.4273
  0.3860  0.3377  0.2871  0.2370  0.1888  0.1425  0.0978  0.0545  0.0118 -0.0307
 -0.0741
  0.6018  0.5959  0.5871  0.5757  0.5627  0.5497  0.5384  0.5290  0.5216  0.5159
  0.5118  0.5086  0.5028  0.5024  0.4989  0.4978  0.5001  0.4917  0.4711
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F814W
 -0.2625 -0.1914 -0.1423 -0.1092 -0.0858 -0.0654 -0.0420 -0.0119  0.0243  0.0670
  0.1176  0.1741  0.2326  0.2868  0.3354  0.4322  0.4925  0.5170  0.5100
