 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F200W
 -0.8613 -1.4515 -2.6691 -3.2572 -2.2818 -0.7737 -1.9947 -3.3212 -3.8330 -3.5940
 -3.5347 -3.3903 -2.8312 -2.2500 -1.8970 -2.0588
 -1.4367 -1.5773 -2.0463 -2.2984 -1.9178 -1.1929 -1.6473 -2.2113 -2.5303 -2.5736
 -2.6307 -2.5894 -2.3492 -2.0922 -1.9490 -2.1005 -2.2688 -2.4312 -2.5956
 -1.8144 -1.7575 -1.8182 -1.8721 -1.8137 -1.5881 -1.6299 -1.7429 -1.8764 -1.9955
 -2.0744 -2.0884 -2.0444 -1.9954 -1.9860 -2.1277 -2.2796 -2.4411 -2.6014 -2.7557
 -2.9051
 -1.9944 -1.9921 -1.9848 -1.9783 -1.9694 -1.9593 -1.9425 -1.9160 -1.8715 -1.8597
 -1.8658 -1.8875 -1.9168 -1.9597 -2.0080 -2.1404 -2.2961 -2.4553 -2.6115 -2.7618
 -2.9085 -3.0512 -3.1906
 -2.1800 -2.1306 -2.0907 -2.0640 -2.0473 -2.0364 -2.0257 -2.0109 -1.9901 -1.9687
 -1.9592 -1.9665 -1.9865 -2.0182 -2.0601 -2.1812 -2.3182 -2.4663 -2.6184 -2.7679
 -2.9129 -3.0533 -3.1896 -3.3222 -3.4514
 -2.3848 -2.2988 -2.2304 -2.1807 -2.1482 -2.1280 -2.1147 -2.1031 -2.0904 -2.0748
 -2.0594 -2.0526 -2.0609 -2.0808 -2.1134 -2.2214 -2.3448 -2.4818 -2.6274 -2.7742
 -2.9174 -3.0560 -3.1900 -3.3202 -3.4469 -3.5705
 -2.6087 -2.4967 -2.4039 -2.3284 -2.2722 -2.2341 -2.2095 -2.1926 -2.1790 -2.1661
 -2.1529 -2.1413 -2.1375 -2.1454 -2.1679 -2.2610 -2.3759 -2.5018 -2.6385 -2.7807
 -2.9220 -3.0593 -3.1919 -3.3202 -3.4448 -3.5660 -3.6844 -3.8003 -3.9136 -4.0226
 -2.8516 -2.7243 -2.6112 -2.5110 -2.4278 -2.3646 -2.3196 -2.2893 -2.2681 -2.2517
 -2.2371 -2.2245 -2.2152 -2.2135 -2.2237 -2.2990 -2.4066 -2.5255 -2.6529 -2.7883
 -2.9266 -3.0627 -3.1943 -3.3215 -3.4445 -3.5639 -3.6801 -3.7936 -3.9049 -4.0140
 -4.1193
 -3.0914 -2.9641 -2.8417 -2.7237 -2.6169 -2.5265 -2.4551 -2.4027 -2.3661 -2.3401
 -2.3199 -2.3036 -2.2905 -2.2824 -2.2827 -2.3354 -2.4345 -2.5492 -2.6705 -2.7984
 -2.9315 -3.0656 -3.1967 -3.3233 -3.4455 -3.5637 -3.6784 -3.7900 -3.8991 -4.0060
 -4.1112
 -3.3220 -3.2020 -3.0796 -2.9552 -2.8331 -2.7197 -2.6218 -2.5425 -2.4828 -2.4394
 -2.4078 -2.3837 -2.3650 -2.3513 -2.3457 -2.3745 -2.4610 -2.5716 -2.6902 -2.8129
 -2.9403 -3.0709 -3.2010 -3.3276 -3.4498 -3.5676 -3.6816 -3.7922 -3.8997 -4.0048
 -4.1078
 -3.5416 -3.4275 -3.3089 -3.1864 -3.0576 -2.9323 -2.8144 -2.7103 -2.6243 -2.5576
 -2.5065 -2.4684 -2.4413 -2.4236 -2.4140 -2.4251 -2.4866 -2.5903 -2.7061 -2.8260
 -2.9486 -3.0744 -3.2016 -3.3274 -3.4497 -3.5677 -3.6816 -3.7917 -3.8983 -4.0020
 -4.1050
 -3.7505 -3.6406 -3.5255 -3.4058 -3.2794 -3.1512 -3.0229 -2.9023 -2.7938 -2.7042
 -2.6327 -2.5768 -2.5342 -2.5029 -2.4814 -2.4689 -2.5143 -2.6082 -2.7200 -2.8378
 -2.9579 -3.0797 -3.2030 -3.3266 -3.4484 -3.5668 -3.6811 -3.7914 -3.8979 -4.0012
 -4.1015
 -3.9489 -3.8414 -3.7294 -3.6134 -3.4985 -3.3764 -3.2337 -3.1052 -2.9839 -2.8768
 -2.7846 -2.7061 -2.6404 -2.5892 -2.5478 -2.5059 -2.5441 -2.6253 -2.7319
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F200W
 -2.0162 -2.0344 -2.0331 -1.9907 -1.8656 -1.6482 -1.7234 -1.7765 -1.8043 -1.8329
 -1.9179 -1.9900 -1.9636 -1.9091 -1.9048 -2.0794
 -1.9504 -1.9692 -1.9777 -1.9603 -1.8887 -1.7525 -1.7559 -1.7626 -1.7688 -1.7831
 -1.8254 -1.8696 -1.8835 -1.8917 -1.9244 -2.0953 -2.2663 -2.4313 -2.5924
 -1.9249 -1.9387 -1.9501 -1.9484 -1.9157 -1.8417 -1.8051 -1.7818 -1.7713 -1.7729
 -1.7862 -1.8107 -1.8460 -1.8916 -1.9471 -2.1137 -2.2785 -2.4413 -2.6003 -2.7547
 -2.9047
 -1.9397 -1.9429 -1.9503 -1.9550 -1.9466 -1.9158 -1.8710 -1.8342 -1.8116 -1.8023
 -1.8001 -1.8133 -1.8511 -1.9088 -1.9729 -2.1346 -2.2934 -2.4520 -2.6083 -2.7602
 -2.9074 -3.0504 -3.1889
 -1.9948 -1.9818 -1.9783 -1.9801 -1.9815 -1.9748 -1.9536 -1.9196 -1.8899 -1.8714
 -1.8672 -1.8774 -1.8988 -1.9433 -2.0018 -2.1580 -2.3110 -2.4634 -2.6163 -2.7660
 -2.9110 -3.0516 -3.1879 -3.3207 -3.4502
 -2.0902 -2.0554 -2.0341 -2.0237 -2.0204 -2.0182 -2.0115 -1.9957 -1.9734 -1.9524
 -1.9426 -1.9488 -1.9636 -1.9927 -2.0388 -2.1837 -2.3316 -2.4771 -2.6248 -2.7720
 -2.9153 -3.0540 -3.1882 -3.3185 -3.4454 -3.5692
 -2.2265 -2.1675 -2.1233 -2.0941 -2.0774 -2.0695 -2.0645 -2.0574 -2.0457 -2.0318
 -2.0226 -2.0236 -2.0361 -2.0549 -2.0899 -2.2136 -2.3545 -2.4938 -2.6348 -2.7781
 -2.9197 -3.0571 -3.1898 -3.3183 -3.4431 -3.5646 -3.6831 -3.7991 -3.9125 -4.0214
 -2.3962 -2.3163 -2.2491 -2.1969 -2.1608 -2.1389 -2.1267 -2.1194 -2.1121 -2.1029
