 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F200W
 -1.0605 -1.6475 -2.8646 -3.4615 -2.4842 -0.9770 -2.1898 -3.5147 -4.0206 -3.8051
 -3.7369 -3.5900 -3.0363 -2.4480 -2.1039 -2.2598
 -1.6365 -1.7762 -2.2445 -2.5022 -2.1201 -1.3959 -1.8477 -2.4110 -2.7272 -2.7791
 -2.8330 -2.7898 -2.5522 -2.2935 -2.1537 -2.3026 -2.4724 -2.6355 -2.8003
 -2.0152 -1.9584 -2.0185 -2.0751 -2.0159 -1.7908 -1.8327 -1.9457 -2.0784 -2.1983
 -2.2769 -2.2900 -2.2467 -2.1984 -2.1895 -2.3307 -2.4832 -2.6451 -2.8053 -2.9591
 -3.1085
 -2.1966 -2.1941 -2.1866 -2.1802 -2.1717 -2.1616 -2.1448 -2.1187 -2.0743 -2.0625
 -2.0687 -2.0904 -2.1197 -2.1627 -2.2113 -2.3441 -2.4995 -2.6589 -2.8149 -2.9653
 -3.1121 -3.2547 -3.3938
 -2.3826 -2.3330 -2.2929 -2.2662 -2.2496 -2.2387 -2.2281 -2.2135 -2.1928 -2.1716
 -2.1620 -2.1694 -2.1894 -2.2212 -2.2632 -2.3844 -2.5215 -2.6697 -2.8219 -2.9714
 -3.1164 -3.2568 -3.3931 -3.5256 -3.6549
 -2.5878 -2.5016 -2.4330 -2.3832 -2.3506 -2.3304 -2.3172 -2.3057 -2.2931 -2.2777
 -2.2623 -2.2555 -2.2638 -2.2838 -2.3164 -2.4244 -2.5480 -2.6851 -2.8309 -2.9777
 -3.1209 -3.2595 -3.3936 -3.5238 -3.6505 -3.7741
 -2.8121 -2.6999 -2.6069 -2.5312 -2.4748 -2.4367 -2.4121 -2.3953 -2.3818 -2.3689
 -2.3557 -2.3443 -2.3405 -2.3484 -2.3709 -2.4641 -2.5790 -2.7051 -2.8419 -2.9842
 -3.1256 -3.2628 -3.3954 -3.5238 -3.6484 -3.7696 -3.8880 -4.0039 -4.1172 -4.2262
 -3.0554 -2.9279 -2.8146 -2.7142 -2.6308 -2.5675 -2.5223 -2.4921 -2.4709 -2.4545
 -2.4401 -2.4275 -2.4181 -2.4165 -2.4266 -2.5020 -2.6097 -2.7287 -2.8563 -2.9918
 -3.1301 -3.2662 -3.3979 -3.5251 -3.6481 -3.7675 -3.8837 -3.9973 -4.1086 -4.2176
 -4.3229
 -3.2952 -3.1680 -3.0454 -2.9272 -2.8202 -2.7296 -2.6581 -2.6056 -2.5690 -2.5430
 -2.5228 -2.5065 -2.4935 -2.4854 -2.4857 -2.5384 -2.6376 -2.7524 -2.8738 -3.0018
 -3.1350 -3.2691 -3.4002 -3.5269 -3.6490 -3.7672 -3.8821 -3.9938 -4.1028 -4.2097
 -4.3148
 -3.5258 -3.4059 -3.2835 -3.1590 -3.0368 -2.9231 -2.8250 -2.7456 -2.6857 -2.6423
 -2.6107 -2.5866 -2.5680 -2.5544 -2.5488 -2.5775 -2.6641 -2.7748 -2.8934 -3.0162
 -3.1437 -3.2744 -3.4045 -3.5312 -3.6533 -3.7712 -3.8852 -3.9958 -4.1033 -4.2084
 -4.3114
 -3.7458 -3.6315 -3.5128 -3.3903 -3.2615 -3.1361 -3.0180 -2.9137 -2.8275 -2.7607
 -2.7096 -2.6715 -2.6444 -2.6267 -2.6171 -2.6281 -2.6896 -2.7934 -2.9093 -3.0293
 -3.1520 -3.2779 -3.4051 -3.5310 -3.6533 -3.7713 -3.8852 -3.9952 -4.1019 -4.2056
 -4.3086
 -3.9549 -3.8448 -3.7295 -3.6098 -3.4834 -3.3551 -3.2268 -3.1060 -2.9973 -2.9076
 -2.8360 -2.7801 -2.7375 -2.7061 -2.6845 -2.6719 -2.7173 -2.8113 -2.9232 -3.0411
 -3.1613 -3.2832 -3.4065 -3.5302 -3.6520 -3.7703 -3.8847 -3.9950 -4.1015 -4.2047
 -4.3051
 -4.1530 -4.0457 -3.9336 -3.8175 -3.7025 -3.5801 -3.4377 -3.3091 -3.1877 -3.0805
 -2.9881 -2.9095 -2.8436 -2.7926 -2.7511 -2.7090 -2.7472 -2.8285 -2.9351
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F200W
 -2.2145 -2.2332 -2.2315 -2.1906 -2.0652 -1.8477 -1.9237 -1.9773 -2.0060 -2.0358
 -2.1206 -2.1923 -2.1664 -2.1123 -2.1085 -2.2818
 -2.1493 -2.1685 -2.1769 -2.1605 -2.0888 -1.9528 -1.9567 -1.9638 -1.9706 -1.9855
 -2.0280 -2.0722 -2.0864 -2.0949 -2.1278 -2.2982 -2.4696 -2.6350 -2.7963
 -2.1244 -2.1385 -2.1500 -2.1489 -2.1163 -2.0426 -2.0063 -1.9834 -1.9731 -1.9751
 -1.9887 -2.0135 -2.0490 -2.0947 -2.1503 -2.3169 -2.4818 -2.6448 -2.8039 -2.9582
 -3.1082
