 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  G   
 -2.8911 -2.8593 -2.8281 -2.8009 -2.7707 -2.7398 -2.7246 -2.6986 -2.6635 -2.6123
 -2.5468 -2.4836 -2.4059 -2.3224 -2.2448 -2.0881 -1.9874 -1.9316 -1.8953
 -2.8583 -2.7581 -2.6932 -2.6600 -2.6512 -2.6407 -2.6199 -2.5928 -2.5620 -2.5269
 -2.4804 -2.4192 -2.3483 -2.2775 -2.2123 -2.0814 -1.9925 -1.9384 -1.9071 -1.8904
 -2.8026 -2.7169 -2.6427 -2.5829 -2.5413 -2.5215 -2.5189 -2.5123 -2.4904 -2.4553
 -2.4166 -2.3717 -2.3144 -2.2519 -2.1929 -2.0739 -1.9952 -1.9483 -1.9216 -1.9072
 -1.9008
 -2.7481 -2.6759 -2.6085 -2.5473 -2.4952 -2.4550 -2.4275 -2.4128 -2.4049 -2.3891
 -2.3596 -2.3251 -2.2825 -2.2308 -2.1783 -2.0692 -1.9977 -1.9570 -1.9348 -1.9229
 -1.9177 -1.9171
 -2.6748 -2.6205 -2.5667 -2.5136 -2.4630 -2.4179 -2.3806 -2.3516 -2.3295 -2.3123
 -2.2942 -2.2701 -2.2421 -2.2052 -2.1630 -2.0648 -1.9983 -1.9626 -1.9454 -1.9369
 -1.9337 -1.9342 -1.9376 -1.9425
 -2.5833 -2.5471 -2.5095 -2.4695 -2.4273 -2.3854 -2.3464 -2.3126 -2.2844 -2.2599
 -2.2373 -2.2150 -2.1935 -2.1676 -2.1371 -2.0576 -1.9959 -1.9634 -1.9513 -1.9476
 -1.9476 -1.9503 -1.9551 -1.9617 -1.9692 -1.9787 -1.9915 -2.0088 -2.0313 -2.0595
 -2.4812 -2.4583 -2.4361 -2.4105 -2.3806 -2.3471 -2.3123 -2.2788 -2.2490 -2.2228
 -2.1986 -2.1750 -2.1523 -2.1300 -2.1056 -2.0430 -1.9898 -1.9592 -1.9506 -1.9524
 -1.9575 -1.9638 -1.9713 -1.9797 -1.9889 -1.9977 -2.0080 -2.0221 -2.0420 -2.0685
 -2.1004
 -2.3706 -2.3603 -2.3500 -2.3370 -2.3200 -2.2980 -2.2714 -2.2428 -2.2149 -2.1890
 -2.1656 -2.1434 -2.1215 -2.1001 -2.0779 -2.0243 -1.9797 -1.9513 -1.9440 -1.9501
 -1.9609 -1.9724 -1.9841 -1.9957 -2.0073 -2.0188 -2.0294 -2.0414 -2.0574 -2.0795
 -2.1091
 -2.2598 -2.2590 -2.2567 -2.2531 -2.2468 -2.2358 -2.2197 -2.1992 -2.1765 -2.1536
 -2.1320 -2.1120 -2.0928 -2.0739 -2.0542 -2.0056 -1.9664 -1.9413 -1.9339 -1.9417
 -1.9570 -1.9745 -1.9917 -2.0080 -2.0234 -2.0379 -2.0519 -2.0671 -2.0837 -2.1016
 -2.1207
 -2.1490 -2.1544 -2.1610 -2.1639 -2.1650 -2.1633 -2.1572 -2.1463 -2.1316 -2.1144
 -2.0964 -2.0792 -2.0630 -2.0474 -2.0315 -1.9894 -1.9537 -1.9308 -1.9231 -1.9300
 -1.9470 -1.9688 -1.9916 -2.0136 -2.0341 -2.0529 -2.0705 -2.0871 -2.1074 -2.1240
 -2.1382
 -2.0380 -2.0465 -2.0629 -2.0740 -2.0794 -2.0837 -2.0855 -2.0835 -2.0776 -2.0681
 -2.0562 -2.0431 -2.0303 -2.0180 -2.0060 -1.9735 -1.9413 -1.9203 -1.9129 -1.9185
 -1.9347 -1.9578 -1.9844 -2.0117 -2.0379 -2.0621 -2.0845 -2.1051 -2.1244 -2.1431
 -2.1623
 -1.9269 -1.9353 -1.9624 -1.9845 -1.9934 -2.0017 -2.0086 -2.0133 -2.0151 -2.0137
 -2.0092 -2.0024 -1.9942 -1.9857 -1.9777 -1.9579 -1.9292 -1.9098 -1.9033
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  G   
 -2.9601 -2.9045 -2.8595 -2.8234 -2.7899 -2.7575 -2.7300 -2.6964 -2.6530 -2.5980
 -2.5312 -2.4599 -2.3815 -2.3043 -2.2334 -2.0872 -1.9860 -1.9237 -1.8882
 -2.8792 -2.7995 -2.7536 -2.7138 -2.6764 -2.6450 -2.6185 -2.5925 -2.5621 -2.5236
 -2.4743 -2.4130 -2.3436 -2.2747 -2.2107 -2.0799 -1.9892 -1.9331 -1.9011 -1.8833
 -2.8514 -2.7454 -2.6618 -2.6046 -2.5787 -2.5672 -2.5485 -2.5217 -2.4919 -2.4605
 -2.4238 -2.3778 -2.3200 -2.2577 -2.1985 -2.0772 -1.9937 -1.9427 -1.9146 -1.8999
 -1.8932
 -2.8353 -2.7309 -2.6404 -2.5659 -2.5094 -2.4718 -2.4558 -2.4529 -2.4414 -2.4146
 -2.3806 -2.3434 -2.2986 -2.2448 -2.1914 -2.0770 -1.9986 -1.9513 -1.9267 -1.9145
 -1.9092 -1.9087
 -2.8069 -2.7134 -2.6286 -2.5535 -2.4895 -2.4379 -2.3992 -2.3729 -2.3601 -2.3530
 -2.3359 -2.3087 -2.2739 -2.2307 -2.1829 -2.0768 -2.0022 -1.9577 -1.9363 -1.9272
 -1.9241 -1.9248 -1.9286 -1.9348
 -2.7579 -2.6802 -2.6070 -2.5393 -2.4775 -2.4226 -2.3759 -2.3382 -2.3084 -2.2861
 -2.2706 -2.2550 -2.2348 -2.2063 -2.1698 -2.0744 -2.0032 -1.9605 -1.9418 -1.9366
 -1.9369 -1.9400 -1.9452 -1.9523 -1.9610 -1.9714 -1.9845 -2.0016 -2.0256 -2.0543
 -2.6883 -2.6272 -2.5688 -2.5126 -2.4586 -2.4071 -2.3595 -2.3174 -2.2815 -2.2511
 -2.2249 -2.2026 -2.1842 -2.1649 -2.1403 -2.0669 -2.0007 -1.9592 -1.9420 -1.9408
 -1.9458 -1.9526 -1.9606 -1.9696 -1.9794 -1.9901 -2.0024 -2.0170 -2.0360 -2.0629
 -2.0950
 -2.6027 -2.5569 -2.5130 -2.4698 -2.4265 -2.3829 -2.3398 -2.2983 -2.2604 -2.2270
 -2.1973 -2.1706 -2.1470 -2.1256 -2.1048 -2.0481 -1.9936 -1.9541 -1.9373 -1.9388
 -1.9487 -1.9606 -1.9727 -1.9849 -1.9971 -2.0094 -2.0224 -2.0363 -2.0521 -2.0736
 -2.1037
 -2.5072 -2.4738 -2.4421 -2.4109 -2.3790 -2.3454 -2.3099 -2.2734 -2.2375 -2.2039
 -2.1735 -2.1460 -2.1208 -2.0977 -2.0758 -2.0244 -1.9796 -1.9454 -1.9290 -1.9313
 -1.9449 -1.9624 -1.9799 -1.9967 -2.0126 -2.0278 -2.0427 -2.0577 -2.0736 -2.0917
 -2.1150
 -2.4098 -2.3852 -2.3628 -2.3412 -2.3192 -2.2954 -2.2690 -2.2399 -2.2094 -2.1787
 -2.1494 -2.1226 -2.0982 -2.0756 -2.0542 -2.0045 -1.9638 -1.9345 -1.9192 -1.9206
 -1.9353 -1.9566 -1.9796 -2.0020 -2.0229 -2.0423 -2.0607 -2.0782 -2.0954 -2.1133
 -2.1321
 -2.3144 -2.2957 -2.2788 -2.2642 -2.2499 -2.2344 -2.2165 -2.1957 -2.1723 -2.1472
 -2.1214 -2.0966 -2.0736 -2.0528 -2.0333 -1.9877 -1.9491 -1.9227 -1.9089 -1.9094
 -1.9233 -1.9458 -1.9724 -2.0000 -2.0265 -2.0512 -2.0743 -2.0957 -2.1159 -2.1356
 -2.1556
 -2.2244 -2.2090 -2.1958 -2.1847 -2.1752 -2.1659 -2.1549 -2.1415 -2.1256 -2.1073
 -2.0872 -2.0664 -2.0480 -2.0281 -2.0131 -1.9740 -1.9355 -1.9100 -1.8981
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =  G   
 -3.1653 -3.0905 -3.0305 -2.9799 -2.9332 -2.8837 -2.8256 -2.7562 -2.6809 -2.6030
 -2.5226 -2.4412 -2.3611 -2.2876 -2.2211 -2.0833 -1.9828 -1.9160 -1.8785
 -3.0658 -2.9794 -2.9099 -2.8533 -2.8047 -2.7593 -2.7122 -2.6590 -2.6019 -2.5418
 -2.4777 -2.4088 -2.3373 -2.2691 -2.2068 -2.0785 -1.9864 -1.9265 -1.8921 -1.8740
 -2.9722 -2.8757 -2.8135 -2.7625 -2.7132 -2.6680 -2.6253 -2.5817 -2.5362 -2.4891
 -2.4389 -2.3831 -2.3211 -2.2581 -2.1993 -2.0781 -1.9919 -1.9359 -1.9044 -1.8885
 -1.8817
 -2.9492 -2.8264 -2.7275 -2.6540 -2.6076 -2.5835 -2.5586 -2.5244 -2.4849 -2.4438
 -2.4017 -2.3573 -2.3065 -2.2504 -2.1953 -2.0799 -1.9979 -1.9447 -1.9152 -1.9015
 -1.8962 -1.8960
 -2.9435 -2.8171 -2.7074 -2.6163 -2.5436 -2.4909 -2.4586 -2.4415 -2.4298 -2.4056
 -2.3702 -2.3308 -2.2889 -2.2417 -2.1914 -2.0817 -2.0028 -1.9517 -1.9240 -1.9124
 -1.9094 -1.9107 -1.9150 -1.9221
 -2.9315 -2.8110 -2.7024 -2.6078 -2.5277 -2.4623 -2.4105 -2.3712 -2.3448 -2.3317
 -2.3203 -2.2988 -2.2670 -2.2282 -2.1848 -2.0817 -2.0056 -1.9562 -1.9298 -1.9205
