 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F150W2
 -1.5306 -1.5270 -1.5183 -1.5119 -1.5033 -1.4922 -1.4473 -1.4485 -1.4592 -1.4803
 -1.5108 -1.5335 -1.5782 -1.6256 -1.6744 -1.8002 -1.9339 -2.0668 -2.1973
 -1.5309 -1.5485 -1.5484 -1.5324 -1.5067 -1.4897 -1.4845 -1.4876 -1.4975 -1.5141
 -1.5400 -1.5754 -1.6171 -1.6619 -1.7082 -1.8284 -1.9538 -2.0823 -2.2099 -2.3351
 -1.5618 -1.5717 -1.5814 -1.5869 -1.5842 -1.5695 -1.5469 -1.5337 -1.5357 -1.5506
 -1.5732 -1.6038 -1.6429 -1.6869 -1.7328 -1.8507 -1.9723 -2.0976 -2.2230 -2.3458
 -2.4657
 -1.5879 -1.5943 -1.6035 -1.6134 -1.6212 -1.6242 -1.6209 -1.6107 -1.5992 -1.5986
 -1.6124 -1.6364 -1.6699 -1.7112 -1.7560 -1.8723 -1.9904 -2.1117 -2.2345 -2.3556
 -2.4735 -2.5883
 -1.6230 -1.6238 -1.6288 -1.6369 -1.6467 -1.6559 -1.6624 -1.6657 -1.6664 -1.6660
 -1.6697 -1.6834 -1.7065 -1.7394 -1.7795 -1.8926 -2.0082 -2.1254 -2.2450 -2.3642
 -2.4808 -2.5941 -2.7043 -2.8116
 -1.6684 -1.6629 -1.6620 -1.6655 -1.6728 -1.6826 -1.6929 -1.7019 -1.7096 -1.7172
 -1.7262 -1.7380 -1.7548 -1.7791 -1.8110 -1.9125 -2.0252 -2.1390 -2.2549 -2.3719
 -2.4873 -2.5997 -2.7088 -2.8149 -2.9187 -3.0206 -3.1207 -3.2191 -3.3159 -3.4113
 -1.7229 -1.7122 -1.7049 -1.7024 -1.7049 -1.7118 -1.7216 -1.7326 -1.7434 -1.7542
 -1.7662 -1.7812 -1.7992 -1.8210 -1.8478 -1.9358 -2.0417 -2.1523 -2.2645 -2.3787
 -2.4928 -2.6048 -2.7133 -2.8187 -2.9210 -3.0203 -3.1175 -3.2137 -3.3095 -3.4050
 -3.4981
 -1.7861 -1.7705 -1.7580 -1.7494 -1.7458 -1.7478 -1.7541 -1.7638 -1.7753 -1.7873
 -1.8002 -1.8151 -1.8333 -1.8552 -1.8810 -1.9610 -2.0587 -2.1650 -2.2741 -2.3851
 -2.4972 -2.6086 -2.7172 -2.8224 -2.9242 -3.0231 -3.1191 -3.2131 -3.3061 -3.3988
 -3.4918
 -1.8569 -1.8369 -1.8203 -1.8068 -1.7972 -1.7930 -1.7940 -1.7998 -1.8092 -1.8208
 -1.8336 -1.8478 -1.8643 -1.8843 -1.9086 -1.9849 -2.0766 -2.1783 -2.2846 -2.3929
 -2.5026 -2.6128 -2.7216 -2.8273 -2.9295 -3.0283 -3.1243 -3.2182 -3.3102 -3.4003
 -3.4887
 -1.9354 -1.9114 -1.8905 -1.8730 -1.8587 -1.8487 -1.8436 -1.8438 -1.8487 -1.8574
 -1.8686 -1.8816 -1.8963 -1.9136 -1.9344 -2.0052 -2.0922 -2.1894 -2.2927 -2.3987
 -2.5059 -2.6141 -2.7219 -2.8279 -2.9308 -3.0302 -3.1263 -3.2194 -3.3129 -3.4015
 -3.4870
 -2.0215 -1.9940 -1.9686 -1.9465 -1.9293 -1.9148 -1.9042 -1.8981 -1.8971 -1.9007
 -1.9081 -1.9186 -1.9312 -1.9459 -1.9632 -2.0241 -2.1070 -2.1999 -2.3001 -2.4039
 -2.5093 -2.6153 -2.7215 -2.8269 -2.9303 -3.0305 -3.1274 -3.2210 -3.3117 -3.3998
 -3.4861
 -2.1153 -2.0847 -2.0546 -2.0270 -2.0074 -1.9899 -1.9751 -1.9637 -1.9564 -1.9537
 -1.9554 -1.9613 -1.9703 -1.9820 -1.9950 -2.0416 -2.1210 -2.2098 -2.3068
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F150W2
 -1.4916 -1.4850 -1.4755 -1.4669 -1.4591 -1.4529 -1.4388 -1.4442 -1.4576 -1.4799
 -1.5111 -1.5444 -1.5877 -1.6337 -1.6812 -1.8037 -1.9319 -2.0621 -2.1930
 -1.5259 -1.5226 -1.5061 -1.4940 -1.4873 -1.4829 -1.4810 -1.4834 -1.4926 -1.5100
 -1.5368 -1.5728 -1.6152 -1.6606 -1.7075 -1.8280 -1.9523 -2.0794 -2.2068 -2.3319
 -1.5402 -1.5554 -1.5652 -1.5639 -1.5461 -1.5253 -1.5165 -1.5183 -1.5270 -1.5416
 -1.5637 -1.5950 -1.6353 -1.6803 -1.7273 -1.8474 -1.9696 -2.0942 -2.2193 -2.3422
 -2.4621
 -1.5491 -1.5655 -1.5822 -1.5958 -1.6029 -1.6011 -1.5866 -1.5673 -1.5611 -1.5711
 -1.5913 -1.6187 -1.6545 -1.6978 -1.7441 -1.8643 -1.9852 -2.1072 -2.2301 -2.3513
 -2.4694 -2.5844
 -1.5639 -1.5768 -1.5925 -1.6087 -1.6233 -1.6342 -1.6400 -1.6396 -1.6313 -1.6227
 -1.6274 -1.6463 -1.6761 -1.7150 -1.7599 -1.8790 -1.9990 -2.1189 -2.2396 -2.3593
 -2.4762 -2.5897 -2.7002 -2.8080
 -1.5885 -1.5957 -1.6070 -1.6209 -1.6364 -1.6515 -1.6647 -1.6751 -1.6830 -1.6878
 -1.6893 -1.6952 -1.7116 -1.7395 -1.7772 -1.8922 -2.0113 -2.1296 -2.2479 -2.3661
 -2.4822 -2.5949 -2.7043 -2.8107 -2.9145 -3.0161 -3.1161 -3.2149 -3.3134 -3.4089
 -1.6235 -1.6246 -1.6301 -1.6394 -1.6518 -1.6664 -1.6819 -1.6970 -1.7109 -1.7241
 -1.7373 -1.7496 -1.7624 -1.7807 -1.8079 -1.9060 -2.0224 -2.1393 -2.2556 -2.3719
 -2.4870 -2.5995 -2.7084 -2.8141 -2.9168 -3.0169 -3.1149 -3.2113 -3.3069 -3.4025
 -3.4956
 -1.6673 -1.6633 -1.6631 -1.6667 -1.6742 -1.6856 -1.6999 -1.7157 -1.7322 -1.7487
 -1.7655 -1.7838 -1.8028 -1.8232 -1.8464 -1.9277 -2.0340 -2.1483 -2.2628 -2.3769
 -2.4907 -2.6028 -2.7118 -2.8174 -2.9196 -3.0189 -3.1157 -3.2104 -3.3035 -3.3962
 -3.4894
 -1.7180 -1.7101 -1.7050 -1.7033 -1.7056 -1.7123 -1.7231 -1.7371 -1.7535 -1.7710
 -1.7892 -1.8086 -1.8301 -1.8534 -1.8788 -1.9543 -2.0504 -2.1590 -2.2710 -2.3832
 -2.4952 -2.6066 -2.7159 -2.8220 -2.9245 -3.0237 -3.1201 -3.2139 -3.3057 -3.3961
 -3.4862
 -1.7743 -1.7637 -1.7550 -1.7488 -1.7461 -1.7477 -1.7537 -1.7640 -1.7780 -1.7945
