 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F070W
 -1.6099 -1.5678 -1.7572 -1.7333 -1.6129 -1.4396 -1.2467 -1.1193 -1.0084 -0.8916
 -0.7807 -0.6761 -0.5805 -0.4952 -0.4213 -0.2683 -0.1807 -0.1128 -0.0916
 -1.6076 -1.4841 -1.3826 -1.3200 -1.2962 -1.2458 -1.1445 -1.0287 -0.9215 -0.8191
 -0.7205 -0.6279 -0.5433 -0.4676 -0.4004 -0.2668 -0.1790 -0.1303 -0.1081 -0.1019
 -1.4659 -1.3496 -1.2384 -1.1407 -1.0639 -1.0217 -0.9957 -0.9406 -0.8580 -0.7659
 -0.6776 -0.5942 -0.5174 -0.4484 -0.3872 -0.2657 -0.1865 -0.1439 -0.1253 -0.1203
 -0.1243
 -1.3436 -1.2454 -1.1436 -1.0444 -0.9547 -0.8789 -0.8223 -0.7898 -0.7591 -0.7081
 -0.6395 -0.5668 -0.4981 -0.4354 -0.3793 -0.2671 -0.1937 -0.1554 -0.1400 -0.1367
 -0.1407 -0.1504
 -1.2261 -1.1484 -1.0635 -0.9742 -0.8865 -0.8064 -0.7371 -0.6796 -0.6395 -0.6081
 -0.5740 -0.5283 -0.4753 -0.4214 -0.3710 -0.2674 -0.1983 -0.1635 -0.1512 -0.1505
 -0.1556 -0.1652 -0.1790 -0.1970
 -1.1124 -1.0496 -0.9832 -0.9094 -0.8315 -0.7545 -0.6841 -0.6226 -0.5707 -0.5282
 -0.4941 -0.4638 -0.4306 -0.3934 -0.3546 -0.2641 -0.1989 -0.1662 -0.1568 -0.1603
 -0.1682 -0.1792 -0.1933 -0.2103 -0.2303 -0.2539 -0.2818 -0.3143 -0.3518 -0.3944
 -1.0058 -0.9516 -0.8988 -0.8398 -0.7759 -0.7082 -0.6414 -0.5801 -0.5274 -0.4824
 -0.4435 -0.4096 -0.3798 -0.3516 -0.3229 -0.2528 -0.1946 -0.1619 -0.1556 -0.1640
 -0.1766 -0.1908 -0.2067 -0.2244 -0.2440 -0.2643 -0.2873 -0.3153 -0.3503 -0.3924
 -0.4374
 -0.9094 -0.8591 -0.8125 -0.7642 -0.7130 -0.6582 -0.6003 -0.5426 -0.4904 -0.4457
 -0.4076 -0.3739 -0.3431 -0.3153 -0.2896 -0.2318 -0.1844 -0.1542 -0.1483 -0.1602
 -0.1786 -0.1979 -0.2173 -0.2373 -0.2582 -0.2799 -0.3019 -0.3262 -0.3554 -0.3913
 -0.4351
 -0.8267 -0.7765 -0.7305 -0.6854 -0.6428 -0.5988 -0.5525 -0.5034 -0.4547 -0.4107
 -0.3734 -0.3417 -0.3134 -0.2869 -0.2621 -0.2088 -0.1687 -0.1433 -0.1369 -0.1502
 -0.1733 -0.1986 -0.2233 -0.2474 -0.2711 -0.2946 -0.3186 -0.3434 -0.3711 -0.4018
 -0.4353
 -0.7609 -0.7085 -0.6599 -0.6148 -0.5728 -0.5338 -0.4966 -0.4579 -0.4174 -0.3769
 -0.3404 -0.3096 -0.2837 -0.2599 -0.2376 -0.1890 -0.1522 -0.1301 -0.1242 -0.1364
 -0.1611 -0.1910 -0.2216 -0.2511 -0.2793 -0.3062 -0.3326 -0.3587 -0.3852 -0.4131
 -0.4426
 -0.7117 -0.6521 -0.5986 -0.5505 -0.5075 -0.4690 -0.4347 -0.4035 -0.3721 -0.3393
 -0.3066 -0.2769 -0.2520 -0.2312 -0.2127 -0.1708 -0.1367 -0.1167 -0.1120 -0.1224
 -0.1463 -0.1778 -0.2125 -0.2476 -0.2812 -0.3130 -0.3433 -0.3724 -0.4007 -0.4290
 -0.4583
 -0.6676 -0.5813 -0.5162 -0.4671 -0.4291 -0.3981 -0.3708 -0.3447 -0.3191 -0.2936
 -0.2681 -0.2427 -0.2193 -0.1998 -0.1837 -0.1508 -0.1221 -0.1036 -0.0998
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F070W
 -1.9093 -1.8809 -1.8129 -1.6539 -1.4686 -1.2931 -1.1486 -1.0322 -0.9281 -0.8287
 -0.7332 -0.6422 -0.5569 -0.4780 -0.4066 -0.2606 -0.1664 -0.1046 -0.0795
 -1.6967 -1.5796 -1.5231 -1.4979 -1.3950 -1.2429 -1.0964 -0.9766 -0.8758 -0.7822
 -0.6928 -0.6080 -0.5286 -0.4560 -0.3906 -0.2605 -0.1721 -0.1203 -0.0964 -0.0898
 -1.5760 -1.4436 -1.3284 -1.2443 -1.2110 -1.1663 -1.0599 -0.9399 -0.8378 -0.7493
 -0.6658 -0.5866 -0.5126 -0.4449 -0.3842 -0.2634 -0.1814 -0.1333 -0.1121 -0.1068
 -0.1110
 -1.4813 -1.3586 -1.2389 -1.1264 -1.0342 -0.9753 -0.9456 -0.8941 -0.8076 -0.7225
 -0.6441 -0.5703 -0.5012 -0.4379 -0.3811 -0.2677 -0.1902 -0.1445 -0.1251 -0.1213
 -0.1259 -0.1361
 -1.3952 -1.2865 -1.1768 -1.0685 -0.9674 -0.8772 -0.8061 -0.7586 -0.7284 -0.6829
 -0.6205 -0.5535 -0.4896 -0.4306 -0.3773 -0.2705 -0.1967 -0.1528 -0.1348 -0.1331
 -0.1391 -0.1497 -0.1643 -0.1839
 -1.3166 -1.2167 -1.1192 -1.0210 -0.9237 -0.8319 -0.7486 -0.6769 -0.6217 -0.5861
