 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.9314 -0.7589 -0.5714 -0.4063 -0.2698 -0.1432 -0.0400  0.0406  0.1110  0.1711
  0.2242  0.2729  0.3179  0.3598  0.3991  0.4868  0.5590  0.6126  0.6450  0.6567
  0.6505
 -0.7243 -0.7588 -0.6055 -0.4337 -0.2820 -0.1544 -0.0426  0.0460  0.1175  0.1804
  0.2328  0.2798  0.3230  0.3629  0.4004  0.4844  0.5544  0.6068  0.6379  0.6485
  0.6421  0.6228
 -0.6159 -0.5838 -0.5837 -0.4565 -0.3039 -0.1676 -0.0523  0.0453  0.1229  0.1867
  0.2411  0.2872  0.3288  0.3670  0.4026  0.4824  0.5499  0.6011  0.6314  0.6419
  0.6354  0.6167  0.5890  0.5552
 -0.5919 -0.4542 -0.3929 -0.4053 -0.3163 -0.1853 -0.0646  0.0382  0.1231  0.1916
  0.2486  0.2952  0.3358  0.3726  0.4064  0.4817  0.5460  0.5960  0.6264  0.6367
  0.6303  0.6118  0.5847  0.5514  0.5140  0.4731  0.4265  0.3737  0.3202  0.2670
 -0.5948 -0.4387 -0.3097 -0.2292 -0.2196 -0.1826 -0.0784  0.0269  0.1171  0.1928
  0.2532  0.3032  0.3439  0.3797  0.4122  0.4833  0.5438  0.5919  0.6220  0.6326
  0.6265  0.6083  0.5815  0.5485  0.5116  0.4715  0.4279  0.3797  0.3257  0.2708
  0.2164
 -0.6075 -0.4440 -0.3022 -0.1829 -0.0957 -0.0537 -0.0365  0.0215  0.1079  0.1876
  0.2546  0.3084  0.3522  0.3882  0.4199  0.4875  0.5441  0.5895  0.6189  0.6299
  0.6242  0.6062  0.5795  0.5466  0.5096  0.4699  0.4273  0.3816  0.3314  0.2763
  0.2200
 -0.6238 -0.4544 -0.3071 -0.1798 -0.0713  0.0149  0.0736  0.1075  0.1364  0.1872
  0.2526  0.3115  0.3592  0.3977  0.4296  0.4948  0.5478  0.5901  0.6180  0.6289
  0.6236  0.6056  0.5787  0.5455  0.5081  0.4678  0.4251  0.3800  0.3319  0.2802
  0.2241
 -0.6518 -0.4725 -0.3181 -0.1862 -0.0725  0.0252  0.1063  0.1693  0.2154  0.2491
  0.2798  0.3173  0.3628  0.4045  0.4386  0.5032  0.5535  0.5929  0.6191  0.6297
  0.6250  0.6074  0.5805  0.5470  0.5090  0.4679  0.4244  0.3791  0.3315  0.2818
  0.2274
 -0.6915 -0.4983 -0.3339 -0.1955 -0.0776  0.0233  0.1103  0.1846  0.2458  0.2950
  0.3341  0.3656  0.3933  0.4212  0.4512  0.5133  0.5614  0.5984  0.6229  0.6329
  0.6285  0.6115  0.5847  0.5509  0.5122  0.4700  0.4252  0.3788  0.3308  0.2810
  0.2295
 -0.7429 -0.5318 -0.3498 -0.2091 -0.0849  0.0200  0.1093  0.1865  0.2532  0.3102
  0.3581  0.3978  0.4306  0.4579  0.4674  0.5251  0.5715  0.6066  0.6294
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.7860 -0.6253 -0.4848 -0.3626 -0.2269 -0.1249 -0.0406  0.0348  0.1025  0.1635
  0.2191  0.2709  0.3192  0.3640  0.4056  0.4965  0.5725  0.6298  0.6696
 -0.8526 -0.6640 -0.5021 -0.3643 -0.2341 -0.1206 -0.0297  0.0468  0.1155  0.1756
  0.2294  0.2795  0.3260  0.3691  0.4093  0.4980  0.5706  0.6261  0.6628  0.6800
 -0.9132 -0.7190 -0.5362 -0.3787 -0.2479 -0.1241 -0.0246  0.0548  0.1258  0.1852
  0.2380  0.2864  0.3309  0.3722  0.4108  0.4966  0.5675  0.6216  0.6564  0.6716
  0.6689
 -0.8654 -0.7570 -0.5778 -0.4067 -0.2606 -0.1368 -0.0264  0.0605  0.1307  0.1942
  0.2462  0.2930  0.3358  0.3753  0.4121  0.4942  0.5632  0.6164  0.6504  0.6648
  0.6617  0.6447
 -0.6530 -0.6778 -0.5970 -0.4376 -0.2822 -0.1497 -0.0357  0.0599  0.1363  0.1998
  0.2543  0.3001  0.3414  0.3792  0.4142  0.4921  0.5585  0.6109  0.6447  0.6589
  0.6557  0.6392  0.6127  0.5788
 -0.5952 -0.4789 -0.4834 -0.4399 -0.3049 -0.1672 -0.0488  0.0527  0.1368  0.2043
  0.2614  0.3079  0.3482  0.3845  0.4179  0.4915  0.5546  0.6055  0.6393  0.6538
  0.6510  0.6348  0.6089  0.5760  0.5381  0.4960  0.4482  0.3943  0.3404  0.2858
 -0.5989 -0.4415 -0.3246 -0.2933 -0.2852 -0.1825 -0.0635  0.0418  0.1312  0.2057
  0.2655  0.3155  0.3561  0.3915  0.4235  0.4930  0.5522  0.6010  0.6345  0.6496
  0.6472  0.6314  0.6059  0.5737  0.5367  0.4961  0.4518  0.4019  0.3466  0.2912
  0.2354
 -0.6235 -0.4481 -0.3040 -0.1909 -0.1297 -0.1203 -0.0676  0.0295  0.1219  0.2009
  0.2672  0.3204  0.3641  0.3997  0.4310  0.4970  0.5523  0.5982  0.6308  0.6463
  0.6447  0.6292  0.6041  0.5722  0.5355  0.4956  0.4529  0.4063  0.3544  0.2976
  0.2406
 -0.6521 -0.4682 -0.3121 -0.1811 -0.0748 -0.0009  0.0344  0.0592  0.1180  0.1953
  0.2655  0.3238  0.3709  0.4092  0.4407  0.5043  0.5559  0.5986  0.6294  0.6448
  0.6437  0.6285  0.6034  0.5714  0.5347  0.4947  0.4519  0.4062  0.3571  0.3039
  0.2459
 -0.7045 -0.5020 -0.3322 -0.1919 -0.0740  0.0239  0.0997  0.1516  0.1848  0.2171
  0.2642  0.3213  0.3730  0.4153  0.4495  0.5128  0.5616  0.6010  0.6297  0.6447
  0.6443  0.6299  0.6051  0.5731  0.5362  0.4958  0.4526  0.4071  0.3589  0.3077
  0.2531
 -0.7759 -0.5495 -0.3622 -0.2102 -0.0845  0.0210  0.1097  0.1823  0.2385  0.2809
  0.3143  0.3457  0.3808  0.4204  0.4570  0.5225  0.5697  0.6064  0.6329  0.6470
  0.6469  0.6334  0.6090  0.5770  0.5397  0.4986  0.4546  0.4084  0.3601  0.3095
  0.2565
 -0.8664 -0.6107 -0.4019 -0.2373 -0.1005  0.0119  0.1058  0.1854  0.2523  0.3075
  0.3521  0.3884  0.4190  0.4466  0.4632  0.5334  0.5802  0.6148  0.6390
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.7263 -0.5915 -0.4618 -0.3368 -0.2077 -0.0955 -0.0025  0.0752  0.1410  0.1977
  0.2478  0.2933  0.3361  0.3777  0.4186  0.5080  0.5823  0.6394  0.6784
 -0.8069 -0.6228 -0.4693 -0.3434 -0.2142 -0.1041 -0.0155  0.0601  0.1296  0.1896
  0.2439  0.2939  0.3400  0.3827  0.4224  0.5096  0.5809  0.6362  0.6736  0.6930
 -0.8809 -0.6760 -0.5018 -0.3553 -0.2285 -0.1066 -0.0101  0.0686  0.1394  0.1989
  0.2519  0.3003  0.3447  0.3857  0.4239  0.5083  0.5781  0.6322  0.6686  0.6868
  0.6874
 -0.8951 -0.7322 -0.5459 -0.3800 -0.2433 -0.1197 -0.0109  0.0743  0.1437  0.2074
  0.2596  0.3065  0.3492  0.3885  0.4250  0.5059  0.5739  0.6274  0.6634  0.6811
  0.6814  0.6669
 -0.7370 -0.7263 -0.5845 -0.4143 -0.2612 -0.1360 -0.0207  0.0742  0.1494  0.2135
  0.2673  0.3131  0.3545  0.3921  0.4268  0.5037  0.5691  0.6218  0.6580  0.6759
  0.6763  0.6623  0.6372  0.6037
 -0.6025 -0.5415 -0.5531 -0.4386 -0.2874 -0.1496 -0.0357  0.0672  0.1499  0.2165
  0.2741  0.3205  0.3609  0.3971  0.4303  0.5028  0.5649  0.6161  0.6525  0.6710
  0.6719  0.6584  0.6341  0.6018  0.5638  0.5203  0.4708  0.4166  0.3624  0.3064
 -0.5982 -0.4461 -0.3628 -0.3757 -0.2991 -0.1699 -0.0481  0.0546  0.1445  0.2182
  0.2772  0.3277  0.3684  0.4037  0.4356  0.5041  0.5622  0.6112  0.6471  0.6664
  0.6683  0.6553  0.6316  0.6001  0.5631  0.5218  0.4762  0.4250  0.3692  0.3133
  0.2563
 -0.6234 -0.4473 -0.3062 -0.2109 -0.1954 -0.1651 -0.0629  0.0429  0.1347  0.2135
  0.2792  0.3320  0.3761  0.4117  0.4428  0.5079  0.5621  0.6079  0.6427  0.6625
  0.6654  0.6532  0.6301  0.5991  0.5627  0.5224  0.4787  0.4311  0.3783  0.3207
  0.2632
 -0.6638 -0.4712 -0.3115 -0.1815 -0.0842 -0.0367 -0.0207  0.0387  0.1264  0.2082
  0.2783  0.3355  0.3825  0.4209  0.4522  0.5151  0.5656  0.6079  0.6407  0.6602
  0.6637  0.6523  0.6295  0.5987  0.5626  0.5227  0.4795  0.4334  0.3836  0.3290
  0.2696
 -0.7343 -0.5159 -0.3364 -0.1920 -0.0735  0.0204  0.0841  0.1176  0.1478  0.2030
  0.2711  0.3329  0.3845  0.4267  0.4609  0.5235  0.5712  0.6102  0.6405  0.6592
  0.6634  0.6531  0.6309  0.6005  0.5645  0.5246  0.4816  0.4359  0.3874  0.3354
  0.2792
 -0.8348 -0.5814 -0.3766 -0.2156 -0.0857  0.0214  0.1090  0.1763  0.2233  0.2569
  0.2909  0.3340  0.3838  0.4295  0.4672  0.5331  0.5793  0.6155  0.6432  0.6606
  0.6649  0.6556  0.6343  0.6042  0.5682  0.5281  0.4847  0.4388  0.3904  0.3393
  0.2852
 -0.9652 -0.6677 -0.4321 -0.2520 -0.1075  0.0093  0.1055  0.1856  0.2505  0.3016
  0.3412  0.3740  0.4055  0.4385  0.4711  0.5439  0.5899  0.6238  0.6488
