 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -4.5407 -4.2020 -3.9570 -3.6863 -3.3869 -3.1418 -2.9996 -2.9146 -2.8185 -2.6896
 -2.5443 -2.3876 -2.2308 -2.0833 -1.9412 -1.6198 -1.3471 -1.1303 -0.9555
 -4.1558 -3.7609 -3.4670 -3.2265 -3.0300 -2.8733 -2.7470 -2.6395 -2.5393 -2.4384
 -2.3305 -2.2105 -2.0777 -1.9413 -1.8113 -1.5255 -1.2881 -1.0968 -0.9466 -0.8319
 -3.8965 -3.4794 -3.1606 -2.9278 -2.7686 -2.6475 -2.5359 -2.4313 -2.3361 -2.2481
 -2.1587 -2.0621 -1.9512 -1.8289 -1.7098 -1.4512 -1.2412 -1.0714 -0.9397 -0.8374
 -0.7553
 -3.7628 -3.3575 -3.0378 -2.7902 -2.6027 -2.4644 -2.3663 -2.2900 -2.2089 -2.1187
 -2.0289 -1.9424 -1.8513 -1.7461 -1.6367 -1.3969 -1.2064 -1.0541 -0.9349 -0.8416
 -0.7661 -0.7026
 -3.6681 -3.2865 -2.9796 -2.7347 -2.5403 -2.3873 -2.2678 -2.1734 -2.0971 -2.0269
 -1.9466 -1.8582 -1.7726 -1.6825 -1.5842 -1.3591 -1.1815 -1.0420 -0.9334 -0.8481
 -0.7787 -0.7201 -0.6688 -0.6232
 -3.5693 -3.2212 -2.9362 -2.7030 -2.5117 -2.3542 -2.2246 -2.1177 -2.0274 -1.9478
 -1.8735 -1.7971 -1.7161 -1.6344 -1.5453 -1.3333 -1.1642 -1.0331 -0.9325 -0.8544
 -0.7912 -0.7377 -0.6906 -0.6484 -0.6097 -0.5743 -0.5427 -0.5163 -0.4975 -0.4904
 -3.4538 -3.1429 -2.8853 -2.6706 -2.4893 -2.3348 -2.2023 -2.0883 -1.9900 -1.9030
 -1.8227 -1.7456 -1.6688 -1.5943 -1.5157 -1.3164 -1.1527 -1.0264 -0.9305 -0.8581
 -0.8010 -0.7530 -0.7110 -0.6730 -0.6378 -0.6050 -0.5750 -0.5479 -0.5268 -0.5150
 -0.5146
 -3.3284 -3.0521 -2.8215 -2.6274 -2.4606 -2.3145 -2.1847 -2.0689 -1.9659 -1.8743
 -1.7906 -1.7116 -1.6353 -1.5608 -1.4887 -1.3050 -1.1460 -1.0217 -0.9279 -0.8583
 -0.8059 -0.7638 -0.7274 -0.6946 -0.6640 -0.6350 -0.6078 -0.5828 -0.5610 -0.5447
 -0.5396
 -3.1976 -2.9531 -2.7463 -2.5709 -2.4191 -2.2839 -2.1610 -2.0483 -1.9450 -1.8508
 -1.7649 -1.6852 -1.6093 -1.5357 -1.4651 -1.2923 -1.1404 -1.0179 -0.9243 -0.8553
