 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F430M
 -4.1554 -4.2305 -4.2950 -4.3567 -4.4077 -4.4464 -4.4531 -4.4826 -4.5220 -4.5758
 -4.6442 -4.7157 -4.8053 -4.8836 -4.9557 -5.1382 -5.3156 -5.4785 -5.6370
 -4.0712 -4.1488 -4.2268 -4.3051 -4.3802 -4.4445 -4.4985 -4.5458 -4.5906 -4.6369
 -4.6916 -4.7570 -4.8292 -4.9039 -4.9790 -5.1636 -5.3398 -5.5073 -5.6730 -5.8322
 -4.0791 -4.1516 -4.2249 -4.2979 -4.3698 -4.4410 -4.5106 -4.5728 -4.6281 -4.6800
 -4.7311 -4.7878 -4.8539 -4.9257 -4.9993 -5.1818 -5.3572 -5.5249 -5.6902 -5.8491
 -6.0006
 -4.1018 -4.1680 -4.2361 -4.3055 -4.3751 -4.4436 -4.5105 -4.5769 -4.6427 -4.7047
 -4.7638 -4.8194 -4.8785 -4.9447 -5.0153 -5.1947 -5.3696 -5.5378 -5.7029 -5.8616
 -6.0128 -6.1573
 -4.1410 -4.1989 -4.2598 -4.3237 -4.3897 -4.4564 -4.5225 -4.5872 -4.6514 -4.7162
 -4.7808 -4.8434 -4.9031 -4.9654 -5.0310 -5.2044 -5.3777 -5.5464 -5.7119 -5.8708
 -6.0219 -6.1661 -6.3040 -6.4364
 -4.1972 -4.2461 -4.2979 -4.3538 -4.4137 -4.4765 -4.5405 -4.6044 -4.6676 -4.7305
 -4.7939 -4.8582 -4.9203 -4.9830 -5.0474 -5.2135 -5.3830 -5.5509 -5.7171 -5.8770
 -6.0286 -6.1728 -6.3105 -6.4425 -6.5694 -6.6919 -6.8105 -6.9257 -7.0380 -7.1476
 -4.2658 -4.3095 -4.3521 -4.3983 -4.4497 -4.5060 -4.5654 -4.6265 -4.6882 -4.7498
 -4.8114 -4.8734 -4.9352 -4.9969 -5.0603 -5.2227 -5.3875 -5.5524 -5.7182 -5.8799
 -6.0329 -6.1777 -6.3155 -6.4474 -6.5739 -6.6957 -6.8133 -6.9273 -7.0381 -7.1461
 -7.2520
 -4.3456 -4.3847 -4.4216 -4.4590 -4.5004 -4.5477 -4.6000 -4.6558 -4.7140 -4.7731
 -4.8328 -4.8928 -4.9528 -5.0125 -5.0734 -5.2308 -5.3919 -5.5532 -5.7162 -5.8787
 -6.0341 -6.1805 -6.3190 -6.4511 -6.5776 -6.6990 -6.8160 -6.9291 -7.0388 -7.1456
 -7.2497
 -4.4312 -4.4683 -4.5029 -4.5352 -4.5678 -4.6051 -4.6482 -4.6964 -4.7486 -4.8034
 -4.8598 -4.9172 -4.9751 -5.0328 -5.0912 -5.2417 -5.3978 -5.5561 -5.7155 -5.8766
 -6.0341 -6.1832 -6.3234 -6.4564 -6.5833 -6.7049 -6.8218 -6.9347 -7.0439 -7.1497
 -7.2523
 -4.5226 -4.5603 -4.5886 -4.6198 -4.6484 -4.6773 -4.7105 -4.7494 -4.7932 -4.8412
 -4.8922 -4.9455 -5.0001 -5.0554 -5.1113 -5.2545 -5.4034 -5.5571 -5.7128 -5.8703
 -6.0273 -6.1788 -6.3217 -6.4565 -6.5843 -6.7063 -6.8234 -6.9359 -7.0469 -7.1520
 -7.2536
 -4.6198 -4.6607 -4.6787 -4.7065 -4.7368 -4.7631 -4.7888 -4.8180 -4.8525 -4.8916
 -4.9349 -4.9818 -5.0313 -5.0827 -5.1354 -5.2716 -5.4125 -5.5600 -5.7116 -5.8652
 -6.0193 -6.1708 -6.3163 -6.4538 -6.5836 -6.7068 -6.8245 -6.9373 -7.0458 -7.1506
 -7.2521
 -4.7227 -4.7695 -4.7732 -4.7941 -4.8268 -4.8549 -4.8787 -4.9018 -4.9275 -4.9572
 -4.9912 -5.0295 -5.0717 -5.1171 -5.1635 -5.2930 -5.4251 -5.5648 -5.7119
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F430M
 -4.1381 -4.2048 -4.2636 -4.3188 -4.3688 -4.4145 -4.4508 -4.4965 -4.5461 -4.6017
 -4.6651 -4.7336 -4.8115 -4.8871 -4.9609 -5.1439 -5.3208 -5.4863 -5.6446
