 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.6895 -0.7296 -0.7693 -0.8079 -0.8457 -0.8831 -0.9207 -0.9598 -1.0004 -1.0425
 -1.0858
 -0.8851 -0.8857 -0.8865 -0.8826 -0.8754 -0.8621 -0.8432 -0.8191 -0.7917 -0.7634
 -0.7363 -0.7116 -0.6896 -0.6704 -0.6545 -0.6296 -0.6180 -0.6142 -0.6206 -0.6426
 -0.6787 -0.7221 -0.7666 -0.8099 -0.8515 -0.8918 -0.9314 -0.9705 -1.0097 -1.0499
 -1.0918
 -0.8015 -0.7969 -0.7969 -0.7959 -0.7954 -0.7898 -0.7807 -0.7674 -0.7502 -0.7294
 -0.7074 -0.6861 -0.6667 -0.6495 -0.6345 -0.6085 -0.5979 -0.5984 -0.6084 -0.6300
 -0.6650 -0.7093 -0.7573 -0.8053 -0.8517 -0.8961 -0.9390 -0.9805 -1.0212 -1.0618
 -1.1029
 -0.7277 -0.7139 -0.7090 -0.7092 -0.7113 -0.7123 -0.7105 -0.7054 -0.6975 -0.6862
 -0.6719 -0.6561 -0.6406 -0.6263 -0.6138 -0.5911 -0.5807 -0.5825 -0.5950
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0304 -1.9757 -1.8328 -1.6770 -1.5235 -1.3930 -1.2990 -1.2207 -1.1474 -1.0776
 -1.0120 -0.9499 -0.8909 -0.8351 -0.7829 -0.6732 -0.5978 -0.5589 -0.5536
 -1.7807 -1.7838 -1.7698 -1.6565 -1.5196 -1.3893 -1.2838 -1.2023 -1.1294 -1.0624
 -0.9999 -0.9410 -0.8852 -0.8327 -0.7838 -0.6824 -0.6145 -0.5801 -0.5753 -0.5892
 -1.6704 -1.5886 -1.5581 -1.5669 -1.5000 -1.3872 -1.2776 -1.1887 -1.1159 -1.0508
 -0.9911 -0.9352 -0.8824 -0.8329 -0.7868 -0.6918 -0.6291 -0.5974 -0.5927 -0.6065
 -0.6295
 -1.5989 -1.5092 -1.4267 -1.3722 -1.3635 -1.3475 -1.2712 -1.1813 -1.1046 -1.0401
 -0.9828 -0.9296 -0.8796 -0.8328 -0.7893 -0.6996 -0.6408 -0.6111 -0.6065 -0.6201
 -0.6433 -0.6711
 -1.5282 -1.4529 -1.3695 -1.2904 -1.2274 -1.1908 -1.1825 -1.1558 -1.0940 -1.0292
 -0.9731 -0.9224 -0.8751 -0.8307 -0.7896 -0.7048 -0.6493 -0.6212 -0.6168 -0.6306
 -0.6545 -0.6827 -0.7136 -0.7466
 -1.4500 -1.3933 -1.3234 -1.2476 -1.1746 -1.1115 -1.0640 -1.0368 -1.0258 -1.0018
 -0.9583 -0.9122 -0.8678 -0.8260 -0.7872 -0.7069 -0.6543 -0.6278 -0.6238 -0.6378
 -0.6630 -0.6927 -0.7242 -0.7578 -0.7928 -0.8303 -0.8716 -0.9177 -0.9680 -1.0187
 -1.3638 -1.3237 -1.2711 -1.2086 -1.1414 -1.0765 -1.0181 -0.9687 -0.9317 -0.9102
 -0.8974 -0.8792 -0.8509 -0.8165 -0.7812 -0.7057 -0.6560 -0.6309 -0.6273 -0.6416
 -0.6681 -0.6999 -0.7334 -0.7679 -0.8036 -0.8401 -0.8788 -0.9210 -0.9681 -1.0198
 -1.0727
 -1.2733 -1.2442 -1.2073 -1.1607 -1.1062 -1.0478 -0.9907 -0.9381 -0.8922 -0.8541
 -0.8258 -0.8078 -0.7954 -0.7813 -0.7618 -0.7007 -0.6541 -0.6305 -0.6272 -0.6414
 -0.6691 -0.7036 -0.7399 -0.7765 -0.8134 -0.8511 -0.8891 -0.9289 -0.9721 -1.0199
 -1.0732
 -1.1837 -1.1592 -1.1326 -1.0998 -1.0597 -1.0133 -0.9637 -0.9143 -0.8682 -0.8267
 -0.7911 -0.7623 -0.7409 -0.7261 -0.7147 -0.6838 -0.6477 -0.6263 -0.6235 -0.6376
 -0.6658 -0.7029 -0.7429 -0.7829 -0.8223 -0.8615 -0.9012 -0.9424 -0.9851 -1.0291
 -1.0742
 -1.1008 -1.0769 -1.0535 -1.0297 -1.0016 -0.9682 -0.9299 -0.8885 -0.8468 -0.8070
 -0.7707 -0.7389 -0.7123 -0.6911 -0.6750 -0.6508 -0.6329 -0.6184 -0.6165 -0.6299
 -0.6576 -0.6961 -0.7396 -0.7837 -0.8268 -0.8688 -0.9104 -0.9516 -0.9929 -1.0352
 -1.0796
 -1.0302 -0.9982 -0.9754 -0.9552 -0.9343 -0.9109 -0.8841 -0.8533 -0.8199 -0.7854
 -0.7519 -0.7210 -0.6936 -0.6704 -0.6512 -0.6212 -0.6089 -0.6041 -0.6064 -0.6198
 -0.6464 -0.6848 -0.7306 -0.7787 -0.8261 -0.8720 -0.9167 -0.9601 -1.0029 -1.0456
 -1.0886
 -0.9726 -0.9316 -0.9037 -0.8824 -0.8638 -0.8459 -0.8270 -0.8060 -0.7825 -0.7563
 -0.7287 -0.7016 -0.6762 -0.6535 -0.6341 -0.6005 -0.5864 -0.5853 -0.5927
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0847 -1.9673 -1.7992 -1.6406 -1.4906 -1.3621 -1.2694 -1.1959 -1.1294 -1.0626
 -1.0009 -0.9426 -0.8875 -0.8354 -0.7863 -0.6798 -0.6026 -0.5583 -0.5462
 -1.8574 -1.8764 -1.7829 -1.6345 -1.4917 -1.3604 -1.2592 -1.1812 -1.1136 -1.0492
 -0.9901 -0.9347 -0.8822 -0.8327 -0.7862 -0.6869 -0.6169 -0.5777 -0.5678 -0.5791
 -1.7056 -1.6458 -1.6601 -1.6128 -1.4905 -1.3664 -1.2559 -1.1707 -1.1016 -1.0387
 -0.9820 -0.9291 -0.8793 -0.8323 -0.7882 -0.6946 -0.6294 -0.5937 -0.5846 -0.5956
 -0.6181
 -1.6400 -1.5406 -1.4668 -1.4499 -1.4449 -1.3629 -1.2587 -1.1651 -1.0917 -1.0291
 -0.9741 -0.9235 -0.8761 -0.8316 -0.7898 -0.7010 -0.6396 -0.6064 -0.5979 -0.6085
 -0.6311 -0.6591
 -1.5817 -1.4904 -1.3967 -1.3190 -1.2732 -1.2652 -1.2377 -1.1632 -1.0850 -1.0202
 -0.9654 -0.9167 -0.8715 -0.8292 -0.7897 -0.7054 -0.6471 -0.6158 -0.6080 -0.6185
 -0.6413 -0.6698 -0.7012 -0.7349
 -1.5168 -1.4425 -1.3580 -1.2722 -1.1969 -1.1395 -1.1070 -1.0951 -1.0663 -1.0110
 -0.9557 -0.9081 -0.8648 -0.8246 -0.7871 -0.7073 -0.6519 -0.6222 -0.6151 -0.6256
 -0.6489 -0.6785 -0.7107 -0.7449 -0.7813 -0.8204 -0.8629 -0.9092 -0.9591 -1.0111
 -1.4429 -1.3856 -1.3171 -1.2411 -1.1643 -1.0947 -1.0363 -0.9923 -0.9663 -0.9525
 -0.9299 -0.8938 -0.8550 -0.8173 -0.7819 -0.7064 -0.6538 -0.6257 -0.6189 -0.6297
 -0.6535 -0.6846 -0.7186 -0.7538 -0.7904 -0.8288 -0.8692 -0.9126 -0.9599 -1.0121
 -1.0650
 -1.3635 -1.3180 -1.2653 -1.2043 -1.1374 -1.0701 -1.0072 -0.9525 -0.9075 -0.8733
 -0.8518 -0.8377 -0.8217 -0.7994 -0.7717 -0.7024 -0.6528 -0.6260 -0.6198 -0.6305
 -0.6546 -0.6874 -0.7238 -0.7612 -0.7991 -0.8379 -0.8773 -0.9185 -0.9629 -1.0117
 -1.0655
 -1.2842 -1.2436 -1.2016 -1.1546 -1.1015 -1.0441 -0.9858 -0.9305 -0.8810 -0.8385
 -0.8037 -0.7774 -0.7597 -0.7473 -0.7350 -0.6925 -0.6479 -0.6230 -0.6173 -0.6279
 -0.6523 -0.6866 -0.7260 -0.7665 -0.8069 -0.8472 -0.8882 -0.9297 -0.9724 -1.0179
 -1.0662
 -1.2104 -1.1700 -1.1328 -1.0950 -1.0541 -1.0091 -0.9608 -0.9113 -0.8636 -0.8198
 -0.7812 -0.7486 -0.7223 -0.7025 -0.6883 -0.6639 -0.6382 -0.6168 -0.6117 -0.6218
 -0.6456 -0.6806 -0.7225 -0.7666 -0.8105 -0.8536 -0.8963 -0.9387 -0.9815 -1.0252
 -1.0707
 -1.1472 -1.1013 -1.0643 -1.0302 -0.9965 -0.9619 -0.9246 -0.8847 -0.8437 -0.8032
 -0.7654 -0.7314 -0.7022 -0.6780 -0.6588 -0.6297 -0.6153 -0.6056 -0.6030 -0.6131
 -0.6361 -0.6707 -0.7140 -0.7614 -0.8092 -0.8560 -0.9017 -0.9463 -0.9904 -1.0344
 -1.0785
 -1.0980 -1.0421 -1.0008 -0.9664 -0.9351 -0.9057 -0.8767 -0.8465 -0.8146 -0.7813
 -0.7479 -0.7161 -0.6871 -0.6618 -0.6407 -0.6052 -0.5902 -0.5869 -0.5907
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.1011 -1.9338 -1.7590 -1.6046 -1.4663 -1.3416 -1.2485 -1.1742 -1.1109 -1.0473
 -0.9888 -0.9337 -0.8818 -0.8328 -0.7867 -0.6846 -0.6072 -0.5596 -0.5391
 -1.9571 -1.9130 -1.7641 -1.6046 -1.4644 -1.3391 -1.2401 -1.1630 -1.0966 -1.0352
 -0.9788 -0.9262 -0.8767 -0.8300 -0.7858 -0.6898 -0.6187 -0.5756 -0.5604 -0.5680
 -1.7422 -1.7393 -1.7293 -1.6080 -1.4675 -1.3428 -1.2368 -1.1539 -1.0860 -1.0252
 -0.9709 -0.9206 -0.8735 -0.8290 -0.7870 -0.6958 -0.6291 -0.5897 -0.5763 -0.5838
 -0.6050
 -1.6688 -1.5700 -1.5332 -1.5433 -1.4662 -1.3481 -1.2395 -1.1487 -1.0770 -1.0162
 -0.9632 -0.9149 -0.8699 -0.8277 -0.7879 -0.7011 -0.6377 -0.6010 -0.5889 -0.5962
 -0.6171 -0.6453
 -1.6227 -1.5164 -1.4197 -1.3593 -1.3506 -1.3280 -1.2421 -1.1494 -1.0710 -1.0084
 -0.9550 -0.9082 -0.8651 -0.8250 -0.7872 -0.7047 -0.6443 -0.6096 -0.5985 -0.6058
 -0.6266 -0.6549 -0.6868 -0.7214
 -1.5725 -1.4797 -1.3815 -1.2905 -1.2213 -1.1835 -1.1724 -1.1378 -1.0693 -1.0020
 -0.9466 -0.9002 -0.8586 -0.8202 -0.7844 -0.7063 -0.6488 -0.6157 -0.6054 -0.6128
 -0.6335 -0.6624 -0.6950 -0.7299 -0.7669 -0.8068 -0.8506 -0.8990 -0.9510 -1.0021
 -1.5136 -1.4368 -1.3515 -1.2628 -1.1799 -1.1108 -1.0597 -1.0299 -1.0145 -0.9858
 -0.9377 -0.8908 -0.8502 -0.8134 -0.7793 -0.7054 -0.6508 -0.6193 -0.6094 -0.6171
 -0.6378 -0.6675 -0.7015 -0.7374 -0.7750 -0.8145 -0.8561 -0.9008 -0.9498 -1.0028
 -1.0558
 -1.4480 -1.3834 -1.3131 -1.2369 -1.1588 -1.0843 -1.0196 -0.9667 -0.9271 -0.9018
 -0.8857 -0.8648 -0.8356 -0.8033 -0.7716 -0.7019 -0.6502 -0.6202 -0.6108 -0.6183
 -0.6392 -0.6697 -0.7056 -0.7435 -0.7823 -0.8222 -0.8637 -0.9068 -0.9524 -1.0018
 -1.0561
 -1.3812 -1.3230 -1.2626 -1.1997 -1.1331 -1.0653 -1.0000 -0.9412 -0.8912 -0.8504
 -0.8192 -0.7981 -0.7830 -0.7687 -0.7511 -0.6945 -0.6462 -0.6179 -0.6092 -0.6167
 -0.6377 -0.6690 -0.7070 -0.7476 -0.7888 -0.8303 -0.8725 -0.9155 -0.9598 -1.0063
 -1.0564
 -1.3186 -1.2605 -1.2064 -1.1526 -1.0977 -1.0406 -0.9827 -0.9262 -0.8743 -0.8286
 -0.7899 -0.7584 -0.7341 -0.7168 -0.7044 -0.6756 -0.6393 -0.6130 -0.6047 -0.6119
 -0.6324 -0.6640 -0.7035 -0.7471 -0.7914 -0.8354 -0.8793 -0.9232 -0.9675 -1.0128
 -1.0599
 -1.2650 -1.2025 -1.1491 -1.0993 -1.0516 -1.0045 -0.9564 -0.9077 -0.8599 -0.8148
 -0.7741 -0.7390 -0.7094 -0.6856 -0.6674 -0.6401 -0.6216 -0.6045 -0.5975 -0.6045
 -0.6244 -0.6557 -0.6960 -0.7419 -0.7896 -0.8369 -0.8837 -0.9296 -0.9751 -1.0206
 -1.0660
 -1.2239 -1.1523 -1.0957 -1.0460 -1.0008 -0.9588 -0.9188 -0.8788 -0.8388 -0.7990
 -0.7607 -0.7256 -0.6945 -0.6680 -0.6462 -0.6108 -0.5951 -0.5881 -0.5870
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0736 -1.8866 -1.7142 -1.5683 -1.4386 -1.3216 -1.2314 -1.1546 -1.0912 -1.0320
 -0.9759 -0.9232 -0.8739 -0.8277 -0.7841 -0.6870 -0.6107 -0.5590 -0.5341
 -1.9414 -1.9039 -1.7315 -1.5720 -1.4353 -1.3166 -1.2221 -1.1450 -1.0796 -1.0206
 -0.9664 -0.9160 -0.8689 -0.8245 -0.7827 -0.6904 -0.6194 -0.5733 -0.5532 -0.5563
 -1.8065 -1.8327 -1.7379 -1.5851 -1.4418 -1.3175 -1.2175 -1.1364 -1.0701 -1.0109
 -0.9585 -0.9103 -0.8653 -0.8231 -0.7832 -0.6950 -0.6277 -0.5853 -0.5678 -0.5714
 -0.5905
 -1.6897 -1.6157 -1.6321 -1.5805 -1.4526 -1.3266 -1.2187 -1.1317 -1.0618 -1.0022
 -0.9508 -0.9045 -0.8615 -0.8213 -0.7834 -0.6994 -0.6349 -0.5950 -0.5793 -0.5832
 -0.6018 -0.6295
 -1.6502 -1.5343 -1.4499 -1.4334 -1.4251 -1.3332 -1.2258 -1.1318 -1.0563 -0.9951
 -0.9429 -0.8978 -0.8565 -0.8183 -0.7823 -0.7025 -0.6408 -0.6027 -0.5881 -0.5924
 -0.6106 -0.6381 -0.6703 -0.7054
 -1.6152 -1.5042 -1.3967 -1.3101 -1.2632 -1.2551 -1.2185 -1.1363 -1.0555 -0.9893
 -0.9352 -0.8900 -0.8500 -0.8134 -0.7792 -0.7038 -0.6450 -0.6084 -0.5946 -0.5991
 -0.6171 -0.6446 -0.6772 -0.7128 -0.7507 -0.7918 -0.8370 -0.8868 -0.9398 -0.9915
 -1.5724 -1.4753 -1.3740 -1.2765 -1.1931 -1.1332 -1.1006 -1.0848 -1.0480 -0.9867
 -0.9290 -0.8815 -0.8420 -0.8066 -0.7741 -0.7027 -0.6471 -0.6121 -0.5988 -0.6034
 -0.6213 -0.6489 -0.6825 -0.7189 -0.7573 -0.7978 -0.8408 -0.8872 -0.9378 -0.9917
 -1.0450
 -1.5243 -1.4377 -1.3488 -1.2586 -1.1715 -1.0944 -1.0325 -0.9872 -0.9590 -0.9404
 -0.9132 -0.8724 -0.8327 -0.7981 -0.7668 -0.6992 -0.6467 -0.6134 -0.6005 -0.6051
 -0.6230 -0.6509 -0.6856 -0.7236 -0.7632 -0.8040 -0.8469 -0.8916 -0.9390 -0.9899
 -1.0450
 -1.4723 -1.3918 -1.3130 -1.2338 -1.1545 -1.0781 -1.0087 -0.9499 -0.9026 -0.8667
 -0.8420 -0.8245 -0.8050 -0.7814 -0.7552 -0.6924 -0.6431 -0.6117 -0.5996 -0.6041
 -0.6222 -0.6506 -0.6865 -0.7266 -0.7683 -0.8107 -0.8541 -0.8984 -0.9443 -0.9929
 -1.0446
 -1.4234 -1.3446 -1.2712 -1.2005 -1.1310 -1.0625 -0.9963 -0.9350 -0.8813 -0.8361
 -0.7993 -0.7708 -0.7499 -0.7344 -0.7210 -0.6815 -0.6374 -0.6077 -0.5961 -0.6004
 -0.6181 -0.6467 -0.6835 -0.7256 -0.7699 -0.8145 -0.8595 -0.9048 -0.9507 -0.9980
 -1.0468
 -1.3815 -1.2993 -1.2272 -1.1605 -1.0978 -1.0377 -0.9791 -0.9226 -0.8695 -0.8217
 -0.7802 -0.7454 -0.7169 -0.6945 -0.6779 -0.6512 -0.6257 -0.6009 -0.5900 -0.5942
 -0.6114 -0.6397 -0.6770 -0.7207 -0.7675 -0.8151 -0.8626 -0.9097 -0.9567 -1.0040
 -1.0511
 -1.3499 -1.2604 -1.1857 -1.1193 -1.0590 -1.0037 -0.9522 -0.9028 -0.8553 -0.8101
 -0.7685 -0.7316 -0.6998 -0.6732 -0.6517 -0.6178 -0.6005 -0.5883 -0.5813
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.0244 -1.8378 -1.6748 -1.5380 -1.4099 -1.2972 -1.2125 -1.1398 -1.0744 -1.0167
 -0.9627 -0.9117 -0.8643 -0.8200 -0.7786 -0.6862 -0.6150 -0.5637 -0.5297
 -1.9936 -1.8720 -1.6953 -1.5413 -1.4101 -1.2936 -1.2046 -1.1290 -1.0632 -1.0058
 -0.9533 -0.9046 -0.8592 -0.8168 -0.7768 -0.6883 -0.6184 -0.5703 -0.5461 -0.5443
 -1.9037 -1.8688 -1.7187 -1.5570 -1.4165 -1.2959 -1.1981 -1.1200 -1.0546 -0.9962
 -0.9454 -0.8987 -0.8554 -0.8149 -0.7768 -0.6919 -0.6250 -0.5802 -0.5589 -0.5587
 -0.5749
 -1.7697 -1.7021 -1.6969 -1.5728 -1.4301 -1.3049 -1.1992 -1.1147 -1.0465 -0.9877
 -0.9377 -0.8928 -0.8514 -0.8128 -0.7766 -0.6956 -0.6312 -0.5884 -0.5690 -0.5696
 -0.5854 -0.6119
 -1.6659 -1.5524 -1.5093 -1.5217 -1.4379 -1.3165 -1.2066 -1.1147 -1.0410 -0.9811
 -0.9299 -0.8861 -0.8463 -0.8096 -0.7752 -0.6984 -0.6365 -0.5952 -0.5769 -0.5780
 -0.5936 -0.6195 -0.6519 -0.6875
 -1.6426 -1.5183 -1.4100 -1.3444 -1.3379 -1.3084 -1.2150 -1.1202 -1.0399 -0.9756
 -0.9225 -0.8784 -0.8398 -0.8046 -0.7719 -0.6995 -0.6406 -0.6007 -0.5830 -0.5843
 -0.5997 -0.6253 -0.6576 -0.6938 -0.7327 -0.7745 -0.8209 -0.8725 -0.9264 -0.9791
 -1.6177 -1.5005 -1.3867 -1.2860 -1.2119 -1.1751 -1.1625 -1.1184 -1.0436 -0.9736
 -0.9170 -0.8704 -0.8319 -0.7978 -0.7666 -0.6983 -0.6427 -0.6045 -0.5872 -0.5885
 -0.6038 -0.6293 -0.6619 -0.6985 -0.7376 -0.7791 -0.8236 -0.8716 -0.9235 -0.9785
 -1.0324
 -1.5867 -1.4790 -1.3724 -1.2706 -1.1789 -1.1049 -1.0531 -1.0233 -1.0033 -0.9671
 -0.9135 -0.8640 -0.8234 -0.7897 -0.7594 -0.6946 -0.6425 -0.6062 -0.5894 -0.5905
 -0.6057 -0.6313 -0.6643 -0.7020 -0.7420 -0.7838 -0.8276 -0.8735 -0.9227 -0.9758
 -1.0319
 -1.5525 -1.4501 -1.3516 -1.2567 -1.1667 -1.0849 -1.0154 -0.9605 -0.9202 -0.8928
 -0.8720 -0.8465 -0.8123 -0.7791 -0.7497 -0.6879 -0.6390 -0.6050 -0.5891 -0.5903
 -0.6056 -0.6315 -0.6652 -0.7042 -0.7458 -0.7888 -0.8332 -0.8791 -0.9267 -0.9769
 -1.0306
 -1.5192 -1.4194 -1.3256 -1.2373 -1.1538 -1.0754 -1.0034 -0.9402 -0.8876 -0.8452
 -0.8124 -0.7883 -0.7698 -0.7514 -0.7319 -0.6794 -0.6336 -0.6017 -0.5865 -0.5876
 -0.6026 -0.6286 -0.6628 -0.7029 -0.7464 -0.7912 -0.8370 -0.8835 -0.9310 -0.9800
 -1.0308
 -1.4871 -1.3883 -1.2968 -1.2119 -1.1335 -1.0610 -0.9933 -0.9308 -0.8748 -0.8263
 -0.7856 -0.7526 -0.7263 -0.7062 -0.6905 -0.6595 -0.6251 -0.5957 -0.5815 -0.5825
 -0.5971 -0.6228 -0.6573 -0.6984 -0.7436 -0.7908 -0.8387 -0.8868 -0.9353 -0.9843
 -1.0335
 -1.4562 -1.3569 -1.2666 -1.1843 -1.1080 -1.0391 -0.9764 -0.9186 -0.8651 -0.8163
 -0.7730 -0.7357 -0.7044 -0.6787 -0.6255 -0.6282 -0.6135 -0.5870 -0.5741
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.9724 -1.7885 -1.6352 -1.5095 -1.3831 -1.2762 -1.1913 -1.1217 -1.0573 -1.0015
 -0.9488 -0.8992 -0.8531 -0.8104 -0.7707 -0.6824 -0.6131 -0.5616 -0.5252
 -2.0153 -1.8290 -1.6566 -1.5098 -1.3854 -1.2732 -1.1836 -1.1118 -1.0464 -0.9908
 -0.9396 -0.8921 -0.8480 -0.8070 -0.7686 -0.6836 -0.6153 -0.5663 -0.5388 -0.5324
 -1.8808 -1.8608 -1.6822 -1.5271 -1.3926 -1.2757 -1.1794 -1.1035 -1.0388 -0.9815
 -0.9317 -0.8862 -0.8441 -0.8049 -0.7682 -0.6865 -0.6206 -0.5742 -0.5496 -0.5454
