 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F210M
  1.0815  1.1631  1.2908  1.3227  1.2913  1.2533  1.2082  1.1673  1.1109  1.0538
  0.9934  0.9279  0.8583  0.7853  0.7100  0.5247  0.3429  0.1898  0.0255
  1.0692  1.0949  1.1171  1.1465  1.1860  1.1983  1.1740  1.1315  1.0802  1.0235
  0.9625  0.8976  0.8300  0.7604  0.6899  0.5140  0.3424  0.1762  0.0155 -0.1399
  0.9838  1.0130  1.0278  1.0386  1.0507  1.0739  1.0972  1.0891  1.0515  0.9982
  0.9397  0.8765  0.8100  0.7414  0.6719  0.4987  0.3300  0.1663  0.0075 -0.1458
 -0.2940
  0.8895  0.9307  0.9506  0.9581  0.9611  0.9628  0.9671  0.9810  0.9835  0.9585
  0.9118  0.8536  0.7899  0.7229  0.6545  0.4836  0.3177  0.1566  0.0002 -0.1514
 -0.2977 -0.4391
  0.7740  0.8369  0.8696  0.8835  0.8861  0.8841  0.8799  0.8740  0.8715  0.8664
  0.8499  0.8141  0.7629  0.7020  0.6363  0.4684  0.3050  0.1473 -0.0064 -0.1566
 -0.3015 -0.4413 -0.5764 -0.7075
  0.6389  0.7208  0.7749  0.8019  0.8119  0.8118  0.8069  0.7996  0.7879  0.7724
  0.7571  0.7379  0.7070  0.6634  0.6099  0.4524  0.2917  0.1372 -0.0132 -0.1612
 -0.3051 -0.4439 -0.5776 -0.7069 -0.8329 -0.9557 -1.0753 -1.1914 -1.3042 -1.4136
  0.4900  0.5856  0.6611  0.7050  0.7284  0.7363  0.7349  0.7290  0.7195  0.7052
  0.6853  0.6619  0.6356  0.6032  0.5624  0.4304  0.2772  0.1256 -0.0211 -0.1657
 -0.3082 -0.4463 -0.5793 -0.7075 -0.8314 -0.9516 -1.0687 -1.1830 -1.2950 -1.4045
 -1.5102
  0.3329  0.4379  0.5262  0.5880  0.6283  0.6497  0.6570  0.6556  0.6491  0.6389
  0.6239  0.6032  0.5767  0.5454  0.5096  0.3967  0.2589  0.1128 -0.0304 -0.1711
 -0.3109 -0.4481 -0.5808 -0.7085 -0.8316 -0.9506 -1.0660 -1.1784 -1.2882 -1.3958
 -1.5014
  0.1737  0.2844  0.3782  0.4499  0.5077  0.5453  0.5660  0.5738  0.5730  0.5670
  0.5572  0.5429  0.5229  0.4961  0.4629  0.3595  0.2340  0.0967 -0.0431 -0.1802
 -0.3165 -0.4519 -0.5842 -0.7121 -0.8351 -0.9536 -1.0682 -1.1794 -1.2878 -1.3935
 -1.4968
  0.0180  0.1320  0.2274  0.3062  0.3699  0.4199  0.4564  0.4775  0.4866  0.4873
  0.4828  0.4743  0.4617  0.4424  0.4163  0.3263  0.2100  0.0803 -0.0544 -0.1882
 -0.3208 -0.4529 -0.5838 -0.7115 -0.8347 -0.9533 -1.0676 -1.1780 -1.2850 -1.3891
 -1.4926
 -0.1300 -0.0208  0.0734  0.1539  0.2221  0.2790  0.3256  0.3617  0.3842  0.3956
  0.3986  0.3961  0.3899  0.3797  0.3642  0.2932  0.1863  0.0643 -0.0650 -0.1964
 -0.3263 -0.4553 -0.5834 -0.7100 -0.8334 -0.9525 -1.0671 -1.1774 -1.2840 -1.3873
 -1.4878
 -0.2721 -0.1996 -0.1197 -0.0376  0.0415  0.1134  0.1748  0.2236  0.2602  0.2856
  0.3007  0.3069  0.3074  0.3041  0.2968  0.2522  0.1620  0.0474 -0.0763
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F210M
  1.2815  1.3296  1.3488  1.3253  1.2842  1.2389  1.1912  1.1394  1.0846  1.0272
  0.9681  0.9068  0.8433  0.7773  0.7094  0.5343  0.3575  0.1918  0.0276
  1.1889  1.2063  1.2365  1.2723  1.2605  1.2199  1.1718  1.1209  1.0665  1.0092
  0.9499  0.8885  0.8250  0.7593  0.6918  0.5193  0.3475  0.1805  0.0193 -0.1364
  1.1142  1.1276  1.1330  1.1426  1.1724  1.1854  1.1537  1.1047  1.0512  0.9945
  0.9354  0.8739  0.8103  0.7447  0.6775  0.5063  0.3364  0.1713  0.0119 -0.1417
 -0.2901
  1.0371  1.0597  1.0644  1.0584  1.0541  1.0629  1.0829  1.0763  1.0348  0.9806
  0.9224  0.8615  0.7981  0.7326  0.6656  0.4952  0.3268  0.1634  0.0055 -0.1467
 -0.2933 -0.4350
  0.9486  0.9865  1.0005  0.9996  0.9914  0.9788  0.9684  0.9675  0.9725  0.9519
  0.9057  0.8483  0.7863  0.7216  0.6550  0.4855  0.3182  0.1564 -0.0001 -0.1511
 -0.2965 -0.4367 -0.5721 -0.7037
  0.8419  0.8995  0.9288  0.9373  0.9327  0.9209  0.9038  0.8833  0.8659  0.8578
