 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F814W
 -3.1054 -2.1946 -1.0375 -0.6431 -1.4655 -3.3531 -2.6199 -1.4018 -0.6833 -0.6501
 -0.5906 -0.6277 -1.0394 -1.5369 -1.8111 -1.7235
 -2.8708 -2.4722 -1.9039 -1.6582 -1.9066 -2.7342 -2.4134 -1.8755 -1.4914 -1.3629
 -1.2674 -1.2586 -1.4262 -1.6436 -1.7646 -1.6996 -1.6639 -1.6488 -1.7141
 -2.5384 -2.4302 -2.2359 -2.1021 -2.0651 -2.2535 -2.1697 -2.0325 -1.8900 -1.7682
 -1.6861 -1.6573 -1.6806 -1.7232 -1.7439 -1.6956 -1.6839 -1.6771 -1.7041 -1.7340
 -1.7393
 -2.1082 -2.0686 -2.0335 -1.9748 -1.9408 -1.9110 -1.8888 -1.8727 -1.8791 -1.8657
 -1.8469 -1.8238 -1.8027 -1.7757 -1.7490 -1.7115 -1.6911 -1.6928 -1.7085 -1.7332
 -1.7629 -1.7954 -1.8306
 -1.9150 -1.9089 -1.9013 -1.8812 -1.8648 -1.8468 -1.8299 -1.8154 -1.8045 -1.7959
 -1.7868 -1.7750 -1.7629 -1.7487 -1.7325 -1.7078 -1.7040 -1.7131 -1.7307 -1.7544
 -1.7824 -1.8136 -1.8471 -1.8833 -1.9228
 -1.7377 -1.7569 -1.7714 -1.7797 -1.7815 -1.7779 -1.7707 -1.7623 -1.7541 -1.7469
 -1.7410 -1.7357 -1.7294 -1.7238 -1.7157 -1.7019 -1.7084 -1.7247 -1.7462 -1.7712
 -1.7992 -1.8300 -1.8627 -1.8975 -1.9344 -1.9742
 -1.5762 -1.6126 -1.6438 -1.6703 -1.6908 -1.7043 -1.7112 -1.7134 -1.7127 -1.7104
 -1.7077 -1.7050 -1.7027 -1.7014 -1.6986 -1.6938 -1.7043 -1.7276 -1.7550 -1.7836
 -1.8133 -1.8446 -1.8775 -1.9118 -1.9474 -1.9850 -2.0251 -2.0702 -2.1213 -2.1747
 -1.4305 -1.4760 -1.5185 -1.5583 -1.5938 -1.6234 -1.6457 -1.6611 -1.6707 -1.6763
 -1.6792 -1.6804 -1.6809 -1.6813 -1.6820 -1.6836 -1.6954 -1.7216 -1.7547 -1.7891
 -1.8228 -1.8564 -1.8905 -1.9254 -1.9610 -1.9976 -2.0353 -2.0762 -2.1226 -2.1752
 -2.2307
 -1.3079 -1.3554 -1.4029 -1.4504 -1.4957 -1.5373 -1.5733 -1.6022 -1.6238 -1.6391
 -1.6494 -1.6563 -1.6610 -1.6642 -1.6665 -1.6727 -1.6851 -1.7102 -1.7460 -1.7857
