 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F350LP
 -2.5165 -2.4831 -2.4355 -2.3759 -2.3155 -2.1878 -2.0961 -2.0352 -1.9962 -1.9708
 -1.9541 -1.9435 -1.9373
 -2.8774 -2.7814 -2.6954 -2.6231 -2.5680 -2.5317 -2.5149 -2.5100 -2.5008 -2.4820
 -2.4588 -2.4334 -2.4009 -2.3542 -2.3004 -2.1820 -2.0970 -2.0415 -2.0069 -1.9845
 -1.9698 -1.9602 -1.9544 -1.9512 -1.9513
 -2.8532 -2.7683 -2.6885 -2.6163 -2.5545 -2.5054 -2.4699 -2.4465 -2.4335 -2.4250
 -2.4099 -2.3873 -2.3630 -2.3303 -2.2862 -2.1775 -2.0973 -2.0460 -2.0158 -1.9971
 -1.9849 -1.9771 -1.9724 -1.9701 -1.9699 -1.9721
 -2.8041 -2.7355 -2.6686 -2.6049 -2.5461 -2.4942 -2.4509 -2.4171 -2.3915 -2.3717
 -2.3553 -2.3381 -2.3179 -2.2960 -2.2649 -2.1715 -2.0958 -2.0472 -2.0210 -2.0069
 -1.9983 -1.9932 -1.9904 -1.9896 -1.9900 -1.9921 -1.9963 -2.0050 -2.0201 -2.0409
 -2.7301 -2.6791 -2.6281 -2.5778 -2.5284 -2.4810 -2.4373 -2.3988 -2.3670 -2.3406
 -2.3175 -2.2958 -2.2743 -2.2551 -2.2326 -2.1597 -2.0914 -2.0449 -2.0211 -2.0116
 -2.0079 -2.0067 -2.0071 -2.0086 -2.0108 -2.0137 -2.0182 -2.0243 -2.0354 -2.0542
 -2.0793
 -2.6373 -2.6019 -2.5665 -2.5309 -2.4942 -2.4566 -2.4183 -2.3810 -2.3468 -2.3170
 -2.2909 -2.2669 -2.2435 -2.2210 -2.2006 -2.1401 -2.0826 -2.0391 -2.0164 -2.0101
 -2.0115 -2.0155 -2.0202 -2.0253 -2.0304 -2.0355 -2.0411 -2.0478 -2.0565 -2.0699
 -2.0925
 -2.5325 -2.5104 -2.4879 -2.4653 -2.4415 -2.4155 -2.3866 -2.3555 -2.3240 -2.2939
 -2.2666 -2.2420 -2.2187 -2.1957 -2.1747 -2.1191 -2.0690 -2.0303 -2.0084 -2.0032
 -2.0085 -2.0178 -2.0280 -2.0379 -2.0472 -2.0557 -2.0639 -2.0721 -2.0810 -2.0922
 -2.1084
 -2.4238 -2.4121 -2.3997 -2.3871 -2.3742 -2.3591 -2.3410 -2.3190 -2.2940 -2.2676
 -2.2416 -2.2174 -2.1950 -2.1736 -2.1532 -2.1017 -2.0554 -2.0205 -1.9994 -1.9937
 -2.0000 -2.0129 -2.0284 -2.0439 -2.0584 -2.0716 -2.0837 -2.0950 -2.1059 -2.1174
 -2.1296
 -2.3130 -2.3104 -2.3064 -2.3014 -2.2961 -2.2900 -2.2814 -2.2691 -2.2529 -2.2334
 -2.2119 -2.1900 -2.1692 -2.1498 -2.1313 -2.0860 -2.0427 -2.0101 -1.9904 -1.9839
 -1.9894 -2.0033 -2.0221 -2.0425 -2.0626 -2.0813 -2.0985 -2.1141 -2.1285 -2.1424
 -2.1566
 -2.2001 -2.2053 -2.2114 -2.2121 -2.2127 -2.2128 -2.2114 -2.2075 -2.2000 -2.1889
 -2.1744 -2.1577 -2.1401 -2.1230 -2.1090 -2.0720 -2.0309 -1.9991 -1.9814
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F350LP
 -3.2633 -3.2178 -3.1859 -3.1685 -3.1416 -3.1042 -3.0488 -2.9784 -2.8952 -2.8082
 -2.7180 -2.6281 -2.5414 -2.4607 -2.3732 -2.2158
 -3.1202 -3.0730 -3.0350 -3.0017 -2.9704 -2.9362 -2.8943 -2.8420 -2.7817 -2.7177
 -2.6492 -2.5756 -2.4986 -2.4236 -2.3497 -2.2035 -2.0944 -2.0187 -1.9689
 -3.0250 -2.9623 -2.9128 -2.8719 -2.8358 -2.8021 -2.7679 -2.7283 -2.6846 -2.6381
 -2.5873 -2.5294 -2.4639 -2.3957 -2.3309 -2.1946 -2.0941 -2.0248 -1.9797 -1.9506
 -1.9317
 -2.9777 -2.8857 -2.8193 -2.7791 -2.7379 -2.7020 -2.6696 -2.6373 -2.6039 -2.5694
 -2.5323 -2.4895 -2.4373 -2.3770 -2.3168 -2.1891 -2.0954 -2.0311 -1.9899 -1.9637
 -1.9464 -1.9360 -1.9306
 -2.9651 -2.8525 -2.7671 -2.7052 -2.6604 -2.6264 -2.5980 -2.5707 -2.5410 -2.5111
 -2.4812 -2.4494 -2.4114 -2.3621 -2.3074 -2.1870 -2.0983 -2.0376 -1.9995 -1.9761
 -1.9613 -1.9518 -1.9462 -1.9435 -1.9443
 -2.9683 -2.8593 -2.7596 -2.6791 -2.6169 -2.5692 -2.5330 -2.5057 -2.4850 -2.4664
 -2.4403 -2.4117 -2.3816 -2.3453 -2.2987 -2.1858 -2.1010 -2.0432 -2.0077 -1.9873
 -1.9751 -1.9675 -1.9632 -1.9614 -1.9620 -1.9651
 -2.9608 -2.8579 -2.7603 -2.6714 -2.5939 -2.5297 -2.4793 -2.4421 -2.4168 -2.4024
 -2.3910 -2.3732 -2.3502 -2.3223 -2.2864 -2.1834 -2.1021 -2.0464 -2.0132 -1.9960
 -1.9872 -1.9824 -1.9802 -1.9798 -1.9811 -1.9840 -1.9892 -1.9988 -2.0141 -2.0347
 -2.9317 -2.8419 -2.7531 -2.6695 -2.5933 -2.5262 -2.4692 -2.4229 -2.3867 -2.3587
 -2.3372 -2.3208 -2.3049 -2.2869 -2.2631 -2.1782 -2.1007 -2.0468 -2.0150 -2.0007
 -1.9958 -1.9949 -1.9958 -1.9979 -2.0009 -2.0047 -2.0101 -2.0173 -2.0292 -2.0481
 -2.0732
 -2.8781 -2.8042 -2.7288 -2.6555 -2.5864 -2.5230 -2.4659 -2.4158 -2.3734 -2.3385
 -2.3092 -2.2842 -2.2624 -2.2440 -2.2266 -2.1644 -2.0960 -2.0440 -2.0129 -2.0003
 -1.9993 -2.0030 -2.0082 -2.0138 -2.0197 -2.0256 -2.0322 -2.0399 -2.0496 -2.0637
 -2.0865
 -2.8000 -2.7419 -2.6820 -2.6219 -2.5638 -2.5087 -2.4569 -2.4086 -2.3646 -2.3257
 -2.2920 -2.2627 -2.2364 -2.2125 -2.1923 -2.1399 -2.0847 -2.0375 -2.0074 -1.9953
 -1.9969 -2.0052 -2.0155 -2.0259 -2.0357 -2.0450 -2.0542 -2.0634 -2.0734 -2.0855
 -2.1024
 -2.7056 -2.6634 -2.6181 -2.5712 -2.5250 -2.4802 -2.4368 -2.3945 -2.3536 -2.3149
 -2.2794 -2.2476 -2.2191 -2.1930 -2.1695 -2.1172 -2.0689 -2.0282 -2.0000 -1.9875
 -1.9895 -2.0008 -2.0158 -2.0315 -2.0465 -2.0604 -2.0733 -2.0856 -2.0976 -2.1101
 -2.1233
 -2.6036 -2.5727 -2.5403 -2.5055 -2.4705 -2.4361 -2.4021 -2.3679 -2.3334 -2.2987
 -2.2649 -2.2329 -2.2036 -2.1769 -2.1525 -2.0992 -2.0530 -2.0166 -1.9911 -1.9786
 -1.9798 -1.9917 -2.0097 -2.0302 -2.0506 -2.0698 -2.0877 -2.1042 -2.1196 -2.1345
 -2.1497
 -2.4956 -2.4760 -2.4539 -2.4297 -2.4045 -2.3790 -2.3538 -2.3281 -2.3012 -2.2730
 -2.2439 -2.2147 -2.1865 -2.1602 -2.1413 -2.0859 -2.0370 -2.0027 -1.9807
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F350LP
 -3.5535 -3.5095 -3.4697 -3.4280 -3.3912 -3.3327 -3.2364 -3.1032 -2.9632 -2.8329
 -2.7152 -2.6121 -2.5210 -2.4400 -2.3671 -2.2151
 -3.3922 -3.3401 -3.2962 -3.2545 -3.2140 -3.1614 -3.0825 -2.9743 -2.8627 -2.7572
 -2.6593 -2.5689 -2.4856 -2.4100 -2.3418 -2.2002 -2.0924 -2.0142 -1.9625
 -3.2670 -3.2056 -3.1554 -3.1108 -3.0670 -3.0183 -2.9536 -2.8668 -2.7776 -2.6920
 -2.6109 -2.5331 -2.4584 -2.3883 -2.3242 -2.1910 -2.0913 -2.0199 -1.9722 -1.9416
 -1.9221
 -3.1779 -3.1060 -3.0473 -2.9969 -2.9502 -2.9033 -2.8497 -2.7807 -2.7079 -2.6373
 -2.5700 -2.5047 -2.4394 -2.3749 -2.3143 -2.1875 -2.0933 -2.0263 -1.9816 -1.9534
 -1.9358 -1.9248 -1.9190
 -3.1199 -3.0274 -2.9577 -2.9055 -2.8571 -2.8100 -2.7616 -2.7063 -2.6464 -2.5873
 -2.5308 -2.4766 -2.4220 -2.3651 -2.3085 -2.1870 -2.0967 -2.0328 -1.9904 -1.9643
 -1.9487 -1.9393 -1.9342 -1.9322 -1.9340
 -3.0935 -2.9816 -2.8906 -2.8179 -2.7608 -2.7174 -2.6822 -2.6408 -2.5925 -2.5421
 -2.4930 -2.4465 -2.4013 -2.3540 -2.3033 -2.1874 -2.1002 -2.0386 -1.9982 -1.9740
 -1.9607 -1.9533 -1.9495 -1.9486 -1.9501 -1.9545
 -3.0936 -2.9758 -2.8689 -2.7751 -2.6964 -2.6324 -2.5837 -2.5493 -2.5216 -2.4926
 -2.4573 -2.4176 -2.3775 -2.3380 -2.2955 -2.1870 -2.1025 -2.0428 -2.0041 -1.9818
 -1.9711 -1.9664 -1.9648 -1.9653 -1.9677 -1.9718 -1.9784 -1.9892 -2.0052 -2.0254
 -3.0933 -2.9769 -2.8673 -2.7669 -2.6777 -2.6016 -2.5386 -2.4873 -2.4462 -2.4155
 -2.3939 -2.3736 -2.3480 -2.3169 -2.2821 -2.1848 -2.1030 -2.0448 -2.0074 -1.9869
 -1.9786 -1.9772 -1.9788 -1.9818 -1.9858 -1.9910 -1.9978 -2.0069 -2.0196 -2.0386
 -2.0631
 -3.0814 -2.9728 -2.8671 -2.7668 -2.6749 -2.5935 -2.5231 -2.4636 -2.4145 -2.3740
 -2.3410 -2.3155 -2.2961 -2.2775 -2.2555 -2.1791 -2.1011 -2.0443 -2.0078 -1.9884
 -1.9799 -1.9843 -1.9897 -1.9962 -2.0031 -2.0104 -2.0185 -2.0270 -2.0380 -2.0540
 -2.0766
 -3.0446 -2.9519 -2.8550 -2.7611 -2.6722 -2.5911 -2.5189 -2.4556 -2.4013 -2.3553
 -2.3165 -2.2836 -2.2557 -2.2330 -2.2141 -2.1609 -2.0954 -2.0406 -2.0048 -1.9860
 -1.9813 -1.9864 -1.9961 -2.0071 -2.0180 -2.0285 -2.0391 -2.0498 -2.0614 -2.0750
 -2.0927
 -2.9841 -2.9078 -2.8258 -2.7429 -2.6618 -2.5856 -2.5162 -2.4535 -2.3977 -2.3486
 -2.3057 -2.2685 -2.2361 -2.2077 -2.1833 -2.1336 -2.0829 -2.0348 -1.9999 -1.9809
 -1.9763 -1.9831 -1.9965 -2.0122 -2.0279 -2.0428 -2.0571 -2.0708 -2.0843 -2.0984
 -2.1131
 -2.9052 -2.8438 -2.7770 -2.7065 -2.6364 -2.5686 -2.5052 -2.4468 -2.3934 -2.3446
 -2.3003 -2.2605 -2.2251 -2.1936 -2.1657 -2.1098 -2.0643 -2.0241 -1.9927 -1.9738
 -1.9687 -1.9756 -1.9911 -2.0108 -2.0315 -2.0515 -2.0706 -2.0883 -2.1052 -2.1216
 -2.1383
 -2.8126 -2.7640 -2.7108 -2.6538 -2.5952 -2.5374 -2.4822 -2.4302 -2.3817 -2.3363
 -2.2938 -2.2542 -2.2176 -2.1844 -2.1613 -2.0895 -2.0396 -2.0085 -1.9832
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F350LP
 -3.9932 -3.9468 -3.8957 -3.8339 -3.7763 -3.6790 -3.5142 -3.2951 -3.0928 -2.8772
 -2.7239 -2.6022 -2.5049 -2.4223 -2.3505 -2.2050
 -3.7778 -3.7281 -3.6803 -3.6281 -3.5720 -3.4907 -3.3605 -3.1778 -2.9906 -2.8237
 -2.6840 -2.5697 -2.4762 -2.3977 -2.3297 -2.1922 -2.0872 -2.0088 -1.9533
 -3.6038 -3.5468 -3.4973 -3.4492 -3.3962 -3.3290 -3.2279 -3.0789 -2.9236 -2.7794
 -2.6530 -2.5461 -2.4565 -2.3811 -2.3159 -2.1845 -2.0861 -2.0137 -1.9630 -1.9297
 -1.9090
 -3.4712 -3.4029 -3.3467 -3.2972 -3.2488 -3.1940 -3.1164 -2.9984 -2.8691 -2.7443
 -2.6309 -2.5314 -2.4458 -2.3725 -2.3091 -2.1819 -2.0877 -2.0192 -1.9717 -1.9403
 -1.9210 -1.9093 -1.9037
 -3.3741 -3.2942 -3.2284 -3.1728 -3.1227 -3.0728 -3.0137 -2.9236 -2.8173 -2.7103
 -2.6098 -2.5190 -2.4384 -2.3678 -2.3060 -2.1820 -2.0906 -2.0248 -1.9796 -1.9499
 -1.9320 -1.9220 -1.9171 -1.9158 -1.9186
 -3.2821 -3.1956 -3.1278 -3.0702 -3.0176 -2.9676 -2.9157 -2.8491 -2.7639 -2.6736
 -2.5858 -2.5043 -2.4302 -2.3636 -2.3041 -2.1830 -2.0938 -2.0299 -1.9865 -1.9584
 -1.9420 -1.9337 -1.9301 -1.9300 -1.9325 -1.9384
 -3.2391 -3.1255 -3.0320 -2.9587 -2.9032 -2.8598 -2.8184 -2.7697 -2.7060 -2.6325
 -2.5574 -2.4854 -2.4186 -2.3574 -2.3013 -2.1838 -2.0965 -2.0340 -1.9919 -1.9654
 -1.9506 -1.9442 -1.9428 -1.9443 -1.9480 -1.9538 -1.9625 -1.9749 -1.9921 -2.0125
 -3.2278 -3.1038 -2.9937 -2.8987 -2.8201 -2.7557 -2.7024 -2.6574 -2.6143 -2.5683
 -2.5164 -2.4598 -2.4021 -2.3471 -2.2957 -2.1835 -2.0979 -2.0367 -1.9955 -1.9702
 -1.9571 -1.9529 -1.9541 -1.9581 -1.9636 -1.9706 -1.9793 -1.9904 -2.0051 -2.0252
 -2.0490
 -3.2265 -3.0999 -2.9834 -2.8780 -2.7849 -2.7050 -2.6371 -2.5784 -2.5254 -2.4772
 -2.4360 -2.4007 -2.3656 -2.3268 -2.2846 -2.1815 -2.0979 -2.0376 -1.9971 -1.9726
 -1.9608 -1.9587 -1.9629 -1.9701 -1.9786 -1.9876 -1.9978 -2.0091 -2.0229 -2.0395
 -2.0620
 -3.2240 -3.0993 -2.9829 -2.8738 -2.7737 -2.6843 -2.6062 -2.5385 -2.4792 -2.4263
 -2.3788 -2.3378 -2.3045 -2.2774 -2.2512 -2.1743 -2.0951 -2.0359 -1.9959 -1.9721
 -1.9614 -1.9611 -1.9682 -1.9791 -1.9913 -2.0036 -2.0162 -2.0291 -2.0430 -2.0588
 -2.0782
 -3.2091 -3.0947 -2.9828 -2.8758 -2.7744 -2.6808 -2.5969 -2.5229 -2.4582 -2.4016
 -2.3516 -2.3074 -2.2686 -2.2358 -2.2089 -2.1528 -2.0901 -2.0328 -1.9933 -1.9694
 -1.9590 -1.9597 -1.9690 -1.9835 -1.9998 -2.0162 -2.0323 -2.0480 -2.0637 -2.0802
 -2.0982
 -3.1728 -3.0720 -2.9713 -2.8712 -2.7735 -2.6810 -2.5957 -2.5189 -2.4510 -2.3912
 -2.3385 -2.2921 -2.2511 -2.2149 -2.1833 -2.1237 -2.0747 -2.0270 -1.9886 -1.9647
 -1.9541 -1.9551 -1.9655 -1.9826 -2.0029 -2.0238 -2.0443 -2.0638 -2.0827 -2.1014
 -2.1203
 -3.1150 -3.0285 -2.9407 -2.8521 -2.7623 -2.6752 -2.5929 -2.5171 -2.4488 -2.3879
 -2.3337 -2.2855 -2.2425 -2.2043 -2.1744 -2.0870 -2.0489 -2.0185 -1.9818
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value =F350LP
 -4.1698 -4.1235 -4.0692 -4.0004 -3.9290 -3.8086 -3.6105 -3.3514 -3.1195 -2.8869
 -2.7240 -2.5974 -2.4971 -2.4139 -2.3424 -2.1978
 -3.9395 -3.8898 -3.8395 -3.7817 -3.7150 -3.6161 -3.4602 -3.2450 -3.0290 -2.8419
 -2.6898 -2.5685 -2.4714 -2.3915 -2.3231 -2.1862 -2.0827 -2.0047 -1.9482
 -3.7501 -3.6928 -3.6414 -3.5892 -3.5287 -3.4491 -3.3290 -3.1542 -2.9724 -2.8066
 -2.6654 -2.5493 -2.4548 -2.3770 -2.3107 -2.1792 -2.0811 -2.0086 -1.9573 -1.9231
 -1.9010
 -3.6016 -3.5325 -3.4749 -3.4229 -3.3700 -3.3075 -3.2169 -3.0790 -2.9269 -2.7810
 -2.6508 -2.5398 -2.4473 -2.3704 -2.3052 -2.1768 -2.0822 -2.0133 -1.9651 -1.9329
 -1.9129 -1.9011 -1.8957
 -3.4918 -3.4093 -3.3415 -3.2840 -3.2315 -3.1778 -3.1111 -3.0065 -2.8815 -2.7553
 -2.6377 -2.5335 -2.4439 -2.3679 -2.3034 -2.1771 -2.0848 -2.0182 -1.9723 -1.9418
 -1.9230 -1.9126 -1.9072 -1.9063 -1.9100
 -3.3904 -3.3069 -3.2348 -3.1719 -3.1154 -3.0626 -3.0072 -2.9314 -2.8317 -2.7249
 -2.6210 -2.5256 -2.4407 -2.3668 -2.3031 -2.1785 -2.0879 -2.0228 -1.9785 -1.9495
 -1.9321 -1.9231 -1.9194 -1.9195 -1.9229 -1.9295
 -3.3134 -3.2036 -3.1174 -3.0521 -3.0014 -2.9558 -2.9075 -2.8509 -2.7752 -2.6877
 -2.5983 -2.5130 -2.4347 -2.3646 -2.3027 -2.1798 -2.0906 -2.0268 -1.9834 -1.9558
 -1.9398 -1.9324 -1.9307 -1.9324 -1.9367 -1.9432 -1.9527 -1.9664 -1.9844 -2.0053
 -3.2900 -3.1635 -3.0537 -2.9628 -2.8894 -2.8305 -2.7826 -2.7400 -2.6920 -2.6326
 -2.5646 -2.4931 -2.4237 -2.3591 -2.3004 -2.1804 -2.0924 -2.0295 -1.9869 -1.9602
 -1.9456 -1.9401 -1.9407 -1.9448 -1.9509 -1.9587 -1.9686 -1.9806 -1.9965 -2.0173
 -2.0415
 -3.2856 -3.1531 -3.0331 -2.9266 -2.8352 -2.7583 -2.6934 -2.6364 -2.5834 -2.5331
 -2.4875 -2.4434 -2.3964 -2.3457 -2.2941 -2.1796 -2.0930 -2.0307 -1.9885 -1.9625
 -1.9491 -1.9453 -1.9484 -1.9555 -1.9644 -1.9744 -1.9855 -1.9980 -2.0125 -2.0308
 -2.0545
 -3.2855 -3.1526 -3.0296 -2.9165 -2.8146 -2.7251 -2.6477 -2.5806 -2.5206 -2.4650
