 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F150W2
  0.9898  1.0209  1.0734  1.0951  1.0745  1.0521  1.0585  1.0775  1.0824  1.0661
  1.0371  0.9997  0.9597  0.9182  0.8739  0.7554  0.6289  0.5006  0.3749
  0.9807  0.9796  0.9905  1.0012  1.0111  1.0216  1.0307  1.0355  1.0335  1.0234
  1.0040  0.9745  0.9366  0.8939  0.8490  0.7318  0.6092  0.4835  0.3586  0.2354
  0.9737  0.9564  0.9438  0.9422  0.9562  0.9746  0.9858  0.9901  0.9893  0.9834
  0.9696  0.9463  0.9126  0.8711  0.8264  0.7103  0.5907  0.4679  0.3446  0.2236
  0.1055
  0.9688  0.9513  0.9333  0.9181  0.9098  0.9111  0.9238  0.9413  0.9498  0.9461
  0.9339  0.9151  0.8877  0.8498  0.8061  0.6909  0.5734  0.4538  0.3329  0.2137
  0.0974 -0.0158
  0.9561  0.9428  0.9267  0.9098  0.8946  0.8838  0.8793  0.8811  0.8885  0.8958
  0.8934  0.8796  0.8583  0.8272  0.7868  0.6734  0.5574  0.4407  0.3225  0.2049
  0.0900 -0.0218 -0.1305 -0.2367
  0.9314  0.9245  0.9136  0.9000  0.8849  0.8702  0.8580  0.8499  0.8450  0.8418
  0.8391  0.8322  0.8176  0.7953  0.7633  0.6573  0.5428  0.4283  0.3130  0.1973
  0.0833 -0.0277 -0.1353 -0.2401 -0.3422 -0.4421 -0.5403 -0.6378 -0.7350 -0.8294
  0.8940  0.8937  0.8895  0.8816  0.8706  0.8573  0.8430  0.8299  0.8187  0.8089
  0.7988  0.7870  0.7725  0.7544  0.7296  0.6391  0.5293  0.4168  0.3042  0.1908
  0.0778 -0.0328 -0.1400 -0.2441 -0.3451 -0.4435 -0.5400 -0.6347 -0.7290 -0.8235
 -0.9157
  0.8457  0.8510  0.8530  0.8517  0.8466  0.8377  0.8258  0.8122  0.7982  0.7846
  0.7712  0.7562  0.7384  0.7180  0.6949  0.6158  0.5151  0.4061  0.2958  0.1850
  0.0736 -0.0366 -0.1439 -0.2479 -0.3485 -0.4462 -0.5415 -0.6346 -0.7263 -0.8176
 -0.9097
  0.7891  0.7985  0.8054  0.8099  0.8111  0.8082  0.8010  0.7901  0.7767  0.7619
  0.7468  0.7306  0.7124  0.6909  0.6669  0.5915  0.4981  0.3942  0.2866  0.1779
  0.0686 -0.0407 -0.1483 -0.2529 -0.3539 -0.4516 -0.5465 -0.6388 -0.7291 -0.8181
 -0.9070
  0.7243  0.7371  0.7482  0.7574  0.7642  0.7673  0.7661  0.7602  0.7501  0.7370
  0.7219  0.7055  0.6878  0.6677  0.6445  0.5713  0.4829  0.3838  0.2793  0.1729
  0.0659 -0.0416 -0.1485 -0.2535 -0.3553 -0.4536 -0.5487 -0.6408 -0.7304 -0.8181
 -0.9057
  0.6513  0.6681  0.6828  0.6957  0.7068  0.7151  0.7196  0.7197  0.7150  0.7058
  0.6932  0.6780  0.6612  0.6426  0.6217  0.5541  0.4685  0.3739  0.2726  0.1684
  0.0632 -0.0424 -0.1479 -0.2524 -0.3548 -0.4541 -0.5500 -0.6427 -0.7324 -0.8197
 -0.9051
  0.5700  0.5915  0.6098  0.6256  0.6403  0.6526  0.6619  0.6677  0.6690  0.6655
  0.6575  0.6457  0.6310  0.6142  0.5985  0.5399  0.4549  0.3645  0.2665
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F150W2
  1.0569  1.0678  1.0800  1.0920  1.1015  1.1067  1.1061  1.0988  1.0844  1.0630
  1.0342  0.9984  0.9579  0.9146  0.8684  0.7518  0.6294  0.5031  0.3758
  1.0235  1.0280  1.0356  1.0446  1.0530  1.0589  1.0605  1.0569  1.0472  1.0311
  1.0074  0.9752  0.9359  0.8926  0.8473  0.7302  0.6094  0.4858  0.3611  0.2381
  1.0016  0.9892  0.9887  1.0018  1.0079  1.0128  1.0153  1.0141  1.0083  0.9970
  0.9790  0.9525  0.9169  0.8745  0.8292  0.7118  0.5921  0.4707  0.3483  0.2275
  0.1093
  0.9925  0.9684  0.9568  0.9559  0.9612  0.9686  0.9746  0.9763  0.9718  0.9625
  0.9483  0.9276  0.8980  0.8588  0.8141  0.6966  0.5775  0.4578  0.3374  0.2182
  0.1019 -0.0116
  0.9936  0.9730  0.9512  0.9365  0.9289  0.9262  0.9267  0.9288  0.9312  0.9307
  0.9194  0.9010  0.8763  0.8431  0.8009  0.6842  0.5653  0.4468  0.3281  0.2103
  0.0950 -0.0171 -0.1261 -0.2326
  0.9899  0.9719  0.9508  0.9285  0.9071  0.8893  0.8766  0.8698  0.8686  0.8735
  0.8767  0.8689  0.8509  0.8239  0.7873  0.6736  0.5551  0.4374  0.3202  0.2036
  0.0890 -0.0223 -0.1304 -0.2355 -0.3381 -0.4385 -0.5371 -0.6350 -0.7323 -0.8266
  0.9759  0.9635  0.9463  0.9261  0.9046  0.8835  0.8645  0.8491  0.8374  0.8283
  0.8218  0.8172  0.8086  0.7919  0.7657  0.6638  0.5464  0.4293  0.3134  0.1982
  0.0843 -0.0269 -0.1346 -0.2391 -0.3405 -0.4395 -0.5364 -0.6316 -0.7262 -0.8207
 -0.9129
  0.9505  0.9437  0.9322  0.9169  0.8989  0.8791  0.8589  0.8394  0.8218  0.8062
  0.7916  0.7772  0.7632  0.7483  0.7294  0.6488  0.5382  0.4223  0.3075  0.1937
  0.0808 -0.0302 -0.1381 -0.2425 -0.3435 -0.4417 -0.5375 -0.6311 -0.7233 -0.8148
 -0.9070
  0.9135  0.9132  0.9071  0.8972  0.8843  0.8686  0.8507  0.8315  0.8117  0.7923
  0.7736  0.7547  0.7348  0.7140  0.6928  0.6235  0.5257  0.4141  0.3006  0.1883
  0.0767 -0.0339 -0.1421 -0.2471 -0.3485 -0.4467 -0.5421 -0.6349 -0.7257 -0.8151
 -0.9043
  0.8671  0.8717  0.8709  0.8666  0.8591  0.8486  0.8351  0.8190  0.8005  0.7806
  0.7600  0.7388  0.7168  0.6933  0.6684  0.5984  0.5100  0.4060  0.2957  0.1850
  0.0751 -0.0341 -0.1419 -0.2474 -0.3496 -0.4484 -0.5439 -0.6366 -0.7267 -0.8149
 -0.9029
  0.8139  0.8217  0.8255  0.8259  0.8234  0.8181  0.8097  0.7981  0.7831  0.7653
  0.7453  0.7238  0.7012  0.6771  0.6513  0.5786  0.4936  0.3961  0.2902  0.1818
  0.0735 -0.0341 -0.1408 -0.2461 -0.3489 -0.4486 -0.5450 -0.6381 -0.7284 -0.8161
 -0.9019
  0.7543  0.7648  0.7722  0.7767  0.7785  0.7776  0.7740  0.7673  0.7569  0.7430
  0.7258  0.7059  0.6840  0.6605  0.6415  0.5641  0.4765  0.3844  0.2841
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F150W2
  1.1209  1.1327  1.1445  1.1550  1.1615  1.1613  1.1521  1.1330  1.1062  1.0736
  1.0360  0.9948  0.9517  0.9078  0.8631  0.7477  0.6284  0.5055  0.3800
